particip_code,pred_trialN,pred_Cond,pred_Cont,pred_Cat,pred_Obj,pred_predictedValue,pred_acc,pred_rt,rec_trialN,rec_session,rec_trialType,rec_Cond,rec_Cat,rec_Obj,rec_response,rec_acc,rec_rt,rec_respConf,rec_rtConf,rec_respCont
14,1,4,5,Instruments,keyboard,0,0,NaN,185,1,old,4,Instruments,keyboard,0,0,1.17910512862727,2,1.50974992010742,5
14,2,1,3,Instruments,harmonica,2,1,0.963596920017153,362,2,old,1,Instruments,harmonica,0,0,1.02865336975083,6,0.93122921930626,3
14,3,4,6,HouseObjects,recyclingbin,0,0,NaN,259,2,old,4,HouseObjects,recyclingbin,0,0,1.95952658215538,6,0.531285410281271,1
14,4,4,5,Instruments,trombone,2,1,1.35244744643569,302,2,old,4,Instruments,trombone,1,1,1.71669569751248,6,0.462800716981292,3
14,5,2,4,FruitsAndVegs,cherry2,1,1,0.898854141123593,192,1,old,2,FruitsAndVegs,cherry2,1,1,3.33104313351214,5,1.1300891651772,4
14,6,3,4,Instruments,harp2,1,0,1.00546517688781,86,1,old,3,Instruments,harp2,1,1,1.611136644613,5,0.791363673750311,5
14,7,4,4,FruitsAndVegs,broccoli,1,1,0.791703002061695,17,1,old,4,FruitsAndVegs,broccoli,1,1,3.52910735784099,6,1.75843983329833,4
14,8,3,6,Instruments,musicsheet2,3,0,1.01008972944692,269,2,old,3,Instruments,musicsheet2,0,0,NaN,NaN,2.81949233496562,1
14,9,4,6,HouseObjects,rug2,3,1,0.612684469670057,326,2,old,4,HouseObjects,rug2,1,1,0.942275354638696,4,0.660536197014153,1
14,10,3,5,FruitsAndVegs,corn2,2,0,0.982912342529744,11,1,old,3,FruitsAndVegs,corn2,1,1,2.28077697893605,3,3.60092632193118,4
14,11,3,5,FruitsAndVegs,cauliflower2,2,0,0.681538318749517,131,1,old,3,FruitsAndVegs,cauliflower2,1,1,1.26377720059827,2,0.588923459406942,4
14,12,4,4,FruitsAndVegs,eggplant,0,0,NaN,218,2,old,4,FruitsAndVegs,eggplant,0,0,NaN,3,1.62545771664008,2
14,13,4,4,FruitsAndVegs,pear,1,1,1.84632301703095,333,2,old,4,FruitsAndVegs,pear,1,1,1.36626337468624,6,0.904831838328391,2
14,14,1,1,HouseObjects,match2,3,1,1.1126509536989,212,2,old,1,HouseObjects,match2,0,0,NaN,6,1.1121374713257,1
14,15,1,2,HouseObjects,safetypin,2,0,1.64296809118241,379,2,old,1,HouseObjects,safetypin,1,1,1.72472251532599,3,9.75006259977818e-05,3
14,16,4,4,FruitsAndVegs,cucumber,1,1,0.797569728456438,84,1,old,4,FruitsAndVegs,cucumber,1,1,1.0071419342421,6,0.384377356618643,4
14,17,1,1,Instruments,flute,2,1,1.03979444038123,231,2,old,1,Instruments,flute,0,0,NaN,3,4.86452038772404,3
14,18,2,5,Instruments,laud,2,1,0.842253962066025,209,2,old,2,Instruments,laud,0,0,2.61496419226751,3,5.86928799748421e-05,3
14,19,1,2,FruitsAndVegs,garlic,0,0,NaN,215,2,old,1,FruitsAndVegs,garlic,1,1,1.51310247229412,6,0.000103273428976536,6
14,20,4,5,Instruments,speaker,2,1,0.719099862035364,199,2,old,4,Instruments,speaker,1,1,2.81426032632589,6,2.56532858591527,3
14,21,3,4,HouseObjects,handbrush,1,0,1.28150983853266,155,1,old,3,HouseObjects,handbrush,0,0,2.65045769279823,6,1.0118261417374,6
14,22,3,6,FruitsAndVegs,eggplant2,3,0,0.731906785164028,214,2,old,3,FruitsAndVegs,eggplant2,1,1,1.66261835210025,4,9.87839885056019e-05,4
14,23,1,1,Instruments,musicstand,2,1,1.11045365780592,286,2,old,1,Instruments,musicstand,1,1,1.45350221917033,4,1.25722764804959,3
14,24,2,4,FruitsAndVegs,kiwi2,1,1,0.712851471733302,188,1,old,2,FruitsAndVegs,kiwi2,0,0,2.77531613176689,3,1.91846527345479,4
14,25,4,6,HouseObjects,scale2,3,1,0.875176840461791,365,2,old,4,HouseObjects,scale2,1,1,1.14226297428831,3,0.845941673498601,1
14,26,1,2,FruitsAndVegs,coconut2,2,0,1.13359213806689,120,1,old,1,FruitsAndVegs,coconut2,0,0,1.84019105043262,6,0.446325646713376,4
14,27,4,6,HouseObjects,flyswatter,3,1,1.00795882381499,74,1,old,4,HouseObjects,flyswatter,1,1,2.19539064960554,6,0.534223904833198,6
14,28,4,5,Instruments,pipepiano,2,1,0.755346748512238,187,1,old,4,Instruments,pipepiano,1,1,1.51648805942386,6,0.389772935304791,5
14,29,4,6,HouseObjects,handbrush2,3,1,0.942136480007321,232,2,old,4,HouseObjects,handbrush2,1,1,1.97544455062598,6,0.000101349782198668,6
14,30,4,6,HouseObjects,handbrush2,3,1,0.880545799154788,232,2,old,4,HouseObjects,handbrush2,1,1,1.97544455062598,6,0.000101349782198668,6
14,31,3,6,Instruments,tambourine2,3,0,0.650987532455474,7,1,old,3,Instruments,tambourine2,1,1,3.11225998820737,5,2.65414219629019,5
14,32,1,3,Instruments,electricdrumset2,2,1,1.29349762620404,69,1,old,1,Instruments,electricdrumset2,0,0,1.9783391058445,4,1.26274157501757,5
14,33,2,6,HouseObjects,rubbergloves2,3,1,0.807846761774272,314,2,old,2,HouseObjects,rubbergloves2,0,0,1.61536349682137,5,1.96660020155832,1
14,34,1,3,FruitsAndVegs,pear2,2,0,0.89104830333963,344,2,old,1,FruitsAndVegs,pear2,1,1,2.12132948776707,3,0.776668635196984,2
14,35,4,5,Instruments,tambourine,2,1,1.33403679309413,226,2,old,4,Instruments,tambourine,0,0,1.56696749711409,3,1.16924022836611,3
14,36,4,4,FruitsAndVegs,cucumber,1,1,0.920434853993356,84,1,old,4,FruitsAndVegs,cucumber,1,1,1.0071419342421,6,0.384377356618643,4
14,37,4,5,Instruments,keyboard,2,1,0.795116492547095,185,1,old,4,Instruments,keyboard,0,0,1.17910512862727,2,1.50974992010742,5
14,38,4,6,HouseObjects,rug2,3,1,0.917275699321181,326,2,old,4,HouseObjects,rug2,1,1,0.942275354638696,4,0.660536197014153,1
14,39,1,2,Instruments,hihat,2,1,1.57564859697595,31,1,old,1,Instruments,hihat,1,1,1.79880548687652,NaN,0.160316659137607,5
14,40,3,6,FruitsAndVegs,brusselssprout,3,0,0.995090642478317,72,1,old,3,FruitsAndVegs,brusselssprout,1,1,1.51090100686997,6,1.1330478657037,4
14,41,4,4,FruitsAndVegs,eggplant,1,1,0.949519920628518,218,2,old,4,FruitsAndVegs,eggplant,0,0,NaN,3,1.62545771664008,2
14,42,3,4,HouseObjects,sponge,1,0,0.959753977134824,105,1,old,3,HouseObjects,sponge,1,1,1.26563228154555,6,0.481435558293015,6
14,43,1,3,HouseObjects,iron,2,0,0.85803049011156,32,1,old,1,HouseObjects,iron,0,0,NaN,5,1.51345270592719,6
14,44,3,6,Instruments,electricdrumset,3,0,0.861288107465953,37,1,old,3,Instruments,electricdrumset,1,1,2.16910295747221,5,5.0542521411553,5
14,45,1,3,FruitsAndVegs,leek,2,0,1.11175805190578,368,2,old,1,FruitsAndVegs,leek,1,1,1.1228516548872,6,1.01600713049993,2
14,46,4,5,Instruments,trumpet,2,1,0.898135073017329,384,2,old,4,Instruments,trumpet,0,0,1.33508588885888,6,0.926726862322539,3
14,47,1,3,HouseObjects,glass,2,0,1.57251638360322,45,1,old,1,HouseObjects,glass,1,1,2.50416447082534,5,0.966539263725281,6
14,48,4,4,FruitsAndVegs,peanut2,1,1,1.02273821365088,324,2,old,4,FruitsAndVegs,peanut2,0,0,1.56008887989447,6,1.2033748109825,2
14,49,1,1,HouseObjects,lintroller2,2,0,1.01823329227045,142,1,old,1,HouseObjects,lintroller2,0,0,3.33837205078453,3,1.08731966745108,6
14,50,4,5,Instruments,speaker,2,1,0.948251768946648,199,2,old,4,Instruments,speaker,1,1,2.81426032632589,6,2.56532858591527,3
14,51,1,3,Instruments,flutetrans2,2,1,0.982692965772003,24,1,old,1,Instruments,flutetrans2,0,0,3.51992496289313,3,3.5101235662587,5
14,52,1,3,FruitsAndVegs,coffeebean2,2,0,0.625233849976212,149,1,old,1,FruitsAndVegs,coffeebean2,0,0,1.27734777284786,6,0.286173520144075,4
14,53,4,5,Instruments,electricguitar,2,1,0.667714051902294,9,1,old,4,Instruments,electricguitar,1,1,1.82475096406415,6,1.42379943327978,5
14,54,1,3,Instruments,record,2,1,0.870065104216337,8,1,old,1,Instruments,record,1,1,2.32829579152167,6,2.46151620801538,5
14,55,4,6,HouseObjects,flyswatter,3,1,0.720340432133526,74,1,old,4,HouseObjects,flyswatter,1,1,2.19539064960554,6,0.534223904833198,6
14,56,4,5,Instruments,tambourine,2,1,0.826925167813897,226,2,old,4,Instruments,tambourine,0,0,1.56696749711409,3,1.16924022836611,3
14,57,2,5,Instruments,metronome,2,1,0.541460773441941,162,1,old,2,Instruments,metronome,1,1,1.35759478341788,6,0.624867900740355,5
14,58,4,5,Instruments,frenchhorn2,2,1,0.623561261687428,122,1,old,4,Instruments,frenchhorn2,1,1,1.45561580592766,6,1.02154831914231,5
14,59,2,4,FruitsAndVegs,iceberglettuce2,1,1,0.954809980932623,322,2,old,2,FruitsAndVegs,iceberglettuce2,0,0,4.04448698693886,4,2.52515055704862,2
14,60,4,4,FruitsAndVegs,pear,1,1,0.725210981909186,333,2,old,4,FruitsAndVegs,pear,1,1,1.36626337468624,6,0.904831838328391,2
14,61,4,4,FruitsAndVegs,broccoli,1,1,0.767384890466928,17,1,old,4,FruitsAndVegs,broccoli,1,1,3.52910735784099,6,1.75843983329833,4
14,62,2,5,Instruments,grandpiano2,2,1,0.769862501416355,169,1,old,2,Instruments,grandpiano2,0,0,1.35991010721773,5,1.17866252642125,5
14,63,4,6,HouseObjects,recyclingbin,3,1,1.0284461802803,259,2,old,4,HouseObjects,recyclingbin,0,0,1.95952658215538,6,0.531285410281271,1
14,64,1,2,Instruments,keyboard2,2,1,1.03068805765361,369,2,old,1,Instruments,keyboard2,1,1,1.88716366607696,3,1.53724675066769,3
14,65,4,6,HouseObjects,dustpan,3,1,0.929094464052469,48,1,old,4,HouseObjects,dustpan,1,1,1.77919916575775,6,0.153689811937511,6
14,66,1,3,HouseObjects,handvacuum2,2,0,0.723460778594017,58,1,old,1,HouseObjects,handvacuum2,0,0,1.57594943791628,5,0.345384731888771,6
14,67,3,4,HouseObjects,sponge2,1,0,0.934574074111879,70,1,old,3,HouseObjects,sponge2,1,1,1.34008729550987,6,0.923646286129951,6
14,68,4,5,Instruments,trumpet,2,1,0.769157545175403,384,2,old,4,Instruments,trumpet,0,0,1.33508588885888,6,0.926726862322539,3
14,69,4,5,Instruments,tambourine,2,1,0.539604730438441,226,2,old,4,Instruments,tambourine,0,0,1.56696749711409,3,1.16924022836611,3
14,70,3,5,FruitsAndVegs,pineapple2,2,0,0.542677930090576,260,2,old,3,FruitsAndVegs,pineapple2,0,0,1.41431683814153,4,0.868127275723964,2
14,71,1,1,FruitsAndVegs,lemon,2,0,0.905253914184868,79,1,old,1,FruitsAndVegs,lemon,1,1,1.18629036098719,6,0.688342848792672,4
14,72,4,5,Instruments,electricguitar,2,1,0.787495393771678,9,1,old,4,Instruments,electricguitar,1,1,1.82475096406415,6,1.42379943327978,5
14,73,4,4,FruitsAndVegs,casabamelon,1,1,0.837824410758913,25,1,old,4,FruitsAndVegs,casabamelon,1,1,1.57319151237607,6,1.6296168952249,4
14,74,4,6,HouseObjects,handbrush2,3,1,0.768348352517933,232,2,old,4,HouseObjects,handbrush2,1,1,1.97544455062598,6,0.000101349782198668,6
14,75,2,6,HouseObjects,scale,3,1,0.914599879644811,296,2,old,2,HouseObjects,scale,1,1,1.12413648469374,6,0.242179810069501,1
14,76,4,4,FruitsAndVegs,broccoli,1,1,0.901012308429927,17,1,old,4,FruitsAndVegs,broccoli,1,1,3.52910735784099,6,1.75843983329833,4
14,77,1,1,FruitsAndVegs,orange,2,0,1.26342857116833,198,2,old,1,FruitsAndVegs,orange,1,1,2.41834355751052,6,0.000127328094094992,6
14,78,2,5,Instruments,electricguitar2,2,1,0.810045020189136,350,2,old,2,Instruments,electricguitar2,0,0,1.52358028059825,6,1.00742834247649,3
14,79,4,4,FruitsAndVegs,greenolive2,1,1,0.828375813085586,229,2,old,4,FruitsAndVegs,greenolive2,1,1,2.63484216900542,3,1.03159282635897,2
14,80,4,5,Instruments,trombone,2,1,0.622750465758145,302,2,old,4,Instruments,trombone,1,1,1.71669569751248,6,0.462800716981292,3
14,81,4,4,FruitsAndVegs,pear,1,1,0.641791987698525,333,2,old,4,FruitsAndVegs,pear,1,1,1.36626337468624,6,0.904831838328391,2
14,82,3,5,HouseObjects,pan,2,0,0.676286425441504,250,2,old,3,HouseObjects,pan,1,1,1.22723652888089,4,0.695733345579356,1
14,83,3,6,Instruments,oboe,3,0,0.878768013324589,288,2,old,3,Instruments,oboe,0,0,1.72393288742751,6,0.57788854977116,3
14,84,2,5,Instruments,laud2,2,1,0.824964247178286,264,2,old,2,Instruments,laud2,0,0,1.4223083765246,6,1.43173516495153,3
14,85,2,6,HouseObjects,flyswatter2,3,1,0.995568844955415,35,1,old,2,HouseObjects,flyswatter2,1,1,2.6204345007427,4,1.51277244463563,6
14,86,1,3,Instruments,musicstand2,2,1,0.822039543651044,156,1,old,1,Instruments,musicstand2,0,0,1.58754882635549,6,0.416271986439824,5
14,87,4,5,Instruments,trombone,2,1,0.593506638891995,302,2,old,4,Instruments,trombone,1,1,1.71669569751248,6,0.462800716981292,3
14,88,4,5,Instruments,tambourine,2,1,0.651322370860726,226,2,old,4,Instruments,tambourine,0,0,1.56696749711409,3,1.16924022836611,3
14,89,3,4,HouseObjects,rug,1,0,0.702153644990176,323,2,old,3,HouseObjects,rug,1,1,1.68513398198411,6,1.23415812384337,1
14,90,4,5,Instruments,keyboard,2,1,0.75230433838442,185,1,old,4,Instruments,keyboard,0,0,1.17910512862727,2,1.50974992010742,5
14,91,3,5,FruitsAndVegs,iceberglettuce,2,0,0.634554156567901,224,2,old,3,FruitsAndVegs,iceberglettuce,1,1,1.19892344996333,6,0.796010998543352,2
14,92,3,5,HouseObjects,spraybottle,2,0,1.23712804960087,77,1,old,3,HouseObjects,spraybottle,0,0,1.7213016487658,6,1.57372103119269,6
14,93,4,6,HouseObjects,recyclingbin,3,1,0.815329307690263,259,2,old,4,HouseObjects,recyclingbin,0,0,1.95952658215538,6,0.531285410281271,1
14,94,4,4,FruitsAndVegs,casabamelon2,1,1,0.762188162188977,52,1,old,4,FruitsAndVegs,casabamelon2,1,1,1.19623319758102,6,1.23086971696466,4
14,95,1,2,FruitsAndVegs,lettuce2,2,0,0.852180121466517,60,1,old,1,FruitsAndVegs,lettuce2,1,1,1.619688491337,6,1.49753601988778,4
14,96,3,4,Instruments,guitarcase,1,0,0.902747116982937,51,1,old,3,Instruments,guitarcase,1,1,1.37033435422927,6,0.219840259291232,5
14,97,1,3,Instruments,maraca,2,1,1.3771533165127,303,2,old,1,Instruments,maraca,0,0,1.30928634200245,5,0.495369192678481,3
14,98,4,4,FruitsAndVegs,casabamelon2,1,1,1.17939731059596,52,1,old,4,FruitsAndVegs,casabamelon2,1,1,1.19623319758102,6,1.23086971696466,4
14,99,1,2,HouseObjects,glassmop,2,0,1.51797430543229,337,2,old,1,HouseObjects,glassmop,1,1,2.04676671000198,6,0.000102311372756958,6
14,100,4,5,Instruments,pipepiano,2,1,1.69638634426519,187,1,old,4,Instruments,pipepiano,1,1,1.51648805942386,6,0.389772935304791,5
