particip_code,pred_trialN,pred_Cond,pred_Cont,pred_Cat,pred_Obj,pred_predictedValue,pred_acc,pred_rt,rec_trialN,rec_session,rec_trialType,rec_Cond,rec_Cat,rec_Obj,rec_response,rec_acc,rec_rt,rec_respConf,rec_rtConf,rec_respCont
11,1,4,5,Instruments,keyboard,2,1,1.16641430859454,185,1,old,4,Instruments,keyboard,1,1,1.35123894992284,6,1.38268488366157,1
11,2,1,3,Instruments,harmonica,0,0,NaN,362,2,old,1,Instruments,harmonica,0,0,1.63739547133446,4,9.6859410405159e-05,4
11,3,4,6,HouseObjects,recyclingbin,3,1,1.64554288215004,259,2,old,4,HouseObjects,recyclingbin,0,0,1.73794574150816,3,4.83533429168165,6
11,4,4,5,Instruments,trombone,0,0,NaN,302,2,old,4,Instruments,trombone,1,1,3.95471985684708,4,1.41121798055246,5
11,5,2,4,FruitsAndVegs,cherry2,1,1,1.13822727487423,192,1,old,2,FruitsAndVegs,cherry2,1,1,1.32449903339148,5,0.192976221675053,3
11,6,3,4,Instruments,harp2,0,0,NaN,86,1,old,3,Instruments,harp2,0,0,1.62593816453591,6,1.00087109277956,3
11,7,4,4,FruitsAndVegs,broccoli,3,0,0.750870371004567,17,1,old,4,FruitsAndVegs,broccoli,1,1,1.42364099435508,6,6.19975188630633,2
11,8,3,6,Instruments,musicsheet2,0,0,NaN,269,2,old,3,Instruments,musicsheet2,0,0,3.61451998678967,3,3.01872464455664,5
11,9,4,6,HouseObjects,rug2,2,0,0.659827712224796,326,2,old,4,HouseObjects,rug2,1,1,1.97083346825093,6,6.15795142948627e-05,6
11,10,3,5,FruitsAndVegs,corn2,0,0,NaN,11,1,old,3,FruitsAndVegs,corn2,1,1,2.7130984312389,3,5.82120565511286,4
11,11,3,5,FruitsAndVegs,cauliflower2,2,0,0.592516877455637,131,1,old,3,FruitsAndVegs,cauliflower2,0,0,1.41790320025757,6,4.93917614221573e-05,6
11,12,4,4,FruitsAndVegs,eggplant,3,0,1.58711456297897,218,2,old,4,FruitsAndVegs,eggplant,1,1,1.11383732035756,6,1.06371164415032,4
11,13,4,4,FruitsAndVegs,pear,1,1,1.68528825114481,333,2,old,4,FruitsAndVegs,pear,0,0,NaN,5,1.30324898986146,4
11,14,1,1,HouseObjects,match2,2,0,1.76767899654806,212,2,old,1,HouseObjects,match2,0,0,2.82992684561759,NaN,0.933238248806447,4
11,15,1,2,HouseObjects,safetypin,2,0,1.09805886819959,379,2,old,1,HouseObjects,safetypin,1,1,1.40643210243434,6,0.553831508848816,6
11,16,4,4,FruitsAndVegs,cucumber,1,1,1.54069776576944,84,1,old,4,FruitsAndVegs,cucumber,1,1,1.92731796135195,5,1.5932968838606,4
11,17,1,1,Instruments,flute,3,0,1.76764339581132,231,2,old,1,Instruments,flute,1,1,1.29412143910304,6,2.13557326467708,5
11,18,2,5,Instruments,laud,1,0,1.90604418399744,209,2,old,2,Instruments,laud,0,0,1.92848027357832,3,4.13432339392602,5
11,19,1,2,FruitsAndVegs,garlic,0,0,NaN,215,2,old,1,FruitsAndVegs,garlic,1,1,1.28773257089779,4,1.8923308881931,4
11,20,4,5,Instruments,speaker,1,0,1.18298655888066,199,2,old,4,Instruments,speaker,1,1,2.51038463739678,6,2.32161313807592,5
11,21,3,4,HouseObjects,handbrush,1,0,1.48149906215258,155,1,old,3,HouseObjects,handbrush,0,0,2.08128006989136,6,0.639959678286687,3
11,22,3,6,FruitsAndVegs,eggplant2,0,0,NaN,214,2,old,3,FruitsAndVegs,eggplant2,0,0,1.74342663353309,3,4.54022244922817,4
11,23,1,1,Instruments,musicstand,2,1,0.982449534581974,286,2,old,1,Instruments,musicstand,1,1,1.59564652480185,6,6.6390261054039e-05,6
11,24,2,4,FruitsAndVegs,kiwi2,3,0,1.1209218443837,188,1,old,2,FruitsAndVegs,kiwi2,0,0,1.34477823856287,5,0.117231887998059,3
11,25,4,6,HouseObjects,scale2,0,0,NaN,365,2,old,4,HouseObjects,scale2,0,0,3.79032035078853,3,0.000103915575891733,3
11,26,1,2,FruitsAndVegs,coconut2,3,0,1.57364886812866,120,1,old,1,FruitsAndVegs,coconut2,0,0,3.18512484128587,NaN,0.648906980641186,6
11,27,4,6,HouseObjects,flyswatter,3,1,1.34465636266395,74,1,old,4,HouseObjects,flyswatter,1,1,2.51133943977766,6,1.19773291377351,6
11,28,4,5,Instruments,pipepiano,3,0,1.98719179397449,187,1,old,4,Instruments,pipepiano,1,1,1.40659887995571,6,8.36536437901668,2
11,29,4,6,HouseObjects,handbrush2,2,0,1.23746609524824,232,2,old,4,HouseObjects,handbrush2,1,1,1.43168320693076,6,0.299943904858083,6
11,30,4,6,HouseObjects,handbrush2,3,1,1.07996509200893,232,2,old,4,HouseObjects,handbrush2,1,1,1.43168320693076,6,0.299943904858083,6
11,31,3,6,Instruments,tambourine2,3,0,1.32268725056201,7,1,old,3,Instruments,tambourine2,0,0,3.4303274967242,3,4.88718868303113,1
11,32,1,3,Instruments,electricdrumset2,2,1,1.22865542233922,69,1,old,1,Instruments,electricdrumset2,0,0,4.19596923980862,4,9.39727760851383e-05,4
11,33,2,6,HouseObjects,rubbergloves2,3,1,1.59089656802826,314,2,old,2,HouseObjects,rubbergloves2,0,0,1.10364495869726,6,1.55580076854676,6
11,34,1,3,FruitsAndVegs,pear2,2,0,1.33019224670716,344,2,old,1,FruitsAndVegs,pear2,1,1,1.80774412956089,4,0.898359260056168,4
11,35,4,5,Instruments,tambourine,0,0,NaN,226,2,old,4,Instruments,tambourine,0,0,1.88804630516097,2,1.84282004414126,2
11,36,4,4,FruitsAndVegs,cucumber,3,0,1.0788217028603,84,1,old,4,FruitsAndVegs,cucumber,1,1,1.92731796135195,5,1.5932968838606,4
11,37,4,5,Instruments,keyboard,2,1,1.35320500237867,185,1,old,4,Instruments,keyboard,1,1,1.35123894992284,6,1.38268488366157,1
11,38,4,6,HouseObjects,rug2,3,1,1.85963797033764,326,2,old,4,HouseObjects,rug2,1,1,1.97083346825093,6,6.15795142948627e-05,6
11,39,1,2,Instruments,hihat,2,1,1.0227837569546,31,1,old,1,Instruments,hihat,1,1,1.54413819708861,6,2.43385548633523,5
11,40,3,6,FruitsAndVegs,brusselssprout,3,0,1.1061831866391,72,1,old,3,FruitsAndVegs,brusselssprout,1,1,1.39271143008955,4,1.94815811677836,4
11,41,4,4,FruitsAndVegs,eggplant,1,1,0.580259037669748,218,2,old,4,FruitsAndVegs,eggplant,1,1,1.11383732035756,6,1.06371164415032,4
11,42,3,4,HouseObjects,sponge,1,0,0.590667569544166,105,1,old,3,HouseObjects,sponge,1,1,1.61164403357543,6,0.922605529427528,6
11,43,1,3,HouseObjects,iron,2,0,0.865954996319488,32,1,old,1,HouseObjects,iron,1,1,1.34234649152495,6,1.30885336175561,6
11,44,3,6,Instruments,electricdrumset,2,1,1.81230165087618,37,1,old,3,Instruments,electricdrumset,1,1,3.53178927139379,NaN,1.58959121163934,4
11,45,1,3,FruitsAndVegs,leek,2,0,1.31095027038828,368,2,old,1,FruitsAndVegs,leek,0,0,NaN,4,1.61790525307879,3
11,46,4,5,Instruments,trumpet,3,0,1.92914642207325,384,2,old,4,Instruments,trumpet,1,1,1.67837499501184,6,12.5787006285973,5
