particip_code,pred_trialN,pred_Cond,pred_Cont,pred_Cat,pred_Obj,pred_predictedValue,pred_acc,pred_rt,rec_trialN,rec_session,rec_trialType,rec_Cond,rec_Cat,rec_Obj,rec_response,rec_acc,rec_rt,rec_respConf,rec_rtConf,rec_respCont
7,1,4,5,Instruments,keyboard,1,0,1.49017695430666,185,1,old,4,Instruments,keyboard,0,0,3.72789193317294,4,3.00516465608962,1
7,2,1,3,Instruments,harmonica,2,1,1.10117729019839,362,2,old,1,Instruments,harmonica,0,0,1.32887085387483,4,1.4253453342244,4
7,3,4,6,FruitsAndVegs,greenolive,2,0,1.26354371162597,259,2,old,4,FruitsAndVegs,greenolive,0,0,1.29733607918024,5,0.969977129017934,5
7,4,4,5,Instruments,trombone,3,0,1.15424563083798,302,2,old,4,Instruments,trombone,1,1,3.95139424549416,3,1.78632762888446,4
7,5,2,4,HouseObjects,glassmop2,1,1,1.5884102974087,192,1,old,2,HouseObjects,glassmop2,0,0,1.47960998397321,2,1.37716261751484,4
7,6,3,4,Instruments,harp2,1,0,1.06291528046131,86,1,old,3,Instruments,harp2,0,0,1.83519445487764,3,2.04985273850616,2
7,7,4,4,HouseObjects,cushion,2,0,1.07322310400195,17,1,old,4,HouseObjects,cushion,0,0,1.96659250406083,6,1.09903131029569,4
7,8,3,6,Instruments,musicsheet2,3,0,0.780483033158816,269,2,old,3,Instruments,musicsheet2,0,0,2.91157607152127,4,1.16408006218262,4
7,9,4,6,FruitsAndVegs,kiwi2,2,0,1.21471216576174,326,2,old,4,FruitsAndVegs,kiwi2,1,1,4.24978968384676,4,0.679865410318598,5
7,10,3,5,HouseObjects,ironingboard2,2,0,1.71313755982555,11,1,old,3,HouseObjects,ironingboard2,0,0,4.50007360673044,6,2.86325544281863,4
7,11,3,5,HouseObjects,garbagebin2,3,0,0.563690636307001,131,1,old,3,HouseObjects,garbagebin2,0,0,1.4435231401585,3,9.84629150480032e-05,3
7,12,4,4,HouseObjects,knife,1,1,0.774145160103217,218,2,old,4,HouseObjects,knife,0,0,2.00378938158974,4,2.35109333996661,1
7,13,4,4,HouseObjects,towel,1,1,0.520554548595101,333,2,old,4,HouseObjects,towel,1,1,0.947836107574403,3,2.19995234021917,3
7,14,1,1,FruitsAndVegs,garlic2,2,0,0.842997726402245,212,2,old,1,FruitsAndVegs,garlic2,1,1,1.32243708381429,3,1.05476049287245,5
7,15,1,2,FruitsAndVegs,leek,1,0,1.51734953047708,379,2,old,1,FruitsAndVegs,leek,1,1,1.29111270559952,4,0.666762456996366,5
7,16,4,4,HouseObjects,key,1,1,0.975598499411717,84,1,old,4,HouseObjects,key,0,0,1.2475834073266,6,0.965232945047319,4
7,17,1,1,Instruments,flute,3,0,1.29821486922447,231,2,old,1,Instruments,flute,0,0,1.47809006203897,4,2.87298531737179,4
7,18,2,5,Instruments,laud,3,0,0.596615439280868,209,2,old,2,Instruments,laud,0,0,NaN,4,1.03705672011711,4
7,19,1,2,HouseObjects,match,2,0,1.13485034741461,215,2,old,1,HouseObjects,match,1,1,1.40271905367263,4,4.41215353948064,1
7,20,4,5,Instruments,speaker,3,0,1.51325706241187,199,2,old,4,Instruments,speaker,1,1,2.10709116281942,5,2.31260265246965,4
