particip_code,pred_trialN,pred_Cond,pred_Cont,pred_Cat,pred_Obj,pred_predictedValue,pred_acc,pred_rt,rec_trialN,rec_session,rec_trialType,rec_Cond,rec_Cat,rec_Obj,rec_response,rec_acc,rec_rt,rec_respConf,rec_rtConf,rec_respCont
8,1,4,5,Instruments,keyboard,2,1,0.993702859268524,185,1,old,4,Instruments,keyboard,1,1,1.15695512690581,5,0.75745167536661,5
8,2,1,3,Instruments,harmonica,2,1,1.34117968915962,362,2,old,1,Instruments,harmonica,0,0,0.883188904961571,5,1.24896156834438,3
8,3,4,6,HouseObjects,recyclingbin,3,1,0.95887358346954,259,2,old,4,HouseObjects,recyclingbin,0,0,1.26240866119042,5,2.57630480290391,1
8,4,4,5,Instruments,trombone,2,1,0.705279443995096,302,2,old,4,Instruments,trombone,0,0,3.5638683186844,4,1.25363294733688,3
8,5,2,4,FruitsAndVegs,cherry2,1,1,0.796541800373234,192,1,old,2,FruitsAndVegs,cherry2,1,1,1.7804535261821,5,5.25991199538112e-05,5
8,6,3,4,Instruments,harp2,1,0,0.446824376354925,86,1,old,3,Instruments,harp2,0,0,1.45903186185751,4,3.85323948028963,5
8,7,4,4,FruitsAndVegs,broccoli,1,1,0.433087346958928,17,1,old,4,FruitsAndVegs,broccoli,0,0,3.41848820517771,NaN,1.83271010860335,4
8,8,3,6,Instruments,musicsheet2,3,0,0.987607134622522,269,2,old,3,Instruments,musicsheet2,0,0,1.53059841436334,4,0.835908070672303,1
8,9,4,6,HouseObjects,rug2,3,1,0.678032138734125,326,2,old,4,HouseObjects,rug2,1,1,1.58071671426296,4,0.793794779339805,1
8,10,3,5,FruitsAndVegs,corn2,2,0,0.752565409638919,11,1,old,3,FruitsAndVegs,corn2,1,1,1.90959077561274,5,1.76036290824413,4
8,11,3,5,FruitsAndVegs,cauliflower2,2,0,0.66702545247972,131,1,old,3,FruitsAndVegs,cauliflower2,1,1,2.64900127414148,4,1.09473357745446,4
8,12,4,4,FruitsAndVegs,eggplant,1,1,0.653418317204341,218,2,old,4,FruitsAndVegs,eggplant,0,0,1.20222596917301,4,0.631820926908404,2
8,13,4,4,FruitsAndVegs,pear,1,1,0.536063591018319,333,2,old,4,FruitsAndVegs,pear,0,0,1.13403666461818,3,1.13376757549122,2
8,14,1,1,HouseObjects,match2,2,0,1.58627714670729,212,2,old,1,HouseObjects,match2,0,0,1.28245918848552,NaN,2.44166228617541,1
8,15,1,2,HouseObjects,safetypin,1,0,1.52465792128351,379,2,old,1,HouseObjects,safetypin,0,0,0.761459792265669,5,3.80462474538945,1
8,16,4,4,FruitsAndVegs,cucumber,1,1,0.903591589652933,84,1,old,4,FruitsAndVegs,cucumber,1,1,1.46754458011128,6,2.34805702394806,4
8,17,1,1,Instruments,flute,3,0,0.610386144951917,231,2,old,1,Instruments,flute,0,0,0.906653563957661,4,1.00348918163218,3
8,18,2,5,Instruments,laud,2,1,0.964471861487255,209,2,old,2,Instruments,laud,0,0,0.999126982875168,5,1.37146651791409,3
8,19,1,2,FruitsAndVegs,garlic,3,0,1.18318091891706,215,2,old,1,FruitsAndVegs,garlic,1,1,1.20300822053105,5,0.740472423611209,2
