particip_code,pred_trialN,pred_Cond,pred_Cont,pred_Cat,pred_Obj,pred_predictedValue,pred_acc,pred_rt,rec_trialN,rec_session,rec_trialType,rec_Cond,rec_Cat,rec_Obj,rec_response,rec_acc,rec_rt,rec_respConf,rec_rtConf,rec_respCont
22,1,4,5,Instruments,keyboard,0,0,NaN,185,1,old,4,Instruments,keyboard,1,1,1.00547543959692,6,9.91043634712696e-05,6
22,2,1,3,Instruments,harmonica,3,0,0.76667865132913,362,2,old,1,Instruments,harmonica,1,1,1.97507956437767,1,0.24269136833027,2
22,3,4,6,FruitsAndVegs,greenolive,3,1,1.40924936253577,259,2,old,4,FruitsAndVegs,greenolive,1,1,1.06523637706414,2,0.605181397870183,1
22,4,4,5,Instruments,trombone,2,1,1.36349839298055,302,2,old,4,Instruments,trombone,1,1,1.35035695275292,3,0.112984188366681,2
22,5,2,4,HouseObjects,glassmop2,1,1,0.725903430022299,192,1,old,2,HouseObjects,glassmop2,0,0,0.756074797362089,5,9.55760478973389e-05,5
22,6,3,4,Instruments,harp2,1,0,0.520619976799935,86,1,old,3,Instruments,harp2,1,1,1.08802366163582,1,1.03130481392145,5
22,7,4,4,HouseObjects,cushion,1,1,1.22691997187212,17,1,old,4,HouseObjects,cushion,1,1,1.01959317130968,5,1.46144019626081,4
22,8,3,6,Instruments,musicsheet2,3,0,0.813287242781371,269,2,old,3,Instruments,musicsheet2,0,0,1.27331720525399,5,2.44858195632696,2
22,9,4,6,FruitsAndVegs,kiwi2,3,1,0.655911323148757,326,2,old,4,FruitsAndVegs,kiwi2,0,0,1.09456808259711,4,0.207866262178868,1
22,10,3,5,HouseObjects,ironingboard2,2,0,1.54678418952972,11,1,old,3,HouseObjects,ironingboard2,0,0,1.1654380178079,6,2.9266149289906,4
22,11,3,5,HouseObjects,garbagebin2,2,0,0.573289334308356,131,1,old,3,HouseObjects,garbagebin2,0,0,1.18526531942189,6,1.63906805915758,4
22,12,4,4,HouseObjects,knife,1,1,1.31217287946492,218,2,old,4,HouseObjects,knife,0,0,2.06474181683734,4,0.94500505598262,6
22,13,4,4,HouseObjects,towel,1,1,0.682541551068425,333,2,old,4,HouseObjects,towel,0,0,1.1141853085719,4,0.605394680984318,3
22,14,1,1,FruitsAndVegs,garlic2,1,0,1.14911946188658,212,2,old,1,FruitsAndVegs,garlic2,0,0,1.45974708162248,3,0.959926527924836,4
22,15,1,2,FruitsAndVegs,leek,1,0,1.47956796875224,379,2,old,1,FruitsAndVegs,leek,0,0,1.42602784000337,5,0.786187150981277,1
22,16,4,4,HouseObjects,key,1,1,1.01778619922698,84,1,old,4,HouseObjects,key,1,1,0.818692764267325,6,0.935511556919664,4
22,17,1,1,Instruments,flute,2,1,1.55640790378675,231,2,old,1,Instruments,flute,1,1,2.26303471904248,4,1.1306408145465,2
22,18,2,5,Instruments,laud,2,1,1.31864770269021,209,2,old,2,Instruments,laud,0,0,1.18017795821652,4,1.00785394664854,2
22,19,1,2,HouseObjects,match,2,0,0.849058812484145,215,2,old,1,HouseObjects,match,1,1,1.26183873042464,5,1.53907232452184,6
22,20,4,5,Instruments,speaker,2,1,0.995585201773793,199,2,old,4,Instruments,speaker,0,0,2.37330107251182,3,0.607563111931086,2
22,21,3,4,FruitsAndVegs,cherrytomato,1,0,0.629907473456115,155,1,old,3,FruitsAndVegs,cherrytomato,1,1,2.43224993068725,3,1.13048622431234,6
22,22,3,6,HouseObjects,knife2,3,0,1.14432396180928,214,2,old,3,HouseObjects,knife2,0,0,2.63622802775353,4,1.50718090217561,3
22,23,1,1,Instruments,musicstand,1,0,0.850747436285019,286,2,old,1,Instruments,musicstand,1,1,1.21998490625992,5,0.269319351296872,2
22,24,2,4,HouseObjects,rug2,1,1,1.02928487956524,188,1,old,2,HouseObjects,rug2,0,0,1.34629367012531,3,2.17797071952373,4
22,25,4,6,FruitsAndVegs,lettuce2,3,1,0.631677562370896,365,2,old,4,FruitsAndVegs,lettuce2,1,1,2.58448236202821,4,0.11490822583437,1
22,26,1,2,HouseObjects,handvacuum2,3,0,1.29808240942657,120,1,old,1,HouseObjects,handvacuum2,1,1,0.879880291875452,6,9.6859410405159e-05,6
22,27,4,6,FruitsAndVegs,casabamelon,3,1,0.900660150684416,74,1,old,4,FruitsAndVegs,casabamelon,1,1,1.06155732506886,6,0.000102632213383913,6
22,28,4,5,Instruments,pipepiano,2,1,0.686885789036751,187,1,old,4,Instruments,pipepiano,1,1,1.95566920656711,6,9.65390354394913e-05,6
22,29,4,6,FruitsAndVegs,cherrytomato2,3,1,1.0253011379391,232,2,old,4,FruitsAndVegs,cherrytomato2,0,0,1.06151819648221,5,0.140611233655363,5
22,30,4,6,FruitsAndVegs,cherrytomato2,3,1,0.747547646518797,232,2,old,4,FruitsAndVegs,cherrytomato2,0,0,1.06151819648221,5,0.140611233655363,5
22,31,3,6,Instruments,tambourine2,3,0,0.653954571578652,7,1,old,3,Instruments,tambourine2,0,0,1.99775523645803,4,4.7585132792592,5
22,32,1,3,Instruments,electricdrumset2,3,0,1.22450586501509,69,1,old,1,Instruments,electricdrumset2,0,0,1.58007173333317,4,0.00012059323489666,4
22,33,2,6,FruitsAndVegs,iceberglettuce2,3,1,0.939497223123908,314,2,old,2,FruitsAndVegs,iceberglettuce2,0,0,1.91294300695881,5,0.528949560131878,1
22,34,1,3,HouseObjects,towel2,2,0,1.03061974234879,344,2,old,1,HouseObjects,towel2,0,0,1.91961443563923,6,1.0176810012199,3
22,35,4,5,Instruments,tambourine,2,1,1.840987093281,226,2,old,4,Instruments,tambourine,1,1,1.37374303350225,5,0.748101540375501,2
22,36,4,4,HouseObjects,key,1,1,0.764320029411465,84,1,old,4,HouseObjects,key,1,1,0.818692764267325,6,0.935511556919664,4
22,37,4,5,Instruments,keyboard,2,1,1.09481407981366,185,1,old,4,Instruments,keyboard,1,1,1.00547543959692,6,9.91043634712696e-05,6
