particip_code,pred_trialN,pred_Cond,pred_Cont,pred_Cat,pred_Obj,pred_predictedValue,pred_acc,pred_rt,rec_trialN,rec_session,rec_trialType,rec_Cond,rec_Cat,rec_Obj,rec_response,rec_acc,rec_rt,rec_respConf,rec_rtConf,rec_respCont
17,1,4,5,Instruments,keyboard,2,1,0.803509259130806,185,1,old,4,Instruments,keyboard,1,1,1.27726374240592,5,1.84452694980428,5
17,2,1,3,Instruments,harmonica,1,0,1.90335906343535,362,2,old,1,Instruments,harmonica,0,0,NaN,1,1.53134249942377,1
17,3,4,6,HouseObjects,recyclingbin,3,1,0.649611616507173,259,2,old,4,HouseObjects,recyclingbin,1,1,2.80775535525754,5,0.47595851495862,2
17,4,4,5,Instruments,trombone,2,1,0.676276482641697,302,2,old,4,Instruments,trombone,0,0,1.22316619101912,6,0.294260634109378,1
17,5,2,4,FruitsAndVegs,cherry2,1,1,0.630455274134874,192,1,old,2,FruitsAndVegs,cherry2,1,1,1.70673490036279,5,2.04855924891308,3
17,6,3,4,Instruments,harp2,1,0,0.48086819332093,86,1,old,3,Instruments,harp2,1,1,1.68891085498035,4,1.477999296505,2
17,7,4,4,FruitsAndVegs,broccoli,1,1,0.579407509416342,17,1,old,4,FruitsAndVegs,broccoli,1,1,1.03837330173701,6,1.73107385914773,4
17,8,3,6,Instruments,musicsheet2,3,0,0.549785546492785,269,2,old,3,Instruments,musicsheet2,1,1,2.39958010520786,3,0.394604356959462,1
17,9,4,6,HouseObjects,rug2,3,1,0.440270013175905,326,2,old,4,HouseObjects,rug2,1,1,1.8744003623724,5,0.454442268237472,4
17,10,3,5,FruitsAndVegs,corn2,2,0,0.603204761631787,11,1,old,3,FruitsAndVegs,corn2,0,0,4.04473875742406,2,3.41637878818437,4
17,11,3,5,FruitsAndVegs,cauliflower2,1,1,0.613766280002892,131,1,old,3,FruitsAndVegs,cauliflower2,1,1,3.45087707415223,2,0.952775934245437,4
17,12,4,4,FruitsAndVegs,eggplant,1,1,0.584177030716091,218,2,old,4,FruitsAndVegs,eggplant,0,0,1.77950449706987,4,3.2484028628096,5
17,13,4,4,FruitsAndVegs,pear,1,1,0.690603007096797,333,2,old,4,FruitsAndVegs,pear,1,1,0.969327016733587,5,1.89012140454724,5
