particip_code,pred_trialN,pred_Cond,pred_Cont,pred_Cat,pred_Obj,pred_predictedValue,pred_acc,pred_rt,rec_trialN,rec_session,rec_trialType,rec_Cond,rec_Cat,rec_Obj,rec_response,rec_acc,rec_rt,rec_respConf,rec_rtConf,rec_respCont
21,1,4,5,HouseObjects,key,1,0,1.36246212618425,185,1,old,4,HouseObjects,key,1,1,0.790865265298635,6,3.09368833061308,2
21,2,1,3,HouseObjects,handvacuum,1,0,1.05421654088423,362,2,old,1,HouseObjects,handvacuum,1,1,1.21123677492142,6,9.39727760851383e-05,6
21,3,4,6,FruitsAndVegs,greenolive,3,1,0.672384147997946,259,2,old,4,FruitsAndVegs,greenolive,0,0,1.55155499372631,6,5.64479269087315e-05,6
21,4,4,5,HouseObjects,thread,3,0,1.29812731128186,302,2,old,4,HouseObjects,thread,1,1,1.03146100789309,5,6.12586736679077e-05,5
21,5,2,4,Instruments,grandpiano2,1,1,0.812885052058846,192,1,old,2,Instruments,grandpiano2,1,1,0.989253422711045,6,9.6538569778204e-05,6
21,6,3,4,HouseObjects,iron2,1,0,0.550903918687254,86,1,old,3,HouseObjects,iron2,1,1,1.5010200701654,2,9.58973541855812e-05,2
21,7,4,4,Instruments,drums,2,0,0.681524206884205,17,1,old,4,Instruments,drums,1,1,0.655581295955926,6,9.58973541855812e-05,6
21,8,3,6,HouseObjects,pitcher2,3,0,0.651957408990711,269,2,old,3,HouseObjects,pitcher2,0,0,3.01797350356355,NaN,1.8807270093821,4
21,9,4,6,FruitsAndVegs,kiwi2,3,1,0.734169830568135,326,2,old,4,FruitsAndVegs,kiwi2,0,0,0.550878902431577,6,0.000102311838418245,6
21,10,3,5,Instruments,hihat2,2,0,0.952765350695699,11,1,old,3,Instruments,hihat2,1,1,3.1389726428315,6,2.70821890095249,4
21,11,3,5,Instruments,frenchhorn2,1,1,0.611332929227501,131,1,old,3,Instruments,frenchhorn2,0,0,2.44987608771771,6,9.94252040982246e-05,6
21,12,4,4,Instruments,laud,1,1,0.957517873030156,218,2,old,4,Instruments,laud,0,0,0.641958124004304,6,9.33310948312283e-05,6
21,13,4,4,Instruments,trumpet,1,1,1.05659344373271,333,2,old,4,Instruments,trumpet,0,0,1.26857815310359,3,9.84631478786469e-05,3
21,14,1,1,FruitsAndVegs,garlic2,1,0,0.979792637750506,212,2,old,1,FruitsAndVegs,garlic2,1,1,1.93882882921025,3,2.1705875992775,5
21,15,1,2,FruitsAndVegs,leek,3,1,1.09420566214249,379,2,old,1,FruitsAndVegs,leek,0,0,1.54364716541022,6,2.05983502510935,5
21,16,4,4,Instruments,keyboard,2,0,1.16847337177023,84,1,old,4,Instruments,keyboard,1,1,1.53351349616423,6,9.4293151050806e-05,6
21,17,1,1,HouseObjects,dustpan,1,0,0.690844514407218,231,2,old,1,HouseObjects,dustpan,1,1,0.89002165896818,4,5.16371801495552e-05,4
21,18,2,5,HouseObjects,knife,3,0,1.2779728686437,209,2,old,2,HouseObjects,knife,1,1,0.78576026391238,6,9.39727760851383e-05,6
21,19,1,2,Instruments,marimba,2,0,1.28835670417175,215,2,old,1,Instruments,marimba,0,0,1.00480319745839,6,9.42936167120934e-05,6
21,20,4,5,HouseObjects,sponge,1,0,1.20294824475423,199,2,old,4,HouseObjects,sponge,0,0,1.91991463536397,6,2.4443817245774,4
21,21,3,4,FruitsAndVegs,cherrytomato,1,0,0.661397346761078,155,1,old,3,FruitsAndVegs,cherrytomato,1,1,1.94198637967929,6,9.91043634712696e-05,6
21,22,3,6,Instruments,laud2,3,0,0.78385931905359,214,2,old,3,Instruments,laud2,0,0,0.9576291651465,6,9.36519354581833e-05,6
21,23,1,1,HouseObjects,recyclingbin,1,0,0.818178961053491,286,2,old,1,HouseObjects,recyclingbin,1,1,1.37550317961723,4,9.42936167120934e-05,4
21,24,2,4,Instruments,panflute2,1,1,0.620650029275566,188,1,old,2,Instruments,panflute2,0,0,0.694617538712919,6,9.7180251032114e-05,6
21,25,4,6,FruitsAndVegs,lettuce2,3,1,1.1108757336624,365,2,old,4,FruitsAndVegs,lettuce2,0,0,1.31377779413015,6,9.55760478973389e-05,6
21,26,1,2,Instruments,harmonica2,2,0,1.48131111636758,120,1,old,1,Instruments,harmonica2,0,0,1.69337183749303,6,9.7180251032114e-05,6
21,27,4,6,FruitsAndVegs,casabamelon,1,0,0.92362928763032,74,1,old,4,FruitsAndVegs,casabamelon,1,1,1.47793290577829,6,9.6859410405159e-05,6
21,28,4,5,HouseObjects,safetypin,2,1,1.31114398920909,187,1,old,4,HouseObjects,safetypin,1,1,0.670690071769059,6,9.7180251032114e-05,6
21,29,4,6,FruitsAndVegs,cherrytomato2,3,1,0.801335376221687,232,2,old,4,FruitsAndVegs,cherrytomato2,0,0,1.32367957802489,6,0.000108405482023954,6
21,30,4,6,FruitsAndVegs,cherrytomato2,3,1,0.579737216234207,232,2,old,4,FruitsAndVegs,cherrytomato2,0,0,1.32367957802489,6,0.000108405482023954,6
21,31,3,6,HouseObjects,spraybottle2,3,0,1.04599440097809,7,1,old,3,HouseObjects,spraybottle2,1,1,1.02305092196912,6,9.81423072516918e-05,6
21,32,1,3,HouseObjects,dishsoap2,1,0,1.08854516316205,69,1,old,1,HouseObjects,dishsoap2,0,0,1.11210507759824,6,9.7180251032114e-05,6
21,33,2,6,FruitsAndVegs,iceberglettuce2,3,1,1.25080766901374,314,2,old,2,FruitsAndVegs,iceberglettuce2,0,0,1.47551366733387,6,9.6859410405159e-05,6
21,34,1,3,Instruments,trumpet2,2,0,1.18136849440634,344,2,old,1,Instruments,trumpet2,0,0,0.657876092474908,6,1.81977008376271,6
21,35,4,5,HouseObjects,spraybottle,1,0,1.47164602857083,226,2,old,4,HouseObjects,spraybottle,1,1,0.863678160123527,6,9.78214666247368e-05,6
21,36,4,4,Instruments,keyboard,1,1,1.11424752930179,84,1,old,4,Instruments,keyboard,1,1,1.53351349616423,6,9.4293151050806e-05,6
21,37,4,5,HouseObjects,key,1,0,1.3324382933788,185,1,old,4,HouseObjects,key,1,1,0.790865265298635,6,3.09368833061308,2
21,38,4,6,FruitsAndVegs,kiwi2,3,1,0.791062832809985,326,2,old,4,FruitsAndVegs,kiwi2,0,0,0.550878902431577,6,0.000102311838418245,6
21,39,1,2,HouseObjects,ironingboard,2,1,1.1939586061053,31,1,old,1,HouseObjects,ironingboard,1,1,3.35443370463327,6,9.94252040982246e-05,6
21,40,3,6,Instruments,electricdrumset,3,0,0.916802627965808,72,1,old,3,Instruments,electricdrumset,1,1,0.882237310055643,6,9.55760478973389e-05,6
21,41,4,4,Instruments,laud,1,1,0.95898712053895,218,2,old,4,Instruments,laud,0,0,0.641958124004304,6,9.33310948312283e-05,6
21,42,3,4,FruitsAndVegs,mango,1,0,0.833206272218376,105,1,old,3,FruitsAndVegs,mango,1,1,1.2273606499657,1,9.94252040982246e-05,1
21,43,1,3,FruitsAndVegs,coffeebean,1,0,1.28373471694067,32,1,old,1,FruitsAndVegs,coffeebean,1,1,2.01876281108707,6,0.000119630713015795,6
21,44,3,6,HouseObjects,dishsoap,1,0,1.70211002603173,37,1,old,3,HouseObjects,dishsoap,1,1,1.56848998507485,6,0.000103915575891733,6
21,45,1,3,Instruments,pipepiano,2,0,1.33639124501497,368,2,old,1,Instruments,pipepiano,1,1,1.30131180305034,6,6.38244673609734e-05,6
21,46,4,5,HouseObjects,towel,2,1,1.63481554854661,384,2,old,4,HouseObjects,towel,0,0,0.439110266976058,1,0.00010199099779129,1
21,47,1,3,FruitsAndVegs,celery,1,0,1.1491925874725,45,1,old,1,FruitsAndVegs,celery,1,1,0.872255343943834,6,9.75006259977818e-05,6
21,48,4,4,Instruments,trombone2,1,1,0.959588482044637,324,2,old,4,Instruments,trombone2,1,1,1.01379764638841,4,9.42936167120934e-05,4
21,49,1,1,FruitsAndVegs,endive2,1,0,1.13022419065237,142,1,old,1,FruitsAndVegs,endive2,0,0,1.94195526978001,6,6.20482673868537,3
21,50,4,5,HouseObjects,sponge,3,0,1.46845832979307,199,2,old,4,HouseObjects,sponge,0,0,1.91991463536397,6,2.4443817245774,4
21,51,1,3,HouseObjects,flyswatter2,3,0,1.6069918978028,24,1,old,1,HouseObjects,flyswatter2,1,1,1.68495822371915,6,9.58973541855812e-05,6
21,52,1,3,Instruments,harp2,2,0,0.641942729242146,149,1,old,1,Instruments,harp2,0,0,1.93067564535886,6,9.7180251032114e-05,6
21,53,4,5,HouseObjects,doormat,2,1,1.72435335954651,9,1,old,4,HouseObjects,doormat,1,1,1.08848133822903,6,9.81423072516918e-05,6
21,54,1,3,HouseObjects,saw,2,1,1.54348487779498,8,1,old,1,HouseObjects,saw,0,0,2.53842124994844,3,9.33310948312283e-05,3
21,55,4,6,FruitsAndVegs,casabamelon,3,1,0.70607644924894,74,1,old,4,FruitsAndVegs,casabamelon,1,1,1.47793290577829,6,9.6859410405159e-05,6
21,56,4,5,HouseObjects,spraybottle,2,1,1.31715055182576,226,2,old,4,HouseObjects,spraybottle,1,1,0.863678160123527,6,9.78214666247368e-05,6
21,57,2,5,HouseObjects,pan,2,1,0.647506689652801,162,1,old,2,HouseObjects,pan,1,1,0.192023023031652,1,9.91043634712696e-05,1
21,58,4,5,HouseObjects,garbagebin2,2,1,0.649922400247306,122,1,old,4,HouseObjects,garbagebin2,1,1,1.03136158268899,6,6.54282048344612e-05,6
21,59,2,4,Instruments,oboe2,1,1,1.24422027077526,322,2,old,2,Instruments,oboe2,0,0,1.21477406611666,6,2.33408618485555,6
21,60,4,4,Instruments,trumpet,1,1,0.598581491503865,333,2,old,4,Instruments,trumpet,0,0,1.26857815310359,3,9.84631478786469e-05,3
21,61,4,4,Instruments,drums,1,1,1.0332144186832,17,1,old,4,Instruments,drums,1,1,0.655581295955926,6,9.58973541855812e-05,6
21,62,2,5,HouseObjects,glassmop2,2,1,1.13185540493578,169,1,old,2,HouseObjects,glassmop2,0,0,1.33323593949899,6,2.33720107935369,2
21,63,4,6,FruitsAndVegs,greenolive,3,1,0.813824138604105,259,2,old,4,FruitsAndVegs,greenolive,0,0,1.55155499372631,6,5.64479269087315e-05,6
21,64,1,2,HouseObjects,key2,2,1,1.55232281191275,369,2,old,1,HouseObjects,key2,1,1,2.0670799119398,1,1.39615442696959,4
21,65,4,6,FruitsAndVegs,carrot,3,1,0.882781903259456,48,1,old,4,FruitsAndVegs,carrot,1,1,0.793457696214318,6,5.86928799748421e-05,6
21,66,1,3,FruitsAndVegs,coconut2,2,0,1.84527360042557,58,1,old,1,FruitsAndVegs,coconut2,1,1,2.12613525055349,6,9.58973541855812e-05,6
21,67,3,4,FruitsAndVegs,mango2,1,0,0.807473436463624,70,1,old,3,FruitsAndVegs,mango2,0,0,0.654123914893717,6,9.78214666247368e-05,6
21,68,4,5,HouseObjects,towel,2,1,1.35488913627341,384,2,old,4,HouseObjects,towel,0,0,0.439110266976058,1,0.00010199099779129,1
21,69,4,5,HouseObjects,spraybottle,2,1,0.844942290335894,226,2,old,4,HouseObjects,spraybottle,1,1,0.863678160123527,6,9.78214666247368e-05,6
21,70,3,5,Instruments,violin2,2,0,0.51131057459861,260,2,old,3,Instruments,violin2,0,0,0.510194446891546,6,9.33315604925156e-05,6
21,71,1,1,Instruments,record,1,1,1.56181310443208,79,1,old,1,Instruments,record,0,0,3.70756590180099,6,0.000101028941571712,6
21,72,4,5,HouseObjects,doormat,1,0,1.39610631857067,9,1,old,4,HouseObjects,doormat,1,1,1.08848133822903,6,9.81423072516918e-05,6
21,73,4,4,Instruments,flutetrans,1,1,0.654830474872142,25,1,old,4,Instruments,flutetrans,1,1,1.78480065055192,6,9.52556729316711e-05,6
21,74,4,6,FruitsAndVegs,cherrytomato2,3,1,0.736985486932099,232,2,old,4,FruitsAndVegs,cherrytomato2,0,0,1.32367957802489,6,0.000108405482023954,6
21,75,2,6,FruitsAndVegs,lettuce,3,1,0.82758522266522,296,2,old,2,FruitsAndVegs,lettuce,0,0,0.916580364573747,6,6.6711101680994e-05,6
21,76,4,4,Instruments,drums,3,0,1.53382780775428,17,1,old,4,Instruments,drums,1,1,0.655581295955926,6,9.58973541855812e-05,6
21,77,1,1,Instruments,triangle,3,0,1.76040845131502,198,2,old,1,Instruments,triangle,1,1,1.43119474127889,3,4.62397050857544,2
21,78,2,5,HouseObjects,doormat2,2,1,1.1308499276638,350,2,old,2,HouseObjects,doormat2,1,1,1.72981981886551,2,9.49352979660034e-05,2
21,79,4,4,Instruments,musicstand2,1,1,0.621235033962876,229,2,old,4,Instruments,musicstand2,1,1,2.59619785333052,6,5.13158738613129e-05,6
21,80,4,5,HouseObjects,thread,2,1,1.09562647948042,302,2,old,4,HouseObjects,thread,1,1,1.03146100789309,5,6.12586736679077e-05,5
21,81,4,4,Instruments,trumpet,1,1,1.15419078664854,333,2,old,4,Instruments,trumpet,0,0,1.26857815310359,3,9.84631478786469e-05,3
21,82,3,5,FruitsAndVegs,ginger,2,0,0.74038165807724,250,2,old,3,FruitsAndVegs,ginger,0,0,0.592983213718981,6,9.81423072516918e-05,6
21,83,3,6,HouseObjects,rubbergloves,3,0,0.711574018932879,288,2,old,3,HouseObjects,rubbergloves,1,1,0.91961090778932,3,0.000102311838418245,3
21,84,2,5,HouseObjects,knife2,2,1,0.929958821740001,264,2,old,2,HouseObjects,knife2,1,1,0.707172370981425,5,9.94252040982246e-05,5
21,85,2,6,FruitsAndVegs,casabamelon2,3,1,0.676381681114435,35,1,old,2,FruitsAndVegs,casabamelon2,0,0,2.8016092767939,3,0.000102632213383913,3
21,86,1,3,HouseObjects,recyclingbin2,3,0,1.3828330594115,156,1,old,1,HouseObjects,recyclingbin2,1,1,2.73287281300873,6,5.93340955674648e-05,6
21,87,4,5,HouseObjects,thread,2,1,0.681172370444983,302,2,old,4,HouseObjects,thread,1,1,1.03146100789309,5,6.12586736679077e-05,5
21,88,4,5,HouseObjects,spraybottle,2,1,0.595443826168776,226,2,old,4,HouseObjects,spraybottle,1,1,0.863678160123527,6,9.78214666247368e-05,6
