particip_code,pred_trialN,pred_Cond,pred_Cont,pred_Cat,pred_Obj,pred_predictedValue,pred_acc,pred_rt,rec_trialN,rec_session,rec_trialType,rec_Cond,rec_Cat,rec_Obj,rec_response,rec_acc,rec_rt,rec_respConf,rec_rtConf,rec_respCont
19,1,4,5,Instruments,keyboard,2,1,1.97226230427623,185,1,old,4,Instruments,keyboard,0,0,2.15754205640405,3,2.28390790941194,5
19,2,1,3,Instruments,harmonica,1,0,1.11208390956745,362,2,old,1,Instruments,harmonica,1,1,0.741304708179086,1,2.68728124443442,5
19,3,4,6,FruitsAndVegs,greenolive,3,1,0.978331729304045,259,2,old,4,FruitsAndVegs,greenolive,1,1,0.692610754165798,1,0.278391416650265,4
19,4,4,5,Instruments,trombone,0,0,NaN,302,2,old,4,Instruments,trombone,1,1,0.759607597719878,1,0.659200692083687,5
19,5,2,4,HouseObjects,glassmop2,1,1,0.80758088035509,192,1,old,2,HouseObjects,glassmop2,0,0,1.89688873011619,2,2.23612962896004,4
19,6,3,4,Instruments,harp2,1,0,1.11409807065502,86,1,old,3,Instruments,harp2,0,0,1.41452659340575,3,2.65162706095725,5
19,7,4,4,HouseObjects,cushion,1,1,1.16466442588717,17,1,old,4,HouseObjects,cushion,0,0,2.09917210880667,1,2.341372766532,4
19,8,3,6,Instruments,musicsheet2,3,0,0.727318794932216,269,2,old,3,Instruments,musicsheet2,1,1,0.913419285789132,1,1.81010114774108,3
19,9,4,6,FruitsAndVegs,kiwi2,3,1,0.689452562015504,326,2,old,4,FruitsAndVegs,kiwi2,1,1,0.693662094883621,1,0.689546855166554,4
19,10,3,5,HouseObjects,ironingboard2,2,0,1.3483966733329,11,1,old,3,HouseObjects,ironingboard2,0,0,3.82069634180516,1,2.70166678261012,4
19,11,3,5,HouseObjects,garbagebin2,3,0,0.406820501666516,131,1,old,3,HouseObjects,garbagebin2,0,0,4.2980237165466,2,9.20481979846954e-05,2
19,12,4,4,HouseObjects,knife,1,1,0.826080054044724,218,2,old,4,HouseObjects,knife,1,1,0.866640709340572,1,2.54573637619615,5
19,13,4,4,HouseObjects,towel,2,0,0.467825215309858,333,2,old,4,HouseObjects,towel,1,1,0.730625162832439,1,0.245877143461257,6
19,14,1,1,FruitsAndVegs,garlic2,2,0,1.22204493172467,212,2,old,1,FruitsAndVegs,garlic2,1,1,1.14215392712504,1,2.15303585072979,4
19,15,1,2,FruitsAndVegs,leek,1,0,1.02461093477905,379,2,old,1,FruitsAndVegs,leek,1,1,1.45463245874271,1,0.559517345391214,4
19,16,4,4,HouseObjects,key,1,1,1.16373560205102,84,1,old,4,HouseObjects,key,0,0,2.28667385317385,1,1.43204306205735,6
19,17,1,1,Instruments,flute,3,0,1.38218647474423,231,2,old,1,Instruments,flute,1,1,0.761580064427108,1,0.384708345867693,5
19,18,2,5,Instruments,laud,2,1,1.53660144936293,209,2,old,2,Instruments,laud,1,1,1.20525522902608,3,1.42319839214906,1
19,19,1,2,HouseObjects,match,1,1,0.874815061222762,215,2,old,1,HouseObjects,match,1,1,1.57601647032425,1,1.24083981569856,6
19,20,4,5,Instruments,speaker,3,0,1.01342784939334,199,2,old,4,Instruments,speaker,1,1,1.5827263854444,1,1.57119819801301,5
19,21,3,4,FruitsAndVegs,cherrytomato,1,0,0.775904023088515,155,1,old,3,FruitsAndVegs,cherrytomato,0,0,2.33806800236925,2,9.58968885242939e-05,2
19,22,3,6,HouseObjects,knife2,3,0,0.618077162187546,214,2,old,3,HouseObjects,knife2,1,1,1.10910917306319,1,0.908206841442734,6
19,23,1,1,Instruments,musicstand,0,0,NaN,286,2,old,1,Instruments,musicstand,1,1,0.737025256734341,1,0.287600431591272,5
19,24,2,4,HouseObjects,rug2,1,1,1.3668961673975,188,1,old,2,HouseObjects,rug2,0,0,2.72316891746596,3,1.44799214089289,2
