particip_code,pred_trialN,pred_Cond,pred_Cont,pred_Cat,pred_Obj,pred_predictedValue,pred_acc,pred_rt,rec_trialN,rec_session,rec_trialType,rec_Cond,rec_Cat,rec_Obj,rec_response,rec_acc,rec_rt,rec_respConf,rec_rtConf,rec_respCont
1,1,4,5,Instruments,keyboard,1,0,1.2897338187322,185,1,old,4,Instruments,keyboard,0,0,0.763261497952044,6,0.329243529587984,5
1,2,1,3,Instruments,harmonica,0,0,NaN,362,2,old,1,Instruments,harmonica,0,0,0.854499934706837,6,0.528805874928366,6
1,3,4,6,FruitsAndVegs,greenolive,3,1,0.791729542426765,259,2,old,4,FruitsAndVegs,greenolive,0,0,0.566749403369613,6,0.199210500053596,6
1,4,4,5,Instruments,trombone,1,0,1.12246092502028,302,2,old,4,Instruments,trombone,0,0,1.15047164412681,6,0.280929644475691,1
1,5,2,4,HouseObjects,glassmop2,1,1,0.780592940747738,192,1,old,2,HouseObjects,glassmop2,0,0,0.751164318993688,6,0.468954754061997,4
1,6,3,4,Instruments,harp2,1,0,1.66310232132673,86,1,old,3,Instruments,harp2,0,0,2.21185393910855,6,0.916873027570546,5
1,7,4,4,HouseObjects,cushion,2,0,0.457377152517438,17,1,old,4,HouseObjects,cushion,0,0,2.76052088662982,6,7.05251326411963,4
1,8,3,6,Instruments,musicsheet2,3,0,0.579966688528657,269,2,old,3,Instruments,musicsheet2,0,0,0.880548685789108,6,1.93057814444182,1
1,9,4,6,FruitsAndVegs,kiwi2,3,1,1.14232065808028,326,2,old,4,FruitsAndVegs,kiwi2,0,0,0.822555913066026,6,0.202554713468999,6
1,10,3,5,HouseObjects,ironingboard2,2,0,1.20148323383182,11,1,old,3,HouseObjects,ironingboard2,0,0,1.66605621576309,6,5.37524507567286,4
1,11,3,5,HouseObjects,garbagebin2,1,1,0.539862029254436,131,1,old,3,HouseObjects,garbagebin2,0,0,2.14171544648707,6,0.954511938616633,4
1,12,4,4,HouseObjects,knife,2,0,0.854915957897902,218,2,old,4,HouseObjects,knife,0,0,1.33508909615921,6,9.94251458905637e-05,6
1,13,4,4,HouseObjects,towel,1,1,0.481374585069716,333,2,old,4,HouseObjects,towel,0,0,0.513339489116333,6,1.60985855007311,4
1,14,1,1,FruitsAndVegs,garlic2,2,0,0.971539652906358,212,2,old,1,FruitsAndVegs,garlic2,0,0,0.851011394406669,6,0.988714602659456,1
1,15,1,2,FruitsAndVegs,leek,2,0,1.60612421669066,379,2,old,1,FruitsAndVegs,leek,0,0,0.571537206007633,6,1.26713937451132,6
1,16,4,4,HouseObjects,key,1,1,1.88043106999248,84,1,old,4,HouseObjects,key,1,1,1.03075739368796,6,0.79063490126282,4
1,17,1,1,Instruments,flute,1,0,1.20294671133161,231,2,old,1,Instruments,flute,0,0,0.993875730782747,6,1.43226372171193,1
1,18,2,5,Instruments,laud,1,0,1.44522512983531,209,2,old,2,Instruments,laud,0,0,0.807925019355025,6,0.642896569333971,1
1,19,1,2,HouseObjects,match,2,0,0.807689236477017,215,2,old,1,HouseObjects,match,0,0,0.704864103405271,6,0.947106455161702,1
1,20,4,5,Instruments,speaker,1,0,1.48300034925342,199,2,old,4,Instruments,speaker,0,0,0.946947054180782,6,1.40125012706267,1
1,21,3,4,FruitsAndVegs,cherrytomato,1,0,1.30938507989049,155,1,old,3,FruitsAndVegs,cherrytomato,0,0,0.978080237284303,1,0.79911139421165,6
1,22,3,6,HouseObjects,knife2,3,0,1.55179563816637,214,2,old,3,HouseObjects,knife2,0,0,0.740817845682614,6,0.650579247798305,1
1,23,1,1,Instruments,musicstand,1,0,1.85806613788009,286,2,old,1,Instruments,musicstand,1,1,1.02398616005667,6,0.922604567196686,1
1,24,2,4,HouseObjects,rug2,1,1,0.781515992246568,188,1,old,2,HouseObjects,rug2,0,0,0.733199439942837,6,0.402605008333921,4
1,25,4,6,FruitsAndVegs,lettuce2,3,1,0.559577114880085,365,2,old,4,FruitsAndVegs,lettuce2,1,1,1.15026028541615,6,0.643668557575438,6
1,26,1,2,HouseObjects,handvacuum2,2,0,1.13016125839204,120,1,old,1,HouseObjects,handvacuum2,0,0,0.664754706434906,6,0.597985450178385,4
