particip_code,pred_trialN,pred_Cond,pred_Cont,pred_Cat,pred_Obj,pred_predictedValue,pred_acc,pred_rt,rec_trialN,rec_session,rec_trialType,rec_Cond,rec_Cat,rec_Obj,rec_response,rec_acc,rec_rt,rec_respConf,rec_rtConf,rec_respCont
9,1,4,5,HouseObjects,key,3,0,0.809950406081043,185,1,old,4,HouseObjects,key,1,1,0.653669766732492,6,0.712525934679434,5
9,2,1,3,HouseObjects,handvacuum,1,0,0.949588235467672,362,2,old,1,HouseObjects,handvacuum,0,0,0.883814321365207,6,1.23844174458645,2
9,3,4,6,FruitsAndVegs,greenolive,3,1,0.69617049547378,259,2,old,4,FruitsAndVegs,greenolive,1,1,0.664721034001559,6,0.826020398875698,3
9,4,4,5,HouseObjects,thread,2,1,1.40254425781313,302,2,old,4,HouseObjects,thread,1,1,0.956624971237034,6,0.637754684779793,2
9,5,2,4,Instruments,grandpiano2,1,1,0.684817104251124,192,1,old,2,Instruments,grandpiano2,1,1,0.740616750321351,5,0.370577785302885,4
9,6,3,4,HouseObjects,iron2,1,0,0.855374234728515,86,1,old,3,HouseObjects,iron2,1,1,0.854242712142877,6,0.547664262470789,5
9,7,4,4,Instruments,drums,2,0,0.96977090195287,17,1,old,4,Instruments,drums,1,1,0.679992097313516,6,0.780581175349653,4
9,8,3,6,HouseObjects,pitcher2,1,0,1.49222864070907,269,2,old,3,HouseObjects,pitcher2,0,0,1.84200122975744,5,2.3331131010782,2
9,9,4,6,FruitsAndVegs,kiwi2,3,1,0.591298758867197,326,2,old,4,FruitsAndVegs,kiwi2,1,1,0.769007444847375,6,0.806379439076409,3
9,10,3,5,Instruments,hihat2,2,0,1.07355601782911,11,1,old,3,Instruments,hihat2,1,1,2.69846080220304,6,1.52255171141587,4
9,11,3,5,Instruments,frenchhorn2,1,1,0.46084941807203,131,1,old,3,Instruments,frenchhorn2,1,1,0.803556085331365,6,1.03040774259716,4
9,12,4,4,Instruments,laud,3,0,0.855251075816341,218,2,old,4,Instruments,laud,1,1,0.714656519703567,6,0.383485416416079,1
9,13,4,4,Instruments,trumpet,1,1,0.497460007900372,333,2,old,4,Instruments,trumpet,1,1,0.54972108034417,6,0.469106517499313,1
9,14,1,1,FruitsAndVegs,garlic2,1,0,0.835870866663754,212,2,old,1,FruitsAndVegs,garlic2,1,1,0.736786315916106,6,2.01173794222996,6
9,15,1,2,FruitsAndVegs,leek,3,1,0.830266173928976,379,2,old,1,FruitsAndVegs,leek,1,1,1.3044218858704,5,9.62179619818926e-05,5
9,16,4,4,Instruments,keyboard,1,1,0.944830581080168,84,1,old,4,Instruments,keyboard,1,1,0.655039268080145,6,0.300272970227525,4
9,17,1,1,HouseObjects,dustpan,2,1,1.00306999252643,231,2,old,1,HouseObjects,dustpan,1,1,1.02983107650653,6,0.552991847507656,2
9,18,2,5,HouseObjects,knife,3,0,0.949543975293636,209,2,old,2,HouseObjects,knife,0,0,0.891503734979779,4,1.02466642041691,2
9,19,1,2,Instruments,marimba,1,1,1.00796812493354,215,2,old,1,Instruments,marimba,0,0,1.20732006547041,6,1.0889569753781,1
9,20,4,5,HouseObjects,sponge,2,1,1.04335514386185,199,2,old,4,HouseObjects,sponge,1,1,0.898892307654023,6,0.868323560338467,2
9,21,3,4,FruitsAndVegs,cherrytomato,1,0,0.581867480417714,155,1,old,3,FruitsAndVegs,cherrytomato,1,1,0.930922604515217,6,0.295972350751981,6
9,22,3,6,Instruments,laud2,3,0,0.664009342086501,214,2,old,3,Instruments,laud2,0,0,0.879315172322094,4,1.13301803800277,1
9,23,1,1,HouseObjects,recyclingbin,1,0,0.650312403449789,286,2,old,1,HouseObjects,recyclingbin,0,0,0.882207802962512,4,0.644943444756791,2
9,24,2,4,Instruments,panflute2,2,0,0.732893018866889,188,1,old,2,Instruments,panflute2,0,0,1.52727087866515,5,1.14394582551904,4
9,25,4,6,FruitsAndVegs,lettuce2,2,0,1.23939975420944,365,2,old,4,FruitsAndVegs,lettuce2,1,1,1.30882834503427,6,1.03855900233611,3
9,26,1,2,Instruments,harmonica2,1,1,0.578341735876165,120,1,old,1,Instruments,harmonica2,0,0,1.58930159604643,4,2.07319904945325,5
9,27,4,6,FruitsAndVegs,casabamelon,3,1,1.17259598779492,74,1,old,4,FruitsAndVegs,casabamelon,1,1,0.651546879089437,6,0.422106639598496,6
9,28,4,5,HouseObjects,safetypin,2,1,1.24774793989491,187,1,old,4,HouseObjects,safetypin,1,1,0.823999822954647,6,1.22444396477658,5
9,29,4,6,FruitsAndVegs,cherrytomato2,3,1,0.850170770776458,232,2,old,4,FruitsAndVegs,cherrytomato2,1,1,0.74746618187055,6,0.996294969459996,3
9,30,4,6,FruitsAndVegs,cherrytomato2,3,1,0.532961205230094,232,2,old,4,FruitsAndVegs,cherrytomato2,1,1,0.74746618187055,6,0.996294969459996,3
9,31,3,6,HouseObjects,spraybottle2,1,0,1.08715513499919,7,1,old,3,HouseObjects,spraybottle2,0,0,1.54729927587323,4,3.27792828751262,5
9,32,1,3,HouseObjects,dishsoap2,3,0,1.36976057454012,69,1,old,1,HouseObjects,dishsoap2,1,1,0.978131595882587,6,1.80132318858523,5
9,33,2,6,FruitsAndVegs,iceberglettuce2,2,0,0.667828871984966,314,2,old,2,FruitsAndVegs,iceberglettuce2,0,0,0.864085803274065,6,0.675846709404141,3
9,34,1,3,Instruments,trumpet2,1,1,0.606191686005332,344,2,old,1,Instruments,trumpet2,1,1,0.545167728792876,5,0.992204105248675,1
9,35,4,5,HouseObjects,spraybottle,2,1,1.00074793375097,226,2,old,4,HouseObjects,spraybottle,1,1,0.687612234149128,6,2.35254943743348,4
9,36,4,4,Instruments,keyboard,1,1,0.723163144197315,84,1,old,4,Instruments,keyboard,1,1,0.655039268080145,6,0.300272970227525,4
9,37,4,5,HouseObjects,key,3,0,1.21453512483276,185,1,old,4,HouseObjects,key,1,1,0.653669766732492,6,0.712525934679434,5
9,38,4,6,FruitsAndVegs,kiwi2,2,0,1.44055706309155,326,2,old,4,FruitsAndVegs,kiwi2,1,1,0.769007444847375,6,0.806379439076409,3
9,39,1,2,HouseObjects,ironingboard,1,0,0.69167872320395,31,1,old,1,HouseObjects,ironingboard,1,1,0.689082764321938,6,9.39728925004601e-05,6
