particip_code,pred_trialN,pred_Cond,pred_Cont,pred_Cat,pred_Obj,pred_predictedValue,pred_acc,pred_rt,rec_trialN,rec_session,rec_trialType,rec_Cond,rec_Cat,rec_Obj,rec_response,rec_acc,rec_rt,rec_respConf,rec_rtConf,rec_respCont
10,1,4,5,Instruments,keyboard,2,1,0.686842490918934,185,1,old,4,Instruments,keyboard,1,1,1.35977187380195,6,2.47926167515106,5
10,2,1,3,Instruments,harmonica,3,0,1.41853471030481,362,2,old,1,Instruments,harmonica,1,1,2.1811192901805,1,0.611814980395138,5
10,3,4,6,FruitsAndVegs,greenolive,3,1,0.765243721427396,259,2,old,4,FruitsAndVegs,greenolive,1,1,1.13806979823858,2,0.885883005801588,4
10,4,4,5,Instruments,trombone,2,1,0.655351014109328,302,2,old,4,Instruments,trombone,1,1,0.830763620790094,1,0.417554249987006,5
10,5,2,4,HouseObjects,glassmop2,1,1,0.530332852853462,192,1,old,2,HouseObjects,glassmop2,0,0,1.15251916111447,3,1.65346674690954,4
10,6,3,4,Instruments,harp2,1,0,0.468891630647704,86,1,old,3,Instruments,harp2,1,1,1.42240266990848,1,1.03932425519451,5
10,7,4,4,HouseObjects,cushion,1,1,0.599143404280767,17,1,old,4,HouseObjects,cushion,1,1,1.23939237743616,6,3.14084664708935,4
10,8,3,6,Instruments,musicsheet2,3,0,0.641668508062139,269,2,old,3,Instruments,musicsheet2,0,0,1.1286895154044,3,1.95152702648193,5
10,9,4,6,FruitsAndVegs,kiwi2,3,1,0.612096257740632,326,2,old,4,FruitsAndVegs,kiwi2,0,0,1.12295268336311,1,0.778614161070436,4
10,10,3,5,HouseObjects,ironingboard2,2,0,0.566365493927151,11,1,old,3,HouseObjects,ironingboard2,1,1,3.18942257389426,2,2.00466720946133,4
10,11,3,5,HouseObjects,garbagebin2,2,0,0.576944010565057,131,1,old,3,HouseObjects,garbagebin2,0,0,2.02303103706799,2,1.06565428338945,4
10,12,4,4,HouseObjects,knife,1,1,0.715179303660989,218,2,old,4,HouseObjects,knife,1,1,0.949001947883517,6,0.985171859618276,6
10,13,4,4,HouseObjects,towel,1,1,0.453833208885044,333,2,old,4,HouseObjects,towel,1,1,1.74240928981453,1,0.560753745492548,6
10,14,1,1,FruitsAndVegs,garlic2,3,1,1.83218026882969,212,2,old,1,FruitsAndVegs,garlic2,0,0,1.80630182335153,4,0.828469785861671,4
10,15,1,2,FruitsAndVegs,leek,2,0,1.12257647141814,379,2,old,1,FruitsAndVegs,leek,0,0,1.85214484110475,1,0.52585647534579,4
10,16,4,4,HouseObjects,key,1,1,0.549675537040457,84,1,old,4,HouseObjects,key,1,1,1.28931888309307,6,1.11690923734568,4
10,17,1,1,Instruments,flute,3,0,1.02425075927749,231,2,old,1,Instruments,flute,1,1,2.60706213722005,1,0.973563811741769,5
10,18,2,5,Instruments,laud,2,1,0.571491342037916,209,2,old,2,Instruments,laud,0,0,2.10028663277626,1,0.833571258932352,5
10,19,1,2,HouseObjects,match,3,0,1.11040009651333,215,2,old,1,HouseObjects,match,1,1,1.04522978933528,3,0.773838866502047,6
10,20,4,5,Instruments,speaker,2,1,0.560806023655459,199,2,old,4,Instruments,speaker,1,1,1.1250139917247,6,0.991817629896104,5
10,21,3,4,FruitsAndVegs,cherrytomato,1,0,0.531040695961565,155,1,old,3,FruitsAndVegs,cherrytomato,1,1,1.31061030039564,2,2.47155654593371,6
10,22,3,6,HouseObjects,knife2,3,0,0.661406968720257,214,2,old,3,HouseObjects,knife2,0,0,2.74067897116765,2,1.35618166299537,6
10,23,1,1,Instruments,musicstand,3,0,0.911860555876046,286,2,old,1,Instruments,musicstand,1,1,1.12804389325902,3,0.582961157429963,5
10,24,2,4,HouseObjects,rug2,1,1,0.626433045370504,188,1,old,2,HouseObjects,rug2,1,1,1.06864473549649,4,1.98540342412889,4
10,25,4,6,FruitsAndVegs,lettuce2,3,1,0.596881321398541,365,2,old,4,FruitsAndVegs,lettuce2,1,1,1.0932915918529,6,1.19336269656196,4
