particip_code,pred_trialN,pred_Cond,pred_Cont,pred_Cat,pred_Obj,pred_predictedValue,pred_acc,pred_rt,rec_trialN,rec_session,rec_trialType,rec_Cond,rec_Cat,rec_Obj,rec_response,rec_acc,rec_rt,rec_respConf,rec_rtConf,rec_respCont
12,1,4,5,HouseObjects,key,1,0,1.04103917907923,185,1,old,4,HouseObjects,key,1,1,1.85028302483261,6,0.827033573295921,5
12,2,1,3,HouseObjects,handvacuum,2,1,0.779519891832024,362,2,old,1,HouseObjects,handvacuum,1,1,1.17419256363064,5,5.61270862817764e-05,5
12,3,4,6,FruitsAndVegs,greenolive,3,1,0.885984355583787,259,2,old,4,FruitsAndVegs,greenolive,0,0,1.64211592171341,2,1.50664817588404,2
12,4,4,5,HouseObjects,thread,1,0,1.14452120848,302,2,old,4,HouseObjects,thread,1,1,1.29211401334032,4,0.833621292375028,1
12,5,2,4,Instruments,grandpiano2,1,1,1.05882056755945,192,1,old,2,Instruments,grandpiano2,0,0,3.07919631106779,1,1.25888708606362,4
12,6,3,4,HouseObjects,iron2,1,0,0.573217811994255,86,1,old,3,HouseObjects,iron2,1,1,2.01382298418321,4,0.000101028708741069,4
12,7,4,4,Instruments,drums,2,0,1.03243729867972,17,1,old,4,Instruments,drums,1,1,1.52722437330522,5,1.70964805735275,4
12,8,3,6,HouseObjects,pitcher2,3,0,1.01887153717689,269,2,old,3,HouseObjects,pitcher2,0,0,NaN,2,1.46750288596377,1
12,9,4,6,FruitsAndVegs,kiwi2,3,1,0.621158700669184,326,2,old,4,FruitsAndVegs,kiwi2,1,1,1.08606626931578,6,1.51884700171649,2
12,10,3,5,Instruments,hihat2,1,1,1.2396964263171,11,1,old,3,Instruments,hihat2,1,1,2.33954911655746,3,0.000101028941571712,3
12,11,3,5,Instruments,frenchhorn2,1,1,0.42665293533355,131,1,old,3,Instruments,frenchhorn2,0,0,3.46270161238499,1,9.81420744210482e-05,1
12,12,4,4,Instruments,laud,3,0,0.765041022561491,218,2,old,4,Instruments,laud,0,0,2.43558580521494,2,1.02995872590691,3
12,13,4,4,Instruments,trumpet,1,1,0.399471699493006,333,2,old,4,Instruments,trumpet,1,1,1.32007076498121,6,3.86715162638575,3
12,14,1,1,FruitsAndVegs,garlic2,2,0,1.33788294321857,212,2,old,1,FruitsAndVegs,garlic2,1,1,3.15953280450776,4,0.958434829488397,2
12,15,1,2,FruitsAndVegs,leek,2,0,1.42029068712145,379,2,old,1,FruitsAndVegs,leek,1,1,1.2275383323431,6,1.51179839950055,2
12,16,4,4,Instruments,keyboard,1,1,1.1188586121425,84,1,old,4,Instruments,keyboard,1,1,2.8213384358678,3,7.21635296940804e-05,3
12,17,1,1,HouseObjects,dustpan,3,0,0.58512381487526,231,2,old,1,HouseObjects,dustpan,0,0,1.75589743582532,1,1.24172694468871,1
12,18,2,5,HouseObjects,knife,1,0,0.81957604479976,209,2,old,2,HouseObjects,knife,1,1,3.43928185524419,6,9.6538569778204e-05,6
12,19,1,2,Instruments,marimba,2,0,1.43019086751156,215,2,old,1,Instruments,marimba,0,0,1.69267233368009,4,9.6859410405159e-05,4
12,20,4,5,HouseObjects,sponge,1,0,0.816549670882523,199,2,old,4,HouseObjects,sponge,1,1,1.43152957921848,6,0.000125083141028881,6
12,21,3,4,FruitsAndVegs,cherrytomato,3,1,0.890831172000617,155,1,old,3,FruitsAndVegs,cherrytomato,1,1,1.10134406783618,5,1.20199408382177,6
12,22,3,6,Instruments,laud2,0,0,NaN,214,2,old,3,Instruments,laud2,0,0,1.78456395491958,4,1.64748969115317,3
12,23,1,1,HouseObjects,recyclingbin,2,1,0.992338810348883,286,2,old,1,HouseObjects,recyclingbin,1,1,1.69041249575093,2,0.795698931440711,1
12,24,2,4,Instruments,panflute2,1,1,0.682854900602251,188,1,old,2,Instruments,panflute2,0,0,2.58947991975583,4,0.956111809005961,4
12,25,4,6,FruitsAndVegs,lettuce2,3,1,0.86930049280636,365,2,old,4,FruitsAndVegs,lettuce2,1,1,1.13003335846588,6,1.42584855342284,2
12,26,1,2,Instruments,harmonica2,2,0,1.71167216124013,120,1,old,1,Instruments,harmonica2,1,1,3.31746358075179,1,1.52387855644338,4
12,27,4,6,FruitsAndVegs,casabamelon,3,1,0.690168743720278,74,1,old,4,FruitsAndVegs,casabamelon,1,1,0.99186958745122,6,0.909709444502369,6
