particip_code,pred_trialN,pred_Cond,pred_Cont,pred_Cat,pred_Obj,pred_predictedValue,pred_acc,pred_rt,rec_trialN,rec_session,rec_trialType,rec_Cond,rec_Cat,rec_Obj,rec_response,rec_acc,rec_rt,rec_respConf,rec_rtConf,rec_respCont
3,1,4,5,HouseObjects,key,1,0,1.72261288482696,185,1,old,4,HouseObjects,key,1,1,2.5104718953371,6,1.00181435234845,5
3,2,1,3,HouseObjects,handvacuum,0,0,NaN,362,2,old,1,HouseObjects,handvacuum,0,0,0.616395273362286,6,9.33313276618719e-05,6
3,3,4,6,FruitsAndVegs,greenolive,3,1,0.599386706016958,259,2,old,4,FruitsAndVegs,greenolive,1,1,1.48194390942808,6,0.677812120411545,4
3,4,4,5,HouseObjects,thread,1,0,1.6337718423456,302,2,old,4,HouseObjects,thread,1,1,0.86029834614601,6,1.24446787172928,2
3,5,2,4,Instruments,grandpiano2,1,1,0.636376465670764,192,1,old,2,Instruments,grandpiano2,0,0,1.13721179869026,6,1.27221539244056,4
3,6,3,4,HouseObjects,iron2,1,0,0.582829818129539,86,1,old,3,HouseObjects,iron2,0,0,1.88120530452579,6,0.501547988504171,5
3,7,4,4,Instruments,drums,3,0,1.49723036214709,17,1,old,4,Instruments,drums,1,1,1.01190762966871,6,2.28870877623558,4
3,8,3,6,HouseObjects,pitcher2,3,0,0.659615057520568,269,2,old,3,HouseObjects,pitcher2,0,0,2.14265329833142,5,0.880128855118528,3
3,9,4,6,FruitsAndVegs,kiwi2,3,1,1.5180474659428,326,2,old,4,FruitsAndVegs,kiwi2,1,1,1.85470135090873,4,9.68592939898372e-05,4
3,10,3,5,Instruments,hihat2,2,0,1.77635838277638,11,1,old,3,Instruments,hihat2,0,0,2.03143893834203,3,2.02473606634885,4
3,11,3,5,Instruments,frenchhorn2,1,1,1.32309487368912,131,1,old,3,Instruments,frenchhorn2,1,1,1.62362853158265,4,9.71797853708267e-05,4
3,12,4,4,Instruments,laud,1,1,0.717909745872021,218,2,old,4,Instruments,laud,0,0,1.55914337851573,2,1.14322098402772,4
3,13,4,4,Instruments,trumpet,1,1,0.456313942559063,333,2,old,4,Instruments,trumpet,0,0,1.0948018921772,3,9.65386861935258e-05,3
3,14,1,1,FruitsAndVegs,garlic2,2,0,1.84345798846334,212,2,old,1,FruitsAndVegs,garlic2,0,0,1.87243719620164,6,1.02365484973416,3
3,15,1,2,FruitsAndVegs,leek,0,0,NaN,379,2,old,1,FruitsAndVegs,leek,0,0,0.806640189606696,6,1.35083772114012,3
3,16,4,4,Instruments,keyboard,1,1,0.576088459230959,84,1,old,4,Instruments,keyboard,1,1,1.22272113058716,6,0.226863319985569,4
3,17,1,1,HouseObjects,dustpan,3,0,1.25067793671042,231,2,old,1,HouseObjects,dustpan,0,0,0.944055385538377,6,0.352963174576871,2
3,18,2,5,HouseObjects,knife,1,0,1.33293830417097,209,2,old,2,HouseObjects,knife,0,0,1.27731794526335,6,1.23400577879511,2
3,19,1,2,Instruments,marimba,2,0,1.87935727555305,215,2,old,1,Instruments,marimba,0,0,0.61510948149953,2,0.988427231903188,1
3,20,4,5,HouseObjects,sponge,2,1,1.33809270802885,199,2,old,4,HouseObjects,sponge,1,1,1.66388490027748,5,2.79125783406198,1
3,21,3,4,FruitsAndVegs,cherrytomato,1,0,0.588317456655204,155,1,old,3,FruitsAndVegs,cherrytomato,0,0,1.37454300373793,6,0.0880716200917959,6
3,22,3,6,Instruments,laud2,3,0,0.927465355955064,214,2,old,3,Instruments,laud2,0,0,1.16139526222833,6,0.000104236067272723,6
3,23,1,1,HouseObjects,recyclingbin,3,0,1.35371820349246,286,2,old,1,HouseObjects,recyclingbin,0,0,1.17565571703017,6,9.6859410405159e-05,6
3,24,2,4,Instruments,panflute2,1,1,0.644312533549964,188,1,old,2,Instruments,panflute2,0,0,2.30242370162159,4,1.44299928471446,4
3,25,4,6,FruitsAndVegs,lettuce2,3,1,0.78252051025629,365,2,old,4,FruitsAndVegs,lettuce2,1,1,1.06816813629121,4,9.55763971433043e-05,4
3,26,1,2,Instruments,harmonica2,0,0,NaN,120,1,old,1,Instruments,harmonica2,0,0,1.44490247778594,6,0.319384063594043,4
3,27,4,6,FruitsAndVegs,casabamelon,3,1,0.971523937769234,74,1,old,4,FruitsAndVegs,casabamelon,1,1,1.26854050345719,3,1.22930725850165,6
3,28,4,5,HouseObjects,safetypin,1,0,1.03797118365765,187,1,old,4,HouseObjects,safetypin,1,1,1.66882729716599,6,1.14026993047446,5
3,29,4,6,FruitsAndVegs,cherrytomato2,3,1,0.648629838600755,232,2,old,4,FruitsAndVegs,cherrytomato2,1,1,1.58762034855317,4,1.52551907149609,3
3,30,4,6,FruitsAndVegs,cherrytomato2,3,1,0.618792931549251,232,2,old,4,FruitsAndVegs,cherrytomato2,1,1,1.58762034855317,4,1.52551907149609,3
3,31,3,6,HouseObjects,spraybottle2,3,0,0.413092778995633,7,1,old,3,HouseObjects,spraybottle2,1,1,3.59096794389188,4,3.79439157620072,1
3,32,1,3,HouseObjects,dishsoap2,1,0,1.14355257060379,69,1,old,1,HouseObjects,dishsoap2,1,1,1.55546379182488,6,2.93590785097331,2
3,33,2,6,FruitsAndVegs,iceberglettuce2,3,1,0.722017616033554,314,2,old,2,FruitsAndVegs,iceberglettuce2,0,0,0.717224575462751,6,9.9745811894536e-05,6
3,34,1,3,Instruments,trumpet2,2,0,1.36499335989356,344,2,old,1,Instruments,trumpet2,0,0,0.694665326853283,6,6.5107480622828e-05,6
3,35,4,5,HouseObjects,spraybottle,1,0,0.935391159728169,226,2,old,4,HouseObjects,spraybottle,1,1,1.43982741073705,6,2.01734231400769,2
3,36,4,4,Instruments,keyboard,1,1,0.593923763372004,84,1,old,4,Instruments,keyboard,1,1,1.22272113058716,6,0.226863319985569,4
3,37,4,5,HouseObjects,key,1,0,1.55619023833424,185,1,old,4,HouseObjects,key,1,1,2.5104718953371,6,1.00181435234845,5
3,38,4,6,FruitsAndVegs,kiwi2,3,1,0.462715012021363,326,2,old,4,FruitsAndVegs,kiwi2,1,1,1.85470135090873,4,9.68592939898372e-05,4
3,39,1,2,HouseObjects,ironingboard,2,1,1.32919381838292,31,1,old,1,HouseObjects,ironingboard,0,0,1.00052791647613,6,0.400651460513473,5
3,40,3,6,Instruments,electricdrumset,3,0,0.659519800916314,72,1,old,3,Instruments,electricdrumset,0,0,1.96393489651382,2,1.04818441253155,4
