"","participant","OvsN","PE_level","object_cat","obj_file","scn_file","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group"
"1",6,2,0,2,"stim/objects/HouseObjects/rubbergloves.png","",0,0,"",0,"right",1.410999775,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1
"2",6,2,0,2,"stim/objects/HouseObjects/broom.png","",0,0,"",0,"right",1.51699996,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,1
"3",6,1,0.1,1,"stim/objects/Instruments/record_player4.png","stim/11.jpeg",1,1,"stim/11.jpeg",2,"left",0.845000029,4,2,5.465000153,4,1.756999969,3,1,0,0,0,0,1
"4",6,2,0,2,"stim/objects/HouseObjects/bottle2.png","",0,0,"",0,"right",3.517000198,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,1
"5",6,2,0,2,"stim/objects/HouseObjects/vacuumcleaner.png","",0,0,"",0,"left",4.406999826,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,1
"6",6,2,0,1,"stim/objects/Instruments/balalaika.png","",0,0,"",0,"left",2.11500001,NA,NA,NA,NA,NA,6,0,NA,NA,NA,NA,1
"7",6,2,0,2,"stim/objects/HouseObjects/thread.png","",0,0,"",0,"left",1.225000143,NA,NA,NA,NA,NA,7,0,NA,NA,NA,NA,1
"8",6,2,0,2,"stim/objects/HouseObjects/wateringcan.png","",0,0,"",0,"right",0.928999901,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,1
"9",6,2,0,1,"stim/objects/Instruments/bassdrum2.png","",0,0,"",0,"right",0.996999979,NA,NA,NA,NA,NA,9,1,NA,NA,NA,NA,1
"10",6,2,0,1,"stim/objects/Instruments/keyboard2.png","",0,0,"",0,"right",0.827000141,NA,NA,NA,NA,NA,10,1,NA,NA,NA,NA,1
"11",6,1,0.3,2,"stim/objects/HouseObjects/bucket4.png","stim/61.jpeg",6,1,"stim/61.jpeg",3,"left",1.984999895,2,4,5.680000067,3,1.869999886,11,1,0,0,1,1,1
"12",6,1,0.1,2,"stim/objects/HouseObjects/spraybottle4.png","stim/22.jpeg",2,2,"stim/22.jpeg",2,"left",3.005000114,4,3,2.233999968,2,1.332000017,12,1,0,0,1,1,1
