"","participant","trialN","trial_cond","scn_file","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","obj_file","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group"
"248",42,241,0.7,"stim/22.jpeg",2,2,2,2,"HouseObjects",1,"stim/objects/HouseObjects/clothesdryingrack.png",1,"left","right",0.708999872,0,0,1
"249",42,242,0.5,"stim/51.jpeg",5,1,1,2,"Instruments",2,"stim/objects/Instruments/acousticguitar.png",3,"right","left",0.478999853,0,0,1
"250",42,243,0.9,"stim/42.jpeg",4,2,3,1,"HouseObjects",1,"stim/objects/HouseObjects/scale2.png",4,"left","left",0.226999998,1,1,1
"251",42,244,0.7,"stim/24.jpeg",2,4,2,2,"HouseObjects",1,"stim/objects/HouseObjects/coffee.png",4,"left","left",0.328000069,1,1,1
"252",42,245,0.1,"stim/44.jpeg",4,4,3,1,"Instruments",2,"stim/objects/Instruments/trumpet2.png",1,"right","left",0.170000076,0,0,1
"253",42,246,0.5,"stim/61.jpeg",6,1,1,2,"Instruments",2,"stim/objects/Instruments/clarinet.png",4,"right","right",0.289999962,1,1,1
"254",42,247,0.3,"stim/12.jpeg",1,2,2,1,"HouseObjects",1,"stim/objects/HouseObjects/ashtray2.png",2,"left","right",0.144999981,0,0,1
"255",42,248,0.9,"stim/43.jpeg",4,3,3,1,"HouseObjects",1,"stim/objects/HouseObjects/sponge2.png",4,"left","left",0.136999846,1,1,1
"256",42,249,0.7,"stim/23.jpeg",2,3,2,1,"HouseObjects",1,"stim/objects/HouseObjects/bucket2.png",3,"left","left",0.177999735,1,1,1
"257",42,250,0.9,"stim/31.jpeg",3,1,3,2,"Instruments",2,"stim/objects/Instruments/gong.png",4,"right","left",0.402999878,0,0,1
"258",42,251,0.5,"stim/63.jpeg",6,3,1,2,"HouseObjects",1,"stim/objects/HouseObjects/bucket.png",2,"left","right",0.314999819,0,0,1
"259",42,252,0.9,"stim/42.jpeg",4,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/garbagebin.png",1,"left","left",0.12899971,1,1,1
"260",42,253,0.3,"stim/11.jpeg",1,1,2,1,"HouseObjects",1,"stim/objects/HouseObjects/thermometer.png",1,"left","left",0.429000139,1,1,1
"261",42,254,0.5,"stim/52.jpeg",5,2,1,1,"HouseObjects",1,"stim/objects/HouseObjects/handvacuum.png",4,"left","left",0.001999855,1,1,1
"262",42,255,0.1,"stim/32.jpeg",3,2,3,1,"HouseObjects",1,"stim/objects/HouseObjects/glassmop2.png",3,"left","right",0.19900012,0,0,1
"263",42,256,0.7,"stim/23.jpeg",2,3,2,2,"HouseObjects",1,"stim/objects/HouseObjects/clothespin.png",2,"left","right",0.292999983,0,0,1
"264",42,257,0.9,"stim/43.jpeg",4,3,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",4,"left","left",0.359999895,1,1,1
"265",42,258,0.7,"stim/22.jpeg",2,2,2,2,"HouseObjects",1,"stim/objects/HouseObjects/clothespin.png",1,"left","left",0.429000139,1,1,1
"266",42,259,0.9,"stim/44.jpeg",4,4,3,2,"HouseObjects",1,"stim/objects/HouseObjects/dustpan.png",1,"left","left",0.479999781,1,1,1
"267",42,260,0.7,"stim/13.jpeg",1,3,2,1,"Instruments",2,"stim/objects/Instruments/bassdrum2.png",1,"right","right",0.738999844,1,1,1
"268",42,261,0.9,"stim/42.jpeg",4,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/doormat.png",1,"left","right",0.88499999,0,0,1
"269",42,262,0.9,"stim/44.jpeg",4,4,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",3,"left","left",0.280999899,1,1,1
"270",42,263,0.9,"stim/42.jpeg",4,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/glass.png",4,"left","left",0.303999901,1,1,1
"271",42,264,0.9,"stim/32.jpeg",3,2,3,2,"Instruments",2,"stim/objects/Instruments/grandpiano.png",1,"right","left",0.2099998,0,0,1
"272",42,265,0.3,"stim/21.jpeg",2,1,2,1,"Instruments",2,"stim/objects/Instruments/drums2.png",3,"right","right",0.509000063,1,1,1
"273",42,266,0.9,"stim/43.jpeg",4,3,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",1,"left","right",0.242999792,0,0,1
"274",42,267,0.9,"stim/34.jpeg",3,4,3,2,"Instruments",2,"stim/objects/Instruments/flutetrans.png",3,"right","left",0.259999752,0,0,1
"275",42,268,0.9,"stim/42.jpeg",4,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/glass.png",3,"left","left",0.249000072,1,1,1
"276",42,269,0.9,"stim/41.jpeg",4,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/doormat.png",2,"left","right",0.001999855,0,0,1
"277",42,270,0.9,"stim/42.jpeg",4,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/dustpan.png",1,"left","left",0.115999937,1,1,1
"278",42,271,0.5,"stim/53.jpeg",5,3,1,1,"HouseObjects",1,"stim/objects/HouseObjects/safetypin.png",3,"left","left",0.547999859,1,1,1
"279",42,272,0.7,"stim/11.jpeg",1,1,2,2,"Instruments",2,"stim/objects/Instruments/doublebass.png",1,"right","right",0.260999918,1,1,1
"280",42,273,0.7,"stim/23.jpeg",2,3,2,1,"HouseObjects",1,"stim/objects/HouseObjects/coffee2.png",2,"left","right",0.223999977,0,0,1
"281",42,274,0.5,"stim/54.jpeg",5,4,1,2,"Instruments",2,"stim/objects/Instruments/accordion.png",4,"right","left",0.295000076,0,0,1
"282",42,275,0.9,"stim/34.jpeg",3,4,3,2,"Instruments",2,"stim/objects/Instruments/grandpiano.png",1,"right","left",0.097999811,0,0,1
"283",42,276,0.9,"stim/32.jpeg",3,2,3,2,"Instruments",2,"stim/objects/Instruments/gong.png",3,"right","left",0.24000001,0,0,1
"284",42,277,0.9,"stim/33.jpeg",3,3,3,2,"Instruments",2,"stim/objects/Instruments/grandpiano.png",2,"right","right",0.11500001,1,1,1
"285",42,278,0.9,"stim/43.jpeg",4,3,3,2,"HouseObjects",1,"stim/objects/HouseObjects/dustpan.png",2,"left","right",0.074999809,0,0,1
"286",42,279,0.9,"stim/41.jpeg",4,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",1,"left","left",0.224999905,1,1,1
"287",42,280,0.9,"stim/32.jpeg",3,2,3,2,"Instruments",2,"stim/objects/Instruments/grandpiano.png",1,"right","left",0.552999735,0,0,1
"288",42,281,0.9,"stim/44.jpeg",4,4,3,1,"HouseObjects",1,"stim/objects/HouseObjects/towel2.png",3,"left","right",0.187999964,0,0,1
"289",42,282,0.7,"stim/11.jpeg",1,1,2,1,"Instruments",2,"stim/objects/Instruments/vuvuzela.png",2,"right","left",0.208999872,0,0,1
"290",42,283,0.5,"stim/52.jpeg",5,2,1,1,"Instruments",2,"stim/objects/Instruments/guitarcase.png",3,"right","left",0.184999943,0,0,1
"291",42,284,0.7,"stim/13.jpeg",1,3,2,2,"Instruments",2,"stim/objects/Instruments/electricguitar.png",2,"right","right",0.343999863,1,1,1
"292",42,285,0.5,"stim/51.jpeg",5,1,1,2,"Instruments",2,"stim/objects/Instruments/accordion.png",2,"right","left",0.213999987,0,0,1
"293",42,286,0.9,"stim/34.jpeg",3,4,3,2,"Instruments",2,"stim/objects/Instruments/gong.png",4,"right","right",0.0849998,1,1,1
"294",42,287,0.5,"stim/62.jpeg",6,2,1,2,"Instruments",2,"stim/objects/Instruments/bassguitar.png",4,"right","right",0.082999945,1,1,1
"295",42,288,0.9,"stim/41.jpeg",4,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/glass.png",4,"left","right",0.16899991,0,0,1
"296",42,289,0.7,"stim/12.jpeg",1,2,2,2,"Instruments",2,"stim/objects/Instruments/doublebass.png",1,"right","right",0.142999887,1,1,1
"297",42,290,0.5,"stim/52.jpeg",5,2,1,2,"Instruments",2,"stim/objects/Instruments/acousticguitar.png",1,"right","left",0.292000055,0,0,1
"298",42,291,0.7,"stim/23.jpeg",2,3,2,2,"HouseObjects",1,"stim/objects/HouseObjects/dishsoap.png",1,"left","right",0.277999878,0,0,1
"299",42,292,0.9,"stim/31.jpeg",3,1,3,2,"Instruments",2,"stim/objects/Instruments/flute.png",2,"right","left",0.240999937,0,0,1
"300",42,293,0.7,"stim/12.jpeg",1,2,2,1,"Instruments",2,"stim/objects/Instruments/trumpet.png",4,"right","right",0.082999945,1,1,1
"301",42,294,0.7,"stim/12.jpeg",1,2,2,2,"Instruments",2,"stim/objects/Instruments/electricdrumset.png",1,"right","right",0.210999966,1,1,1
"302",42,295,0.9,"stim/41.jpeg",4,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/garbagebin.png",2,"left","right",0.261999846,0,0,1
"303",42,296,0.9,"stim/43.jpeg",4,3,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",4,"left","left",0.340999842,1,1,1
"304",42,297,0.9,"stim/31.jpeg",3,1,3,2,"Instruments",2,"stim/objects/Instruments/flute.png",2,"right","left",0.470000029,0,0,1
"305",42,298,0.9,"stim/43.jpeg",4,3,3,2,"HouseObjects",1,"stim/objects/HouseObjects/garbagebin.png",2,"left","right",0.326999903,0,0,1
"306",42,299,0.5,"stim/63.jpeg",6,3,1,2,"HouseObjects",1,"stim/objects/HouseObjects/blender.png",4,"left","left",0.211999893,1,1,1
"307",42,300,0.7,"stim/14.jpeg",1,4,2,2,"Instruments",2,"stim/objects/Instruments/electricguitar.png",4,"right","left",0.290999889,0,0,1
"308",42,301,0.9,"stim/44.jpeg",4,4,3,2,"HouseObjects",1,"stim/objects/HouseObjects/garbagebin.png",3,"left","left",0.20299983,1,1,1
"309",42,302,0.9,"stim/41.jpeg",4,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/glass.png",2,"left","left",0.307999849,1,1,1
"310",42,303,0.9,"stim/32.jpeg",3,2,3,2,"Instruments",2,"stim/objects/Instruments/flutetrans.png",1,"right","left",0.128999949,0,0,1
