"","participant","OvsN","PE_level","object_cat","obj_file","scn_file","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group"
"1",74,1,0.1,2,"stim/objects/Instruments/maraca2.png","stim/24.jpeg",2,4,"stim/24.jpeg",4,"left",1.64199996,4,3,5.608999968,4,4.004999876,1,1,0,0,1,1,0
"2",74,2,0,1,"stim/objects/HouseObjects/bottle4.png","",0,0,"",0,"right",1.687999964,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,0
"3",74,1,0.7,2,"stim/objects/Instruments/accordion2.png","stim/53.jpeg",5,3,"stim/53.jpeg",4,"left",1.996000051,2,4,2.142999887,2,2.148999929,3,1,0,0,0,0,0
"4",74,2,0,1,"stim/objects/HouseObjects/key3.png","",0,0,"",0,"right",1.174000025,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,0
"5",74,1,0.3,1,"stim/objects/HouseObjects/ashtray2.png","stim/52.jpeg",5,2,"stim/52.jpeg",3,"left",2.56400013,4,3,3.565999985,1,2.737999916,5,1,0,0,0,0,0
"6",74,1,0.1,2,"stim/objects/Instruments/oboe2.png","stim/21.jpeg",2,1,"stim/21.jpeg",4,"left",1.674999952,4,4,3.157999992,2,1.576999903,6,1,0,0,0,0,0
"7",74,2,0,2,"stim/objects/Instruments/balalaika4.png","",0,0,"",0,"left",1.912999868,NA,NA,NA,NA,NA,7,0,NA,NA,NA,NA,0
"8",74,1,0.7,2,"stim/objects/Instruments/record.png","stim/52.jpeg",5,2,"stim/52.jpeg",3,"left",3.139999866,3,2,3.559000015,2,1.626999855,8,1,1,1,0,0,0
"9",74,1,0.5,1,"stim/objects/HouseObjects/glassmop.png","stim/33.jpeg",3,3,"stim/33.jpeg",1,"right",1.059999943,3,4,5.111999989,4,1.065999985,9,0,0,NA,0,NA,0
"10",74,2,0,2,"stim/objects/Instruments/accordion4.png","",0,0,"",0,"right",1.095000029,NA,NA,NA,NA,NA,10,1,NA,NA,NA,NA,0
"11",74,1,0.5,2,"stim/objects/HouseObjects/knife.png","stim/43.jpeg",4,3,"stim/43.jpeg",1,"right",1.08100009,2,3,1.24000001,2,0.929999828,11,0,1,NA,0,NA,0
"12",74,2,0,1,"stim/objects/HouseObjects/recyclingbin3.png","",0,0,"",0,"right",0.92599988,NA,NA,NA,NA,NA,12,1,NA,NA,NA,NA,0
"13",74,2,0,1,"stim/objects/HouseObjects/basket3.png","",0,0,"",0,"right",0.867000103,NA,NA,NA,NA,NA,13,1,NA,NA,NA,NA,0
"14",74,1,0.3,1,"stim/objects/HouseObjects/ballofstring2.png","stim/53.jpeg",5,3,"stim/53.jpeg",3,"right",1.063999891,4,2,1.130000114,3,1.220999956,14,0,0,NA,1,NA,0
"15",74,2,0,2,"stim/objects/Instruments/cornet3.png","",0,0,"",0,"right",0.884000063,NA,NA,NA,NA,NA,15,1,NA,NA,NA,NA,0
"16",74,2,0,1,"stim/objects/HouseObjects/clothespin3.png","",0,0,"",0,"left",1.447999954,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,0
"17",74,2,0,2,"stim/objects/Instruments/clarinet3.png","",0,0,"",0,"left",1.256000042,NA,NA,NA,NA,NA,17,0,NA,NA,NA,NA,0
"18",74,2,0,2,"stim/objects/Instruments/electricdrumset3.png","",0,0,"",0,"right",1.144999981,NA,NA,NA,NA,NA,18,1,NA,NA,NA,NA,0
"19",74,1,0.9,1,"stim/objects/HouseObjects/lintroller2.png","stim/24.jpeg",2,4,"stim/24.jpeg",4,"right",0.730999947,4,4,0.824999809,3,1.53399992,19,0,1,NA,0,NA,0
"20",74,2,0,1,"stim/objects/HouseObjects/clock3.png","",0,0,"",0,"right",1.391000032,NA,NA,NA,NA,NA,20,1,NA,NA,NA,NA,0
"21",74,2,0,1,"stim/objects/HouseObjects/clothesdryingrack3.png","",0,0,"",0,"right",0.96999979,NA,NA,NA,NA,NA,21,1,NA,NA,NA,NA,0
"22",74,1,0.3,2,"stim/objects/Instruments/clarinet2.png","stim/61.jpeg",6,1,"stim/61.jpeg",3,"right",0.917999744,4,3,4.349999905,3,1.04399991,22,0,0,NA,1,NA,0
"23",74,1,0.5,1,"stim/objects/HouseObjects/handbrush.png","stim/31.jpeg",3,1,"stim/31.jpeg",4,"right",1.661999941,3,4,1.169999838,4,0.657999992,23,0,0,NA,1,NA,0
"24",74,2,0,1,"stim/objects/HouseObjects/glass3.png","",0,0,"",0,"left",1.881000042,NA,NA,NA,NA,NA,24,0,NA,NA,NA,NA,0
"25",74,1,0.3,2,"stim/objects/Instruments/cymbal2.png","stim/63.jpeg",6,3,"stim/63.jpeg",3,"right",5.109999895,3,3,1.05099988,3,0.504999876,25,0,1,NA,1,NA,0
"26",74,1,0.1,2,"stim/objects/Instruments/record2.png","stim/24.jpeg",2,4,"stim/24.jpeg",3,"right",1.409999847,4,4,0.785999775,4,1.019999981,26,0,1,NA,0,NA,0
"27",74,2,0,2,"stim/objects/Instruments/laud3.png","",0,0,"",0,"left",1.021999836,NA,NA,NA,NA,NA,27,0,NA,NA,NA,NA,0
"28",74,2,0,1,"stim/objects/HouseObjects/bucket3.png","",0,0,"",0,"left",0.803999901,NA,NA,NA,NA,NA,28,0,NA,NA,NA,NA,0
"29",74,2,0,2,"stim/objects/Instruments/pipepiano3.png","",0,0,"",0,"left",0.523000002,NA,NA,NA,NA,NA,29,0,NA,NA,NA,NA,0
"30",74,1,0.9,1,"stim/objects/HouseObjects/pan2.png","stim/22.jpeg",2,2,"stim/22.jpeg",3,"left",0.428999901,4,4,1.167000055,4,0.463000059,30,1,0,0,0,0,0
"31",74,1,0.1,1,"stim/objects/HouseObjects/handbrush2.png","stim/14.jpeg",1,4,"stim/14.jpeg",2,"left",1.588999987,3,2,2.482000113,1,1.004999876,31,1,0,0,0,0,0
"32",74,1,0.3,2,"stim/objects/Instruments/electricdrumset2.png","stim/62.jpeg",6,2,"stim/62.jpeg",4,"right",1.523999929,2,1,0.681999922,1,0.555000067,32,0,0,NA,0,NA,0
"33",74,2,0,2,"stim/objects/Instruments/cymbal3.png","",0,0,"",0,"right",1.15899992,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,0
"34",74,2,0,2,"stim/objects/Instruments/banjo3.png","",0,0,"",0,"right",0.616999865,NA,NA,NA,NA,NA,34,1,NA,NA,NA,NA,0
"35",74,2,0,2,"stim/objects/Instruments/panflute3.png","",0,0,"",0,"right",0.565999985,NA,NA,NA,NA,NA,35,1,NA,NA,NA,NA,0
"36",74,1,0.5,2,"stim/objects/Instruments/laud.png","stim/44.jpeg",4,4,"stim/44.jpeg",1,"right",0.571000099,3,2,1.835999966,2,0.93599987,36,0,0,NA,0,NA,0
"37",74,1,0.5,1,"stim/objects/HouseObjects/hairdryer.png","stim/34.jpeg",3,4,"stim/34.jpeg",3,"right",1.292000055,2,1,1.235999823,1,0.772000074,37,0,0,NA,0,NA,0
"38",74,1,0.7,2,"stim/objects/Instruments/panflute.png","stim/54.jpeg",5,4,"stim/54.jpeg",4,"left",1.503999949,2,3,1.721999884,1,0.770999908,38,1,0,0,0,0,0
"39",74,1,0.5,2,"stim/objects/Instruments/marimba.png","stim/42.jpeg",4,2,"stim/42.jpeg",4,"left",1.08100009,4,4,0.788999796,4,0.466999769,39,1,0,0,1,1,0
"40",74,1,0.1,1,"stim/objects/HouseObjects/flyswatter2.png","stim/13.jpeg",1,3,"stim/13.jpeg",3,"right",0.888999939,3,3,0.389999866,3,0.334000111,40,0,1,NA,1,NA,0
