"simAlpha","fitAlpha","simBeta","fitBeta","BIC"
NA,NA,NA,NA,NA
0.656565656565657,0,0.336191004366889,0,1678.54431723164
0.98989898989899,1,14.6668850310125,10,111.398522140394
0.494949494949495,0,0.272391990292817,0,1678.54431723164
0.606060606060606,0,0.0627926178276539,0,1678.54431723164
0,0,0.876631354913116,0,1678.54431723164
0.797979797979798,1,12.5252891418742,10,51.6886775762986
0.303030303030303,0,0.674125954974443,0,1678.54431723164
0.898989898989899,1,11.6701281716334,10,103.468187831397
0.676767676767677,0.417831161234598,0.712191765196621,0.80393346245888,1624.07732476127
0.94949494949495,1,2.08144806791097,2.10396321632452,1245.74081114688
0.474747474747475,0.43985901622076,0.374221387319267,0.437174668290083,1662.43472668737
0.525252525252525,0.623763759459648,12.4116015521096,10,107.710065083969
0.919191919191919,1,2.66704626847059,2.71663544568752,1022.95404787775
0.737373737373737,0.687607347231804,3.15961495507509,3.08584543247153,1085.78456574974
0.646464646464647,0,0.415712869726121,0,1678.54431723164
0.353535353535354,0.433208997225437,11.0782731970059,10,74.0414619053679
0.747474747474748,1,0.621115303833665,0.571272194245257,1635.2855194185
0.0202020202020202,0,6.29597804488099,0,1678.54431723164
0.414141414141414,0.538500187927077,1.13896216334565,0.937593810525183,1593.77267574947
0.323232323232323,0,0.306849451684278,0,1678.54431723164
0.484848484848485,0.582964867504572,3.29479655483738,3.19048614279364,1031.67863257848
0.838383838383838,0.955435662870866,1.56073776449274,1.54487425489689,1422.58913838729
0.272727272727273,0.548029927877651,0.806303492281586,0.725298800983028,1616.42069275248
0.707070707070707,0.379832513530832,7.16270852848942,9.10302485612096,518.831600853761
0.535353535353535,0,0.117724637966603,0,1678.54431723164
0.878787878787879,0.394752808853162,0.973781631328166,1.11057288861167,1562.06374364302
0.848484848484849,0.968399680570856,15.6448622039499,10,88.8523065193786
0.313131313131313,0.340995794752471,3.46847705287259,3.35289277771293,1098.96959355131
0.808080808080808,0.776787755197129,18.3169506014067,10,43.6843672604559
0.343434343434343,0.472029921055235,2.0266798324883,1.67308491987825,1465.7974470568
0.868686868686869,1,1.51456105988473,1.52866546046706,1439.629472853
0.909090909090909,0.796645161053671,4.57444279408204,4.95435860947779,597.33824909584
0.696969696969697,0.968472950631106,5.62111360931254,5.67680598366467,487.05208972148
0.373737373737374,0.582772658184106,14.2909840858522,10,290.129529471849
0.0101010101010101,0,4.82053888940668,0,1678.54431723164
0.262626262626263,0.348898553197491,12.8985343029009,10,419.330833260557
0.858585858585859,0.0748095977952452,0.765319764614105,2.42366743276635,1600.64152868088
0.121212121212121,0,0.0977506721392274,0,1678.54431723164
0.95959595959596,1,4.00418130141655,3.76611522955168,876.457974476021
0.393939393939394,0,0.019409148953855,0,1678.54431723164
0.424242424242424,0.428418480435324,1.49465276394039,1.47321486742088,1516.71712386318
0.767676767676768,0.927083812840045,7.73046333817218,7.54793716117106,216.465062397325
0.575757575757576,0.820948314582888,16.7694317913594,10,115.221621065396
0.131313131313131,0.192001320404349,15.142809170453,10,458.89779648705
0.555555555555556,0.462128255070377,2.58945706300437,2.77230588669498,1071.71382293423
0.888888888888889,0.631436126138202,1.27647045766935,1.50967604006073,1435.90061358159
0.101010101010101,0.191587040858929,12.1087909204172,8.49454995526103,532.901967250203
0.757575757575758,0.686887896498983,2.4895072990645,2.6873804586552,1156.38024277386
0.666666666666667,1,5.89791983345008,6.34537665420994,465.789015697718
0.333333333333333,1,1.16259611470484,1.02333412454872,1565.68477482951
0.292929292929293,0.264405253037392,2.21392780076712,2.26162067100184,1325.24001692787
0.363636363636364,0.0498872153646677,3.03004019893706,10,1213.06382972802
0.939393939393939,0.758756558058497,0.853503700345755,0.972604101451259,1578.18563460759
0.242424242424242,0.160681209766955,3.59941808319714,4.42219145057849,968.333030706175
0.626262626262626,0.693101193362964,23.0387320399641,10,35.3230555749081
0.818181818181818,0.689665525280917,8.97998126181674,9.1822425013244,137.026207539008
0.454545454545455,0.408474218171746,4.91902920396483,5.26335560786023,578.953124799824
0.404040404040404,0.412297069174774,3.68933679980642,3.78439995251571,1061.31039880026
0.383838383838384,0.373182253455503,2.91678773239255,2.94580990402231,1162.79749747225
0.929292929292929,0.985446283433806,2.47422278858721,2.28540747044296,1158.29754950394
0.222222222222222,1,0.804194585881492,0.582273042142048,1638.04280269367
0.787878787878788,0.179183335737373,0.956023182133635,1.47003530989782,1560.65283866465
0.545454545454546,0.50791999871684,8.46572636269836,10,191.666854657548
0.777777777777778,0.940000268901655,10.1203023824365,10,157.185376182231
0.464646464646465,0.797465456223912,1.84726112987846,1.92152530113985,1351.06397810379
0.515151515151515,0.629148169821936,7.06865270580065,7.49707516668448,248.403891822946
0.171717171717172,0.132164776799051,8.39881597044778,10,471.557797176285
0.0909090909090909,0.453053889602866,1.02725016586766,0.512669275857903,1655.32199535921
1,1,12.8842922386931,10,111.457067233348
0.505050505050505,0,0.511480873095379,0,1678.54431723164
0.96969696969697,0.695512420626568,2.3352452297695,2.28337893412286,1243.95170445371
0.97979797979798,0.817475513068137,1.76404996775091,1.75995643864856,1358.58297835946
0.636363636363636,1,1.2629832024686,1.18881491799794,1519.87692231443
0.191919191919192,0.167293801712788,1.75480952719226,1.57703288191969,1570.08953518367
0.161616161616162,0.188691676333972,9.93683382826758,9.87462266628197,384.802997048864
0.828282828282828,0.648574766309874,1.20015378987906,1.31056513444101,1494.84495289701
0.616161616161616,0.290299675160146,4.46439087369895,4.74769838649642,651.530543402476
0.282828282828283,0.45770914008062,15.9286893150749,10,51.7753273894577
0.585858585858586,0.709708946273224,10.8136842300402,10,127.167298837731
0.252525252525253,0.0865682779878983,3.23976394487545,6.67236875064625,1021.24767631303
0.111111111111111,0.0126451367580643,1.73126569358362,10,1646.48162673066
0.232323232323232,0.228771187521807,4.58430149105793,4.63454416538769,1007.73220027211
0.181818181818182,0.0641032264169344,4.0216591229058,9.27815545990171,992.09894837432
0.565656565656566,1,1.06034149881452,0.967476600776669,1566.75903539489
0.434343434343434,0.52248311376081,10.6263408337938,10,68.5531748680705
0.686868686868687,0.816013629909444,10.3655232298644,10,138.208599999087
0.717171717171717,0.665538452423456,6.85014282797879,7.60881150355519,345.704966415085
0.202020202020202,1,0.34482364775613,0.147109349510142,1676.05985544667
0.0303030303030303,0.443170339891278,7.30913768092598,1.23422318751558,1545.40737382564
0.727272727272727,0.742098059232772,1.44963895921318,1.34034255803901,1475.70900394584
0.595959595959596,0.174762114195642,1.90274902386591,2.93754702248042,1314.72218216927
0.444444444444444,0.462377175944857,6.38361185768104,6.38933922976886,537.693292713142
0.212121212121212,0.085853804357439,2.18748604878783,4.01715017432939,1527.55082222914
0.0404040404040404,0.102487247138447,21.4772241736267,10,687.513124177397
0.0606060606060606,0.0130905016819013,2.27533725981047,10,1625.90888218444
0.0707070707070707,0.0292748924756461,4.61837449027011,10,1431.65715946926
0.151515151515152,0.0721494184982955,6.07641311341381,10,930.38912296754
0.0505050505050505,0.0135167050950091,2.42727414239198,10,1612.11278841115
0.141414141414141,0.0864334737042898,4.70704695779283,6.23723298704802,1152.63555404345
0.0808080808080808,0.0217630472692712,2.52516326727346,10,1550.02331858913
