"simAlpha","fitAlpha","simBeta","fitBeta","BIC"
NA,NA,NA,NA,NA
0.0707070707070707,0,1.12832765560597,0,567.311603758389
0.515151515151515,0,0.172132991719991,0,567.311603758389
0.393939393939394,0.489409414097632,12.6204357383059,10,73.6567742281468
0.929292929292929,1,1.54838299611583,1.6391186849939,432.459605783962
0.373737373737374,0.517017097729371,9.86839189152134,10,86.9030836639097
0.636363636363636,0.419547248429746,0.698999460957376,0.849821717838445,536.889705027819
0.828282828282828,0.800174979614487,2.88174565743699,2.82882965849117,327.074732555811
0.595959595959596,0.549166458348968,5.0029769304902,4.73226095040378,211.572869770272
0.575757575757576,0.580515856501343,14.4285970917883,10,82.0092608551116
0.707070707070707,0.653047810251216,16.8820691472831,10,91.764086376825
0.94949494949495,0.833750732981604,2.02580277808011,2.2017144883076,373.41212373532
0.191919191919192,0.39074425975528,1.29973511211574,1.03634870458823,524.401687054856
0.606060606060606,0,0.317592942155898,0,567.311603758389
0.535353535353535,0.694295474668529,0.970623698085546,1.18196363071722,503.272962446354
0.787878787878788,0.778306856609308,6.43265455940223,5.31234981475834,175.917712225216
0.212121212121212,0.165475637306229,4.49171558932817,5.04889769844423,266.647815352018
0.646464646464647,0.627295099087166,0.949977613054216,0.708081713184763,542.574045901694
0.98989898989899,0.983168048387888,5.44490400680757,5.92406768549383,198.771992374922
0.686868686868687,0.697926783003221,4.60479880645449,4.49279755667003,223.894773629867
0.626262626262626,0.67776266074464,6.84625963659442,6.44490298116788,172.687659164346
0.95959595959596,0.891659141808213,4.88732575417912,4.29181143023263,211.097190894074
0.414141414141414,0,0.946738384664059,0,567.311603758389
0.0808080808080808,0,0.259698273741897,0,567.311603758389
0.282828282828283,0,0.503176082856953,0,567.311603758389
0.616161616161616,0,0.25388193083927,0,567.311603758389
0.333333333333333,0.38545512340289,18.5526993515681,10,62.9886869024096
0.484848484848485,0,0.786842247471213,0,567.311603758389
0.939393939393939,0.922424282624091,7.32939512426865,6.56918800400957,176.032512217953
0.808080808080808,0.843560128188344,3.50466520038849,2.84271252088967,305.504128709934
0.151515151515152,0,0.43514508754015,0,567.311603758389
0.525252525252525,0.467060072684032,13.5938761097597,10,61.0955165101773
0.161616161616162,0.144790957178876,8.85419932152045,8.70020567389058,178.555064965056
0.242424242424242,0.182088679196059,1.16137345321476,1.21159394517397,521.901435071796
0.323232323232323,0.221280249847005,3.07171900756657,3.40371880766345,338.438013864832
0.0404040404040404,0.145958325045096,4.07978462965643,2.36879212098972,427.823352293599
0.757575757575758,0.0472812142114197,1.30747815594077,1.64917311586564,523.024147238436
0.424242424242424,0.399016013637661,23.4458331192348,10,47.2132548533931
0.97979797979798,0.989129688169425,4.64222576388789,4.29078271188511,214.083617253518
0.454545454545455,0.490823951567466,2.80248407041654,2.76712570271785,336.607698221664
0.585858585858586,0.525030632467918,2.10747954202816,2.34633761265167,392.647821009609
