"simBeta","fitBeta","BIC"
NA,NA,NA
10.537943643819,10,116.659414035889
21.2126160586689,10,56.0143730801895
12.3927763750063,10,56.4833681136563
0.502987767204114,0.3401964841785,1657.21366151543
0.118274157866836,0.152997515695211,1667.85452390006
0.187313347123563,0.025205952838391,1670.9805656832
0.297851958312094,0.245505146295503,1663.59913611621
0.0858966470696032,0.207476405199737,1665.57684011287
1.01674820994958,1.06887569591503,1533.02680880987
1.29344908986241,1.36901486949156,1451.58126153182
5.37281045669174,5.53230709926261,401.418398032606
0.916429236451802,0.815611053741402,1596.51983939305
1.46860132692382,1.3899183261677,1425.39815428705
0.031023420551536,0.0387877827931169,1670.83132105981
3.16039160384007,3.25784401434339,934.42594887132
4.49040908759863,4.47870814212443,624.240108594013
1.73648131079972,1.80337166048718,1387.01422104747
4.92940713630474,4.96005119936139,607.921554704755
3.0083914390401,2.9128609700963,1034.24121096766
4.1892905438081,4.1840134283789,703.793042484461
22.0819697702739,10,76.0704760426206
4.4176387026807,4.49165447307925,529.988146072274
3.73385473133481,3.53280571324939,788.489547658048
4.98567195588207,4.89625126930317,655.627732169337
6.09947392230338,5.81829876546457,430.251157794685
2.64741952065378,2.75334469144525,1043.31368908262
1.61899890704514,1.74578875243537,1373.03381808828
9.81851940932584,10,196.379749967064
11.9727801990913,10,61.1499240561636
3.60424865947521,3.68284286103577,781.563845585866
6.41678921391672,6.59008178719065,325.302875731003
0.189409059116038,0.139000341145661,1668.78078723144
0.16615249497601,0.262288981847299,1662.1857942565
1.60024765878916,1.61661956200184,1370.26711181421
2.20104666892439,2.16620384979141,1240.91723243545
6.13202347399151,6.08823796777366,483.801569727452
3.20999227464199,3.09468833072919,963.359417678319
0.804512945469469,0.704247441517277,1611.83776239138
2.04448957694694,2.05195978425444,1257.7609250104
5.34615064018822,5.27849523640547,567.811304551498
5.17643094507462,5.69484329859576,533.556651862863
11.4905950513886,10,86.1066221636377
10.8703854766892,10,112.948451746657
5.48804123399264,5.37197544417912,561.882824806869
6.08567635507739,6.22830579281668,353.555980905516
2.71088068373501,2.64065823349247,1130.92105514696
3.08721959590912,2.73475372471997,1043.11679582197
2.86183758638799,2.86401124562065,988.390382895794
2.43447398068383,2.31624752261051,1233.73697389887
3.38464254280552,3.37658581310007,899.906807159274
28.6390530301218,10,48.4019475514749
6.06143455000079,6.17845815969438,371.386812350025
2.34136857790872,2.57973396409171,1135.66840297133
4.19404033267602,4.35922627042904,623.996944319969
1.90245858989178,1.88201371524564,1331.7293783318
5.64385819693512,5.7772327683895,438.765881687233
0.0862512738811472,0.174250023276887,1667.92754926621
2.84675802569836,2.84704191232517,962.898911076916
8.61265743109298,8.7913940720339,153.058113819889
1.13018819829449,0.993636080758409,1562.0747707926
0.499769442249089,0.357196088990283,1656.58809527765
0.361065909235443,0.44461438918837,1648.32209928015
4.20570368391877,4.37780005287486,636.35336256253
1.23293783462077,1.29332170919856,1493.94586233386
7.08562338682723,6.85440166435657,234.400296520996
1.15817569507611,1.17262408762862,1529.39680130411
12.9741592978345,10,47.3805822762867
0.68374022763171,0.530086016518422,1634.07119745243
6.12641255815929,6.1016164063222,376.009566830832
2.28558720089495,1.9245200845666,1340.47518823066
1.17859399877489,1.02528091202529,1540.07919908057
1.49084503995255,1.61306726587451,1371.40063218795
2.95167859410867,2.98586577401036,1050.43018635585
6.48036389124996,6.57079492498138,390.774026540519
3.35976022528484,3.39862101300802,888.785967791468
6.67336553779847,6.55392406639535,346.619686537242
1.39824100803341,1.37590623050051,1451.41433705112
0.926175903319267,0.877332886444948,1573.69407622745
3.34199889795855,3.09528586634754,922.148278475898
0.43814109934113,0.411508891490192,1650.38379725859
6.23410874848793,6.11478735119623,528.744875356027
5.71125524097538,5.78450956792861,400.974203492456
4.97301009928292,4.7593673998396,600.358776728833
0.465100487142314,0.497630496767557,1644.20074671251
5.64255455022162,6.06988903163671,385.102612510095
4.87254564942148,4.79265353441144,510.080731651855
0.496354577373648,0.360422984109234,1655.96884110598
2.17991246841848,2.33156325646411,1196.4786838343
1.69459491269663,1.74362934451018,1374.73899325164
1.4939352707006,1.48508262168061,1433.15413189443
3.13582167495042,3.16605746213765,912.064821793756
0.191048253327608,0.305937596060351,1660.41343951635
3.37518094107509,3.49200653771605,920.795981594425
0.0163630559109151,0.0451624501505489,1670.79278171008
1.25049297697842,1.18310141519841,1528.0403035781
2.7857427787967,2.88965434735185,1075.08019554454
8.17393935243499,8.06616445866708,263.587053568119
0.903939333598661,0.870184140472884,1593.07530904713
1.74770501614567,1.69018019909806,1366.92847050206
7.58054502167996,7.8592429708435,304.613132131877
