"scene_cat","object_cat","response","acc","pe_level","trialN","Q1","befQ1","P1","variance1","Q2","befQ2","P2","variance2","Q3","befQ3","P3","variance3","Prob","Delta","x1","x2","x3","Delta1","Delta2","Delta3","SubNum"
6,3,3,1,1,49,0.197758914220066,0.221435793545009,0.0219273556453565,0.0174858223062382,0.122007049550416,0.136614462826275,0.0101714494166898,0.0174858223062382,0.678180816422902,0.63965070007362,0.967901194937954,0.0174858223062382,0.967901194937954,NA,0,0,1,-0.221435793545009,-0.136614462826275,0.36034929992638,10
4,1,1,1,1,50,0.657578747270573,0.616582028052401,0.953260281804281,0.0174858223062382,0.114511438878152,0.128221432838913,0.0114414959272358,0.0174858223062382,0.225610770296178,0.252622240316517,0.0352982222684829,0.0174858223062382,0.953260281804281,NA,1,0,0,0.383417971947599,-0.128221432838913,-0.252622240316517,10
5,2,2,1,1,51,0.082465380206732,0.0923386284663155,0.00172356655008759,0.0174858223062382,0.816546477703926,0.79458232541137,0.996235047818602,0.0174858223062382,0.0991544614855373,0.111025826315698,0.00204138563131031,0.0174858223062382,0.996235047818602,NA,0,1,0,-0.0923386284663155,0.20541767458863,-0.111025826315698,10
4,1,1,1,1,52,0.694191918742884,0.657578747270573,0.973411456880087,0.0174858223062382,0.102267377174133,0.114511438878152,0.00711877945254609,0.0174858223062382,0.201487484276367,0.225610770296178,0.0194697636673673,0.0174858223062382,0.973411456880087,NA,1,0,0,0.342421252729427,-0.114511438878152,-0.225610770296178,10
6,2,3,0,3,53,0.176613669937467,0.197758914220066,0.012651823346054,0.0174858223062382,0.215885879179287,0.122007049550416,0.00637118230981669,0.0174858223062382,0.605666770279441,0.678180816422902,0.980976994344129,0.0174858223062382,0.980976994344129,NA,0,1,0,-0.197758914220066,0.877992950449584,-0.678180816422902,10
5,2,2,1,1,54,0.0736478226457702,0.082465380206732,0.00129310210719075,0.0174858223062382,0.836162127186795,0.816546477703926,0.997202816990017,0.0174858223062382,0.0885524346788565,0.0991544614855373,0.00150408090279234,0.0174858223062382,0.997202816990017,NA,0,1,0,-0.082465380206732,0.183453522296074,-0.0991544614855373,10
4,1,1,1,1,55,0.726890250483211,0.694191918742884,0.98402152690662,0.0174858223062382,0.0913325038663163,0.102267377174133,0.00462335816621237,0.0174858223062382,0.179943565046668,0.201487484276367,0.0113551149271671,0.0174858223062382,0.98402152690662,NA,1,0,0,0.305808081257116,-0.102267377174133,-0.201487484276367,10
5,2,2,1,1,56,0.0657730767367521,0.0736478226457702,0.00100020403687523,0.0174858223062382,0.853680386007338,0.836162127186795,0.997855051268237,0.0174858223062382,0.0790840227466408,0.0885524346788565,0.00114474469488737,0.0174858223062382,0.997855051268237,NA,0,1,0,-0.0736478226457702,0.163837872813205,-0.0885524346788565,10
4,1,1,1,1,57,0.756092334203521,0.726890250483211,0.989877967383427,0.0174858223062382,0.0815668348303022,0.0913325038663163,0.00313274196163264,0.0174858223062382,0.160703215477599,0.179943565046668,0.00698929065494059,0.0174858223062382,0.989877967383427,NA,1,0,0,0.273109749516789,-0.0913325038663163,-0.179943565046668,10
5,2,2,1,1,58,0.0587403329522212,0.0657730767367521,0.000795087005543162,0.0174858223062382,0.869325516308607,0.853680386007338,0.998307965992513,0.0174858223062382,0.0706280146499972,0.0790840227466408,0.000896947001943476,0.0174858223062382,0.998307965992513,NA,0,1,0,-0.0657730767367521,0.146319613992662,-0.0790840227466408,10
3,2,1,0,2,59,0.305417872277393,0.341984325598157,0.367153988716962,0.0666666666666667,0.393013222322073,0.32034113700245,0.301804216738707,0.0666666666666667,0.295207501302611,0.330551507977233,0.331041794544331,0.0666666666666667,0.367153988716962,NA,0,1,0,-0.341984325598157,0.67965886299755,-0.330551507977233,10
6,3,3,1,1,60,0.157729367254058,0.176613669937467,0.0195615581931434,0.0174858223062382,0.192802420866355,0.215885879179287,0.0279165383595579,0.0174858223062382,0.647830596391009,0.605666770279441,0.952521903447299,0.0174858223062382,0.952521903447299,NA,0,0,1,-0.176613669937467,-0.215885879179287,0.394333229720559,10
1,1,3,0,2,61,0.316850689898317,0.2350599709313,0.110187612048595,0.0666666666666667,0.295207501302611,0.330551507977233,0.261638861691639,0.0666666666666667,0.381580404701149,0.427265491669307,0.628173526259766,0.0666666666666667,0.628173526259766,NA,1,0,0,0.7649400290687,-0.330551507977233,-0.427265491669307,10
4,2,1,0,3,62,0.675247649300251,0.756092334203521,0.993268583225557,0.0174858223062382,0.179769708320711,0.0815668348303022,0.00220876228431187,0.0174858223062382,0.143520127869768,0.160703215477599,0.00452265449013113,0.0174858223062382,0.993268583225557,NA,0,1,0,-0.756092334203521,0.918433165169698,-0.160703215477599,10
6,3,3,1,1,63,0.140864256448406,0.157729367254058,0.0114924484102117,0.0174858223062382,0.172187146437012,0.192802420866355,0.0157890262644701,0.0174858223062382,0.685486082605312,0.647830596391009,0.972718525325318,0.0174858223062382,0.972718525325318,NA,0,0,1,-0.157729367254058,-0.192802420866355,0.352169403608991,10
4,1,1,1,1,64,0.709971584825367,0.675247649300251,0.981010154502099,0.0174858223062382,0.16054794826987,0.179769708320711,0.011039571071523,0.0174858223062382,0.128174330815588,0.143520127869768,0.00795027442637845,0.0174858223062382,0.981010154502099,NA,1,0,0,0.324752350699749,-0.179769708320711,-0.143520127869768,10
6,3,3,1,1,65,0.125802436732034,0.140864256448406,0.00709194113734803,0.0174858223062382,0.153776146922307,0.172187146437012,0.00941799517118935,0.0174858223062382,0.719115280256484,0.685486082605312,0.983490063691463,0.0174858223062382,0.983490063691463,NA,0,0,1,-0.140864256448406,-0.172187146437012,0.314513917394688,10
1,1,1,1,2,66,0.389895989022048,0.316850689898317,0.276307690818117,0.0666666666666667,0.263642629733014,0.295207501302611,0.227127659698471,0.0666666666666667,0.340780166174961,0.381580404701149,0.496564649483412,0.0666666666666667,0.276307690818117,NA,1,0,0,0.683149310101683,-0.295207501302611,-0.381580404701149,10
1,2,1,0,2,67,0.34820661200867,0.389895989022048,0.51028237057121,0.0666666666666667,0.342377166352995,0.263642629733014,0.162650135895524,0.0666666666666667,0.304342466823439,0.340780166174961,0.327067493533267,0.0666666666666667,0.51028237057121,NA,0,1,0,-0.389895989022048,0.736357370266986,-0.340780166174961,10
3,3,1,0,2,68,0.272761263380409,0.305417872277393,0.242583144849484,0.0666666666666667,0.350990537149743,0.393013222322073,0.536258629114177,0.0666666666666667,0.370566984399871,0.295207501302611,0.22115822603634,0.0666666666666667,0.242583144849484,NA,0,0,1,-0.305417872277393,-0.393013222322073,0.704792498697389,10
6,3,3,1,1,69,0.112351092368943,0.125802436732034,0.00459098703320079,0.0174858223062382,0.137333731649484,0.153776146922307,0.00591462260478543,0.0174858223062382,0.749148697650841,0.719115280256484,0.989494390362014,0.0174858223062382,0.989494390362014,NA,0,0,1,-0.125802436732034,-0.153776146922307,0.280884719743516,10
4,1,1,1,1,70,0.740982685952966,0.709971584825367,0.98808970453323,0.0174858223062382,0.143381462508026,0.16054794826987,0.00682190922236315,0.0174858223062382,0.114469373208275,0.128174330815588,0.0050883862444072,0.0174858223062382,0.98808970453323,NA,1,0,0,0.290028415174633,-0.16054794826987,-0.128174330815588,10
5,1,2,0,3,71,0.159383915425246,0.0587403329522212,0.000647683435015598,0.0174858223062382,0.776373446481877,0.869325516308607,0.99863101446045,0.0174858223062382,0.0630761597621449,0.0706280146499972,0.000721302104534696,0.0174858223062382,0.99863101446045,NA,1,0,0,0.941259667047779,-0.869325516308607,-0.0706280146499972,10
3,1,3,0,2,72,0.350520795982199,0.272761263380409,0.183297271954086,0.0666666666666667,0.313461100470833,0.350990537149743,0.372248341066364,0.0666666666666667,0.330944348732071,0.370566984399871,0.444454386979551,0.0666666666666667,0.444454386979551,NA,1,0,0,0.727238736619591,-0.350990537149743,-0.370566984399871,10
2,2,1,0,2,73,0.390699038348544,0.43747586264409,0.663965731321266,0.0666666666666667,0.316850689898317,0.2350599709313,0.106179648318535,0.0666666666666667,0.286088867655216,0.32034113700245,0.229854620360199,0.0666666666666667,0.663965731321266,NA,0,1,0,-0.43747586264409,0.7649400290687,-0.32034113700245,10
6,3,3,1,1,74,0.100338024321277,0.112351092368943,0.00310752112446608,0.0174858223062382,0.122649411018871,0.137333731649484,0.00389646824034697,0.0174858223062382,0.775970811271865,0.749148697650841,0.992996010635187,0.0174858223062382,0.992996010635187,NA,0,0,1,-0.112351092368943,-0.137333731649484,0.250851302349159,10
4,1,1,1,1,75,0.768677945104988,0.740982685952966,0.992163986395373,0.0174858223062382,0.128050492158165,0.143381462508026,0.00442802366894997,0.0174858223062382,0.102229809348861,0.114469373208275,0.00340798993567738,0.0174858223062382,0.992163986395373,NA,1,0,0,0.259017314047034,-0.143381462508026,-0.114469373208275,10
5,3,2,0,3,76,0.142341893124124,0.159383915425246,0.00372453600908796,0.0174858223062382,0.693360216736318,0.776373446481877,0.994718450057221,0.0174858223062382,0.163256136751571,0.0630761597621449,0.00155701393369081,0.0174858223062382,0.994718450057221,NA,0,0,1,-0.159383915425246,-0.776373446481877,0.936923840237855,10
2,2,2,1,2,77,0.348923795804164,0.390699038348544,0.526288715902973,0.0666666666666667,0.389895989022048,0.316850689898317,0.269635782859224,0.0666666666666667,0.25549900010381,0.286088867655216,0.204075501237803,0.0666666666666667,0.269635782859224,NA,0,1,0,-0.390699038348544,0.683149310101683,-0.286088867655216,10
2,3,2,0,2,78,0.311615344109894,0.348923795804164,0.347420852629562,0.0666666666666667,0.34820661200867,0.389895989022048,0.503500678662688,0.0666666666666667,0.33510428906654,0.25549900010381,0.14907846870775,0.0666666666666667,0.503500678662688,NA,0,0,1,-0.348923795804164,-0.389895989022048,0.74450099989619,10
4,1,0,0,1,1,0.545145058351181,0.33,0.333333333333333,0.166666666666667,0.224033030961359,0.33,0.333333333333333,0.166666666666667,0.224033030961359,0.33,0.333333333333333,0.166666666666667,NA,NA,1,0,0,0.67,-0.33,-0.33,11
5,1,0,0,3,2,0.545145058351181,0.33,0.333333333333333,0.166666666666667,0.224033030961359,0.33,0.333333333333333,0.166666666666667,0.224033030961359,0.33,0.333333333333333,0.166666666666667,NA,NA,1,0,0,0.67,-0.33,-0.33,11
4,1,0,0,1,3,0.691204450832312,0.545145058351181,0.389592587808826,0.0174858223062382,0.15209333018707,0.224033030961359,0.305203706095587,0.0174858223062382,0.15209333018707,0.224033030961359,0.305203706095587,0.0174858223062382,NA,NA,1,0,0,0.454854941648819,-0.224033030961359,-0.224033030961359,11
4,1,0,0,1,4,0.790362415674502,0.691204450832312,0.42964651227356,0.0174858223062382,0.10325433257823,0.15209333018707,0.28517674386322,0.0174858223062382,0.10325433257823,0.15209333018707,0.28517674386322,0.0174858223062382,NA,NA,1,0,0,0.308795549167688,-0.15209333018707,-0.15209333018707,11
4,2,1,0,3,5,0.536567538004545,0.790362415674502,0.457408380026279,0.0174858223062382,0.391210151897074,0.10325433257823,0.27129580998686,0.0174858223062382,0.0700981245072519,0.10325433257823,0.27129580998686,0.0174858223062382,0.457408380026279,NA,0,1,0,-0.790362415674502,0.89674566742177,-0.10325433257823,11
1,3,0,0,2,6,0.224033030961359,0.33,0.333333333333333,0.166666666666667,0.224033030961359,0.33,0.333333333333333,0.166666666666667,0.545145058351181,0.33,0.333333333333333,0.166666666666667,NA,NA,0,0,1,-0.33,-0.33,0.67,11
5,2,1,0,1,7,0.37009242344249,0.545145058351181,0.389592587808826,0.0174858223062382,0.473205357576892,0.224033030961359,0.305203706095587,0.0174858223062382,0.15209333018707,0.224033030961359,0.305203706095587,0.0174858223062382,0.389592587808826,NA,0,1,0,-0.545145058351181,0.775966969038641,-0.224033030961359,11
1,2,0,0,2,8,0.15209333018707,0.224033030961359,0.305203706095587,0.0666666666666667,0.473205357576892,0.224033030961359,0.305203706095587,0.0666666666666667,0.37009242344249,0.545145058351181,0.389592587808826,0.0666666666666667,NA,NA,0,1,0,-0.224033030961359,0.775966969038641,-0.545145058351181,11
6,3,0,0,1,9,0.224033030961359,0.33,0.333333333333333,0.166666666666667,0.224033030961359,0.33,0.333333333333333,0.166666666666667,0.545145058351181,0.33,0.333333333333333,0.166666666666667,NA,NA,0,0,1,-0.33,-0.33,0.67,11
3,2,2,1,2,10,0.224033030961359,0.33,0.333333333333333,0.166666666666667,0.545145058351181,0.33,0.333333333333333,0.166666666666667,0.224033030961359,0.33,0.333333333333333,0.166666666666667,0.333333333333333,NA,0,1,0,-0.33,0.67,-0.33,11
6,3,0,0,1,11,0.15209333018707,0.224033030961359,0.305203706095587,0.0174858223062382,0.15209333018707,0.224033030961359,0.305203706095587,0.0174858223062382,0.691204450832312,0.545145058351181,0.389592587808826,0.0174858223062382,NA,NA,0,0,1,-0.224033030961359,-0.224033030961359,0.454854941648819,11
2,3,0,0,2,12,0.224033030961359,0.33,0.333333333333333,0.166666666666667,0.224033030961359,0.33,0.333333333333333,0.166666666666667,0.545145058351181,0.33,0.333333333333333,0.166666666666667,NA,NA,0,0,1,-0.33,-0.33,0.67,11
5,2,2,1,1,13,0.25125129502926,0.37009242344249,0.341434596106039,0.0174858223062382,0.642365453223473,0.473205357576892,0.369276868911611,0.0174858223062382,0.10325433257823,0.15209333018707,0.28928853498235,0.0174858223062382,0.369276868911611,NA,0,1,0,-0.37009242344249,0.526794642423108,-0.15209333018707,11
4,1,0,0,1,14,0.685381275434162,0.536567538004545,0.385087191803435,0.0174858223062382,0.265587866885924,0.391210151897074,0.344799582732159,0.0174858223062382,0.0475887736305041,0.0700981245072519,0.270113225464406,0.0174858223062382,NA,NA,1,0,0,0.463432461995455,-0.391210151897074,-0.0700981245072519,11
5,2,1,0,1,15,0.170571482298096,0.25125129502926,0.308655387136712,0.0174858223062382,0.757206207603523,0.642365453223473,0.415534608234668,0.0174858223062382,0.0700981245072519,0.10325433257823,0.27581000462862,0.0174858223062382,0.308655387136712,NA,0,1,0,-0.25125129502926,0.357634546776527,-0.10325433257823,11
6,3,2,0,1,16,0.10325433257823,0.15209333018707,0.28517674386322,0.0174858223062382,0.10325433257823,0.15209333018707,0.28517674386322,0.0174858223062382,0.790362415674502,0.691204450832312,0.42964651227356,0.0174858223062382,0.28517674386322,NA,0,0,1,-0.15209333018707,-0.15209333018707,0.308795549167688,11
6,1,3,0,3,17,0.391210151897074,0.10325433257823,0.27129580998686,0.0174858223062382,0.0700981245072519,0.10325433257823,0.27129580998686,0.0174858223062382,0.536567538004545,0.790362415674502,0.457408380026279,0.0174858223062382,0.457408380026279,NA,1,0,0,0.89674566742177,-0.10325433257823,-0.790362415674502,11
6,3,0,0,1,18,0.265587866885924,0.391210151897074,0.344799582732159,0.0174858223062382,0.0475887736305041,0.0700981245072519,0.270113225464406,0.0174858223062382,0.685381275434162,0.536567538004545,0.385087191803435,0.0174858223062382,NA,NA,0,0,1,-0.391210151897074,-0.0700981245072519,0.463432461995455,11
6,3,1,0,1,19,0.180304408500047,0.265587866885924,0.310248512019141,0.0174858223062382,0.0323074460490176,0.0475887736305041,0.262865387825542,0.0174858223062382,0.786409131934299,0.685381275434162,0.426886100155317,0.0174858223062382,0.310248512019141,NA,0,0,1,-0.265587866885924,-0.0475887736305041,0.314618724565838,11
6,3,0,0,1,20,0.122406494339274,0.180304408500047,0.287446906209001,0.0174858223062382,0.0219331365484303,0.0323074460490176,0.25685841179526,0.0174858223062382,0.854995728610828,0.786409131934299,0.455694681995739,0.0174858223062382,NA,NA,0,0,1,-0.180304408500047,-0.0323074460490176,0.213590868065701,11
6,2,3,0,3,21,0.0831002967763091,0.122406494339274,0.272346722545417,0.0174858223062382,0.336002169994168,0.0219331365484303,0.252318489490551,0.0174858223062382,0.580446316786967,0.854995728610828,0.475334787964032,0.0174858223062382,0.475334787964032,NA,0,1,0,-0.122406494339274,0.97806686345157,-0.854995728610828,11
6,3,1,0,1,22,0.0564157920017726,0.0831002967763091,0.272367872770317,0.0174858223062382,0.228107831979961,0.336002169994168,0.330107930902727,0.0174858223062382,0.715170050602371,0.580446316786967,0.397524196326956,0.0174858223062382,0.272367872770317,NA,0,0,1,-0.0831002967763091,-0.336002169994168,0.419553683213033,11
5,2,2,1,1,23,0.115798927802467,0.170571482298096,0.286657352805139,0.0174858223062382,0.83517021451762,0.757206207603523,0.447765923578916,0.0174858223062382,0.0475887736305041,0.0700981245072519,0.265576723615945,0.0174858223062382,0.447765923578916,NA,0,1,0,-0.170571482298096,0.242793792396477,-0.0700981245072519,11
4,1,1,1,1,24,0.786409131934299,0.685381275434162,0.426886100155317,0.0174858223062382,0.180304408500047,0.265587866885924,0.310248512019141,0.0174858223062382,0.0323074460490176,0.0475887736305041,0.262865387825542,0.0174858223062382,0.426886100155317,NA,1,0,0,0.314618724565838,-0.265587866885924,-0.0475887736305041,11
2,1,3,0,2,25,0.473205357576892,0.224033030961359,0.305203706095587,0.0666666666666667,0.15209333018707,0.224033030961359,0.305203706095587,0.0666666666666667,0.37009242344249,0.545145058351181,0.389592587808826,0.0666666666666667,0.389592587808826,NA,1,0,0,0.775966969038641,-0.224033030961359,-0.545145058351181,11
4,3,2,0,3,26,0.533883701221006,0.786409131934299,0.455694681995739,0.0174858223062382,0.122406494339274,0.180304408500047,0.287446906209001,0.0174858223062382,0.343045163938252,0.0323074460490176,0.25685841179526,0.0174858223062382,0.287446906209001,NA,0,0,1,-0.786409131934299,-0.180304408500047,0.967692553950982,11
5,3,0,0,3,27,0.0786144993262493,0.115798927802467,0.271935364976613,0.0174858223062382,0.566987013718274,0.83517021451762,0.469871382911048,0.0174858223062382,0.35341947343884,0.0475887736305041,0.258193252112338,0.0174858223062382,NA,NA,0,0,1,-0.115798927802467,-0.83517021451762,0.952411226369496,11
6,3,2,0,1,28,0.0383000026552809,0.0564157920017726,0.263887895397623,0.0174858223062382,0.154859663589379,0.228107831979961,0.30068147303649,0.0174858223062382,0.806632373114784,0.715170050602371,0.435430631565886,0.0174858223062382,0.30068147303649,NA,0,0,1,-0.0564157920017726,-0.228107831979961,0.284829949397629,11
5,2,3,0,1,29,0.0533704380653616,0.0786144993262493,0.271596494933784,0.0174858223062382,0.70603269162932,0.566987013718274,0.393703328725915,0.0174858223062382,0.23993222980385,0.35341947343884,0.334700176340301,0.0174858223062382,0.334700176340301,NA,0,1,0,-0.0786144993262493,0.433012986281726,-0.35341947343884,11
4,1,1,1,1,30,0.683559250921369,0.533883701221006,0.385158892021394,0.0174858223062382,0.0831002967763091,0.122406494339274,0.281697741340204,0.0174858223062382,0.232889235859766,0.343045163938252,0.333143366638402,0.0174858223062382,0.385158892021394,NA,1,0,0,0.466116298778994,-0.122406494339274,-0.343045163938252,11
3,3,2,0,2,31,0.15209333018707,0.224033030961359,0.305203706095587,0.0666666666666667,0.37009242344249,0.545145058351181,0.389592587808826,0.0666666666666667,0.473205357576892,0.224033030961359,0.305203706095587,0.0666666666666667,0.389592587808826,NA,0,0,1,-0.224033030961359,-0.545145058351181,0.775966969038641,11
5,2,1,0,1,32,0.0362325484955104,0.0533704380653616,0.263517290530098,0.0174858223062382,0.800429130006558,0.70603269162932,0.432809953551814,0.0174858223062382,0.162887105055375,0.23993222980385,0.303672755918088,0.0174858223062382,0.263517290530098,NA,0,1,0,-0.0533704380653616,0.29396730837068,-0.23993222980385,11
5,2,3,0,1,33,0.024597841390617,0.0362325484955104,0.257145280590342,0.0174858223062382,0.864513736678103,0.800429130006558,0.459718240660577,0.0174858223062382,0.110582096515385,0.162887105055375,0.283136478749081,0.0174858223062382,0.283136478749081,NA,0,1,0,-0.0362325484955104,0.199570869993442,-0.162887105055375,11
3,1,3,0,2,34,0.424366359968052,0.15209333018707,0.28928853498235,0.0666666666666667,0.25125129502926,0.37009242344249,0.341434596106039,0.0666666666666667,0.321253425833651,0.473205357576892,0.369276868911611,0.0666666666666667,0.369276868911611,NA,1,0,0,0.84790666981293,-0.37009242344249,-0.473205357576892,11
5,2,2,1,1,35,0.0166991786722627,0.024597841390617,0.252444827833397,0.0174858223062382,0.908020005376869,0.864513736678103,0.478057065883963,0.0174858223062382,0.0750728553103127,0.110582096515385,0.26949810628264,0.0174858223062382,0.478057065883963,NA,0,1,0,-0.024597841390617,0.135486263321897,-0.110582096515385,11
5,2,3,0,1,36,0.0113368715530676,0.0166991786722627,0.24909343072076,0.0174858223062382,0.937555887929607,0.908020005376869,0.490509922012872,0.0174858223062382,0.0509660585396754,0.0750728553103127,0.260396647266368,0.0174858223062382,0.260396647266368,NA,0,1,0,-0.0166991786722627,0.0919799946231314,-0.0750728553103127,11
6,3,2,0,1,37,0.0260014111536081,0.0383000026552809,0.25732976255251,0.0174858223062382,0.105132363053288,0.154859663589379,0.281173429036437,0.0174858223062382,0.868725043815454,0.806632373114784,0.461496808411053,0.0174858223062382,0.281173429036437,NA,0,0,1,-0.0383000026552809,-0.154859663589379,0.193367626885216,11
2,1,1,1,2,38,0.642365453223473,0.473205357576892,0.369276868911611,0.0666666666666667,0.10325433257823,0.15209333018707,0.28928853498235,0.0666666666666667,0.25125129502926,0.37009242344249,0.341434596106039,0.0666666666666667,0.369276868911611,NA,1,0,0,0.526794642423108,-0.15209333018707,-0.37009242344249,11
6,3,3,1,1,39,0.0176520453030767,0.0260014111536081,0.252540527228713,0.0174858223062382,0.0713730968089636,0.105132363053288,0.268199264641926,0.0174858223062382,0.910879011141384,0.868725043815454,0.479260208129361,0.0174858223062382,0.479260208129361,NA,0,0,1,-0.0260014111536081,-0.105132363053288,0.131274956184546,11
6,1,0,0,3,40,0.333095788638051,0.0176520453030767,0.249145277939252,0.0174858223062382,0.0484543369915473,0.0713730968089636,0.259531231172875,0.0174858223062382,0.618384805166938,0.910879011141384,0.491323490887873,0.0174858223062382,NA,NA,1,0,0,0.982347954696923,-0.0713730968089636,-0.910879011141384,11
1,3,2,0,2,41,0.10325433257823,0.15209333018707,0.28928853498235,0.0666666666666667,0.321253425833651,0.473205357576892,0.369276868911611,0.0666666666666667,0.572363322419082,0.37009242344249,0.341434596106039,0.0666666666666667,0.369276868911611,NA,0,0,1,-0.15209333018707,-0.473205357576892,0.62990757655751,11
5,2,0,0,1,42,0.00769646574440403,0.0113368715530676,0.246748465047896,0.0174858223062382,0.957607443355088,0.937555887929607,0.498955993936574,0.0174858223062382,0.0346002441539319,0.0509660585396754,0.25429554101553,0.0174858223062382,NA,NA,0,1,0,-0.0113368715530676,0.0624441120703928,-0.0509660585396754,11
5,2,3,0,1,43,0.00522503802548214,0.00769646574440403,0.245125703873742,0.0174858223062382,0.971220203165574,0.957607443355088,0.504683333744017,0.0174858223062382,0.02348968960548,0.0346002441539319,0.250190962382242,0.0174858223062382,0.250190962382242,NA,0,1,0,-0.00769646574440403,0.0423925566449117,-0.0346002441539319,11
4,1,0,0,1,44,0.785172181406762,0.683559250921369,0.426728294951342,0.0174858223062382,0.0564157920017726,0.0831002967763091,0.270333066345064,0.0174858223062382,0.15810570117557,0.232889235859766,0.302938638703594,0.0174858223062382,NA,NA,1,0,0,0.316440749078631,-0.0831002967763091,-0.232889235859766,11
4,1,2,0,1,45,0.85415597777497,0.785172181406762,0.455488422906332,0.0174858223062382,0.0383000026552809,0.0564157920017726,0.261737155818553,0.0174858223062382,0.107336058929194,0.15810570117557,0.282774421275115,0.0174858223062382,0.261737155818553,NA,1,0,0,0.214827818593238,-0.0564157920017726,-0.15810570117557,11
4,1,0,0,1,46,0.900988247434335,0.85415597777497,0.475148655958266,0.0174858223062382,0.0260014111536081,0.0383000026552809,0.255540684568568,0.0174858223062382,0.0728691594344068,0.107336058929194,0.269310659473166,0.0174858223062382,NA,NA,1,0,0,0.14584402222503,-0.0383000026552809,-0.107336058929194,11
5,2,3,0,1,47,0.00354721547193066,0.00522503802548214,0.244010272263297,0.0174858223062382,0.980461742074944,0.971220203165574,0.508567614951931,0.0174858223062382,0.0159468677535067,0.02348968960548,0.247422112784772,0.0174858223062382,0.247422112784772,NA,0,1,0,-0.00522503802548214,0.0287797968344262,-0.02348968960548,11
4,3,2,0,3,48,0.611670084646293,0.900988247434335,0.488521637817851,0.0174858223062382,0.0176520453030767,0.0260014111536081,0.251183577235507,0.0174858223062382,0.370582023304054,0.0728691594344068,0.260294784946642,0.0174858223062382,0.251183577235507,NA,0,0,1,-0.900988247434335,-0.0260014111536081,0.927130840565593,11
6,3,3,1,1,49,0.226134724633475,0.333095788638051,0.328124733861807,0.0174858223062382,0.0328950666043619,0.0484543369915473,0.264277079686746,0.0174858223062382,0.740926034062544,0.618384805166938,0.407598186451447,0.0174858223062382,0.407598186451447,NA,0,0,1,-0.333095788638051,-0.0484543369915473,0.381615194833062,11
4,1,3,0,1,50,0.73636749106164,0.611670084646293,0.404998926283745,0.0174858223062382,0.0119837612482287,0.0176520453030767,0.257826875284333,0.0174858223062382,0.251583678486667,0.370582023304054,0.337174198431922,0.0174858223062382,0.337174198431922,NA,1,0,0,0.388329915353707,-0.0176520453030767,-0.370582023304054,11
5,2,2,1,1,51,0.00240816192015046,0.00354721547193066,0.243246815570493,0.0174858223062382,0.986735711688924,0.980461742074944,0.511202510403798,0.0174858223062382,0.0108261367186608,0.0159468677535067,0.245550674025709,0.0174858223062382,0.511202510403798,NA,0,1,0,-0.00354721547193066,0.0195382579250565,-0.0159468677535067,11
4,1,3,0,1,52,0.821023060492702,0.73636749106164,0.440862996198292,0.0174858223062382,0.00813563137805442,0.0119837612482287,0.254176500171282,0.0174858223062382,0.170797133429624,0.251583678486667,0.304960503630426,0.0174858223062382,0.304960503630426,NA,1,0,0,0.26363250893836,-0.0119837612482287,-0.251583678486667,11
6,2,1,0,3,53,0.15352014474318,0.226134724633475,0.299188815364476,0.0174858223062382,0.343444092465734,0.0328950666043619,0.258311548415586,0.0174858223062382,0.50300577311882,0.740926034062544,0.442499636219939,0.0174858223062382,0.299188815364476,NA,0,1,0,-0.226134724633475,0.967104933395638,-0.740926034062544,11
5,2,2,1,1,54,0.00163487216368798,0.00240816192015046,0.242725698295085,0.0174858223062382,0.990995034200376,0.986735711688924,0.512990255848372,0.0174858223062382,0.00734973400813222,0.0108261367186608,0.244284045856543,0.0174858223062382,0.512990255848372,NA,0,1,0,-0.00240816192015046,0.0132642883110763,-0.0108261367186608,11
4,1,3,0,1,55,0.878494708393916,0.821023060492702,0.465330951339498,0.0174858223062382,0.00552318229215112,0.00813563137805442,0.250826032014411,0.0174858223062382,0.115952119641668,0.170797133429624,0.283843016646091,0.0174858223062382,0.283843016646091,NA,1,0,0,0.178976939507298,-0.00813563137805442,-0.170797133429624,11
5,2,3,0,1,56,0.00110989504868295,0.00163487216368798,0.242370633995364,0.0174858223062382,0.99388663702487,0.990995034200376,0.514203422042097,0.0174858223062382,0.00498964602000496,0.00734973400813222,0.243425943962539,0.0174858223062382,0.243425943962539,NA,0,1,0,-0.00163487216368798,0.00900496579962351,-0.00734973400813222,11
4,1,0,0,1,57,0.917511518920137,0.878494708393916,0.48192374073781,0.0174858223062382,0.00374962202867491,0.00552318229215112,0.248171067420511,0.0174858223062382,0.0787184994233846,0.115952119641668,0.269905191841679,0.0174858223062382,NA,NA,1,0,0,0.121505291606084,-0.00552318229215112,-0.115952119641668,11
5,2,2,1,1,58,0.000753494399410441,0.00110989504868295,0.242128997606222,0.0174858223062382,0.995849711403984,0.99388663702487,0.515026781200671,0.0174858223062382,0.00338741067056361,0.00498964602000496,0.242844221193107,0.0174858223062382,0.515026781200671,NA,0,1,0,-0.00110989504868295,0.00611336297513043,-0.00498964602000496,11
3,2,1,0,2,59,0.288097217762672,0.424366359968052,0.356978771708093,0.0666666666666667,0.491683509687918,0.25125129502926,0.312957492927652,0.0666666666666667,0.218095086958281,0.321253425833651,0.330063735364255,0.0666666666666667,0.356978771708093,NA,0,1,0,-0.424366359968052,0.74874870497074,-0.321253425833651,11
