"simAlpha","fitAlpha","simBeta","fitBeta","BIC"
NA,NA,NA,NA,NA
0.363636363636364,0.573845459822678,1.37697745114565,0,671.961232511298
0.828282828282828,0,0.0318716908805072,0,671.961232511298
0.111111111111111,0,0.23899502020005,0,671.961232511298
0.727272727272727,1,0.907845401670784,0.639775915109438,671.390731070899
0.0303030303030303,1,1.09342261217535,0.150517661421158,671.927714876339
0.131313131313131,0.816205379030856,1.37576614506543,1.13385084487684,669.649766096064
0.484848484848485,0.410595071729626,14.3284963435473,10,615.306588805
0.666666666666667,0.334665446869799,0.336142631713301,1.2692115964084,670.531622535167
0.515151515151515,0.260316073091847,1.67520272312686,1.5918689297103,668.796392795482
0.181818181818182,0.346110959235813,1.79811465321109,0.865478289986038,671.491354949513
0.747474747474748,0.549624709399521,6.69650363249189,4.00509799507874,661.974128317925
0.757575757575758,0.83916309844012,0.984862810000777,0.436702403498055,671.756087500703
0.252525252525253,0.381415173253666,4.34073464860861,4.33356956310871,657.648979437593
0.707070707070707,0.96170382081495,0.973114944063127,1.48477875644788,669.784451597075
0.343434343434343,0.216501759477845,7.45374767067743,6.15436402235478,642.206716030107
0.353535353535354,0.306726323584921,3.09643983608112,3.5418508923736,656.534169957519
0.393939393939394,0.282356056193431,20.4939193547446,10,604.55860513843
0.535353535353535,0.59590678622487,8.28159985090506,10,632.360284404702
0.868686868686869,0.324951452185842,2.48748247046024,1.91484589676287,669.155035125955
0.646464646464647,0.408207739431592,2.49630400445312,2.29296428277786,667.287320035709
0.636363636363636,0.682052687813601,11.5104548192946,10,652.750560141886
0.101010101010101,0.140199708699729,3.26095469528809,4.07905050247424,658.340878708548
0.505050505050505,0,3.87163838930491,3.52853209263808,671.961232511298
0.444444444444444,1,0.943183007314026,1.83965719685423,667.777464109394
0.909090909090909,0.793072763375372,22.5218454922054,10,637.787033494046
0.474747474747475,1,0.5254295826761,0,671.961232511298
0.686868686868687,0.732013336553319,10.3183077550949,10,643.460759335974
0.96969696969697,1,8.64697380880725,10,649.090994433725
0.808080808080808,0.907994374129397,15.2317098416789,10,651.702009228853
