"simBeta","fitBeta","BIC"
NA,NA,NA
20.5384368718344,10,1620.17489267363
13.3966545474933,10,1640.09860261143
9.27335850223028,10,1797.01430351318
11.54669043545,10,1878.84685659606
15.0938929479605,10,1648.52742688266
13.4111593377994,10,1750.3009527276
0.545604156795889,0.370128676626159,1984.37470438664
0.371137908659875,0.177747793250839,1984.85704193702
1.09890442120383,0.713801975458636,1982.86685783634
5.61902718597508,4.93070701495564,1928.37456097523
2.84515286097303,2.31671069568202,1967.45858138106
0.511170222889632,0.738129213525826,1982.41956360237
3.20488512283191,3.38536843360842,1941.14442217031
4.37250603900707,4.2083980693556,1926.05275629247
4.16203480658537,4.04111739767302,1930.84206355012
3.82463213500983,4.30430898690709,1938.95940561302
3.13573328312486,3.74822901426779,1938.58962899835
3.88433984925455,3.56713291278948,1920.12387109669
2.9984298767522,2.58801108536227,1955.42492056203
4.47491498643017,3.88707227325398,1926.09556230642
2.84729874227196,2.72472979435624,1943.66522543656
6.57999505462363,6.4104721229328,1919.33405286704
12.3968812351333,10,1754.01717100556
8.2228736109556,8.02368067163675,1776.03554125186
5.49577743725336,5.549498148805,1893.87535953703
0.0335196102969348,0,1984.99766154648
4.41798859539029,4.21677018379029,1927.64507100642
7.22814531023514,7.94211830396565,1792.90283707805
0.984563403762877,1.14046531025528,1978.62444917027
10.8096159003606,10,1761.32494914123
11.8083430354701,10,1665.21586967812
0.663149532688745,1.17406048316809,1980.0362203846
0.401363032869995,0.099821772420639,1984.94943292033
3.84227663257575,3.90940001060289,1951.03815015668
2.05107633257285,3.25051957310632,1945.52867727146
1.4945705095306,2.04439895967615,1964.23266691746
2.48266556765884,2.98008504878196,1957.75613188314
0.461042756214738,0.444581205801893,1984.04677785648
1.31544940896858,1.44779571689456,1975.4469965419
15.6031769505682,10,1704.63666834897
3.71324586195356,3.47831584887429,1915.81020627348
2.54670574795455,3.24932014592289,1957.57543123303
4.80424503774798,3.55515610825019,1952.28004075048
4.497775491117,5.24232146865979,1888.75056725932
1.50372299132869,1.62482307809977,1975.0533036136
11.2647428443313,10,1694.57323459395
6.29439664052284,5.54880038717226,1941.24956428902
5.5572946181283,5.35087666155239,1892.41130617563
6.64112347622818,6.79602690365321,1841.61288385211
1.97135107824579,1.62620325960911,1973.34625345324
20.6667597115713,10,1527.88397330453
2.48802345944569,2.63238800556389,1954.42134851616
13.0259881627964,10,1833.17822530487
16.5928967661204,10,1674.29095276728
2.61304863559274,2.30065516211071,1967.68454443427
1.41748656437577,1.03446649541149,1979.52737542866
3.23050159960985,4.68094308298399,1924.29853406998
0.583851425908506,0,1984.99766154648
7.54901353227806,7.53708655393275,1859.15829072201
1.3291643676348,0.929759778031323,1981.5436691425
25.9140313972893,10,1499.89280848546
8.9317466978511,10,1816.37396300992
2.78900426313637,2.57241855951761,1961.94127437408
5.09514906888312,4.97737464421242,1928.02705652844
2.94144633924589,3.24422752422332,1949.94919369278
3.53261581599155,3.12655185243485,1952.06491764778
7.04923667902959,7.24869201171676,1870.38902044204
0.629593391152686,0.0027865338549473,1984.99763022552
3.69341599733985,3.02278797424699,1951.83210222562
2.90159333497286,2.71074732396687,1963.16458895451
10.2505575954438,10,1645.66288580538
5.53723460029002,5.28075570806311,1928.64113803321
0.836521715658168,0.808243021876946,1981.09127036144
9.77558930362475,10,1861.52065420264
14.1654354698005,10,1677.87541824722
0.131658355239779,0.235098101642855,1984.83763266981
18.8463203877884,10,1643.86202200296
0.6114636734128,0.712126515528486,1983.03680965436
1.18875177809969,1.40624813236593,1976.38756740275
2.66757233534008,3.40923252780952,1934.92390911456
5.69019349270916,4.96464573014164,1904.41271936292
6.6647567458213,6.98168362394678,1859.5285705271
0.760521313714096,0,1984.99766154648
1.80662578670308,1.52277528208869,1973.6497306066
0.50140944695211,0,1984.99766154648
1.34176211431623,1.4148481167897,1974.94237686431
3.18846518872306,2.48950283569538,1965.35523560785
0.128082370333263,0.273532846547426,1984.58270104556
4.78697556849642,4.57107696726193,1885.76284487886
3.37268558796495,3.41153198249143,1939.55791643491
4.78817536214478,4.83159151806233,1913.23290726207
3.4069940680638,3.376797415187,1947.93501129521
6.6927012845636,6.31130764690655,1895.81786340211
0.943968537064113,1.25711157367665,1979.36928474588
3.58179461655623,3.46007913757769,1904.01507223765
0.268010979052633,1.15803510789623,1975.94747390035
3.91165574060238,3.93654294225192,1912.73823493678
3.71219154891974,3.57204866512754,1941.89065059484
3.43997932504863,3.72757084296592,1922.58179803938
6.47827146088189,5.78761077950977,1892.68844442552
