"","obj_file","X.x","participant.x","trialN.x","trial_cond","scn_file.x","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group.x","practice","X.y","participant.y","OvsN","PE_level","object_cat","scn_file.y","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN.y","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group.y"
"37","stim/objects/HouseObjects/scale.png",1,54,1,0.5,"stim/34.jpeg",3,4,1,NA,"HouseObjects",1,2,"left","",NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","stim/objects/Instruments/triangle2.png",2,54,2,0.9,"stim/12.jpeg",1,2,3,NA,"Instruments",2,2,"right","right",0.617999792,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","stim/objects/HouseObjects/wateringcan.png",3,54,3,0.3,"stim/54.jpeg",5,4,2,NA,"HouseObjects",1,2,"left","right",0.617000103,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","stim/objects/Instruments/violin.png",4,54,4,0.7,"stim/52.jpeg",5,2,2,NA,"Instruments",2,4,"right","right",0.600999832,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","stim/objects/Instruments/tuba.png",5,54,5,0.7,"stim/51.jpeg",5,1,2,NA,"Instruments",2,2,"right","right",0.612999916,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","stim/objects/Instruments/timbal2.png",6,54,6,0.9,"stim/11.jpeg",1,1,3,NA,"Instruments",2,1,"right","right",0.542999983,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","stim/objects/HouseObjects/wateringcan2.png",7,54,7,0.9,"stim/24.jpeg",2,4,3,NA,"HouseObjects",1,1,"left","left",0.653000116,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","stim/objects/Instruments/timbal.png",8,54,8,0.5,"stim/41.jpeg",4,1,1,NA,"Instruments",2,2,"right","right",0.478999853,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","stim/objects/Instruments/tuba.png",9,54,9,0.7,"stim/51.jpeg",5,1,2,NA,"Instruments",2,1,"right","right",0.552999973,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","stim/objects/HouseObjects/wateringcan2.png",10,54,10,0.9,"stim/24.jpeg",2,4,3,NA,"HouseObjects",1,3,"left","left",0.468999863,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","stim/objects/HouseObjects/safetypin.png",11,54,11,0.5,"stim/32.jpeg",3,2,1,NA,"HouseObjects",1,3,"left","right",0.628999949,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","stim/objects/HouseObjects/thermometer.png",12,54,12,0.5,"stim/44.jpeg",4,4,1,NA,"HouseObjects",1,3,"left","right",0.618000031,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","stim/objects/Instruments/speaker.png",13,54,13,0.5,"stim/33.jpeg",3,3,1,NA,"Instruments",2,1,"right","left",0.676000118,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","stim/objects/HouseObjects/towel.png",14,54,14,0.3,"stim/52.jpeg",5,2,2,NA,"HouseObjects",1,2,"left","right",0.638999939,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","stim/objects/HouseObjects/sponge.png",15,54,15,0.5,"stim/41.jpeg",4,1,1,NA,"HouseObjects",1,3,"left","right",0.619999886,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","stim/objects/Instruments/trombone2.png",16,54,16,0.9,"stim/13.jpeg",1,3,3,NA,"Instruments",2,4,"right","right",0.595999956,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","stim/objects/Instruments/xylophone2.png",17,54,17,0.1,"stim/24.jpeg",2,4,3,NA,"Instruments",2,3,"right","left",0.565000057,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","stim/objects/HouseObjects/wateringcan2.png",18,54,18,0.9,"stim/24.jpeg",2,4,3,NA,"HouseObjects",1,4,"left","left",0.616000175,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","stim/objects/Instruments/tambourine.png",19,54,19,0.5,"stim/34.jpeg",3,4,1,NA,"Instruments",2,1,"right","right",0.494999886,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","stim/objects/HouseObjects/saw.png",20,54,20,0.5,"stim/33.jpeg",3,3,1,NA,"HouseObjects",1,1,"left","right",0.468999863,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","stim/objects/Instruments/timbal.png",21,54,21,0.5,"stim/41.jpeg",4,1,1,NA,"Instruments",2,1,"right","right",0.640000105,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","stim/objects/HouseObjects/spraybottle.png",22,54,22,0.5,"stim/42.jpeg",4,2,1,NA,"HouseObjects",1,4,"left","right",0.653000116,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","stim/objects/HouseObjects/rug2.png",23,54,23,0.7,"stim/61.jpeg",6,1,2,NA,"HouseObjects",1,2,"left","left",0.619000196,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","stim/objects/HouseObjects/rug2.png",24,54,24,0.7,"stim/61.jpeg",6,1,2,NA,"HouseObjects",1,3,"left","left",0.457999945,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","stim/objects/HouseObjects/thermometer.png",25,54,25,0.5,"stim/44.jpeg",4,4,1,NA,"HouseObjects",1,2,"left","right",0.539000034,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","stim/objects/Instruments/tambourine.png",26,54,26,0.5,"stim/34.jpeg",3,4,1,NA,"Instruments",2,1,"right","right",0.555000067,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","stim/objects/HouseObjects/saw2.png",27,54,27,0.7,"stim/63.jpeg",6,3,2,NA,"HouseObjects",1,3,"left","left",0.618999958,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","stim/objects/HouseObjects/towel.png",28,54,28,0.3,"stim/52.jpeg",5,2,2,NA,"HouseObjects",1,4,"left","right",0.576999903,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","stim/objects/Instruments/record_player2.png",29,54,29,0.3,"stim/61.jpeg",6,1,2,NA,"Instruments",2,1,"right","left",0.542000055,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","stim/objects/HouseObjects/saw.png",30,54,30,0.5,"stim/33.jpeg",3,3,1,NA,"HouseObjects",1,3,"left","right",0.594000101,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","stim/objects/Instruments/timbal2.png",31,54,31,0.9,"stim/11.jpeg",1,1,3,NA,"Instruments",2,1,"right","right",0.523999929,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","stim/objects/Instruments/xylophone.png",32,54,32,0.7,"stim/54.jpeg",5,4,2,NA,"Instruments",2,4,"right","",NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","stim/objects/HouseObjects/rug2.png",33,54,33,0.7,"stim/61.jpeg",6,1,2,NA,"HouseObjects",1,2,"left","left",0.541000128,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","stim/objects/Instruments/triangle2.png",34,54,34,0.9,"stim/12.jpeg",1,2,3,NA,"Instruments",2,4,"right","right",0.519000053,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","stim/objects/HouseObjects/thread2.png",35,54,35,0.9,"stim/21.jpeg",2,1,3,NA,"HouseObjects",1,4,"left","left",0.588000059,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
