"","obj_file","X.x","participant.x","trialN.x","trial_cond","scn_file.x","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group.x","practice","X.y","participant.y","OvsN","PE_level","object_cat","scn_file.y","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN.y","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group.y"
"169","stim/objects/Instruments/flutetrans.png",1,16,1,0.5,"stim/41.jpeg",4,1,1,NA,"Instruments",1,2,"left","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","stim/objects/HouseObjects/cushion2.png",2,16,2,0.3,"stim/62.jpeg",6,2,2,NA,"HouseObjects",2,1,"right","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","stim/objects/HouseObjects/garbagebin2.png",3,16,3,0.9,"stim/13.jpeg",1,3,3,NA,"HouseObjects",2,3,"right","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","stim/objects/Instruments/flute.png",4,16,4,0.5,"stim/34.jpeg",3,4,1,NA,"Instruments",1,3,"left","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","stim/objects/HouseObjects/dustpan.png",5,16,5,0.5,"stim/41.jpeg",4,1,1,NA,"HouseObjects",2,4,"right","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","stim/objects/HouseObjects/cushion2.png",6,16,6,0.3,"stim/62.jpeg",6,2,2,NA,"HouseObjects",2,2,"right","left",0.602999926,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","stim/objects/Instruments/drums.png",7,16,7,0.5,"stim/31.jpeg",3,1,1,NA,"Instruments",1,2,"left","left",0.657000065,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","stim/objects/HouseObjects/dustpan2.png",8,16,8,0.9,"stim/11.jpeg",1,1,3,NA,"HouseObjects",2,3,"right","right",0.697999954,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","stim/objects/HouseObjects/glassmop.png",9,16,9,0.7,"stim/51.jpeg",5,1,2,NA,"HouseObjects",2,3,"right","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","stim/objects/HouseObjects/glassmop2.png",10,16,10,0.1,"stim/21.jpeg",2,1,3,NA,"HouseObjects",2,3,"right","left",0.414000034,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","stim/objects/Instruments/harp2.png",11,16,11,0.9,"stim/23.jpeg",2,3,3,NA,"Instruments",1,2,"left","left",0.558000088,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","stim/objects/Instruments/harp.png",12,16,12,0.3,"stim/53.jpeg",5,3,2,NA,"Instruments",1,1,"left","right",0.582999945,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","stim/objects/HouseObjects/garbagebin.png",13,16,13,0.5,"stim/43.jpeg",4,3,1,NA,"HouseObjects",2,1,"right","left",0.728999853,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","stim/objects/Instruments/frenchhorn.png",14,16,14,0.5,"stim/42.jpeg",4,2,1,NA,"Instruments",1,3,"left","left",0.737999916,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","stim/objects/HouseObjects/handbrush.png",15,16,15,0.7,"stim/53.jpeg",5,3,2,NA,"HouseObjects",2,3,"right","right",0.759000063,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","stim/objects/Instruments/harmonica.png",16,16,16,0.3,"stim/52.jpeg",5,2,2,NA,"Instruments",1,2,"left","right",0.478999853,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","stim/objects/Instruments/harp2.png",17,16,17,0.9,"stim/23.jpeg",2,3,3,NA,"Instruments",1,4,"left","left",0.595999956,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","stim/objects/HouseObjects/dustpan.png",18,16,18,0.5,"stim/41.jpeg",4,1,1,NA,"HouseObjects",2,1,"right","right",0.523999929,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","stim/objects/Instruments/flute.png",19,16,19,0.5,"stim/34.jpeg",3,4,1,NA,"Instruments",1,3,"left","right",0.661999941,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","stim/objects/Instruments/guitarcase.png",20,16,20,0.3,"stim/51.jpeg",5,1,2,NA,"Instruments",1,1,"left","right",0.632999897,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","stim/objects/Instruments/drums.png",21,16,21,0.5,"stim/31.jpeg",3,1,1,NA,"Instruments",1,1,"left","left",0.61500001,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","stim/objects/Instruments/electricguitar.png",22,16,22,0.5,"stim/33.jpeg",3,3,1,NA,"Instruments",1,3,"left","left",0.56799984,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","stim/objects/Instruments/hihat2.png",23,16,23,0.9,"stim/24.jpeg",2,4,3,NA,"Instruments",1,3,"left","left",0.671000004,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","stim/objects/HouseObjects/flyswatter2.png",24,16,24,0.9,"stim/12.jpeg",1,2,3,NA,"HouseObjects",2,2,"right","right",0.582999945,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","stim/objects/HouseObjects/doormat.png",25,16,25,0.5,"stim/34.jpeg",3,4,1,NA,"HouseObjects",2,1,"right","right",0.744999886,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","stim/objects/HouseObjects/handbrush.png",26,16,26,0.7,"stim/53.jpeg",5,3,2,NA,"HouseObjects",2,3,"right","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","stim/objects/HouseObjects/dishsoap.png",27,16,27,0.5,"stim/33.jpeg",3,3,1,NA,"HouseObjects",2,3,"right","right",0.617000103,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","stim/objects/HouseObjects/glass.png",28,16,28,0.5,"stim/44.jpeg",4,4,1,NA,"HouseObjects",2,4,"right","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","stim/objects/HouseObjects/coffee2.png",29,16,29,0.3,"stim/61.jpeg",6,1,2,NA,"HouseObjects",2,2,"right","left",0.605999947,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
