"","participant","trialN","trial_cond","scn_file","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","obj_file","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group"
"248",36,241,0.1,"stim/24.jpeg",2,4,3,1,"HouseObjects",2,"stim/objects/HouseObjects/wateringcan4.png",4,"right","left",0.718999863,0,0,1
"249",36,242,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/match3.png",4,"right","right",0.821999788,1,1,1
"250",36,243,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/lintroller3.png",1,"right","right",0.742000103,1,1,1
"251",36,244,0.9,"stim/22.jpeg",2,2,3,2,"Instruments",1,"stim/objects/Instruments/marimba3.png",3,"left","left",0.602999926,1,1,1
"252",36,245,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/musicsheet3.png",4,"left","left",0.728999853,1,1,1
"253",36,246,0.5,"stim/43.jpeg",4,3,1,1,"HouseObjects",2,"stim/objects/HouseObjects/spraybottle3.png",1,"right","right",0.551999807,1,1,1
"254",36,247,0.1,"stim/13.jpeg",1,3,3,1,"Instruments",1,"stim/objects/Instruments/musicsheet4.png",1,"left","right",0.523000002,0,0,1
"255",36,248,0.5,"stim/41.jpeg",4,1,1,2,"Instruments",1,"stim/objects/Instruments/chime3.png",2,"left","left",0.784999847,1,1,1
"256",36,249,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pitcher3.png",1,"right","right",0.56799984,1,1,1
"257",36,250,0.1,"stim/14.jpeg",1,4,3,1,"Instruments",1,"stim/objects/Instruments/record4.png",3,"left","right",0.534999847,0,0,1
"258",36,251,0.5,"stim/42.jpeg",4,2,1,2,"HouseObjects",2,"stim/objects/HouseObjects/blender3.png",1,"right","left",0.717000008,0,0,1
"259",36,252,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pitcher3.png",4,"right","right",0.534999847,1,1,1
"260",36,253,0.9,"stim/24.jpeg",2,4,3,2,"Instruments",1,"stim/objects/Instruments/metronome3.png",3,"left","left",0.580999851,1,1,1
"261",36,254,0.9,"stim/13.jpeg",1,3,3,1,"HouseObjects",2,"stim/objects/HouseObjects/pitcher4.png",3,"right","right",0.579999924,1,1,1
"262",36,255,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/lintroller3.png",1,"right","right",0.601999998,1,1,1
"263",36,256,0.3,"stim/51.jpeg",5,1,2,1,"Instruments",1,"stim/objects/Instruments/banjo4.png",3,"left","right",0.720999956,0,0,1
"264",36,257,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/knife3.png",1,"right","right",0.562999964,1,1,1
"265",36,258,0.9,"stim/22.jpeg",2,2,3,2,"Instruments",1,"stim/objects/Instruments/marimba3.png",2,"left","left",0.574999809,1,1,1
"266",36,259,0.7,"stim/54.jpeg",5,4,2,2,"HouseObjects",2,"stim/objects/HouseObjects/clothespin3.png",4,"right","right",0.585000038,1,1,1
"267",36,260,0.5,"stim/31.jpeg",3,1,1,2,"Instruments",1,"stim/objects/Instruments/accordion3.png",1,"left","left",0.592999935,1,1,1
"268",36,261,0.1,"stim/23.jpeg",2,3,3,1,"HouseObjects",2,"stim/objects/HouseObjects/vacuumcleaner4.png",4,"right","left",0.606999874,0,0,1
"269",36,262,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/knife3.png",4,"right","right",0.506999969,1,1,1
"270",36,263,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pitcher3.png",1,"right","right",0.572999954,1,1,1
"271",36,264,0.9,"stim/24.jpeg",2,4,3,2,"Instruments",1,"stim/objects/Instruments/metronome3.png",1,"left","left",0.634000063,1,1,1
"272",36,265,0.9,"stim/11.jpeg",1,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/lintroller3.png",3,"right","right",0.566999912,1,1,1
"273",36,266,0.5,"stim/33.jpeg",3,3,1,2,"HouseObjects",2,"stim/objects/HouseObjects/barbecuelighter3.png",1,"right","",NA,0,0,1
"274",36,267,0.5,"stim/41.jpeg",4,1,1,2,"HouseObjects",2,"stim/objects/HouseObjects/bucket3.png",2,"right","left",0.677000046,0,0,1
"275",36,268,0.9,"stim/23.jpeg",2,3,3,2,"Instruments",1,"stim/objects/Instruments/musicstand3.png",4,"left","left",0.643999815,1,1,1
"276",36,269,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/lintroller3.png",2,"right","right",0.538000107,1,1,1
"277",36,270,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pitcher3.png",4,"right","right",0.482000113,1,1,1
"278",36,271,0.7,"stim/53.jpeg",5,3,2,1,"HouseObjects",2,"stim/objects/HouseObjects/ashtray4.png",3,"right","right",0.573999882,1,1,1
"279",36,272,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/marimba3.png",3,"left","left",0.592999935,1,1,1
"280",36,273,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/match3.png",2,"right","right",0.525999784,1,1,1
