"","participant","OvsN","PE_level","object_cat","obj_file","scn_file","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group"
"1",72,1,0.9,2,"stim/objects/Instruments/grandpiano2.png","stim/33.jpeg",3,3,"stim/33.jpeg",2,"right",1.605000019,3,4,7.342000008,4,4.250999928,1,0,0,NA,0,NA,0
"2",72,2,0,2,"stim/objects/Instruments/saxophone3.png","",0,0,"",0,"left",2.971999884,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,0
"3",72,1,0.9,2,"stim/objects/Instruments/flute2.png","stim/33.jpeg",3,3,"stim/33.jpeg",4,"right",3.932999849,2,2,1.347000122,4,2.260999918,3,0,0,NA,1,NA,0
"4",72,2,0,1,"stim/objects/HouseObjects/towel3.png","",0,0,"",0,"right",1.674000025,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,0
"5",72,1,0.1,2,"stim/objects/Instruments/speaker2.png","stim/43.jpeg",4,3,"stim/43.jpeg",1,"right",1.315999746,2,1,2.080000162,3,1.457999945,5,0,0,NA,0,NA,0
"6",72,2,0,2,"stim/objects/Instruments/doublebass3.png","",0,0,"",0,"right",1.666000128,NA,NA,NA,NA,NA,6,1,NA,NA,NA,NA,0
"7",72,2,0,1,"stim/objects/HouseObjects/basket4.png","",0,0,"",0,"right",1.120000124,NA,NA,NA,NA,NA,7,1,NA,NA,NA,NA,0
"8",72,1,0.5,2,"stim/objects/Instruments/speaker.png","stim/64.jpeg",6,4,"stim/64.jpeg",1,"right",1.437999964,2,3,3.627000093,2,2.35199976,8,0,0,NA,0,NA,0
"9",72,1,0.5,1,"stim/objects/Instruments/saxophone.png","stim/52.jpeg",5,2,"stim/52.jpeg",2,"left",1.454999924,3,4,7.021999836,2,2.888999939,9,1,0,0,1,1,0
"10",72,2,0,1,"stim/objects/HouseObjects/thread3.png","",0,0,"",0,"right",2.394000053,NA,NA,NA,NA,NA,10,1,NA,NA,NA,NA,0
"11",72,2,0,2,"stim/objects/Instruments/accordion3.png","",0,0,"",0,"right",1.230999947,NA,NA,NA,NA,NA,11,1,NA,NA,NA,NA,0
"12",72,1,0.3,1,"stim/objects/HouseObjects/ashtray2.png","stim/12.jpeg",1,2,"stim/12.jpeg",2,"right",1.332999945,2,3,1.904000044,4,1.35800004,12,0,0,NA,0,NA,0
"13",72,1,0.7,1,"stim/objects/HouseObjects/dishsoap2.png","stim/21.jpeg",2,1,"stim/21.jpeg",4,"left",3.697999954,3,1,1.934999943,3,1.546999931,13,1,1,1,0,0,0
