"","participant","trialN","trial_cond","scn_file","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","obj_file","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group"
"248",14,241,0.9,"stim/14.jpeg",1,4,3,2,"Instruments",2,"stim/objects/Instruments/gong.png",4,"right","right",0.861000061,1,1,1
"249",14,242,0.1,"stim/22.jpeg",2,2,3,1,"Instruments",2,"stim/objects/Instruments/panflute2.png",1,"right","left",0.672999859,0,0,1
"250",14,243,0.7,"stim/64.jpeg",6,4,2,1,"HouseObjects",1,"stim/objects/HouseObjects/clock2.png",1,"left","right",0.645999908,0,0,1
"251",14,244,0.7,"stim/54.jpeg",5,4,2,1,"Instruments",2,"stim/objects/Instruments/acousticguitar2.png",1,"right","right",0.639999866,1,1,1
"252",14,245,0.5,"stim/41.jpeg",4,1,1,2,"Instruments",2,"stim/objects/Instruments/chime.png",2,"right","right",0.704999924,1,1,1
"253",14,246,0.3,"stim/51.jpeg",5,1,2,1,"HouseObjects",1,"stim/objects/HouseObjects/rubbergloves.png",1,"left","right",0.566999912,0,0,1
"254",14,247,0.9,"stim/14.jpeg",1,4,3,1,"Instruments",2,"stim/objects/Instruments/flutetrans2.png",4,"right","right",0.630999804,1,1,1
"255",14,248,0.9,"stim/12.jpeg",1,2,3,2,"Instruments",2,"stim/objects/Instruments/frenchhorn.png",3,"right","right",0.78000021,1,1,1
"256",14,249,0.5,"stim/32.jpeg",3,2,1,1,"Instruments",2,"stim/objects/Instruments/keyboard.png",2,"right","right",0.440000057,1,1,1
"257",14,250,0.1,"stim/11.jpeg",1,1,3,1,"HouseObjects",1,"stim/objects/HouseObjects/doormat2.png",4,"left","right",0.467999935,0,0,1
"258",14,251,0.9,"stim/14.jpeg",1,4,3,1,"Instruments",2,"stim/objects/Instruments/keyboard2.png",2,"right","right",0.477999926,1,1,1
"259",14,252,0.9,"stim/22.jpeg",2,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/dustpan.png",1,"left","left",0.447999954,1,1,1
"260",14,253,0.5,"stim/44.jpeg",4,4,1,2,"HouseObjects",1,"stim/objects/HouseObjects/blender.png",2,"left","right",0.496999979,0,0,1
"261",14,254,0.9,"stim/14.jpeg",1,4,3,2,"Instruments",2,"stim/objects/Instruments/flute.png",4,"right","right",0.417999983,1,1,1
"262",14,255,0.9,"stim/14.jpeg",1,4,3,2,"Instruments",2,"stim/objects/Instruments/flute.png",4,"right","right",0.377000093,1,1,1
"263",14,256,0.9,"stim/21.jpeg",2,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/glass.png",1,"left","left",0.531000137,1,1,1
"264",14,257,0.9,"stim/12.jpeg",1,2,3,2,"Instruments",2,"stim/objects/Instruments/flute.png",2,"right","right",0.565999985,1,1,1
"265",14,258,0.5,"stim/32.jpeg",3,2,1,2,"HouseObjects",1,"stim/objects/HouseObjects/bleachbottle.png",3,"left","right",0.57400012,0,0,1
"266",14,259,0.9,"stim/12.jpeg",1,2,3,2,"Instruments",2,"stim/objects/Instruments/gong.png",2,"right","right",0.51699996,1,1,1
"267",14,260,0.9,"stim/24.jpeg",2,4,3,2,"HouseObjects",1,"stim/objects/HouseObjects/dustpan.png",1,"left","left",0.503999949,1,1,1
"268",14,261,0.1,"stim/23.jpeg",2,3,3,1,"Instruments",2,"stim/objects/Instruments/pipepiano2.png",3,"right","left",0.474999905,0,0,1
"269",14,262,0.9,"stim/11.jpeg",1,1,3,2,"Instruments",2,"stim/objects/Instruments/flute.png",4,"right","right",0.424999952,1,1,1
"270",14,263,0.9,"stim/11.jpeg",1,1,3,2,"Instruments",2,"stim/objects/Instruments/flutetrans.png",2,"right","right",0.426000118,1,1,1
"271",14,264,0.9,"stim/23.jpeg",2,3,3,2,"HouseObjects",1,"stim/objects/HouseObjects/garbagebin.png",1,"left","left",0.51699996,1,1,1
"272",14,265,0.9,"stim/22.jpeg",2,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/garbagebin.png",2,"left","left",0.459000111,1,1,1
"273",14,266,0.7,"stim/51.jpeg",5,1,2,2,"Instruments",2,"stim/objects/Instruments/drums.png",2,"right","right",0.398999929,1,1,1
"274",14,267,0.7,"stim/63.jpeg",6,3,2,2,"HouseObjects",1,"stim/objects/HouseObjects/clothesdryingrack.png",2,"left","left",0.644000053,1,1,1
"275",14,268,0.9,"stim/13.jpeg",1,3,3,2,"Instruments",2,"stim/objects/Instruments/flutetrans.png",2,"right","right",0.468000174,1,1,1
"276",14,269,0.9,"stim/22.jpeg",2,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/glass.png",4,"left","left",0.398000002,1,1,1
"277",14,270,0.7,"stim/61.jpeg",6,1,2,2,"HouseObjects",1,"stim/objects/HouseObjects/clothesdryingrack.png",2,"left","right",0.373999834,0,0,1
"278",14,271,0.9,"stim/21.jpeg",2,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",3,"left","left",0.551000118,1,1,1
"279",14,272,0.9,"stim/11.jpeg",1,1,3,2,"Instruments",2,"stim/objects/Instruments/grandpiano.png",3,"right","right",0.599000216,1,1,1
"280",14,273,0.5,"stim/31.jpeg",3,1,1,2,"HouseObjects",1,"stim/objects/HouseObjects/basket.png",3,"left","left",0.711999893,1,1,1
"281",14,274,0.9,"stim/11.jpeg",1,1,3,2,"Instruments",2,"stim/objects/Instruments/flute.png",2,"right","right",0.528000116,1,1,1
"282",14,275,0.9,"stim/12.jpeg",1,2,3,2,"Instruments",2,"stim/objects/Instruments/grandpiano.png",4,"right","right",0.480999947,1,1,1
"283",14,276,0.9,"stim/24.jpeg",2,4,3,2,"HouseObjects",1,"stim/objects/HouseObjects/doormat.png",3,"left","left",0.484999895,1,1,1
"284",14,277,0.5,"stim/42.jpeg",4,2,1,2,"HouseObjects",1,"stim/objects/HouseObjects/bucket.png",4,"left","right",0.417999983,0,0,1
"285",14,278,0.9,"stim/13.jpeg",1,3,3,2,"Instruments",2,"stim/objects/Instruments/frenchhorn.png",2,"right","right",0.454999924,1,1,1
"286",14,279,0.9,"stim/24.jpeg",2,4,3,1,"HouseObjects",1,"stim/objects/HouseObjects/lintroller2.png",4,"left","right",0.394999981,0,0,1
"287",14,280,0.3,"stim/51.jpeg",5,1,2,1,"HouseObjects",1,"stim/objects/HouseObjects/pan.png",4,"left","right",0.693000078,0,0,1
"288",14,281,0.9,"stim/23.jpeg",2,3,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",1,"left","left",0.421000004,1,1,1
"289",14,282,0.5,"stim/44.jpeg",4,4,1,2,"HouseObjects",1,"stim/objects/HouseObjects/clock.png",1,"left","right",0.394000053,0,0,1
"290",14,283,0.1,"stim/24.jpeg",2,4,3,1,"Instruments",2,"stim/objects/Instruments/record2.png",3,"right","left",0.476000071,0,0,1
"291",14,284,0.9,"stim/12.jpeg",1,2,3,2,"Instruments",2,"stim/objects/Instruments/grandpiano.png",2,"right","right",0.552999973,1,1,1
