"","participant","trialN","trial_cond","scn_file","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","obj_file","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group"
"248",71,241,0.7,"stim/53.jpeg",5,3,2,1,"HouseObjects",2,"stim/objects/HouseObjects/ashtray4.png",3,"right","left",0.65199995,0,0,1
"249",71,242,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/match3.png",3,"right","right",0.57799983,1,1,1
"250",71,243,0.7,"stim/52.jpeg",5,2,2,1,"HouseObjects",2,"stim/objects/HouseObjects/wateringcan3.png",4,"right","right",0.585999966,1,1,1
"251",71,244,0.9,"stim/23.jpeg",2,3,3,2,"Instruments",1,"stim/objects/Instruments/musicstand3.png",1,"left","left",0.558999777,1,1,1
"252",71,245,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/knife3.png",4,"right","right",0.494999886,1,1,1
"253",71,246,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/match3.png",4,"right","right",0.427000046,1,1,1
"254",71,247,0.9,"stim/11.jpeg",1,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pitcher3.png",2,"right","right",0.556999922,1,1,1
"255",71,248,0.9,"stim/24.jpeg",2,4,3,2,"Instruments",1,"stim/objects/Instruments/metronome3.png",1,"left","left",0.580999851,1,1,1
"256",71,249,0.1,"stim/12.jpeg",1,2,3,1,"Instruments",1,"stim/objects/Instruments/metronome4.png",4,"left","right",0.492000103,0,0,1
"257",71,250,0.7,"stim/62.jpeg",6,2,2,1,"Instruments",1,"stim/objects/Instruments/chime4.png",4,"left","left",0.652999878,1,1,1
"258",71,251,0.7,"stim/53.jpeg",5,3,2,1,"HouseObjects",2,"stim/objects/HouseObjects/bleachbottle4.png",1,"right","right",0.529999971,1,1,1
"259",71,252,0.1,"stim/23.jpeg",2,3,3,1,"HouseObjects",2,"stim/objects/HouseObjects/teapot4.png",2,"right","left",0.488999844,0,0,1
"260",71,253,0.7,"stim/54.jpeg",5,4,2,2,"HouseObjects",2,"stim/objects/HouseObjects/clothespin3.png",4,"right","right",0.647000074,1,1,1
"261",71,254,0.1,"stim/14.jpeg",1,4,3,1,"Instruments",1,"stim/objects/Instruments/musicstand4.png",2,"left","right",0.566999912,0,0,1
"262",71,255,0.3,"stim/52.jpeg",5,2,2,1,"Instruments",1,"stim/objects/Instruments/tuba3.png",4,"left","left",0.766000032,1,1,1
"263",71,256,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/lintroller3.png",1,"right","right",0.480999947,1,1,1
"264",71,257,0.7,"stim/63.jpeg",6,3,2,1,"Instruments",1,"stim/objects/Instruments/clarinet4.png",4,"left","left",0.75999999,1,1,1
"265",71,258,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/musicstand3.png",3,"left","left",0.642999887,1,1,1
"266",71,259,0.9,"stim/23.jpeg",2,3,3,2,"Instruments",1,"stim/objects/Instruments/musicsheet3.png",1,"left","left",0.691999912,1,1,1
"267",71,260,0.3,"stim/62.jpeg",6,2,2,1,"HouseObjects",2,"stim/objects/HouseObjects/ironingboard4.png",1,"right","left",0.645999908,0,0,1
"268",71,261,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pan3.png",3,"right","right",0.589999914,1,1,1
"269",71,262,0.9,"stim/11.jpeg",1,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pan3.png",4,"right","right",0.542000055,1,1,1
"270",71,263,0.9,"stim/22.jpeg",2,2,3,2,"Instruments",1,"stim/objects/Instruments/oboe3.png",2,"left","left",0.55099988,1,1,1
"271",71,264,0.9,"stim/11.jpeg",1,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/lintroller3.png",4,"right","right",0.462999821,1,1,1
"272",71,265,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pan3.png",3,"right","right",0.575999975,1,1,1
"273",71,266,0.7,"stim/53.jpeg",5,3,2,2,"HouseObjects",2,"stim/objects/HouseObjects/clothesdryingrack3.png",3,"right","right",0.572999954,1,1,1
"274",71,267,0.5,"stim/43.jpeg",4,3,1,2,"HouseObjects",2,"stim/objects/HouseObjects/bottle3.png",4,"right","right",0.77699995,1,1,1
"275",71,268,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/knife3.png",1,"right","right",0.610999823,1,1,1
"276",71,269,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/musicstand3.png",2,"left","right",0.506999969,0,0,1
"277",71,270,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/musicsheet3.png",4,"left","",NA,0,0,1
"278",71,271,0.9,"stim/23.jpeg",2,3,3,2,"Instruments",1,"stim/objects/Instruments/marimba3.png",1,"left","right",0.680000067,0,0,1
"279",71,272,0.9,"stim/11.jpeg",1,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/knife3.png",3,"right","right",0.506000042,1,1,1
"280",71,273,0.5,"stim/34.jpeg",3,4,1,2,"Instruments",1,"stim/objects/Instruments/banjo3.png",3,"left","left",0.679999828,1,1,1
"281",71,274,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/knife3.png",4,"right","right",0.570999861,1,1,1
"282",71,275,0.5,"stim/43.jpeg",4,3,1,2,"HouseObjects",2,"stim/objects/HouseObjects/clock3.png",1,"right","right",0.583999872,1,1,1
"283",71,276,0.1,"stim/24.jpeg",2,4,3,1,"HouseObjects",2,"stim/objects/HouseObjects/scale4.png",2,"right","left",0.527999878,0,0,1
"284",71,277,0.3,"stim/64.jpeg",6,4,2,1,"HouseObjects",2,"stim/objects/HouseObjects/clothespin4.png",1,"right","left",0.608999968,0,0,1
"285",71,278,0.1,"stim/13.jpeg",1,3,3,1,"Instruments",1,"stim/objects/Instruments/musicsheet4.png",1,"left","right",0.552999973,0,0,1
"286",71,279,0.9,"stim/11.jpeg",1,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pitcher3.png",1,"right","right",0.574999809,1,1,1
"287",71,280,0.7,"stim/63.jpeg",6,3,2,2,"Instruments",1,"stim/objects/Instruments/cymbal3.png",1,"left","left",0.559999943,1,1,1
"288",71,281,0.5,"stim/32.jpeg",3,2,1,1,"HouseObjects",2,"stim/objects/HouseObjects/safetypin3.png",3,"right","right",0.663999796,1,1,1
"289",71,282,0.5,"stim/42.jpeg",4,2,1,2,"HouseObjects",2,"stim/objects/HouseObjects/clock3.png",4,"right","right",0.664000034,1,1,1
"290",71,283,0.5,"stim/32.jpeg",3,2,1,2,"Instruments",1,"stim/objects/Instruments/accordion3.png",1,"left","right",0.663000107,0,0,1
"291",71,284,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/oboe3.png",4,"left","left",0.611999989,1,1,1
"292",71,285,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/lintroller3.png",1,"right","right",0.564999819,1,1,1
"293",71,286,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/musicstand3.png",3,"left","left",0.667000055,1,1,1
"294",71,287,0.5,"stim/42.jpeg",4,2,1,2,"Instruments",1,"stim/objects/Instruments/chime3.png",4,"left","right",0.617000103,0,0,1
"295",71,288,0.5,"stim/33.jpeg",3,3,1,1,"Instruments",1,"stim/objects/Instruments/saxophone3.png",3,"left","left",0.522999763,1,1,1
"296",71,289,0.7,"stim/53.jpeg",5,3,2,2,"HouseObjects",2,"stim/objects/HouseObjects/ironingboard3.png",2,"right","right",0.50999999,1,1,1
"297",71,290,0.5,"stim/42.jpeg",4,2,1,1,"HouseObjects",2,"stim/objects/HouseObjects/sponge3.png",2,"right","right",0.681999922,1,1,1
"298",71,291,0.3,"stim/64.jpeg",6,4,2,1,"HouseObjects",2,"stim/objects/HouseObjects/broom4.png",4,"right","left",0.627000093,0,0,1
"299",71,292,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pitcher3.png",2,"right","right",0.585000038,1,1,1
"300",71,293,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/lintroller3.png",4,"right","right",0.54399991,1,1,1
"301",71,294,0.7,"stim/61.jpeg",6,1,2,2,"Instruments",1,"stim/objects/Instruments/laud3.png",3,"left","left",0.641000032,1,1,1
"302",71,295,0.9,"stim/22.jpeg",2,2,3,1,"Instruments",1,"stim/objects/Instruments/trumpet4.png",4,"left","left",0.63499999,1,1,1
"303",71,296,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/metronome3.png",3,"left","right",0.555999994,0,0,1
"304",71,297,0.9,"stim/22.jpeg",2,2,3,2,"Instruments",1,"stim/objects/Instruments/marimba3.png",1,"left","left",0.743000031,1,1,1
"305",71,298,0.5,"stim/33.jpeg",3,3,1,1,"Instruments",1,"stim/objects/Instruments/panflute3.png",2,"left","right",0.572000027,0,0,1
"306",71,299,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/musicstand3.png",2,"left","left",0.575999975,1,1,1
"307",71,300,0.3,"stim/62.jpeg",6,2,2,1,"HouseObjects",2,"stim/objects/HouseObjects/blender4.png",1,"right","left",0.559999943,0,0,1
"308",71,301,0.9,"stim/24.jpeg",2,4,3,1,"Instruments",1,"stim/objects/Instruments/violin4.png",3,"left","left",0.621999979,1,1,1
"309",71,302,0.5,"stim/31.jpeg",3,1,1,2,"HouseObjects",2,"stim/objects/HouseObjects/ashtray3.png",4,"right","left",0.682999849,0,0,1
"310",71,303,0.7,"stim/62.jpeg",6,2,2,2,"Instruments",1,"stim/objects/Instruments/doublebass3.png",3,"left","left",0.647999763,1,1,1
"311",71,304,0.9,"stim/13.jpeg",1,3,3,1,"HouseObjects",2,"stim/objects/HouseObjects/pitcher4.png",3,"right","right",0.695999861,1,1,1
"312",71,305,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/marimba3.png",2,"left","left",0.572999954,1,1,1
"313",71,306,0.7,"stim/64.jpeg",6,4,2,1,"Instruments",1,"stim/objects/Instruments/cornet4.png",1,"left","left",0.596999884,1,1,1
"314",71,307,0.3,"stim/54.jpeg",5,4,2,1,"Instruments",1,"stim/objects/Instruments/vuvuzela3.png",4,"left","right",0.592999935,0,0,1
"315",71,308,0.9,"stim/12.jpeg",1,2,3,1,"HouseObjects",2,"stim/objects/HouseObjects/pan4.png",4,"right","right",0.431999922,1,1,1
"316",71,309,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pitcher3.png",4,"right","right",0.478999853,1,1,1
"317",71,310,0.5,"stim/44.jpeg",4,4,1,2,"HouseObjects",2,"stim/objects/HouseObjects/broom3.png",4,"right","left",0.656999826,0,0,1
"318",71,311,0.3,"stim/51.jpeg",5,1,2,1,"Instruments",1,"stim/objects/Instruments/xylophone3.png",1,"left","right",0.517999887,0,0,1
"319",71,312,0.9,"stim/11.jpeg",1,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/match3.png",1,"right","right",0.633999825,1,1,1
"320",71,313,0.5,"stim/44.jpeg",4,4,1,1,"HouseObjects",2,"stim/objects/HouseObjects/teapot3.png",3,"right","right",0.630999804,1,1,1
"321",71,314,0.7,"stim/53.jpeg",5,3,2,2,"HouseObjects",2,"stim/objects/HouseObjects/key3.png",2,"right","left",0.459000111,0,0,1
"322",71,315,0.7,"stim/51.jpeg",5,1,2,1,"HouseObjects",2,"stim/objects/HouseObjects/barbecuelighter4.png",4,"right","right",0.749000072,1,1,1
"323",71,316,0.5,"stim/41.jpeg",4,1,1,1,"HouseObjects",2,"stim/objects/HouseObjects/scale3.png",1,"right","right",0.615999937,1,1,1
"324",71,317,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/knife3.png",1,"right","right",0.679999828,1,1,1
"325",71,318,0.1,"stim/22.jpeg",2,2,3,1,"HouseObjects",2,"stim/objects/HouseObjects/spraybottle4.png",1,"right","left",0.703999996,0,0,1
"326",71,319,0.7,"stim/61.jpeg",6,1,2,2,"Instruments",1,"stim/objects/Instruments/cymbal3.png",4,"left","",NA,0,0,1
"327",71,320,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pan3.png",4,"right","",NA,0,0,1
"328",71,321,0.5,"stim/42.jpeg",4,2,1,2,"HouseObjects",2,"stim/objects/HouseObjects/blender3.png",1,"right","right",0.571000099,1,1,1
"329",71,322,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pan3.png",1,"right","right",0.427999973,1,1,1
"330",71,323,0.1,"stim/14.jpeg",1,4,3,1,"Instruments",1,"stim/objects/Instruments/record4.png",3,"left","right",0.512999773,0,0,1
"331",71,324,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/oboe3.png",2,"left","right",0.450000048,0,0,1
"332",71,325,0.7,"stim/63.jpeg",6,3,2,2,"Instruments",1,"stim/objects/Instruments/maraca3.png",3,"left","left",0.551999807,1,1,1
"333",71,326,0.9,"stim/23.jpeg",2,3,3,2,"Instruments",1,"stim/objects/Instruments/musicsheet3.png",4,"left","left",0.584000111,1,1,1
"334",71,327,0.9,"stim/21.jpeg",2,1,3,1,"Instruments",1,"stim/objects/Instruments/vuvuzela4.png",2,"left","left",0.625,1,1,1
"335",71,328,0.3,"stim/54.jpeg",5,4,2,1,"Instruments",1,"stim/objects/Instruments/balalaika4.png",4,"left","right",0.480999708,0,0,1
"336",71,329,0.9,"stim/24.jpeg",2,4,3,2,"Instruments",1,"stim/objects/Instruments/musicsheet3.png",2,"left","left",0.554999828,1,1,1
"337",71,330,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/knife3.png",1,"right","right",0.549000025,1,1,1
"338",71,331,0.5,"stim/33.jpeg",3,3,1,2,"HouseObjects",2,"stim/objects/HouseObjects/basket3.png",4,"right","right",0.498999834,1,1,1
"339",71,332,0.5,"stim/41.jpeg",4,1,1,1,"Instruments",1,"stim/objects/Instruments/speaker3.png",4,"left","right",0.67599988,0,0,1
"340",71,333,0.1,"stim/11.jpeg",1,1,3,1,"Instruments",1,"stim/objects/Instruments/record_player4.png",1,"left","right",0.612999916,0,0,1
"341",71,334,0.7,"stim/54.jpeg",5,4,2,2,"HouseObjects",2,"stim/objects/HouseObjects/clothesdryingrack3.png",1,"right","right",0.710999966,1,1,1
"342",71,335,0.9,"stim/23.jpeg",2,3,3,2,"Instruments",1,"stim/objects/Instruments/oboe3.png",3,"left","left",0.579999924,1,1,1
"343",71,336,0.3,"stim/52.jpeg",5,2,2,1,"Instruments",1,"stim/objects/Instruments/accordion4.png",1,"left","",NA,0,0,1
"344",71,337,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pan3.png",1,"right","right",0.657999992,1,1,1
"345",71,338,0.5,"stim/31.jpeg",3,1,1,2,"Instruments",1,"stim/objects/Instruments/accordion3.png",1,"left","right",0.443000078,0,0,1
"346",71,339,0.5,"stim/44.jpeg",4,4,1,1,"HouseObjects",2,"stim/objects/HouseObjects/saw3.png",2,"right","right",0.434999943,1,1,1
"347",71,340,0.9,"stim/21.jpeg",2,1,3,1,"Instruments",1,"stim/objects/Instruments/trombone4.png",2,"left","right",0.565999985,0,0,1
"348",71,341,0.5,"stim/34.jpeg",3,4,1,2,"Instruments",1,"stim/objects/Instruments/balalaika3.png",4,"left","right",0.566999912,0,0,1
"349",71,342,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/match3.png",2,"right","right",0.632999897,1,1,1
"350",71,343,0.5,"stim/41.jpeg",4,1,1,2,"HouseObjects",2,"stim/objects/HouseObjects/bucket3.png",2,"right","right",0.539999962,1,1,1
"351",71,344,0.9,"stim/12.jpeg",1,2,3,1,"HouseObjects",2,"stim/objects/HouseObjects/rubbergloves4.png",2,"right","right",0.701999903,1,1,1
"352",71,345,0.5,"stim/41.jpeg",4,1,1,1,"Instruments",1,"stim/objects/Instruments/trombone3.png",3,"left","right",0.576999903,0,0,1
"353",71,346,0.7,"stim/61.jpeg",6,1,2,1,"Instruments",1,"stim/objects/Instruments/cymbal4.png",1,"left","left",0.678999901,1,1,1
"354",71,347,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pitcher3.png",3,"right","right",0.570999861,1,1,1
"355",71,348,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pan3.png",1,"right","right",0.519999981,1,1,1
"356",71,349,0.3,"stim/53.jpeg",5,3,2,1,"Instruments",1,"stim/objects/Instruments/acousticguitar4.png",3,"left","right",0.526000023,0,0,1
"357",71,350,0.1,"stim/22.jpeg",2,2,3,1,"HouseObjects",2,"stim/objects/HouseObjects/towel4.png",2,"right","left",0.779999971,0,0,1
"358",71,351,0.9,"stim/22.jpeg",2,2,3,2,"Instruments",1,"stim/objects/Instruments/musicsheet3.png",4,"left","left",0.56799984,1,1,1
"359",71,352,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pan3.png",4,"right","right",0.530999899,1,1,1
"360",71,353,0.5,"stim/33.jpeg",3,3,1,2,"HouseObjects",2,"stim/objects/HouseObjects/barbecuelighter3.png",1,"right","right",0.567000151,1,1,1
