"","obj_file","X.x","participant.x","trialN.x","trial_cond","scn_file.x","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group.x","practice","X.y","participant.y","OvsN","PE_level","object_cat","scn_file.y","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN.y","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group.y"
"220","stim/objects/Instruments/harp2.png",1,71,1,0.9,"stim/23.jpeg",2,3,3,NA,"Instruments",1,3,"left","",NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","stim/objects/Instruments/electricdrumset2.png",2,71,2,0.7,"stim/62.jpeg",6,2,2,NA,"Instruments",1,3,"left","left",0.549999952,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","stim/objects/HouseObjects/glass2.png",3,71,3,0.9,"stim/14.jpeg",1,4,3,NA,"HouseObjects",2,3,"right","right",0.669999838,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","stim/objects/Instruments/flute2.png",4,71,4,0.7,"stim/64.jpeg",6,4,2,NA,"Instruments",1,4,"left","left",0.485999823,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","stim/objects/Instruments/gong.png",5,71,5,0.5,"stim/43.jpeg",4,3,1,NA,"Instruments",1,1,"left","right",0.61500001,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","stim/objects/HouseObjects/glassmop.png",6,71,6,0.7,"stim/51.jpeg",5,1,2,NA,"HouseObjects",2,3,"right","left",0.595999956,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","stim/objects/HouseObjects/glass2.png",7,71,7,0.9,"stim/14.jpeg",1,4,3,NA,"HouseObjects",2,4,"right","right",0.821999788,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","stim/objects/Instruments/electricguitar2.png",8,71,8,0.7,"stim/63.jpeg",6,3,2,NA,"Instruments",1,3,"left","left",0.644999981,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","stim/objects/HouseObjects/garbagebin2.png",9,71,9,0.9,"stim/13.jpeg",1,3,3,NA,"HouseObjects",2,1,"right","right",0.592000008,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","stim/objects/Instruments/drums.png",10,71,10,0.5,"stim/31.jpeg",3,1,1,NA,"Instruments",1,2,"left","left",0.578999996,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
