"","participant","trialN","trial_cond","scn_file","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","obj_file","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group"
"248",77,241,0.9,"stim/31.jpeg",3,1,3,2,"Instruments",2,"stim/objects/Instruments/grandpiano.png",3,"right","left",0.808000088,0,0,1
"249",77,242,0.5,"stim/51.jpeg",5,1,1,2,"HouseObjects",1,"stim/objects/HouseObjects/ashtray.png",3,"left","left",0.745000124,1,1,1
"250",77,243,0.9,"stim/32.jpeg",3,2,3,2,"Instruments",2,"stim/objects/Instruments/frenchhorn.png",1,"right","right",0.59800005,1,1,1
"251",77,244,0.9,"stim/42.jpeg",4,2,3,1,"HouseObjects",1,"stim/objects/HouseObjects/wateringcan2.png",4,"left","left",0.679000139,1,1,1
"252",77,245,0.5,"stim/52.jpeg",5,2,1,2,"HouseObjects",1,"stim/objects/HouseObjects/bleachbottle.png",1,"left","left",0.706000328,1,1,1
"253",77,246,0.5,"stim/52.jpeg",5,2,1,2,"Instruments",2,"stim/objects/Instruments/acousticguitar.png",1,"right","right",0.821000099,1,1,1
"254",77,247,0.9,"stim/44.jpeg",4,4,3,2,"HouseObjects",1,"stim/objects/HouseObjects/garbagebin.png",3,"left","left",0.678000212,1,1,1
"255",77,248,0.9,"stim/33.jpeg",3,3,3,2,"Instruments",2,"stim/objects/Instruments/frenchhorn.png",1,"right","right",0.494000196,1,1,1
"256",77,249,0.9,"stim/44.jpeg",4,4,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",3,"left","left",0.519000053,1,1,1
"257",77,250,0.5,"stim/64.jpeg",6,4,1,2,"HouseObjects",1,"stim/objects/HouseObjects/bottle.png",3,"left","right",0.543000221,0,0,1
"258",77,251,0.9,"stim/42.jpeg",4,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/dustpan.png",4,"left","left",0.702000141,1,1,1
"259",77,252,0.7,"stim/13.jpeg",1,3,2,1,"Instruments",2,"stim/objects/Instruments/tuba.png",3,"right","right",0.59100008,1,1,1
"260",77,253,0.5,"stim/54.jpeg",5,4,1,2,"Instruments",2,"stim/objects/Instruments/banjo.png",2,"right","right",0.725000143,1,1,1
"261",77,254,0.5,"stim/52.jpeg",5,2,1,2,"Instruments",2,"stim/objects/Instruments/balalaika.png",2,"right","left",0.524000168,0,0,1
"262",77,255,0.5,"stim/62.jpeg",6,2,1,2,"Instruments",2,"stim/objects/Instruments/cornet.png",2,"right","right",0.630000114,1,1,1
"263",77,256,0.9,"stim/41.jpeg",4,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/glass.png",2,"left","left",0.653000116,1,1,1
"264",77,257,0.9,"stim/33.jpeg",3,3,3,1,"Instruments",2,"stim/objects/Instruments/grandpiano2.png",2,"right","right",0.572000265,1,1,1
"265",77,258,0.9,"stim/31.jpeg",3,1,3,2,"Instruments",2,"stim/objects/Instruments/flute.png",2,"right","right",0.614000082,1,1,1
"266",77,259,0.3,"stim/13.jpeg",1,3,2,1,"HouseObjects",1,"stim/objects/HouseObjects/ballofstring2.png",3,"left","right",0.859000206,0,0,1
"267",77,260,0.7,"stim/22.jpeg",2,2,2,1,"HouseObjects",1,"stim/objects/HouseObjects/clothespin2.png",3,"left","left",0.723000288,1,1,1
"268",77,261,0.9,"stim/34.jpeg",3,4,3,2,"Instruments",2,"stim/objects/Instruments/flute.png",4,"right","right",0.582000017,1,1,1
"269",77,262,0.9,"stim/31.jpeg",3,1,3,2,"Instruments",2,"stim/objects/Instruments/gong.png",3,"right","right",0.514000177,1,1,1
"270",77,263,0.1,"stim/33.jpeg",3,3,3,1,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter2.png",3,"left","right",0.67200017,0,0,1
"271",77,264,0.1,"stim/31.jpeg",3,1,3,1,"HouseObjects",1,"stim/objects/HouseObjects/doormat2.png",1,"left","right",0.633000135,0,0,1
"272",77,265,0.9,"stim/44.jpeg",4,4,3,2,"HouseObjects",1,"stim/objects/HouseObjects/glass.png",3,"left","left",0.568000078,1,1,1
"273",77,266,0.5,"stim/62.jpeg",6,2,1,2,"Instruments",2,"stim/objects/Instruments/bassguitar.png",4,"right","right",0.542000294,1,1,1
"274",77,267,0.9,"stim/33.jpeg",3,3,3,2,"Instruments",2,"stim/objects/Instruments/grandpiano.png",3,"right","right",0.590000153,1,1,1
"275",77,268,0.3,"stim/21.jpeg",2,1,2,1,"Instruments",2,"stim/objects/Instruments/drums2.png",3,"right","left",0.611000061,0,0,1
"276",77,269,0.9,"stim/34.jpeg",3,4,3,2,"Instruments",2,"stim/objects/Instruments/frenchhorn.png",2,"right","right",0.658000231,1,1,1
