"PartNum","alpha","beta","BIC","LogLikel"
1,0.0492417862980082,5.35123879189236,250.670344378265,-119.369025450009
2,0.550847753631443,2.09735169589255,478.275968625829,-233.171837573791
3,0.127812872031538,3.88877586461011,315.292552313109,-151.680129417431
4,0.174489988852377,3.40218478580871,359.086491937349,-173.577099229551
6,0.0180469065706284,10,195.728301568978,-91.8980040453652
7,0.0900806037365031,1.56583559919887,593.308670637461,-290.688188579607
8,0.111684373009909,6.35502443393167,142.063965297393,-65.0658359095729
9,0.0100846454562668,7.64189291720374,403.893220790186,-195.98046365597
10,0.0859887950908951,10,62.4402502823061,-25.2539784020293
11,0.0422120092408609,3.16406010602559,386.125042687163,-187.096374604458
12,0.02421375147788,7.22393905077635,246.79880247762,-117.433254499686
14,0.0251241383045612,9.07155759507663,170.171107696382,-79.1194071090673
15,0.0248329967919661,7.0231547956364,241.979499304438,-115.023602913095
16,0.0285705078292032,2.24921907036656,562.45879299143,-275.263249756591
17,0.0985894106268507,8.52385819282852,80.0048643544367,-34.0362854380947
18,0.0827860615206505,6.92164746144456,131.211092710668,-59.6393996162104
19,0.0651741689593673,4.85467136768253,254.880219822713,-121.473963172233
20,0.022468164925012,7.10047257116426,243.8357740078,-115.951740264776
21,0.176495354959853,3.09502573224585,394.899310781518,-191.483508651635
22,0.0338265269837362,9.88340569620948,117.030720244365,-52.5492133830587
23,0.0109759899311232,9.99999999999969,299.241301256474,-143.654503889113
24,0.197482135583239,2.49173123688056,466.842974336732,-227.455340429242
25,0.117260127965794,5.1119258967793,212.378213185034,-100.222959853393
26,0.145174144922782,6.2107627145335,142.939971344938,-65.5038389333454
27,0.103052002810745,6.4222392069879,142.571346383928,-65.3195264528403
28,0.0259371861795032,7.23590230711875,224.159620368331,-106.113663445042
29,0.061449124871974,6.89793254030352,148.735413001094,-68.4015597614235
30,0.0377579969655852,5.02407270939686,300.674192023657,-144.370949272705
31,0.0543583986936258,7.58770517368202,136.207151658618,-62.1374290901853
32,0.162776251550184,1.66777006569651,547.602513155145,-267.835109838449
33,0.0412270238665844,9.30811017165949,117.939195440685,-53.0034509812188
34,0.0948249082340176,6.05898106387633,155.386618335332,-71.7271624285425
