"PartNum","alpha","beta","BIC","LogLikel"
1,NA,3.97722873285987,264.323464276969,-129.178658768922
2,NA,1.95459529163051,524.110381154616,-259.072117207746
3,NA,3.63301568082246,304.895348903229,-149.464601082053
4,NA,3.06612234099837,374.217237201543,-184.12554523121
6,NA,4.0855693580593,251.01670515363,-122.525279207253
7,NA,1.42088112147873,590.408208863839,-292.221031062358
8,NA,5.06819143379808,162.635288382446,-78.3345708216612
9,NA,2.49895729281305,452.182261193303,-223.10805722709
10,NA,6.46945373062444,84.577993293095,-39.3059232769857
11,NA,2.44557888601139,396.253121811966,-195.143487536421
12,NA,3.73280501775906,292.320646403947,-143.177249832412
14,NA,4.24859635222321,230.66373844987,-112.348795855373
15,NA,3.69120723201428,291.284178838206,-142.659016049541
16,NA,1.59690999528771,559.78416454124,-276.909008901058
17,NA,6.50403366562396,83.4560415851005,-38.7449474229884
18,NA,5.24620058054682,149.848251554426,-71.9410524076509
19,NA,3.85618269313445,274.474900530498,-134.254376895687
20,NA,3.69502040212104,283.623781665875,-138.828817463376
21,NA,2.73876074337484,418.533828584382,-206.283840922629
22,NA,5.0791330692207,157.285069870601,-75.6594615657387
23,NA,3.32291407240303,336.946029355615,-165.489941308246
24,NA,2.38621652662996,467.694448842177,-230.864151051527
25,NA,4.38329063385385,221.845360502222,-107.939606881549
26,NA,5.15581338337602,153.918980550616,-73.9764169057462
27,NA,5.16034514373183,155.93624318187,-74.985048221373
28,NA,4.04786554482575,248.434700393494,-121.234276827185
29,NA,5.02006051276304,166.226427765858,-80.1301405133669
30,NA,3.40855884368123,331.359505781358,-162.696679521117
31,NA,4.93214754333454,173.281750722556,-83.6578019917162
32,NA,1.76272915484856,528.163007669048,-261.098430464962
33,NA,5.30663328613814,144.831223298666,-69.4325382797713
34,NA,4.75099169537661,184.008642361107,-89.0212478109916
