"","obj_file","X.x","participant.x","trialN.x","trial_cond","scn_file.x","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group.x","practice","X.y","participant.y","OvsN","PE_level","object_cat","scn_file.y","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN.y","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group.y"
"187","stim/objects/Instruments/timbal.png",1,63,1,0.5,"stim/24.jpeg",2,4,1,NA,"Instruments",1,3,"left","",NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","stim/objects/HouseObjects/saw2.png",2,63,2,0.9,"stim/52.jpeg",5,2,3,NA,"HouseObjects",2,3,"right","right",0.811000109,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","stim/objects/Instruments/trombone.png",3,63,3,0.3,"stim/32.jpeg",3,2,2,NA,"Instruments",1,2,"left","right",0.720000029,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","stim/objects/HouseObjects/sponge.png",4,63,4,0.5,"stim/24.jpeg",2,4,1,NA,"HouseObjects",2,2,"right","right",0.845999956,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","stim/objects/HouseObjects/saw.png",5,63,5,0.5,"stim/22.jpeg",2,2,1,NA,"HouseObjects",2,3,"right","",NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","stim/objects/HouseObjects/saw2.png",6,63,6,0.9,"stim/52.jpeg",5,2,3,NA,"HouseObjects",2,4,"right","right",0.65899992,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","stim/objects/HouseObjects/remote.png",7,63,7,0.5,"stim/12.jpeg",1,2,1,NA,"HouseObjects",2,2,"right","left",0.679000139,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","stim/objects/Instruments/trumpet.png",8,63,8,0.3,"stim/33.jpeg",3,3,2,NA,"Instruments",1,4,"left","right",0.753000021,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","stim/objects/Instruments/record.png",9,63,9,0.5,"stim/13.jpeg",1,3,1,NA,"Instruments",1,1,"left","left",0.75,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","stim/objects/Instruments/trombone2.png",10,63,10,0.9,"stim/62.jpeg",6,2,3,NA,"Instruments",1,1,"left","left",0.525000095,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","stim/objects/Instruments/record.png",11,63,11,0.5,"stim/13.jpeg",1,3,1,NA,"Instruments",1,3,"left","left",0.514000177,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","stim/objects/HouseObjects/scale.png",12,63,12,0.5,"stim/23.jpeg",2,3,1,NA,"HouseObjects",2,4,"right","right",0.616999865,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","stim/objects/Instruments/panflute2.png",13,63,13,0.7,"stim/41.jpeg",4,1,2,NA,"Instruments",1,2,"left","right",0.68900013,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","stim/objects/Instruments/trumpet2.png",14,63,14,0.9,"stim/63.jpeg",6,3,3,NA,"Instruments",1,2,"left","left",0.720000029,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","stim/objects/HouseObjects/remote.png",15,63,15,0.5,"stim/12.jpeg",1,2,1,NA,"HouseObjects",2,1,"right","left",0.482000113,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","stim/objects/HouseObjects/thermometer.png",16,63,16,0.7,"stim/33.jpeg",3,3,2,NA,"HouseObjects",2,2,"right","left",0.758000135,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","stim/objects/Instruments/saxophone.png",17,63,17,0.5,"stim/21.jpeg",2,1,1,NA,"Instruments",1,3,"left","right",0.77300024,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","stim/objects/Instruments/record.png",18,63,18,0.5,"stim/13.jpeg",1,3,1,NA,"Instruments",1,3,"left","left",0.471000195,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
