"","participant","OvsN","PE_level","object_cat","obj_file","scn_file","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group"
"1",76,2,0,2,"stim/objects/HouseObjects/clothesdryingrack.png","",0,0,"",0,"right",1.382999897,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0
"2",76,2,0,1,"stim/objects/Instruments/cymbal.png","",0,0,"",0,"left",2.019000053,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,0
"3",76,1,0.5,1,"stim/objects/HouseObjects/rug3.png","stim/31.jpeg",3,1,"stim/31.jpeg",4,"left",1.991999865,2,2,4.010999918,1,5.389999866,3,1,0,0,0,0,0
"4",76,1,0.7,1,"stim/objects/Instruments/chime4.png","stim/62.jpeg",6,2,"stim/62.jpeg",4,"left",1.399999857,4,2,12.02199984,2,2.269999981,4,1,1,1,0,0,0
"5",76,1,0.1,1,"stim/objects/Instruments/marimba4.png","stim/11.jpeg",1,1,"stim/11.jpeg",4,"left",4.228999853,2,3,4.684999943,3,2.302999973,5,1,0,0,0,0,0
"6",76,2,0,2,"stim/objects/HouseObjects/ironingboard2.png","",0,0,"",0,"left",0.933000088,NA,NA,NA,NA,NA,6,0,NA,NA,NA,NA,0
"7",76,1,0.9,2,"stim/objects/HouseObjects/match4.png","stim/11.jpeg",1,1,"stim/11.jpeg",2,"left",1.179000139,4,3,5.139999866,1,2.521999836,7,1,0,0,0,0,0
"8",76,1,0.7,1,"stim/objects/Instruments/keyboard4.png","stim/63.jpeg",6,3,"stim/63.jpeg",2,"left",1.373999834,4,1,2.637000084,3,5.16899991,8,1,0,0,0,0,0
"9",76,1,0.5,2,"stim/objects/Instruments/tambourine3.png","stim/42.jpeg",4,2,"stim/42.jpeg",3,"right",1.55099988,2,2,2.848999977,1,3.203000069,9,0,1,NA,0,NA,0
"10",76,2,0,2,"stim/objects/HouseObjects/blender2.png","",0,0,"",0,"right",1.514999866,NA,NA,NA,NA,NA,10,1,NA,NA,NA,NA,0
"11",76,2,0,2,"stim/objects/HouseObjects/clock2.png","",0,0,"",0,"right",1.911999941,NA,NA,NA,NA,NA,11,1,NA,NA,NA,NA,0
"12",76,2,0,1,"stim/objects/Instruments/bassdrum2.png","",0,0,"",0,"right",2.215000153,NA,NA,NA,NA,NA,12,1,NA,NA,NA,NA,0
"13",76,2,0,2,"stim/objects/HouseObjects/broom.png","",0,0,"",0,"right",2.561999798,NA,NA,NA,NA,NA,13,1,NA,NA,NA,NA,0
"14",76,2,0,2,"stim/objects/HouseObjects/blender.png","",0,0,"",0,"left",1.434999943,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,0
"15",76,1,0.7,1,"stim/objects/Instruments/bassguitar4.png","stim/64.jpeg",6,4,"stim/64.jpeg",1,"left",0.878999949,4,4,2.688999891,2,1.097999811,15,1,1,1,0,0,0
"16",76,1,0.1,2,"stim/objects/HouseObjects/scale4.png","stim/24.jpeg",2,4,"stim/24.jpeg",2,"right",2.865999937,2,2,3.245999813,3,0.987999916,16,0,0,NA,0,NA,0
"17",76,2,0,1,"stim/objects/Instruments/accordion2.png","",0,0,"",0,"right",3.422999859,NA,NA,NA,NA,NA,17,1,NA,NA,NA,NA,0
"18",76,2,0,1,"stim/objects/Instruments/xylophone.png","",0,0,"",0,"right",1.672999859,NA,NA,NA,NA,NA,18,1,NA,NA,NA,NA,0
"19",76,2,0,2,"stim/objects/HouseObjects/scale.png","",0,0,"",0,"right",2.523999929,NA,NA,NA,NA,NA,19,1,NA,NA,NA,NA,0
"20",76,1,0.7,2,"stim/objects/HouseObjects/thermometer3.png","stim/52.jpeg",5,2,"stim/52.jpeg",2,"left",0.996999979,3,3,5.663999796,3,1.427999735,20,1,0,0,0,0,0
"21",76,1,0.5,2,"stim/objects/Instruments/triangle3.png","stim/44.jpeg",4,4,"stim/44.jpeg",1,"right",2.767999887,3,2,1.112999916,2,1.605999947,21,0,0,NA,0,NA,0
"22",76,1,0.9,2,"stim/objects/HouseObjects/recyclingbin4.png","stim/14.jpeg",1,4,"stim/14.jpeg",3,"right",1.140999794,3,3,2.866999865,1,1.078999996,22,0,0,NA,0,NA,0
"23",76,1,0.1,1,"stim/objects/Instruments/metronome4.png","stim/12.jpeg",1,2,"stim/12.jpeg",4,"right",1.992000103,3,3,3.777999878,1,4.182999849,23,0,0,NA,0,NA,0
"24",76,1,0.5,1,"stim/objects/HouseObjects/safetypin3.png","stim/32.jpeg",3,2,"stim/32.jpeg",3,"right",7.363999844,2,1,1.606999874,3,3.111999989,24,0,0,NA,1,NA,0
"25",76,2,0,1,"stim/objects/Instruments/trombone.png","",0,0,"",0,"left",1.035000086,NA,NA,NA,NA,NA,25,0,NA,NA,NA,NA,0
"26",76,2,0,1,"stim/objects/Instruments/acousticguitar.png","",0,0,"",0,"right",1.789000034,NA,NA,NA,NA,NA,26,1,NA,NA,NA,NA,0
"27",76,2,0,1,"stim/objects/Instruments/triangle.png","",0,0,"",0,"left",2.377000093,NA,NA,NA,NA,NA,27,0,NA,NA,NA,NA,0
"28",76,1,0.1,1,"stim/objects/Instruments/panflute4.png","stim/12.jpeg",1,2,"stim/12.jpeg",3,"left",1.019999981,2,1,1.032999754,1,1.939999819,28,1,0,0,0,0,0
"29",76,1,0.5,2,"stim/objects/Instruments/timbal3.png","stim/43.jpeg",4,3,"stim/43.jpeg",1,"right",1.17599988,3,2,1.838999987,3,1.001999855,29,0,0,NA,0,NA,0
"30",76,2,0,2,"stim/objects/HouseObjects/vacuumcleaner.png","",0,0,"",0,"left",2.578000069,NA,NA,NA,NA,NA,30,0,NA,NA,NA,NA,0
"31",76,1,0.7,2,"stim/objects/HouseObjects/thread3.png","stim/53.jpeg",5,3,"stim/53.jpeg",1,"left",1.350999832,2,3,2.029000044,1,0.992999792,31,1,1,1,1,1,0
"32",76,2,0,1,"stim/objects/Instruments/keyboard2.png","",0,0,"",0,"left",1.902999878,NA,NA,NA,NA,NA,32,0,NA,NA,NA,NA,0
"33",76,2,0,2,"stim/objects/HouseObjects/bottle.png","",0,0,"",0,"right",1.532000065,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,0
"34",76,1,0.5,2,"stim/objects/HouseObjects/scale3.png","stim/41.jpeg",4,1,"stim/41.jpeg",1,"left",0.896999836,4,3,1.934999943,3,2.795999765,34,1,0,0,0,0,0
"35",76,2,0,1,"stim/objects/Instruments/balalaika2.png","",0,0,"",0,"left",1.191999912,NA,NA,NA,NA,NA,35,0,NA,NA,NA,NA,0
"36",76,2,0,1,"stim/objects/Instruments/cello2.png","",0,0,"",0,"left",1.03399992,NA,NA,NA,NA,NA,36,0,NA,NA,NA,NA,0
