"","participant","OvsN","PE_level","object_cat","obj_file","scn_file","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group"
"1",18,1,0.1,1,"stim/objects/Instruments/harp4.png","stim/54.jpeg",5,4,"stim/54.jpeg",2,"right",4.020999908,3,4,17.90199995,4,5.003999949,1,0,1,NA,0,NA,1
"2",18,1,0.7,1,"stim/objects/Instruments/electricguitar4.png","stim/41.jpeg",4,1,"stim/41.jpeg",3,"right",14.83599997,2,4,9.868999958,4,2.808999777,2,0,0,NA,0,NA,1
"3",18,2,0,2,"stim/objects/HouseObjects/pitcher.png","",0,0,"",0,"right",4.996000051,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,1
"4",18,2,0,1,"stim/objects/Instruments/electricdrumset.png","",0,0,"",0,"right",2.03399992,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,1
"5",18,1,0.9,1,"stim/objects/Instruments/xylophone4.png","stim/62.jpeg",6,2,"stim/62.jpeg",4,"right",7.864000082,2,4,9.680999994,4,5.205999851,5,0,0,NA,1,NA,1
"6",18,1,0.9,2,"stim/objects/HouseObjects/glassmop4.png","stim/54.jpeg",5,4,"stim/54.jpeg",3,"left",1.670999765,4,3,11.96099973,4,6.883999825,6,1,0,0,0,0,1
"7",18,2,0,2,"stim/objects/HouseObjects/ballofstring2.png","",0,0,"",0,"right",1.778999805,NA,NA,NA,NA,NA,7,1,NA,NA,NA,NA,1
"8",18,2,0,1,"stim/objects/Instruments/cymbal.png","",0,0,"",0,"right",1.405999899,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,1
"9",18,1,0.1,2,"stim/objects/HouseObjects/wateringcan4.png","stim/64.jpeg",6,4,"stim/64.jpeg",2,"left",1.031999826,4,1,16.02200007,1,6.653000116,9,1,0,0,0,0,1
"10",18,1,0.7,1,"stim/objects/Instruments/electricdrumset4.png","stim/44.jpeg",4,4,"stim/44.jpeg",3,"right",5.782999992,4,3,2.161000013,1,4.368000031,10,0,0,NA,0,NA,1
"11",18,2,0,1,"stim/objects/Instruments/metronome.png","",0,0,"",0,"right",1.513999939,NA,NA,NA,NA,NA,11,1,NA,NA,NA,NA,1
"12",18,2,0,1,"stim/objects/Instruments/musicsheet.png","",0,0,"",0,"right",1.288000107,NA,NA,NA,NA,NA,12,1,NA,NA,NA,NA,1
"13",18,1,0.5,1,"stim/objects/HouseObjects/hairdryer3.png","stim/13.jpeg",1,3,"stim/13.jpeg",1,"left",1.542000055,4,3,9.846999884,2,1.752999783,13,1,1,1,0,0,1
"14",18,2,0,2,"stim/objects/HouseObjects/blender.png","",0,0,"",0,"right",1.639999866,NA,NA,NA,NA,NA,14,1,NA,NA,NA,NA,1
"15",18,1,0.9,1,"stim/objects/Instruments/vuvuzela4.png","stim/61.jpeg",6,1,"stim/61.jpeg",4,"left",1.125,4,2,5.403999805,4,4.337999821,15,1,0,0,1,1,1
"16",18,1,0.9,1,"stim/objects/Instruments/oboe4.png","stim/63.jpeg",6,3,"stim/63.jpeg",1,"right",1.980999947,4,2,3.15899992,1,3.744999886,16,0,0,NA,1,NA,1
"17",18,2,0,1,"stim/objects/Instruments/cello.png","",0,0,"",0,"right",6.41899991,NA,NA,NA,NA,NA,17,1,NA,NA,NA,NA,1
"18",18,2,0,2,"stim/objects/HouseObjects/bucket2.png","",0,0,"",0,"right",7.307999849,NA,NA,NA,NA,NA,18,1,NA,NA,NA,NA,1
"19",18,2,0,2,"stim/objects/HouseObjects/blender2.png","",0,0,"",0,"right",1.843999863,NA,NA,NA,NA,NA,19,1,NA,NA,NA,NA,1
"20",18,1,0.3,2,"stim/objects/HouseObjects/dishsoap4.png","stim/43.jpeg",4,3,"stim/43.jpeg",1,"left",1.167000055,4,1,6.971999884,2,5.346999884,20,1,0,0,0,0,1
"21",18,1,0.9,1,"stim/objects/Instruments/maraca4.png","stim/62.jpeg",6,2,"stim/62.jpeg",4,"left",2.544999838,4,3,10.11899996,4,2.846999884,21,1,0,0,1,1,1
"22",18,1,0.9,1,"stim/objects/Instruments/marimba4.png","stim/63.jpeg",6,3,"stim/63.jpeg",3,"left",4.617000103,4,1,4.096999884,4,3.365999937,22,1,0,0,0,0,1
"23",18,2,0,1,"stim/objects/Instruments/hihat.png","",0,0,"",0,"right",0.978999853,NA,NA,NA,NA,NA,23,1,NA,NA,NA,NA,1
"24",18,2,0,2,"stim/objects/HouseObjects/glassmop.png","",0,0,"",0,"right",9.222999811,NA,NA,NA,NA,NA,24,1,NA,NA,NA,NA,1
"25",18,1,0.9,2,"stim/objects/HouseObjects/flyswatter4.png","stim/51.jpeg",5,1,"stim/51.jpeg",1,"left",0.999000072,4,1,5.265999794,1,5.225999832,25,1,1,1,1,1,1
"26",18,1,0.5,1,"stim/objects/HouseObjects/handbrush3.png","stim/14.jpeg",1,4,"stim/14.jpeg",2,"left",1.48699975,4,3,4.4599998,2,2.012999773,26,1,0,0,1,1,1
"27",18,1,0.1,1,"stim/objects/Instruments/frenchhorn4.png","stim/53.jpeg",5,3,"stim/53.jpeg",4,"left",1.424999952,4,1,7.454999924,4,2.769999981,27,1,0,0,1,1,1
"28",18,2,0,1,"stim/objects/Instruments/laud.png","",0,0,"",0,"right",1.180999994,NA,NA,NA,NA,NA,28,1,NA,NA,NA,NA,1
"29",18,1,0.5,2,"stim/objects/HouseObjects/knife3.png","stim/22.jpeg",2,2,"stim/22.jpeg",2,"left",0.873000145,4,2,8.460999966,4,2.040999889,29,1,1,1,0,0,1
"30",18,2,0,1,"stim/objects/Instruments/frenchhorn.png","",0,0,"",0,"right",1.549000025,NA,NA,NA,NA,NA,30,1,NA,NA,NA,NA,1
"31",18,1,0.1,1,"stim/objects/Instruments/grandpiano4.png","stim/51.jpeg",5,1,"stim/51.jpeg",4,"right",1.330999851,4,2,3.165999889,4,3.390999794,31,0,0,NA,1,NA,1
"32",18,1,0.5,1,"stim/objects/HouseObjects/handvacuum3.png","stim/11.jpeg",1,1,"stim/11.jpeg",4,"left",0.939999819,4,4,4.852999926,2,1.667999983,32,1,0,0,0,0,1
"33",18,1,0.3,2,"stim/objects/HouseObjects/broom4.png","stim/44.jpeg",4,4,"stim/44.jpeg",2,"left",1.438999891,2,3,2.47699976,3,4.93599987,33,1,0,0,0,0,1
"34",18,2,0,2,"stim/objects/HouseObjects/bottle.png","",0,0,"",0,"right",0.890999794,NA,NA,NA,NA,NA,34,1,NA,NA,NA,NA,1
"35",18,1,0.3,2,"stim/objects/HouseObjects/blender4.png","stim/42.jpeg",4,2,"stim/42.jpeg",2,"right",8.108999968,1,2,1.370999813,3,1.141000032,35,0,1,NA,0,NA,1
"36",18,1,0.7,1,"stim/objects/Instruments/bassguitar4.png","stim/44.jpeg",4,4,"stim/44.jpeg",1,"left",1.837999821,4,1,4.178999901,4,3.061000109,36,1,0,0,0,0,1
