"","participant","trialN","trial_cond","scn_file","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","obj_file","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group"
"248",73,241,0.9,"stim/61.jpeg",6,1,3,2,"Instruments",1,"stim/objects/Instruments/flutetrans3.png",3,"left","right",0.896999836,0,0,1
"249",73,242,0.9,"stim/54.jpeg",5,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/flyswatter3.png",4,"right","",NA,0,0,1
"250",73,243,0.9,"stim/53.jpeg",5,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/dustpan3.png",1,"right","left",0.480999947,0,0,1
"251",73,244,0.5,"stim/23.jpeg",2,3,1,2,"HouseObjects",2,"stim/objects/HouseObjects/clock3.png",4,"right","right",0.707000017,1,1,1
"252",73,245,0.9,"stim/63.jpeg",6,3,3,2,"Instruments",1,"stim/objects/Instruments/flute3.png",3,"left","left",0.523999929,1,1,1
"253",73,246,0.9,"stim/54.jpeg",5,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/dustpan3.png",1,"right","right",0.464999914,1,1,1
"254",73,247,0.3,"stim/32.jpeg",3,2,2,1,"Instruments",1,"stim/objects/Instruments/accordion4.png",4,"left","right",0.585999966,0,0,1
"255",73,248,0.5,"stim/11.jpeg",1,1,1,2,"HouseObjects",2,"stim/objects/HouseObjects/ballofstring3.png",2,"right","right",0.672999859,1,1,1
"256",73,249,0.9,"stim/53.jpeg",5,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/doormat3.png",2,"right","right",0.522000074,1,1,1
"257",73,250,0.7,"stim/41.jpeg",4,1,2,1,"Instruments",1,"stim/objects/Instruments/electricguitar4.png",3,"left","left",0.591999769,1,1,1
"258",73,251,0.9,"stim/63.jpeg",6,3,3,2,"Instruments",1,"stim/objects/Instruments/frenchhorn3.png",3,"left","left",0.529000044,1,1,1
"259",73,252,0.9,"stim/54.jpeg",5,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/dustpan3.png",1,"right","right",0.605999947,1,1,1
"260",73,253,0.9,"stim/63.jpeg",6,3,3,2,"Instruments",1,"stim/objects/Instruments/gong3.png",3,"left","left",0.530999899,1,1,1
"261",73,254,0.9,"stim/63.jpeg",6,3,3,2,"Instruments",1,"stim/objects/Instruments/flutetrans3.png",4,"left","left",0.596999884,1,1,1
"262",73,255,0.5,"stim/24.jpeg",2,4,1,1,"Instruments",1,"stim/objects/Instruments/metronome3.png",2,"left","right",0.65899992,0,0,1
"263",73,256,0.9,"stim/62.jpeg",6,2,3,2,"Instruments",1,"stim/objects/Instruments/flute3.png",1,"left","left",0.505999804,1,1,1
"264",73,257,0.9,"stim/52.jpeg",5,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/glass3.png",4,"right","right",0.710000038,1,1,1
"265",73,258,0.5,"stim/14.jpeg",1,4,1,1,"Instruments",1,"stim/objects/Instruments/harmonica3.png",3,"left","right",0.757999897,0,0,1
"266",73,259,0.5,"stim/23.jpeg",2,3,1,2,"Instruments",1,"stim/objects/Instruments/bassguitar3.png",4,"left","right",0.790999889,0,0,1
"267",73,260,0.9,"stim/63.jpeg",6,3,3,2,"Instruments",1,"stim/objects/Instruments/frenchhorn3.png",1,"left","left",0.55099988,1,1,1
"268",73,261,0.1,"stim/63.jpeg",6,3,3,1,"HouseObjects",2,"stim/objects/HouseObjects/vacuumcleaner4.png",4,"right","left",0.506999969,0,0,1
"269",73,262,0.9,"stim/53.jpeg",5,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/glass3.png",2,"right","right",0.628000021,1,1,1
"270",73,263,0.7,"stim/41.jpeg",4,1,2,1,"Instruments",1,"stim/objects/Instruments/cello4.png",1,"left","left",0.757999897,1,1,1
