"","participant","OvsN","PE_level","object_cat","obj_file","scn_file","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group"
"1",80,2,0,2,"stim/objects/Instruments/record3.png","",0,0,"",0,"right",2.963999748,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0
"2",80,2,0,2,"stim/objects/Instruments/harp3.png","",0,0,"",0,"right",7.993999958,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,0
"3",80,2,0,2,"stim/objects/Instruments/hihat4.png","",0,0,"",0,"right",3.389999866,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,0
"4",80,2,0,2,"stim/objects/Instruments/flutetrans4.png","",0,0,"",0,"left",3.615999937,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,0
"5",80,1,0.3,2,"stim/objects/Instruments/harmonica2.png","stim/42.jpeg",4,2,"stim/42.jpeg",2,"left",1.643999815,2,4,19.71199989,3,10.148,5,1,0,0,0,0,0
"6",80,1,0.3,2,"stim/objects/Instruments/grandpiano2.png","stim/44.jpeg",4,4,"stim/44.jpeg",4,"right",2.049999952,3,1,2.342999935,1,1.332999945,6,0,0,NA,0,NA,0
"7",80,2,0,1,"stim/objects/HouseObjects/towel3.png","",0,0,"",0,"right",1.846999884,NA,NA,NA,NA,NA,7,1,NA,NA,NA,NA,0
"8",80,1,0.9,1,"stim/objects/HouseObjects/teapot2.png","stim/61.jpeg",6,1,"stim/61.jpeg",1,"right",1.40199995,3,1,3.712999821,1,1.383999825,8,0,1,NA,1,NA,0
"9",80,1,0.1,2,"stim/objects/Instruments/tuba2.png","stim/61.jpeg",6,1,"stim/61.jpeg",2,"right",2.629999876,3,1,2.652999878,1,1.30099988,9,0,1,NA,0,NA,0
"10",80,2,0,1,"stim/objects/HouseObjects/hairdryer3.png","",0,0,"",0,"right",2.796999931,NA,NA,NA,NA,NA,10,1,NA,NA,NA,NA,0
"11",80,1,0.5,2,"stim/objects/HouseObjects/spraybottle.png","stim/24.jpeg",2,4,"stim/24.jpeg",3,"left",1.340999842,4,2,14.6559999,1,1.927999735,11,1,0,0,0,0,0
