"","participant","OvsN","PE_level","object_cat","obj_file","scn_file","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group"
"1",23,1,0.3,1,"stim/objects/Instruments/accordion4.png","stim/32.jpeg",3,2,"stim/32.jpeg",4,"right",2.943000078,2,3,7.299000025,3,3.687000036,1,0,0,NA,0,NA,1
"2",23,2,0,1,"stim/objects/Instruments/frenchhorn.png","",0,0,"",0,"left",1.399000168,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,1
"3",23,1,0.9,1,"stim/objects/Instruments/violin4.png","stim/64.jpeg",6,4,"stim/64.jpeg",3,"left",2.872999907,2,4,2.878999949,2,1.953000069,3,1,1,1,0,0,1
"4",23,2,0,1,"stim/objects/Instruments/guitarcase.png","",0,0,"",0,"right",3.220000029,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,1
"5",23,2,0,1,"stim/objects/Instruments/electricdrumset2.png","",0,0,"",0,"right",2.861999989,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,1
"6",23,1,0.5,2,"stim/objects/Instruments/musicsheet3.png","stim/21.jpeg",2,1,"stim/21.jpeg",1,"right",2.463999987,3,4,2.111999989,2,1.688999891,6,0,0,NA,0,NA,1
"7",23,1,0.9,1,"stim/objects/Instruments/oboe4.png","stim/63.jpeg",6,3,"stim/63.jpeg",1,"left",1.75,3,3,1.767999887,1,1.630999804,7,1,1,1,1,1,1
"8",23,1,0.1,1,"stim/objects/Instruments/hihat4.png","stim/51.jpeg",5,1,"stim/51.jpeg",2,"left",2.575000048,4,1,17.10800004,4,7.759000063,8,1,1,1,0,0,1
"9",23,1,0.5,1,"stim/objects/Instruments/guitarcase3.png","stim/13.jpeg",1,3,"stim/13.jpeg",1,"right",22.5250001,2,1,1.481999874,4,4.795000076,9,0,0,NA,0,NA,1
"10",23,2,0,1,"stim/objects/Instruments/violin.png","",0,0,"",0,"left",1.073999882,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,1
