"","participant","OvsN","PE_level","object_cat","obj_file","scn_file","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group"
"1",35,1,0.5,1,"stim/objects/Instruments/saxophone.png","stim/12.jpeg",1,2,"stim/12.jpeg",3,"left",1.386999846,3,4,2.941999912,3,4.020999908,1,1,0,0,1,1,1
"2",35,1,0.5,1,"stim/objects/HouseObjects/recyclingbin.png","stim/13.jpeg",1,3,"stim/13.jpeg",4,"left",2.64199996,3,2,2.428999901,2,1.464999914,2,1,0,0,0,0,1
"3",35,2,0,2,"stim/objects/Instruments/speaker3.png","",0,0,"",0,"right",1.248999834,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,1
"4",35,1,0.1,1,"stim/objects/HouseObjects/recyclingbin2.png","stim/52.jpeg",5,2,"stim/52.jpeg",3,"left",2.338999987,3,2,2.625999928,1,1.762999773,4,1,1,1,0,0,1
"5",35,2,0,2,"stim/objects/Instruments/tuba3.png","",0,0,"",0,"right",1.379999876,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,1
"6",35,1,0.7,1,"stim/objects/HouseObjects/glassmop2.png","stim/43.jpeg",4,3,"stim/43.jpeg",3,"left",1.078999996,3,2,2.269999981,3,1.508999825,6,1,0,0,1,1,1
"7",35,2,0,1,"stim/objects/HouseObjects/handbrush4.png","",0,0,"",0,"right",1.415999889,NA,NA,NA,NA,NA,7,1,NA,NA,NA,NA,1
"8",35,2,0,1,"stim/objects/HouseObjects/lintroller3.png","",0,0,"",0,"right",1.426999807,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,1
"9",35,2,0,1,"stim/objects/HouseObjects/dustpan4.png","",0,0,"",0,"right",1.595999956,NA,NA,NA,NA,NA,9,1,NA,NA,NA,NA,1
"10",35,2,0,1,"stim/objects/HouseObjects/dustpan3.png","",0,0,"",0,"right",1.422999859,NA,NA,NA,NA,NA,10,1,NA,NA,NA,NA,1
"11",35,2,0,2,"stim/objects/Instruments/trumpet3.png","",0,0,"",0,"right",1.559999943,NA,NA,NA,NA,NA,11,1,NA,NA,NA,NA,1
"12",35,2,0,2,"stim/objects/Instruments/trombone3.png","",0,0,"",0,"left",1.086999893,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,1
"13",35,2,0,2,"stim/objects/Instruments/laud3.png","",0,0,"",0,"left",2.13499999,NA,NA,NA,NA,NA,13,0,NA,NA,NA,NA,1
"14",35,2,0,2,"stim/objects/Instruments/saxophone3.png","",0,0,"",0,"left",2.536999941,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,1
"15",35,1,0.7,2,"stim/objects/Instruments/vuvuzela.png","stim/31.jpeg",3,1,"stim/31.jpeg",3,"left",2.127999783,4,1,2.13499999,4,1.160999775,15,1,1,1,0,0,1
"16",35,1,0.7,2,"stim/objects/Instruments/electricdrumset2.png","stim/34.jpeg",3,4,"stim/34.jpeg",1,"left",1.369999886,4,4,1.474999905,3,1.556999922,16,1,1,1,0,0,1
"17",35,2,0,2,"stim/objects/Instruments/electricguitar3.png","",0,0,"",0,"right",1.171000004,NA,NA,NA,NA,NA,17,1,NA,NA,NA,NA,1
"18",35,1,0.1,2,"stim/objects/Instruments/violin2.png","stim/62.jpeg",6,2,"stim/62.jpeg",4,"left",0.993999958,4,3,7.618999958,3,3.881999969,18,1,0,0,0,0,1
"19",35,1,0.1,2,"stim/objects/Instruments/tambourine2.png","stim/64.jpeg",6,4,"stim/64.jpeg",4,"left",1.569999933,3,3,2.447999716,4,3.322999954,19,1,0,0,1,1,1
"20",35,2,0,2,"stim/objects/Instruments/musicsheet3.png","",0,0,"",0,"right",1.421999931,NA,NA,NA,NA,NA,20,1,NA,NA,NA,NA,1
"21",35,2,0,2,"stim/objects/Instruments/hihat4.png","",0,0,"",0,"right",5.828999996,NA,NA,NA,NA,NA,21,1,NA,NA,NA,NA,1
"22",35,2,0,1,"stim/objects/HouseObjects/spraybottle3.png","",0,0,"",0,"right",0.801000118,NA,NA,NA,NA,NA,22,1,NA,NA,NA,NA,1
"23",35,1,0.1,1,"stim/objects/HouseObjects/safetypin2.png","stim/52.jpeg",5,2,"stim/52.jpeg",4,"right",0.974999905,3,2,2.627999783,2,0.464999914,23,0,1,NA,0,NA,1
"24",35,2,0,1,"stim/objects/HouseObjects/doormat4.png","",0,0,"",0,"right",1.088999748,NA,NA,NA,NA,NA,24,1,NA,NA,NA,NA,1
"25",35,1,0.3,1,"stim/objects/HouseObjects/wateringcan.png","stim/31.jpeg",3,1,"stim/31.jpeg",1,"right",3.330999851,1,2,1.04399991,2,0.497999907,25,0,0,NA,0,NA,1
"26",35,1,0.7,1,"stim/objects/HouseObjects/key2.png","stim/41.jpeg",4,1,"stim/41.jpeg",1,"left",2.463999987,3,2,2.90199995,4,1.534999847,26,1,0,0,0,0,1
"27",35,2,0,1,"stim/objects/HouseObjects/hairdryer4.png","",0,0,"",0,"right",1.273000002,NA,NA,NA,NA,NA,27,1,NA,NA,NA,NA,1
"28",35,2,0,1,"stim/objects/HouseObjects/pitcher3.png","",0,0,"",0,"right",3.631999969,NA,NA,NA,NA,NA,28,1,NA,NA,NA,NA,1
"29",35,1,0.3,1,"stim/objects/HouseObjects/thread.png","stim/32.jpeg",3,2,"stim/32.jpeg",1,"right",5.476999998,2,1,1.059999943,1,0.636999846,29,0,0,NA,1,NA,1
"30",35,1,0.5,2,"stim/objects/HouseObjects/teapot.png","stim/21.jpeg",2,1,"stim/21.jpeg",4,"right",1.31799984,1,3,1.314999819,1,0.497999907,30,0,0,NA,0,NA,1
"31",35,2,0,2,"stim/objects/Instruments/maraca4.png","",0,0,"",0,"right",1,NA,NA,NA,NA,NA,31,1,NA,NA,NA,NA,1
"32",35,2,0,1,"stim/objects/HouseObjects/safetypin3.png","",0,0,"",0,"right",0.996999979,NA,NA,NA,NA,NA,32,1,NA,NA,NA,NA,1
