"","obj_file","X.x","participant.x","trialN.x","trial_cond","scn_file.x","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group.x","practice","X.y","participant.y","OvsN","PE_level","object_cat","scn_file.y","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN.y","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group.y"
"96","stim/objects/HouseObjects/spraybottle2.png",1,58,1,0.1,"stim/61.jpeg",6,1,3,NA,"HouseObjects",2,2,"right","",NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","stim/objects/Instruments/record.png",2,58,2,0.5,"stim/13.jpeg",1,3,1,NA,"Instruments",1,1,"left","right",0.724999905,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","stim/objects/HouseObjects/thread.png",3,58,3,0.7,"stim/34.jpeg",3,4,2,NA,"HouseObjects",2,4,"right","right",0.588999987,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","stim/objects/Instruments/saxophone.png",4,58,4,0.5,"stim/21.jpeg",2,1,1,NA,"Instruments",1,4,"left","right",0.45600009,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","stim/objects/HouseObjects/teapot.png",5,58,5,0.7,"stim/32.jpeg",3,2,2,NA,"HouseObjects",2,1,"right","right",0.871999979,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","stim/objects/HouseObjects/thread.png",6,58,6,0.7,"stim/34.jpeg",3,4,2,NA,"HouseObjects",2,3,"right","left",0.933000088,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","stim/objects/Instruments/tuba2.png",7,58,7,0.9,"stim/64.jpeg",6,4,3,NA,"Instruments",1,3,"left","left",0.555999994,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","stim/objects/HouseObjects/spraybottle.png",8,58,8,0.7,"stim/31.jpeg",3,1,2,NA,"HouseObjects",2,2,"right","right",0.64199996,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","stim/objects/HouseObjects/thermometer.png",9,58,9,0.7,"stim/33.jpeg",3,3,2,NA,"HouseObjects",2,4,"right","right",0.694000006,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","stim/objects/HouseObjects/remote.png",10,58,10,0.5,"stim/12.jpeg",1,2,1,NA,"HouseObjects",2,2,"right","left",0.72300005,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
