"","participant","OvsN","PE_level","object_cat","obj_file","scn_file","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group"
"1",58,2,0,1,"stim/objects/Instruments/doublebass.png","",0,0,"",0,"left",1.42599988,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0
"2",58,1,0.7,1,"stim/objects/Instruments/cymbal4.png","stim/41.jpeg",4,1,"stim/41.jpeg",2,"right",1.023999929,2,2,3.548000097,2,3.964999914,2,0,0,NA,1,NA,0
"3",58,2,0,2,"stim/objects/HouseObjects/cushion.png","",0,0,"",0,"right",1.128999949,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,0
"4",58,1,0.3,1,"stim/objects/Instruments/acousticguitar4.png","stim/33.jpeg",3,3,"stim/33.jpeg",3,"left",1.57400012,3,3,2.5,3,1.728999853,4,1,1,1,1,1,0
"5",58,1,0.9,1,"stim/objects/Instruments/metronome4.png","stim/64.jpeg",6,4,"stim/64.jpeg",2,"left",1.623999834,4,4,7.188999891,2,1.467999935,5,1,1,1,1,1,0
"6",58,2,0,2,"stim/objects/HouseObjects/match.png","",0,0,"",0,"right",1.927999973,NA,NA,NA,NA,NA,6,1,NA,NA,NA,NA,0
"7",58,1,0.5,2,"stim/objects/Instruments/musicsheet3.png","stim/21.jpeg",2,1,"stim/21.jpeg",1,"left",0.861999989,4,1,5.950999975,1,3.156000137,7,1,1,1,1,1,0
"8",58,2,0,2,"stim/objects/HouseObjects/garbagebin.png","",0,0,"",0,"right",1.157999754,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,0
"9",58,2,0,2,"stim/objects/HouseObjects/clothespin.png","",0,0,"",0,"left",0.843999863,NA,NA,NA,NA,NA,9,0,NA,NA,NA,NA,0
"10",58,1,0.5,2,"stim/objects/Instruments/maraca3.png","stim/22.jpeg",2,2,"stim/22.jpeg",3,"left",1.106999874,4,3,1.930999756,3,2.156999826,10,1,0,0,1,1,0
"11",58,1,0.5,2,"stim/objects/Instruments/laud3.png","stim/21.jpeg",2,1,"stim/21.jpeg",1,"left",0.961999893,4,2,2.850999832,3,1.713999987,11,1,0,0,0,0,0
"12",58,2,0,2,"stim/objects/HouseObjects/ashtray.png","",0,0,"",0,"right",1.22699976,NA,NA,NA,NA,NA,12,1,NA,NA,NA,NA,0
"13",58,2,0,1,"stim/objects/Instruments/harmonica.png","",0,0,"",0,"right",1.129999876,NA,NA,NA,NA,NA,13,1,NA,NA,NA,NA,0
"14",58,1,0.1,2,"stim/objects/HouseObjects/key4.png","stim/64.jpeg",6,4,"stim/64.jpeg",4,"right",2.071999788,2,2,2.395999908,3,1.634000063,14,0,0,NA,0,NA,0
"15",58,2,0,1,"stim/objects/Instruments/cello.png","",0,0,"",0,"left",1.684000015,NA,NA,NA,NA,NA,15,0,NA,NA,NA,NA,0
"16",58,2,0,2,"stim/objects/HouseObjects/clothesdryingrack.png","",0,0,"",0,"right",2.423000097,NA,NA,NA,NA,NA,16,1,NA,NA,NA,NA,0
"17",58,1,0.5,2,"stim/objects/Instruments/marimba3.png","stim/23.jpeg",2,3,"stim/23.jpeg",2,"left",1.024999857,4,4,2.112999916,2,2.357000113,17,1,0,0,1,1,0
"18",58,1,0.5,1,"stim/objects/HouseObjects/handvacuum3.png","stim/11.jpeg",1,1,"stim/11.jpeg",4,"left",1.144999981,4,1,4.200000048,3,1.583999872,18,1,1,1,0,0,0
"19",58,1,0.3,1,"stim/objects/Instruments/oboe3.png","stim/32.jpeg",3,2,"stim/32.jpeg",4,"left",2.328999996,3,2,2.402999878,4,2.611999989,19,1,1,1,1,1,0
