"","participant","OvsN","PE_level","object_cat","obj_file","scn_file","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group"
"1",5,2,0,2,"stim/objects/Instruments/pipepiano3.png","",0,0,"",0,"right",3.215999842,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1
"2",5,1,0.9,1,"stim/objects/HouseObjects/sponge2.png","stim/63.jpeg",6,3,"stim/63.jpeg",4,"left",0.884000063,4,3,10.75199986,3,1.953999758,2,1,1,1,0,0,1
"3",5,1,0.1,2,"stim/objects/Instruments/violin2.png","stim/62.jpeg",6,2,"stim/62.jpeg",4,"left",4.120000124,4,3,3.265999794,4,5.389999866,3,1,0,0,1,1,1
"4",5,1,0.3,1,"stim/objects/HouseObjects/thermometer.png","stim/31.jpeg",3,1,"stim/31.jpeg",1,"left",3.737999916,4,1,5.068999767,2,4.730999947,4,1,1,1,0,0,1
"5",5,1,0.9,2,"stim/objects/Instruments/record_player2.png","stim/53.jpeg",5,3,"stim/53.jpeg",2,"left",2.798999786,4,2,9.284999847,3,1.963000059,5,1,0,0,0,0,1
"6",5,2,0,2,"stim/objects/Instruments/trombone3.png","",0,0,"",0,"left",4.695999861,NA,NA,NA,NA,NA,6,0,NA,NA,NA,NA,1
"7",5,1,0.3,2,"stim/objects/Instruments/harmonica2.png","stim/42.jpeg",4,2,"stim/42.jpeg",2,"left",3.164999962,4,2,3.487999916,2,1.285000086,7,1,1,1,1,1,1
"8",5,2,0,2,"stim/objects/Instruments/marimba3.png","",0,0,"",0,"right",1.501999855,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,1
"9",5,2,0,2,"stim/objects/Instruments/electricdrumset3.png","",0,0,"",0,"right",1.118999958,NA,NA,NA,NA,NA,9,1,NA,NA,NA,NA,1
"10",5,1,0.9,1,"stim/objects/HouseObjects/saw2.png","stim/61.jpeg",6,1,"stim/61.jpeg",1,"left",1.0849998,3,3,5.721999884,2,2.736999989,10,1,0,0,0,0,1
"11",5,2,0,2,"stim/objects/Instruments/harmonica4.png","",0,0,"",0,"right",1.514999866,NA,NA,NA,NA,NA,11,1,NA,NA,NA,NA,1
"12",5,2,0,1,"stim/objects/HouseObjects/lintroller3.png","",0,0,"",0,"left",1.251999855,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,1
"13",5,1,0.1,2,"stim/objects/Instruments/trombone2.png","stim/63.jpeg",6,3,"stim/63.jpeg",4,"right",2.382999897,4,1,6.546000004,1,0.839999914,13,0,0,NA,0,NA,1
"14",5,1,0.9,2,"stim/objects/Instruments/record2.png","stim/52.jpeg",5,2,"stim/52.jpeg",2,"left",1.516000032,4,2,2.000999928,3,1.75,14,1,1,1,0,0,1
"15",5,1,0.9,2,"stim/objects/Instruments/oboe2.png","stim/53.jpeg",5,3,"stim/53.jpeg",4,"left",1.41899991,4,2,4.335000038,4,3.437999964,15,1,0,0,1,1,1
"16",5,1,0.5,1,"stim/objects/Instruments/record_player.png","stim/11.jpeg",1,1,"stim/11.jpeg",3,"right",5.751999855,2,2,3.083999872,2,6.23300004,16,0,0,NA,0,NA,1
"17",5,2,0,2,"stim/objects/Instruments/musicsheet3.png","",0,0,"",0,"right",28.35299993,NA,NA,NA,NA,NA,17,1,NA,NA,NA,NA,1
"18",5,1,0.9,2,"stim/objects/Instruments/saxophone2.png","stim/54.jpeg",5,4,"stim/54.jpeg",1,"right",4.534999847,4,3,5.062999964,3,1.597999811,18,0,0,NA,0,NA,1
"19",5,2,0,2,"stim/objects/Instruments/flute3.png","",0,0,"",0,"right",1.973999977,NA,NA,NA,NA,NA,19,1,NA,NA,NA,NA,1
"20",5,2,0,2,"stim/objects/Instruments/laud4.png","",0,0,"",0,"right",1.480999947,NA,NA,NA,NA,NA,20,1,NA,NA,NA,NA,1
"21",5,1,0.9,1,"stim/objects/HouseObjects/towel2.png","stim/64.jpeg",6,4,"stim/64.jpeg",2,"left",2.382999897,3,1,2.201999903,1,2.092999935,21,1,0,0,0,0,1
"22",5,2,0,2,"stim/objects/Instruments/trumpet3.png","",0,0,"",0,"left",2.148999929,NA,NA,NA,NA,NA,22,0,NA,NA,NA,NA,1
"23",5,1,0.1,1,"stim/objects/HouseObjects/pitcher2.png","stim/51.jpeg",5,1,"stim/51.jpeg",1,"left",2.701999903,3,3,2.819999933,4,2.119999886,23,1,0,0,0,0,1
"24",5,2,0,2,"stim/objects/Instruments/saxophone3.png","",0,0,"",0,"right",1.835999966,NA,NA,NA,NA,NA,24,1,NA,NA,NA,NA,1
"25",5,2,0,2,"stim/objects/Instruments/speaker3.png","",0,0,"",0,"right",1.188999891,NA,NA,NA,NA,NA,25,1,NA,NA,NA,NA,1
"26",5,2,0,2,"stim/objects/Instruments/triangle3.png","",0,0,"",0,"right",1.269999981,NA,NA,NA,NA,NA,26,1,NA,NA,NA,NA,1
"27",5,2,0,1,"stim/objects/HouseObjects/handvacuum3.png","",0,0,"",0,"left",1.347999811,NA,NA,NA,NA,NA,27,0,NA,NA,NA,NA,1
"28",5,1,0.3,2,"stim/objects/Instruments/laud2.png","stim/42.jpeg",4,2,"stim/42.jpeg",3,"left",3.882999897,1,2,1.215999842,1,1.757999897,28,1,1,1,0,0,1
"29",5,1,0.9,1,"stim/objects/HouseObjects/scale2.png","stim/62.jpeg",6,2,"stim/62.jpeg",3,"left",1.500999928,4,1,4.869999886,2,7.65199995,29,1,0,0,0,0,1
"30",5,2,0,2,"stim/objects/Instruments/keyboard3.png","",0,0,"",0,"right",1.585999966,NA,NA,NA,NA,NA,30,1,NA,NA,NA,NA,1
"31",5,2,0,2,"stim/objects/Instruments/flutetrans4.png","",0,0,"",0,"left",2.403999805,NA,NA,NA,NA,NA,31,0,NA,NA,NA,NA,1
"32",5,2,0,2,"stim/objects/Instruments/metronome3.png","",0,0,"",0,"right",1.285999775,NA,NA,NA,NA,NA,32,1,NA,NA,NA,NA,1
"33",5,2,0,2,"stim/objects/Instruments/xylophone3.png","",0,0,"",0,"right",1.001999855,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,1
"34",5,1,0.3,1,"stim/objects/HouseObjects/coffee2.png","stim/32.jpeg",3,2,"stim/32.jpeg",2,"right",1.085999966,4,2,1.181999922,2,1.452000141,34,0,1,NA,1,NA,1
"35",5,2,0,1,"stim/objects/HouseObjects/hairdryer4.png","",0,0,"",0,"right",1.467000008,NA,NA,NA,NA,NA,35,1,NA,NA,NA,NA,1
"36",5,2,0,1,"stim/objects/HouseObjects/iron3.png","",0,0,"",0,"right",1.016000032,NA,NA,NA,NA,NA,36,1,NA,NA,NA,NA,1
"37",5,2,0,1,"stim/objects/HouseObjects/match3.png","",0,0,"",0,"right",0.96600008,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,1
"38",5,1,0.3,2,"stim/objects/Instruments/harp2.png","stim/43.jpeg",4,3,"stim/43.jpeg",4,"right",0.967000008,4,2,1.715999842,3,2.603999853,38,0,0,NA,0,NA,1
"39",5,2,0,1,"stim/objects/HouseObjects/handbrush4.png","",0,0,"",0,"right",1.070999861,NA,NA,NA,NA,NA,39,1,NA,NA,NA,NA,1
"40",5,2,0,2,"stim/objects/Instruments/electricguitar4.png","",0,0,"",0,"right",1.20299983,NA,NA,NA,NA,NA,40,1,NA,NA,NA,NA,1
"41",5,1,0.9,2,"stim/objects/Instruments/panflute2.png","stim/54.jpeg",5,4,"stim/54.jpeg",3,"right",2.694999933,1,2,2.453000069,3,1.093999863,41,0,0,NA,1,NA,1
"42",5,1,0.7,1,"stim/objects/HouseObjects/garbagebin2.png","stim/41.jpeg",4,1,"stim/41.jpeg",1,"right",2.514999866,2,4,1.333999872,3,1.59499979,42,0,0,NA,0,NA,1
"43",5,1,0.7,1,"stim/objects/HouseObjects/glassmop2.png","stim/43.jpeg",4,3,"stim/43.jpeg",3,"right",1.181999922,1,2,1.91899991,2,1.850000143,43,0,0,NA,0,NA,1
"44",5,1,0.1,2,"stim/objects/Instruments/tambourine2.png","stim/64.jpeg",6,4,"stim/64.jpeg",4,"left",2.071000099,3,4,1.417999744,1,1.734999895,44,1,1,1,0,0,1
"45",5,1,0.3,1,"stim/objects/HouseObjects/dishsoap2.png","stim/34.jpeg",3,4,"stim/34.jpeg",1,"right",1.479999781,1,2,0.751999855,2,1.701999903,45,0,0,NA,0,NA,1
"46",5,2,0,1,"stim/objects/HouseObjects/glassmop3.png","",0,0,"",0,"right",1.182999849,NA,NA,NA,NA,NA,46,1,NA,NA,NA,NA,1
"47",5,2,0,1,"stim/objects/HouseObjects/key3.png","",0,0,"",0,"right",1.099999905,NA,NA,NA,NA,NA,47,1,NA,NA,NA,NA,1
"48",5,1,0.3,1,"stim/objects/HouseObjects/dustpan2.png","stim/32.jpeg",3,2,"stim/32.jpeg",3,"right",0.967000008,3,2,1.486999989,3,2.381999969,48,0,1,NA,1,NA,1
"49",5,1,0.3,1,"stim/objects/HouseObjects/vacuumcleaner.png","stim/34.jpeg",3,4,"stim/34.jpeg",3,"right",1.204999924,2,4,1.381999969,2,1.904000044,49,0,1,NA,0,NA,1
"50",5,1,0.9,1,"stim/objects/HouseObjects/teapot2.png","stim/61.jpeg",6,1,"stim/61.jpeg",1,"left",3.73699975,3,4,2.048999786,1,2.0849998,50,1,0,0,1,1,1
"51",5,1,0.3,1,"stim/objects/HouseObjects/cushion2.png","stim/33.jpeg",3,3,"stim/33.jpeg",4,"right",1.217999935,4,2,0.917999983,2,1.153999805,51,0,0,NA,0,NA,1
"52",5,2,0,2,"stim/objects/Instruments/drums3.png","",0,0,"",0,"right",1.182999849,NA,NA,NA,NA,NA,52,1,NA,NA,NA,NA,1
"53",5,1,0.5,2,"stim/objects/HouseObjects/saw.png","stim/21.jpeg",2,1,"stim/21.jpeg",1,"left",1.285999775,2,3,1.251999855,4,2.16899991,53,1,0,0,0,0,1
"54",5,2,0,1,"stim/objects/HouseObjects/coffee3.png","",0,0,"",0,"left",2.023000002,NA,NA,NA,NA,NA,54,0,NA,NA,NA,NA,1
