"","obj_file","X.x","participant.x","trialN.x","trial_cond","scn_file.x","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group.x","practice","X.y","participant.y","OvsN","PE_level","object_cat","scn_file.y","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN.y","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group.y"
"172","stim/objects/Instruments/musicsheet2.png",1,57,1,0.9,"stim/32.jpeg",3,2,3,NA,"Instruments",2,3,"right","",NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","stim/objects/Instruments/pipepiano.png",2,57,2,0.7,"stim/12.jpeg",1,2,2,NA,"Instruments",2,2,"right","left",0.74000001,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","stim/objects/Instruments/record.png",3,57,3,0.7,"stim/13.jpeg",1,3,2,NA,"Instruments",2,1,"right","left",0.855999947,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","stim/objects/Instruments/metronome2.png",4,57,4,0.9,"stim/31.jpeg",3,1,3,NA,"Instruments",2,2,"right","right",0.69299984,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","stim/objects/HouseObjects/ironingboard2.png",5,57,5,0.7,"stim/22.jpeg",2,2,2,NA,"HouseObjects",1,3,"left","left",0.80700016,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","stim/objects/Instruments/marimba2.png",6,57,6,0.3,"stim/24.jpeg",2,4,2,NA,"Instruments",2,3,"right","left",0.767999887,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","stim/objects/Instruments/maraca.png",7,57,7,0.5,"stim/53.jpeg",5,3,1,NA,"Instruments",2,3,"right","left",0.753999949,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","stim/objects/HouseObjects/pan.png",8,57,8,0.5,"stim/63.jpeg",6,3,1,NA,"HouseObjects",1,3,"left","",NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","stim/objects/Instruments/musicsheet2.png",9,57,9,0.9,"stim/32.jpeg",3,2,3,NA,"Instruments",2,4,"right","right",0.657999992,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","stim/objects/HouseObjects/knife2.png",10,57,10,0.7,"stim/24.jpeg",2,4,2,NA,"HouseObjects",1,4,"left","right",0.828999996,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
