"","obj_file","X.x","participant.x","trialN.x","trial_cond","scn_file.x","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group.x","practice","X.y","participant.y","OvsN","PE_level","object_cat","scn_file.y","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN.y","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group.y"
"200","stim/objects/Instruments/oboe2.png",1,7,1,0.9,"stim/34.jpeg",3,4,3,NA,"Instruments",2,2,"right","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","stim/objects/HouseObjects/rubbergloves2.png",2,7,2,0.9,"stim/43.jpeg",4,3,3,NA,"HouseObjects",1,1,"left","left",0.683000088,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","stim/objects/Instruments/laud2.png",3,7,3,0.3,"stim/22.jpeg",2,2,2,NA,"Instruments",2,3,"right","left",0.743000031,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","stim/objects/Instruments/musicsheet2.png",4,7,4,0.9,"stim/32.jpeg",3,2,3,NA,"Instruments",2,3,"right","right",0.578999996,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","stim/objects/HouseObjects/iron2.png",5,7,5,0.7,"stim/21.jpeg",2,1,2,NA,"HouseObjects",1,1,"left","left",0.789999962,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","stim/objects/Instruments/keyboard2.png",6,7,6,0.3,"stim/21.jpeg",2,1,2,NA,"Instruments",2,4,"right","left",0.631000042,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","stim/objects/HouseObjects/remote2.png",7,7,7,0.9,"stim/42.jpeg",4,2,3,NA,"HouseObjects",1,3,"left","left",0.704999924,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","stim/objects/HouseObjects/remote.png",8,7,8,0.3,"stim/12.jpeg",1,2,2,NA,"HouseObjects",1,2,"left","right",0.521000147,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","stim/objects/HouseObjects/knife.png",9,7,9,0.5,"stim/54.jpeg",5,4,1,NA,"HouseObjects",1,4,"left","left",0.711999893,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","stim/objects/Instruments/record.png",10,7,10,0.7,"stim/13.jpeg",1,3,2,NA,"Instruments",2,4,"right","right",0.614000082,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
