"","participant","trial_index","trial_cond","scn_file","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","obj_file","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group"
"1",25,1,0.1,"stim/52.jpeg",5,2,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/blender2.png",3,"left","",NA,0,0,1
"2",25,2,0.9,"stim/51.jpeg",5,1,3,NA,"Instruments",2,"stim/objects/Instruments/bassdrum2.png",1,"right","right",0.715000153,1,1,1
"3",25,3,0.7,"stim/42.jpeg",4,2,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/ballofstring2.png",4,"left","left",0.860999823,1,1,1
"4",25,4,0.9,"stim/52.jpeg",5,2,3,NA,"Instruments",2,"stim/objects/Instruments/bassguitar2.png",3,"right","right",0.625999928,1,1,1
"5",25,5,0.9,"stim/52.jpeg",5,2,3,NA,"Instruments",2,"stim/objects/Instruments/bassguitar2.png",3,"right","right",0.556999922,1,1,1
"6",25,6,0.3,"stim/42.jpeg",4,2,2,NA,"Instruments",2,"stim/objects/Instruments/acousticguitar2.png",4,"right","left",0.886000156,0,0,1
"7",25,7,0.5,"stim/12.jpeg",1,2,1,NA,"Instruments",2,"stim/objects/Instruments/acousticguitar.png",2,"right","left",0.703000069,0,0,1
"8",25,8,0.5,"stim/12.jpeg",1,2,1,NA,"Instruments",2,"stim/objects/Instruments/acousticguitar.png",3,"right","left",0.663000107,0,0,1
"9",25,9,0.9,"stim/64.jpeg",6,4,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothespin2.png",1,"left","left",0.68599987,1,1,1
"10",25,10,0.5,"stim/23.jpeg",2,3,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/bottle.png",2,"left","left",0.848999977,1,1,1
"11",25,11,0.5,"stim/13.jpeg",1,3,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/barbecuelighter.png",1,"left","",NA,0,0,1
"12",25,12,0.5,"stim/12.jpeg",1,2,1,NA,"Instruments",2,"stim/objects/Instruments/acousticguitar.png",3,"right","left",0.43200016,0,0,1
"13",25,13,0.5,"stim/14.jpeg",1,4,1,NA,"Instruments",2,"stim/objects/Instruments/banjo.png",2,"right","",NA,0,0,1
"14",25,14,0.3,"stim/43.jpeg",4,3,2,NA,"Instruments",2,"stim/objects/Instruments/balalaika2.png",1,"right","left",0.702000141,0,0,1
"15",25,15,0.9,"stim/53.jpeg",5,3,3,NA,"Instruments",2,"stim/objects/Instruments/cello2.png",2,"right","right",0.694000006,1,1,1
"16",25,16,0.7,"stim/41.jpeg",4,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/ashtray2.png",2,"left","left",0.680999994,1,1,1
"17",25,17,0.7,"stim/44.jpeg",4,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/basket2.png",1,"left","left",0.499000072,1,1,1
"18",25,18,0.3,"stim/41.jpeg",4,1,2,NA,"Instruments",2,"stim/objects/Instruments/accordion2.png",1,"right","left",0.609000206,0,0,1
"19",25,19,0.9,"stim/51.jpeg",5,1,3,NA,"Instruments",2,"stim/objects/Instruments/bassdrum2.png",3,"right","right",0.683000088,1,1,1
"20",25,20,0.5,"stim/24.jpeg",2,4,1,NA,"Instruments",2,"stim/objects/Instruments/chime.png",4,"right","left",0.571000099,0,0,1
"21",25,21,0.5,"stim/14.jpeg",1,4,1,NA,"Instruments",2,"stim/objects/Instruments/banjo.png",3,"right","left",0.724999905,0,0,1
"22",25,22,0.9,"stim/61.jpeg",6,1,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/bucket2.png",3,"left","left",0.596999884,1,1,1
"23",25,23,0.9,"stim/61.jpeg",6,1,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/bucket2.png",2,"left","left",0.493999958,1,1,1
"24",25,24,0.9,"stim/62.jpeg",6,2,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clock2.png",1,"left","left",0.48300004,1,1,1
"25",25,25,0.7,"stim/43.jpeg",4,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/barbecuelighter2.png",2,"left","right",0.817000151,0,0,1
"26",25,26,0.9,"stim/63.jpeg",6,3,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothesdryingrack2.png",4,"left","left",0.56799984,1,1,1
"27",25,27,0.5,"stim/23.jpeg",2,3,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/bottle.png",1,"left","left",0.613999844,1,1,1
"28",25,28,0.3,"stim/33.jpeg",3,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothesdryingrack.png",4,"left","right",0.570000172,0,0,1
"29",25,29,0.9,"stim/61.jpeg",6,1,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/bucket2.png",2,"left","left",0.519000053,1,1,1
"30",25,30,0.9,"stim/51.jpeg",5,1,3,NA,"Instruments",2,"stim/objects/Instruments/bassdrum2.png",1,"right","right",0.69900012,1,1,1
"31",25,31,0.5,"stim/23.jpeg",2,3,1,NA,"Instruments",2,"stim/objects/Instruments/cello.png",2,"right","left",0.54700017,0,0,1
"32",25,32,0.5,"stim/11.jpeg",1,1,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/ashtray.png",4,"left","left",0.651000023,1,1,1
"33",25,33,0.9,"stim/53.jpeg",5,3,3,NA,"Instruments",2,"stim/objects/Instruments/cello2.png",4,"right","right",0.677000046,1,1,1
"34",25,34,0.5,"stim/24.jpeg",2,4,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/broom.png",4,"left","left",0.523000002,1,1,1
"35",25,35,0.5,"stim/24.jpeg",2,4,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/broom.png",4,"left","left",0.572000027,1,1,1
"36",25,36,0.5,"stim/22.jpeg",2,2,1,NA,"Instruments",2,"stim/objects/Instruments/bassguitar.png",1,"right","left",0.48300004,0,0,1
"37",25,37,0.3,"stim/33.jpeg",3,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothesdryingrack.png",3,"left","right",0.585999966,0,0,1
"38",25,38,0.7,"stim/32.jpeg",3,2,2,NA,"Instruments",2,"stim/objects/Instruments/cornet.png",1,"right","right",0.758000135,1,1,1
"39",25,39,0.9,"stim/62.jpeg",6,2,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clock2.png",1,"left","left",0.697999954,1,1,1
"40",25,40,0.7,"stim/32.jpeg",3,2,2,NA,"Instruments",2,"stim/objects/Instruments/cornet.png",4,"right","right",0.720999956,1,1,1
"41",25,41,0.9,"stim/54.jpeg",5,4,3,NA,"Instruments",2,"stim/objects/Instruments/chime2.png",2,"right","right",0.582999945,1,1,1
"42",25,42,0.9,"stim/62.jpeg",6,2,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clock2.png",2,"left","left",0.588999987,1,1,1
"43",25,43,0.5,"stim/21.jpeg",2,1,1,NA,"Instruments",2,"stim/objects/Instruments/bassdrum.png",1,"right","left",0.734999895,0,0,1
"44",25,44,0.5,"stim/23.jpeg",2,3,1,NA,"Instruments",2,"stim/objects/Instruments/cello.png",4,"right","right",0.482000113,1,1,1
"45",25,45,0.3,"stim/34.jpeg",3,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothespin.png",4,"left","right",0.881999969,0,0,1
"46",25,46,0.1,"stim/54.jpeg",5,4,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/broom2.png",4,"left","right",0.546000004,0,0,1
"47",25,47,0.3,"stim/44.jpeg",4,4,2,NA,"Instruments",2,"stim/objects/Instruments/banjo2.png",3,"right","left",0.463000059,0,0,1
"48",25,48,0.9,"stim/53.jpeg",5,3,3,NA,"Instruments",2,"stim/objects/Instruments/cello2.png",1,"right","right",0.605000019,1,1,1
"49",25,49,0.5,"stim/11.jpeg",1,1,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/ashtray.png",4,"left","left",0.763999939,1,1,1
"50",25,50,0.7,"stim/43.jpeg",4,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/barbecuelighter2.png",1,"left","left",0.678999901,1,1,1
"51",25,51,0.9,"stim/62.jpeg",6,2,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clock2.png",4,"left","left",0.646999836,1,1,1
"52",25,52,0.5,"stim/23.jpeg",2,3,1,NA,"Instruments",2,"stim/objects/Instruments/cello.png",4,"right","",NA,0,0,1
"53",25,53,0.7,"stim/32.jpeg",3,2,2,NA,"Instruments",2,"stim/objects/Instruments/cornet.png",1,"right","",NA,0,0,1
"54",25,54,0.5,"stim/11.jpeg",1,1,1,NA,"Instruments",2,"stim/objects/Instruments/accordion.png",3,"right","left",0.565999985,0,0,1
"55",25,55,0.7,"stim/43.jpeg",4,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/barbecuelighter2.png",4,"left","right",0.546999931,0,0,1
"56",25,56,0.9,"stim/51.jpeg",5,1,3,NA,"Instruments",2,"stim/objects/Instruments/bassdrum2.png",1,"right","right",0.59800005,1,1,1
"57",25,57,0.7,"stim/41.jpeg",4,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/ashtray2.png",2,"left","left",0.759000063,1,1,1
"58",25,58,0.9,"stim/64.jpeg",6,4,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothespin2.png",4,"left","left",0.61500001,1,1,1
"59",25,59,0.5,"stim/14.jpeg",1,4,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/basket.png",3,"left","left",0.530999899,1,1,1
"60",25,60,0.9,"stim/52.jpeg",5,2,3,NA,"Instruments",2,"stim/objects/Instruments/bassguitar2.png",2,"right","right",0.579999924,1,1,1
"61",25,61,0.9,"stim/63.jpeg",6,3,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothesdryingrack2.png",2,"left","left",0.55700016,1,1,1
"62",25,62,0.3,"stim/43.jpeg",4,3,2,NA,"Instruments",2,"stim/objects/Instruments/balalaika2.png",3,"right","left",0.689999819,0,0,1
"63",25,63,0.7,"stim/44.jpeg",4,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/basket2.png",4,"left","right",0.899999857,0,0,1
"64",25,64,0.5,"stim/11.jpeg",1,1,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/ashtray.png",2,"left","left",0.644999981,1,1,1
"65",25,65,0.7,"stim/42.jpeg",4,2,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/ballofstring2.png",3,"left","left",0.898000002,1,1,1
"66",25,66,0.7,"stim/31.jpeg",3,1,2,NA,"Instruments",2,"stim/objects/Instruments/clarinet.png",4,"right","right",0.565999985,1,1,1
"67",25,67,0.3,"stim/31.jpeg",3,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/bucket.png",2,"left","right",0.522000074,0,0,1
"68",25,68,0.5,"stim/12.jpeg",1,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/ballofstring.png",2,"left","left",0.836999893,1,1,1
"69",25,69,0.5,"stim/24.jpeg",2,4,1,NA,"Instruments",2,"stim/objects/Instruments/chime.png",1,"right","left",0.703000069,0,0,1
"70",25,70,0.3,"stim/34.jpeg",3,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothespin.png",1,"left","right",0.769000053,0,0,1
"71",25,71,0.1,"stim/63.jpeg",6,3,3,NA,"Instruments",2,"stim/objects/Instruments/cymbal2.png",4,"right","left",0.660000086,0,0,1
"72",25,72,0.1,"stim/62.jpeg",6,2,3,NA,"Instruments",2,"stim/objects/Instruments/cornet2.png",1,"right","left",0.538000107,0,0,1
"73",25,73,0.7,"stim/33.jpeg",3,3,2,NA,"Instruments",2,"stim/objects/Instruments/cymbal.png",1,"right","left",0.715999842,0,0,1
