"","obj_file","X.x","participant.x","trialN.x","trial_cond","scn_file.x","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group.x","practice","X.y","participant.y","OvsN","PE_level","object_cat","scn_file.y","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN.y","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group.y"
"217","stim/objects/Instruments/violin.png",1,34,1,0.7,"stim/52.jpeg",5,2,2,NA,"Instruments",2,4,"right","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","stim/objects/HouseObjects/rug2.png",2,34,2,0.7,"stim/61.jpeg",6,1,2,NA,"HouseObjects",1,3,"left","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","stim/objects/Instruments/xylophone.png",3,34,3,0.7,"stim/54.jpeg",5,4,2,NA,"Instruments",2,1,"right","right",0.657000065,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","stim/objects/HouseObjects/wateringcan2.png",4,34,4,0.9,"stim/24.jpeg",2,4,3,NA,"HouseObjects",1,4,"left","left",0.667999983,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","stim/objects/HouseObjects/wateringcan2.png",5,34,5,0.9,"stim/24.jpeg",2,4,3,NA,"HouseObjects",1,2,"left","left",0.489999771,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","stim/objects/Instruments/triangle2.png",6,34,6,0.9,"stim/12.jpeg",1,2,3,NA,"Instruments",2,3,"right","right",0.663999796,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","stim/objects/HouseObjects/safetypin2.png",7,34,7,0.7,"stim/62.jpeg",6,2,2,NA,"HouseObjects",1,4,"left","left",0.641000032,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","stim/objects/Instruments/trombone2.png",8,34,8,0.9,"stim/13.jpeg",1,3,3,NA,"Instruments",2,3,"right","right",0.661999941,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","stim/objects/Instruments/record_player2.png",9,34,9,0.3,"stim/61.jpeg",6,1,2,NA,"Instruments",2,3,"right","left",0.600999832,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","stim/objects/Instruments/trumpet2.png",10,34,10,0.9,"stim/14.jpeg",1,4,3,NA,"Instruments",2,2,"right","right",0.588999748,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","stim/objects/Instruments/record_player.png",11,34,11,0.5,"stim/31.jpeg",3,1,1,NA,"Instruments",2,1,"right","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","stim/objects/Instruments/tambourine.png",12,34,12,0.5,"stim/34.jpeg",3,4,1,NA,"Instruments",2,1,"right","right",0.510999918,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","stim/objects/HouseObjects/safetypin2.png",13,34,13,0.7,"stim/62.jpeg",6,2,2,NA,"HouseObjects",1,3,"left","left",0.672999859,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","stim/objects/Instruments/timbal2.png",14,34,14,0.9,"stim/11.jpeg",1,1,3,NA,"Instruments",2,4,"right","right",0.497999907,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","stim/objects/HouseObjects/saw2.png",15,34,15,0.7,"stim/63.jpeg",6,3,2,NA,"HouseObjects",1,4,"left","left",0.686999798,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","stim/objects/HouseObjects/sponge.png",16,34,16,0.5,"stim/41.jpeg",4,1,1,NA,"HouseObjects",1,3,"left","right",0.493999958,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","stim/objects/Instruments/speaker2.png",17,34,17,0.3,"stim/63.jpeg",6,3,2,NA,"Instruments",2,1,"right","left",0.728999853,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","stim/objects/HouseObjects/scale2.png",18,34,18,0.7,"stim/64.jpeg",6,4,2,NA,"HouseObjects",1,3,"left","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","stim/objects/HouseObjects/safetypin.png",19,34,19,0.5,"stim/32.jpeg",3,2,1,NA,"HouseObjects",1,3,"left","right",0.636000156,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","stim/objects/HouseObjects/teapot.png",20,34,20,0.5,"stim/43.jpeg",4,3,1,NA,"HouseObjects",1,2,"left","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","stim/objects/Instruments/triangle2.png",21,34,21,0.9,"stim/12.jpeg",1,2,3,NA,"Instruments",2,2,"right","right",0.531999826,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","stim/objects/HouseObjects/safetypin2.png",22,34,22,0.7,"stim/62.jpeg",6,2,2,NA,"HouseObjects",1,1,"left","left",0.601999998,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","stim/objects/Instruments/timbal2.png",23,34,23,0.9,"stim/11.jpeg",1,1,3,NA,"Instruments",2,4,"right","right",0.559999943,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","stim/objects/Instruments/speaker2.png",24,34,24,0.3,"stim/63.jpeg",6,3,2,NA,"Instruments",2,3,"right","left",0.709000111,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","stim/objects/HouseObjects/thread2.png",25,34,25,0.9,"stim/21.jpeg",2,1,3,NA,"HouseObjects",1,2,"left","left",0.628999949,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","stim/objects/Instruments/trumpet2.png",26,34,26,0.9,"stim/14.jpeg",1,4,3,NA,"Instruments",2,3,"right","right",0.568000078,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","stim/objects/HouseObjects/saw2.png",27,34,27,0.7,"stim/63.jpeg",6,3,2,NA,"HouseObjects",1,4,"left","right",0.614000082,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","stim/objects/Instruments/saxophone.png",28,34,28,0.5,"stim/32.jpeg",3,2,1,NA,"Instruments",2,1,"right","right",0.665999889,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","stim/objects/Instruments/triangle2.png",29,34,29,0.9,"stim/12.jpeg",1,2,3,NA,"Instruments",2,1,"right","right",0.710999966,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","stim/objects/Instruments/tambourine2.png",30,34,30,0.3,"stim/64.jpeg",6,4,2,NA,"Instruments",2,3,"right","left",0.652999878,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
