"","participant","OvsN","PE_level","object_cat","obj_file","scn_file","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group"
"1",29,2,0,2,"stim/objects/Instruments/cello4.png","",0,0,"",0,"right",3.954999924,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1
"2",29,2,0,2,"stim/objects/Instruments/doublebass3.png","",0,0,"",0,"left",2.284999847,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,1
"3",29,2,0,1,"stim/objects/HouseObjects/bucket4.png","",0,0,"",0,"right",1.312000036,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,1
"4",29,1,0.3,2,"stim/objects/Instruments/bassguitar2.png","stim/62.jpeg",6,2,"stim/62.jpeg",3,"left",1.566999912,2,4,7.703999758,3,1.980000019,4,1,0,0,1,1,1
"5",29,1,0.9,2,"stim/objects/Instruments/harmonica2.png","stim/11.jpeg",1,1,"stim/11.jpeg",3,"left",1.451999903,4,3,10.90199995,3,1.398999929,5,1,0,0,1,1,1
"6",29,1,0.5,2,"stim/objects/Instruments/musicsheet.png","stim/44.jpeg",4,4,"stim/44.jpeg",2,"left",2.537999868,4,3,4.791999817,2,0.9599998,6,1,0,0,1,1,1
"7",29,1,0.5,1,"stim/objects/Instruments/hihat.png","stim/31.jpeg",3,1,"stim/31.jpeg",4,"left",1.606999874,4,3,9.540999889,4,0.674999952,7,1,0,0,1,1,1
"8",29,1,0.1,1,"stim/objects/HouseObjects/iron2.png","stim/12.jpeg",1,2,"stim/12.jpeg",4,"left",2.019999981,4,1,3.51699996,2,0.75399971,8,1,0,0,0,0,1
"9",29,2,0,2,"stim/objects/Instruments/hihat3.png","",0,0,"",0,"right",1.785000086,NA,NA,NA,NA,NA,9,1,NA,NA,NA,NA,1
"10",29,1,0.1,1,"stim/objects/HouseObjects/flyswatter2.png","stim/13.jpeg",1,3,"stim/13.jpeg",3,"right",2.046999931,1,2,1.552999973,1,0.84100008,10,0,0,NA,0,NA,1
"11",29,2,0,2,"stim/objects/Instruments/harp3.png","",0,0,"",0,"right",2.616999865,NA,NA,NA,NA,NA,11,1,NA,NA,NA,NA,1
"12",29,1,0.7,1,"stim/objects/HouseObjects/clothespin2.png","stim/62.jpeg",6,2,"stim/62.jpeg",4,"left",1.331999779,4,4,4.437999964,4,0.980999947,12,1,0,0,1,1,1
"13",29,2,0,1,"stim/objects/HouseObjects/basket3.png","",0,0,"",0,"right",2.905999899,NA,NA,NA,NA,NA,13,1,NA,NA,NA,NA,1
"14",29,2,0,2,"stim/objects/Instruments/oboe3.png","",0,0,"",0,"left",1.673000097,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,1
"15",29,2,0,1,"stim/objects/HouseObjects/ballofstring4.png","",0,0,"",0,"left",1.075999975,NA,NA,NA,NA,NA,15,0,NA,NA,NA,NA,1
"16",29,1,0.7,2,"stim/objects/Instruments/acousticguitar2.png","stim/54.jpeg",5,4,"stim/54.jpeg",1,"left",4.753000021,2,4,7.855999947,4,0.725999832,16,1,1,1,0,0,1
"17",29,2,0,2,"stim/objects/Instruments/electricdrumset4.png","",0,0,"",0,"left",1.171000004,NA,NA,NA,NA,NA,17,0,NA,NA,NA,NA,1
"18",29,2,0,1,"stim/objects/HouseObjects/handbrush3.png","",0,0,"",0,"right",1.019999981,NA,NA,NA,NA,NA,18,1,NA,NA,NA,NA,1
"19",29,1,0.9,1,"stim/objects/HouseObjects/pitcher2.png","stim/23.jpeg",2,3,"stim/23.jpeg",2,"right",1.029999971,2,1,2.626999855,2,0.539000034,19,0,0,NA,1,NA,1
"20",29,1,0.9,1,"stim/objects/HouseObjects/lintroller2.png","stim/24.jpeg",2,4,"stim/24.jpeg",4,"left",1.65899992,2,3,0.950000048,4,0.481999874,20,1,0,0,1,1,1
"21",29,2,0,1,"stim/objects/HouseObjects/dishsoap4.png","",0,0,"",0,"right",1.54399991,NA,NA,NA,NA,NA,21,1,NA,NA,NA,NA,1
"22",29,1,0.5,2,"stim/objects/Instruments/laud.png","stim/44.jpeg",4,4,"stim/44.jpeg",1,"left",1.018999815,4,4,5.434999943,1,0.319999933,22,1,1,1,1,1,1
"23",29,2,0,2,"stim/objects/Instruments/electricguitar3.png","",0,0,"",0,"right",1.173000097,NA,NA,NA,NA,NA,23,1,NA,NA,NA,NA,1
"24",29,2,0,2,"stim/objects/Instruments/record3.png","",0,0,"",0,"left",1.121999741,NA,NA,NA,NA,NA,24,0,NA,NA,NA,NA,1
"25",29,1,0.3,2,"stim/objects/Instruments/drums2.png","stim/61.jpeg",6,1,"stim/61.jpeg",3,"right",1.052000046,3,4,6.005999804,4,0.304999828,25,0,0,NA,0,NA,1
"26",29,1,0.5,2,"stim/objects/HouseObjects/knife.png","stim/43.jpeg",4,3,"stim/43.jpeg",1,"left",4.174000025,4,4,4.265999794,1,0.680999994,26,1,0,0,1,1,1
"27",29,2,0,2,"stim/objects/Instruments/balalaika3.png","",0,0,"",0,"left",2.282999992,NA,NA,NA,NA,NA,27,0,NA,NA,NA,NA,1
"28",29,2,0,2,"stim/objects/Instruments/flute3.png","",0,0,"",0,"left",1.037999868,NA,NA,NA,NA,NA,28,0,NA,NA,NA,NA,1
"29",29,2,0,2,"stim/objects/Instruments/cymbal3.png","",0,0,"",0,"right",0.870999813,NA,NA,NA,NA,NA,29,1,NA,NA,NA,NA,1
"30",29,1,0.9,2,"stim/objects/Instruments/frenchhorn2.png","stim/11.jpeg",1,1,"stim/11.jpeg",1,"left",0.944999933,4,1,13.46600008,1,0.750999928,30,1,1,1,1,1,1
"31",29,1,0.5,2,"stim/objects/Instruments/marimba.png","stim/42.jpeg",4,2,"stim/42.jpeg",4,"left",1.998999834,4,1,11.32399988,4,0.963999987,31,1,0,0,1,1,1
"32",29,1,0.5,1,"stim/objects/HouseObjects/handvacuum.png","stim/32.jpeg",3,2,"stim/32.jpeg",2,"left",1.81099987,4,2,2.578000069,2,0.76699996,32,1,1,1,1,1,1
"33",29,1,0.7,2,"stim/objects/Instruments/musicstand.png","stim/52.jpeg",5,2,"stim/52.jpeg",2,"left",3.505000114,4,2,3.212999821,4,2.598999739,33,1,1,1,0,0,1
"34",29,1,0.5,1,"stim/objects/HouseObjects/iron.png","stim/33.jpeg",3,3,"stim/33.jpeg",2,"right",1.773999929,2,2,1.534999847,2,0.150999784,34,0,0,NA,1,NA,1
"35",29,1,0.1,2,"stim/objects/Instruments/marimba2.png","stim/21.jpeg",2,1,"stim/21.jpeg",2,"right",2.040999889,2,3,1.035999775,2,0.595999718,35,0,0,NA,1,NA,1
"36",29,2,0,1,"stim/objects/HouseObjects/hairdryer3.png","",0,0,"",0,"left",1.203000069,NA,NA,NA,NA,NA,36,0,NA,NA,NA,NA,1
"37",29,2,0,2,"stim/objects/Instruments/cello3.png","",0,0,"",0,"right",1.113000154,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,1
"38",29,1,0.3,2,"stim/objects/Instruments/doublebass2.png","stim/64.jpeg",6,4,"stim/64.jpeg",2,"left",0.875,4,4,6.275999784,4,0.468999863,38,1,1,1,0,0,1
"39",29,2,0,2,"stim/objects/Instruments/grandpiano3.png","",0,0,"",0,"left",1.549999952,NA,NA,NA,NA,NA,39,0,NA,NA,NA,NA,1
"40",29,2,0,2,"stim/objects/Instruments/gong3.png","",0,0,"",0,"left",1.462000132,NA,NA,NA,NA,NA,40,0,NA,NA,NA,NA,1
"41",29,2,0,2,"stim/objects/Instruments/clarinet3.png","",0,0,"",0,"left",0.833999872,NA,NA,NA,NA,NA,41,0,NA,NA,NA,NA,1
"42",29,1,0.9,1,"stim/objects/HouseObjects/key2.png","stim/22.jpeg",2,2,"stim/22.jpeg",3,"left",1.00999999,4,3,2.257999897,2,0.365999937,42,1,0,0,0,0,1
"43",29,1,0.3,2,"stim/objects/Instruments/cello2.png","stim/63.jpeg",6,3,"stim/63.jpeg",4,"left",2.390000105,4,3,1.56099987,4,0.398000002,43,1,1,1,1,1,1
"44",29,2,0,1,"stim/objects/HouseObjects/doormat3.png","",0,0,"",0,"right",1.194999933,NA,NA,NA,NA,NA,44,1,NA,NA,NA,NA,1
"45",29,2,0,2,"stim/objects/Instruments/accordion4.png","",0,0,"",0,"right",1.187000036,NA,NA,NA,NA,NA,45,1,NA,NA,NA,NA,1
"46",29,2,0,1,"stim/objects/HouseObjects/recyclingbin3.png","",0,0,"",0,"right",0.852999926,NA,NA,NA,NA,NA,46,1,NA,NA,NA,NA,1
"47",29,1,0.7,1,"stim/objects/HouseObjects/blender2.png","stim/64.jpeg",6,4,"stim/64.jpeg",2,"left",0.910000086,4,4,1.270999908,2,0.703999996,47,1,1,1,1,1,1
"48",29,1,0.5,1,"stim/objects/Instruments/keyboard.png","stim/32.jpeg",3,2,"stim/32.jpeg",2,"left",3.711999893,3,3,1.426999807,4,0.56799984,48,1,0,0,0,0,1
"49",29,1,0.3,2,"stim/objects/Instruments/cornet2.png","stim/62.jpeg",6,2,"stim/62.jpeg",2,"left",1.849999905,3,4,12.17299986,3,0.641000032,49,1,0,0,0,0,1
"50",29,1,0.5,2,"stim/objects/HouseObjects/lintroller.png","stim/44.jpeg",4,4,"stim/44.jpeg",1,"left",1.647000074,2,1,1.522000074,1,0.384999752,50,1,0,0,1,1,1
"51",29,2,0,1,"stim/objects/HouseObjects/clothespin4.png","",0,0,"",0,"right",3.101999998,NA,NA,NA,NA,NA,51,1,NA,NA,NA,NA,1
"52",29,2,0,1,"stim/objects/HouseObjects/coffee3.png","",0,0,"",0,"right",0.957999945,NA,NA,NA,NA,NA,52,1,NA,NA,NA,NA,1
"53",29,1,0.9,2,"stim/objects/Instruments/flutetrans2.png","stim/14.jpeg",1,4,"stim/14.jpeg",4,"right",1.822999954,1,1,0.859999895,1,0.194999933,53,0,0,NA,0,NA,1
"54",29,1,0.3,1,"stim/objects/HouseObjects/basket2.png","stim/51.jpeg",5,1,"stim/51.jpeg",3,"left",1.372999907,2,3,1.797999859,2,1.282999992,54,1,0,0,0,0,1
"55",29,1,0.9,2,"stim/objects/Instruments/guitarcase2.png","stim/14.jpeg",1,4,"stim/14.jpeg",4,"left",2.115999937,3,3,3.037999868,3,0.626999855,55,1,0,0,0,0,1
"56",29,2,0,2,"stim/objects/Instruments/bassguitar3.png","",0,0,"",0,"right",2.181999922,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA,1
"57",29,1,0.3,1,"stim/objects/HouseObjects/remote.png","stim/54.jpeg",5,4,"stim/54.jpeg",3,"left",1.020999908,4,4,4.674999952,3,0.842000008,57,1,1,1,1,1,1
"58",29,2,0,1,"stim/objects/HouseObjects/dustpan3.png","",0,0,"",0,"right",1.322999954,NA,NA,NA,NA,NA,58,1,NA,NA,NA,NA,1
"59",29,2,0,1,"stim/objects/HouseObjects/bottle4.png","",0,0,"",0,"right",1.587999821,NA,NA,NA,NA,NA,59,1,NA,NA,NA,NA,1
"60",29,2,0,1,"stim/objects/HouseObjects/blender3.png","",0,0,"",0,"right",0.845000029,NA,NA,NA,NA,NA,60,1,NA,NA,NA,NA,1
"61",29,1,0.9,2,"stim/objects/Instruments/grandpiano2.png","stim/13.jpeg",1,3,"stim/13.jpeg",1,"right",1.006999969,2,2,2.144000053,3,0.386999846,61,0,0,NA,0,NA,1
"62",29,1,0.9,1,"stim/objects/HouseObjects/ironingboard2.png","stim/21.jpeg",2,1,"stim/21.jpeg",4,"left",1.611000061,4,1,1.946999788,3,0.637000084,62,1,1,1,0,0,1
"63",29,2,0,2,"stim/objects/Instruments/laud3.png","",0,0,"",0,"right",1.513999939,NA,NA,NA,NA,NA,63,1,NA,NA,NA,NA,1
"64",29,1,0.9,1,"stim/objects/HouseObjects/knife2.png","stim/23.jpeg",2,3,"stim/23.jpeg",3,"left",1.237999916,4,3,3.636999846,3,0.774999857,64,1,1,1,1,1,1
"65",29,2,0,1,"stim/objects/HouseObjects/basket4.png","",0,0,"",0,"right",1.717999935,NA,NA,NA,NA,NA,65,1,NA,NA,NA,NA,1
"66",29,1,0.9,2,"stim/objects/Instruments/hihat2.png","stim/13.jpeg",1,3,"stim/13.jpeg",3,"right",1.074999809,4,4,0.909999847,4,0.499999762,66,0,0,NA,0,NA,1
"67",29,2,0,1,"stim/objects/HouseObjects/flyswatter3.png","",0,0,"",0,"left",1.444999933,NA,NA,NA,NA,NA,67,0,NA,NA,NA,NA,1
"68",29,2,0,1,"stim/objects/HouseObjects/barbecuelighter3.png","",0,0,"",0,"left",0.911999702,NA,NA,NA,NA,NA,68,0,NA,NA,NA,NA,1
"69",29,2,0,1,"stim/objects/HouseObjects/cushion3.png","",0,0,"",0,"right",1.152999878,NA,NA,NA,NA,NA,69,1,NA,NA,NA,NA,1
"70",29,1,0.3,1,"stim/objects/HouseObjects/rubbergloves.png","stim/51.jpeg",5,1,"stim/51.jpeg",1,"right",0.975999832,4,4,0.49000001,4,0.153999805,70,0,0,NA,0,NA,1
"71",29,1,0.3,1,"stim/objects/HouseObjects/pan.png","stim/51.jpeg",5,1,"stim/51.jpeg",4,"left",1.193000078,4,4,0.371999979,4,0.415999889,71,1,0,0,1,1,1
"72",29,2,0,1,"stim/objects/HouseObjects/bleachbottle4.png","",0,0,"",0,"left",4.298999786,NA,NA,NA,NA,NA,72,0,NA,NA,NA,NA,1
