"","obj_file","X.x","participant.x","trialN.x","trial_cond","scn_file.x","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group.x","practice","X.y","participant.y","OvsN","PE_level","object_cat","scn_file.y","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN.y","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group.y"
"232","stim/objects/Instruments/tuba2.png",1,13,1,0.9,"stim/64.jpeg",6,4,3,NA,"Instruments",1,3,"left","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","stim/objects/HouseObjects/sponge2.png",2,13,2,0.9,"stim/54.jpeg",5,4,3,NA,"HouseObjects",2,1,"right","right",0.854000092,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","stim/objects/HouseObjects/scale2.png",3,13,3,0.9,"stim/53.jpeg",5,3,3,NA,"HouseObjects",2,2,"right","right",0.867000103,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","stim/objects/HouseObjects/teapot.png",4,13,4,0.7,"stim/32.jpeg",3,2,2,NA,"HouseObjects",2,3,"right","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","stim/objects/HouseObjects/recyclingbin.png",5,13,5,0.5,"stim/11.jpeg",1,1,1,NA,"HouseObjects",2,2,"right","left",0.805999994,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","stim/objects/HouseObjects/saw.png",6,13,6,0.5,"stim/22.jpeg",2,2,1,NA,"HouseObjects",2,1,"right","right",0.798999786,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","stim/objects/HouseObjects/saw2.png",7,13,7,0.9,"stim/52.jpeg",5,2,3,NA,"HouseObjects",2,4,"right","right",0.642000198,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","stim/objects/HouseObjects/sponge.png",8,13,8,0.5,"stim/24.jpeg",2,4,1,NA,"HouseObjects",2,1,"right","left",0.711999893,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","stim/objects/Instruments/record_player2.png",9,13,9,0.7,"stim/44.jpeg",4,4,2,NA,"Instruments",1,1,"left","left",0.868000031,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","stim/objects/Instruments/tuba2.png",10,13,10,0.9,"stim/64.jpeg",6,4,3,NA,"Instruments",1,2,"left","left",0.667999983,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","stim/objects/HouseObjects/sponge2.png",11,13,11,0.9,"stim/54.jpeg",5,4,3,NA,"HouseObjects",2,1,"right","right",0.5400002,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","stim/objects/Instruments/trumpet.png",12,13,12,0.3,"stim/33.jpeg",3,3,2,NA,"Instruments",1,1,"left","right",0.782999992,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","stim/objects/HouseObjects/thread.png",13,13,13,0.7,"stim/34.jpeg",3,4,2,NA,"HouseObjects",2,4,"right","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","stim/objects/Instruments/record.png",14,13,14,0.5,"stim/13.jpeg",1,3,1,NA,"Instruments",1,3,"left","left",0.868000031,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","stim/objects/Instruments/record_player.png",15,13,15,0.5,"stim/14.jpeg",1,4,1,NA,"Instruments",1,1,"left","right",0.867000103,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","stim/objects/HouseObjects/thread2.png",16,13,16,0.1,"stim/64.jpeg",6,4,3,NA,"HouseObjects",2,4,"right","left",0.568000078,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","stim/objects/HouseObjects/saw2.png",17,13,17,0.9,"stim/52.jpeg",5,2,3,NA,"HouseObjects",2,1,"right","right",0.687000036,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","stim/objects/HouseObjects/recyclingbin.png",18,13,18,0.5,"stim/11.jpeg",1,1,1,NA,"HouseObjects",2,2,"right","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","stim/objects/Instruments/pipepiano2.png",19,13,19,0.7,"stim/42.jpeg",4,2,2,NA,"Instruments",1,3,"left","right",0.786999941,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","stim/objects/HouseObjects/scale2.png",20,13,20,0.9,"stim/53.jpeg",5,3,3,NA,"HouseObjects",2,3,"right","right",0.772000074,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","stim/objects/HouseObjects/remote2.png",21,13,21,0.3,"stim/42.jpeg",4,2,2,NA,"HouseObjects",2,2,"right","left",0.832000017,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","stim/objects/Instruments/panflute.png",22,13,22,0.5,"stim/11.jpeg",1,1,1,NA,"Instruments",1,1,"left","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","stim/objects/Instruments/triangle2.png",23,13,23,0.9,"stim/61.jpeg",6,1,3,NA,"Instruments",1,3,"left","left",0.815999985,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","stim/objects/HouseObjects/safetypin.png",24,13,24,0.5,"stim/21.jpeg",2,1,1,NA,"HouseObjects",2,3,"right","left",0.822000027,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","stim/objects/Instruments/saxophone2.png",25,13,25,0.1,"stim/51.jpeg",5,1,3,NA,"Instruments",1,4,"left","right",0.698999882,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","stim/objects/Instruments/record_player2.png",26,13,26,0.7,"stim/44.jpeg",4,4,2,NA,"Instruments",1,2,"left","right",0.907999992,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","stim/objects/Instruments/trumpet.png",27,13,27,0.3,"stim/33.jpeg",3,3,2,NA,"Instruments",1,3,"left","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","stim/objects/Instruments/trumpet.png",28,13,28,0.3,"stim/33.jpeg",3,3,2,NA,"Instruments",1,4,"left","right",0.838999987,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","stim/objects/HouseObjects/rubbergloves2.png",29,13,29,0.3,"stim/43.jpeg",4,3,2,NA,"HouseObjects",2,4,"right","",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","stim/objects/Instruments/saxophone.png",30,13,30,0.5,"stim/21.jpeg",2,1,1,NA,"Instruments",1,3,"left","left",0.717999935,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","stim/objects/Instruments/record_player.png",31,13,31,0.5,"stim/14.jpeg",1,4,1,NA,"Instruments",1,4,"left","right",0.592000008,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","stim/objects/Instruments/record.png",32,13,32,0.5,"stim/13.jpeg",1,3,1,NA,"Instruments",1,2,"left","right",0.688999891,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","stim/objects/Instruments/tuba2.png",33,13,33,0.9,"stim/64.jpeg",6,4,3,NA,"Instruments",1,3,"left","left",0.474999905,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","stim/objects/HouseObjects/rug2.png",34,13,34,0.3,"stim/44.jpeg",4,4,2,NA,"HouseObjects",2,1,"right","left",0.631999969,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","stim/objects/HouseObjects/thread.png",35,13,35,0.7,"stim/34.jpeg",3,4,2,NA,"HouseObjects",2,3,"right","right",0.705000162,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","stim/objects/HouseObjects/safetypin.png",36,13,36,0.5,"stim/21.jpeg",2,1,1,NA,"HouseObjects",2,4,"right","left",0.730000019,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","stim/objects/HouseObjects/rubbergloves.png",37,13,37,0.5,"stim/13.jpeg",1,3,1,NA,"HouseObjects",2,4,"right","right",0.888000011,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","stim/objects/HouseObjects/recyclingbin.png",38,13,38,0.5,"stim/11.jpeg",1,1,1,NA,"HouseObjects",2,2,"right","left",0.838999987,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","stim/objects/HouseObjects/saw2.png",39,13,39,0.9,"stim/52.jpeg",5,2,3,NA,"HouseObjects",2,3,"right","right",0.682999849,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","stim/objects/HouseObjects/scale.png",40,13,40,0.5,"stim/23.jpeg",2,3,1,NA,"HouseObjects",2,3,"right","left",0.65899992,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
