"simAlpha","fitAlpha","simBeta","fitBeta","BIC"
NA,NA,NA,NA,NA
0.373737373737374,0.556223738518112,0.278450779151171,0.285627551247468,1662.71962824852
0.0303030303030303,0.246021859626723,0.401752623082477,0.321968794939645,1663.68727644083
0.464646464646465,0.498464596845651,0.894331464078277,0.926624224194728,1533.96310491078
0.191919191919192,0.306849878032026,0.83748075645417,1.02765338234719,1528.32232036299
0.94949494949495,0.949351213117294,0.930246345510804,0.980820549292735,1434.79077314416
0.363636363636364,0.0964447231279033,0.312900787231189,0.321114778457059,1665.37943582758
0.767676767676768,0.820546591865871,1.42649644520134,1.41662573251495,1282.89864282899
0.505050505050505,0.476358753313754,1.29388272873534,1.19713006004174,1455.04076882882
0.656565656565657,0.644421123736383,1.58729667775333,1.48506879499324,1319.04738486332
0.929292929292929,1,9.12151589947653,10,20.6448554991747
0.575757575757576,0.620948955373782,2.66244864091277,2.62769740763657,884.857234844701
0.141414141414141,0.136698596927844,2.20699134515598,2.17456148998276,1235.34023994863
0.353535353535354,0.393142056456146,5.62874322270459,5.40004718236704,517.605886873395
0.202020202020202,0.206096545379127,1.85427324946145,1.8931434759289,1300.67218447583
0.595959595959596,0.746793655769394,0.357250712569195,0.438291013200125,1636.37322509387
0.666666666666667,0.708893866165743,0.354539088047504,0.424250505376477,1641.35311339082
0.131313131313131,0.128588375644719,7.56020325194013,8.10995918340841,392.965233065978
0.262626262626263,0.27098836919689,6.70609520727253,7.13598920659997,393.29613903405
0.171717171717172,0.162096307389906,5.97802988232529,6.10539547946607,507.097639548181
0.939393939393939,1,3.71324583374056,3.84673762966412,263.403111892284
0.272727272727273,0.311764512004818,2.43295975688444,2.30936192820329,1148.41380315759
0.808080808080808,0.577859540196576,0.152641286442976,0.34985545777364,1654.16523694805
0.878787878787879,0.838838269836542,0.271376990713179,0.283748140422146,1658.75782741633
0.242424242424242,0.255685179629747,19.5738627358958,10,155.465691745523
0.98989898989899,1,9.86033241222513,10,20.6448554991747
0.484848484848485,0.512616939225544,18.2295409113842,10,208.337859893596
0.101010101010101,0.0944179360123249,5.41196145663866,5.27972085590863,525.29766294758
0.393939393939394,0.120244126558762,0.453566669020802,0.495435851603562,1648.13949672545
0,0,5.24390026429151,0,1678.54431723164
0.313131313131313,0.443887307153723,1.51406936347485,1.29977269003917,1421.51477418244
0.0606060606060606,0.0621430124883102,7.42547202813339,7.63042855620646,365.049917997373
0.0707070707070707,0.0536569768767117,4.67108849024126,5.3287461416261,659.758569028413
0.898989898989899,0.897305530272032,4.30583645255657,4.48146025962336,212.732235954137
0.454545454545455,0.454727455145619,5.79057781470424,5.81715964764572,434.68769652879
0.838383838383838,0.853462137416716,2.01084101339802,2.16202240973372,914.095076847034
0.252525252525253,0,0.0140313674062025,0,1678.54431723164
0.777777777777778,1,11.6740626370114,10,20.6448554991747
0.646464646464647,0.610861408989702,0.34436055007962,0.38348307963318,1650.44146768525
0.848484848484849,0.75026875980129,0.618345832148474,0.626807096532163,1594.00072950887
0.151515151515152,0.287988032885527,0.24716186337173,0.202778424590835,1673.16628624819
0.383838383838384,0.351643859746893,1.50964790489525,1.40376311628812,1423.02579400099
0.717171717171717,0.687800263623299,2.90502867428586,3.01545609414647,717.593450230478
0.585858585858586,0.538670988137731,2.30609922669828,2.35570907494229,1050.09664287153
0.797979797979798,0.981971754811623,0.464332569390535,0.418194861898874,1628.39760277633
0.474747474747475,0.465998572659646,8.05813791188312,7.83559330122363,354.618848590762
0.919191919191919,0.879383771172356,5.36883363013572,5.48485501221047,122.609516085021
0.0909090909090909,0.0999731482366586,1.62180436309427,1.65641228349311,1401.8365415595
0.404040404040404,0.234619306943016,1.13159711007029,1.18634887692903,1500.96572505665
0.909090909090909,0.974978088075157,0.296202216773426,0.252822374901624,1660.16960417737
0.222222222222222,0.241188902276154,8.07859797427974,9.11251666171254,271.687210522666
0.95959595959596,1,12.1438215387272,10,20.6448554991747
0.232323232323232,0.228178569314056,10.1701582870902,9.9234937078014,278.24818691455
0.121212121212121,0.0971738341601404,3.36763137253001,3.17663162844235,997.111595887255
0.97979797979798,1,1.44263030961156,1.37172604451897,1225.22125609838
0.181818181818182,0.166599493924633,13.9597846559229,10,184.694712288337
0.343434343434343,0.345839714879181,15.6748216218295,10,156.150663932813
0.424242424242424,0.408966859471478,9.14439381989551,10,247.528658876402
0.515151515151515,0.481453861803371,0.465689655393362,0.484694271426341,1638.32904783638
0.444444444444444,0.444863551914732,11.5240540814804,10,252.555588047819
0.616161616161616,0.596921277180508,2.01272341888398,2.12271983611845,1086.80123649755
0.818181818181818,0.820433202965935,6.39605815967029,6.30956392674594,100.730572895685
0.303030303030303,0.306279770800824,18.8788255572993,10,151.421994977933
0.606060606060606,0.610365986872625,3.76855608986175,3.62726130623413,639.49977590367
0.565656565656566,0.530234059941398,2.14023960288614,2.3962583154963,1025.40196044127
0.858585858585859,1,0.685754134087647,0.688134701375023,1544.91985913091
0.96969696969697,1,8.18467559250903,10,20.6448554991747
0.545454545454546,0.552805250760669,6.6120192313329,6.55589762247289,338.260429894932
0.525252525252525,0.530138433165763,4.59200715150005,4.66012420132775,547.13620222307
0.696969696969697,0.933739206604003,0.246826119255275,0.301165024769209,1653.62493928069
0.868686868686869,0.74199266843303,1.15738194668666,1.23509328271963,1382.34792984789
0.494949494949495,0.442199029190411,2.0769143733196,2.26586422563942,1116.59756456371
0.636363636363636,0.558185577699793,1.48523640818894,1.62380381350769,1286.89276900599
