"scene_cat","object_cat","response","acc","pe_level","trialN","Q1","befQ1","P1","variance1","Q2","befQ2","P2","variance2","Q3","befQ3","P3","variance3","Prob","Delta","x1","x2","x3","Delta1","Delta2","Delta3","SubNum"
6,3,1,0,1,19,0.250280957050824,0.281747781358816,0.156701656916248,0.0174858223062382,0.162150298624028,0.182536807523524,0.0834172865176008,0.0174858223062382,0.582655098912298,0.530183992707857,0.759881056566152,0.0174858223062382,0.156701656916248,NA,0,0,1,-0.281747781358816,-0.182536807523524,0.469816007292143,8
6,3,3,1,1,20,0.222328485286283,0.250280957050824,0.101647155556136,0.0174858223062382,0.144040644188834,0.162150298624028,0.0580575679571286,0.0174858223062382,0.629266002519161,0.582655098912298,0.840295276486735,0.0174858223062382,0.840295276486735,NA,0,0,1,-0.250280957050824,-0.162150298624028,0.417344901087702,8
6,2,3,0,3,21,0.197497867804841,0.222328485286283,0.0671776899709577,0.0174858223062382,0.23963792816457,0.144040644188834,0.0408464557449706,0.0174858223062382,0.558986823571357,0.629266002519161,0.891975854284072,0.0174858223062382,0.891975854284072,NA,0,1,0,-0.222328485286283,0.855959355811166,-0.629266002519161,8
6,3,0,0,1,22,0.175440442268264,0.197497867804841,0.081605415990005,0.0174858223062382,0.212874116408116,0.23963792816457,0.106665390759824,0.0174858223062382,0.608241103669898,0.558986823571357,0.811729193250171,0.0174858223062382,NA,NA,0,0,1,-0.197497867804841,-0.23963792816457,0.441013176428643,8
5,2,2,1,1,23,0.252081120173704,0.283774271795531,0.176224125270196,0.0174858223062382,0.559850653892969,0.50451243597008,0.71662525765504,0.0174858223062382,0.182536807523524,0.205486430698083,0.107150617074763,0.0174858223062382,0.71662525765504,NA,0,1,0,-0.283774271795531,0.49548756402992,-0.205486430698083,8
4,1,1,1,1,24,0.582655098912298,0.530183992707857,0.759881056566152,0.0174858223062382,0.250280957050824,0.281747781358816,0.156701656916248,0.0174858223062382,0.162150298624028,0.182536807523524,0.0834172865176008,0.0174858223062382,0.759881056566152,NA,1,0,0,0.469816007292143,-0.281747781358816,-0.182536807523524,8
2,1,3,0,2,25,0.372088908550993,0.29314415690673,0.247923830380717,0.0666666666666667,0.260404535541084,0.29314415690673,0.247923830380717,0.0666666666666667,0.359615509376376,0.404828529916639,0.504152339238567,0.0666666666666667,0.504152339238567,NA,1,0,0,0.70685584309327,-0.29314415690673,-0.404828529916639,8
4,3,2,0,3,26,0.517581629509252,0.582655098912298,0.840295276486735,0.0174858223062382,0.222328485286283,0.250280957050824,0.101647155556136,0.0174858223062382,0.255725017198743,0.162150298624028,0.0580575679571286,0.0174858223062382,0.101647155556136,NA,0,0,1,-0.582655098912298,-0.250280957050824,0.837849701375972,8
5,3,2,0,3,27,0.223927598319468,0.252081120173704,0.11477186690587,0.0174858223062382,0.497324084633745,0.559850653892969,0.811455297244969,0.0174858223062382,0.273834671633937,0.182536807523524,0.0737728358491613,0.0174858223062382,0.811455297244969,NA,0,0,1,-0.252081120173704,-0.559850653892969,0.817463192476476,8
6,3,3,1,1,28,0.155846486472952,0.175440442268264,0.0558086100868228,0.0174858223062382,0.189099404187037,0.212874116408116,0.0707972440380412,0.0174858223062382,0.651994450377579,0.608241103669898,0.873394145875136,0.0174858223062382,0.873394145875136,NA,0,0,1,-0.175440442268264,-0.212874116408116,0.391758896330102,8
5,2,2,1,1,29,0.198918384901544,0.223927598319468,0.124130963119709,0.0174858223062382,0.553465129068607,0.497324084633745,0.705409519672934,0.0174858223062382,0.243251618024127,0.273834671633937,0.170459517207356,0.0174858223062382,0.705409519672934,NA,0,1,0,-0.223927598319468,0.502675915366255,-0.273834671633937,8
4,1,2,0,1,30,0.571460222745973,0.517581629509252,0.744873691005738,0.0174858223062382,0.197497867804841,0.222328485286283,0.114077006504025,0.0174858223062382,0.227164528989953,0.255725017198743,0.141049302490236,0.0174858223062382,0.114077006504025,NA,1,0,0,0.482418370490748,-0.222328485286283,-0.255725017198743,8
3,3,3,1,2,31,0.260404535541084,0.29314415690673,0.247923830380717,0.0666666666666667,0.359615509376376,0.404828529916639,0.504152339238567,0.0666666666666667,0.372088908550993,0.29314415690673,0.247923830380717,0.0666666666666667,0.247923830380717,NA,0,0,1,-0.29314415690673,-0.404828529916639,0.70685584309327,8
5,2,2,1,1,32,0.176702309803671,0.198918384901544,0.0844371204417767,0.0174858223062382,0.60333609615564,0.553465129068607,0.803647180567425,0.0174858223062382,0.216084213581456,0.243251618024127,0.111915698990799,0.0174858223062382,0.803647180567425,NA,0,1,0,-0.198918384901544,0.446534870931393,-0.243251618024127,8
5,2,2,1,1,33,0.156967423123845,0.176702309803671,0.057694340089651,0.0174858223062382,0.647637255552161,0.60333609615564,0.868204436870162,0.0174858223062382,0.191950983670272,0.216084213581456,0.0741012230401868,0.0174858223062382,0.868204436870162,NA,0,1,0,-0.176702309803671,0.39666390384436,-0.216084213581456,8
3,1,3,0,2,34,0.34300579127015,0.260404535541084,0.203582055684151,0.0666666666666667,0.319452076687036,0.359615509376376,0.382434466234898,0.0666666666666667,0.330532392095534,0.372088908550993,0.413983478080951,0.0666666666666667,0.413983478080951,NA,1,0,0,0.739595464458916,-0.359615509376376,-0.372088908550993,8
5,2,2,1,1,35,0.139436614889278,0.156967423123845,0.0402332726112419,0.0174858223062382,0.686990667737868,0.647637255552161,0.909516467831502,0.0174858223062382,0.170513058410422,0.191950983670272,0.0502502595572558,0.0174858223062382,0.909516467831502,NA,0,1,0,-0.156967423123845,0.352362744447839,-0.191950983670272,8
5,2,2,1,1,36,0.123863723980745,0.139436614889278,0.0288442478179881,0.0174858223062382,0.721948918757815,0.686990667737868,0.936013571121402,0.0174858223062382,0.151469414391852,0.170513058410422,0.0351421810606101,0.0174858223062382,0.936013571121402,NA,0,1,0,-0.139436614889278,0.313009332262132,-0.170513058410422,8
6,3,3,1,1,37,0.138440869345423,0.155846486472952,0.0389981401611801,0.0174858223062382,0.167979955793861,0.189099404187037,0.0481748481087889,0.0174858223062382,0.690861231991128,0.651994450377579,0.912827011730031,0.0174858223062382,0.912827011730031,NA,0,0,1,-0.155846486472952,-0.189099404187037,0.348005549622421,8
2,1,1,1,2,38,0.442216765105443,0.372088908550993,0.413983478080951,0.0666666666666667,0.231321418260241,0.260404535541084,0.203582055684151,0.0666666666666667,0.319452076687036,0.359615509376376,0.382434466234898,0.0666666666666667,0.413983478080951,NA,1,0,0,0.627911091449007,-0.260404535541084,-0.359615509376376,8
6,3,3,1,1,39,0.122979187653632,0.138440869345423,0.0280297785607578,0.0174858223062382,0.149219219752791,0.167979955793861,0.0338178605377337,0.0174858223062382,0.725387201469255,0.690861231991128,0.938152360901508,0.0174858223062382,0.938152360901508,NA,0,0,1,-0.138440869345423,-0.167979955793861,0.309138768008872,8
6,1,3,0,3,40,0.220928707197178,0.122979187653632,0.0207612847808932,0.0174858223062382,0.132553764753673,0.149219219752791,0.0245287522047648,0.0174858223062382,0.644372786683749,0.725387201469255,0.954709963014342,0.0174858223062382,0.954709963014342,NA,1,0,0,0.877020812346368,-0.149219219752791,-0.725387201469255,8
1,3,3,1,2,41,0.231321418260241,0.260404535541084,0.203582055684151,0.0666666666666667,0.330532392095534,0.372088908550993,0.413983478080951,0.0666666666666667,0.431136449696945,0.359615509376376,0.382434466234898,0.0666666666666667,0.382434466234898,NA,0,0,1,-0.260404535541084,-0.372088908550993,0.640384490623624,8
5,2,2,1,1,42,0.110030081629283,0.123863723980745,0.0213079759536689,0.0174858223062382,0.753002879431075,0.721948918757815,0.95329793841831,0.0174858223062382,0.13455264781532,0.151469414391852,0.0253940856280212,0.0174858223062382,0.95329793841831,NA,0,1,0,-0.123863723980745,0.278051081242185,-0.151469414391852,8
5,2,2,1,1,43,0.0977414409502871,0.110030081629283,0.0162136393725079,0.0174858223062382,0.780588597977069,0.753002879431075,0.964838437427056,0.0174858223062382,0.119525219707243,0.13455264781532,0.0189479232004363,0.0174858223062382,0.964838437427056,NA,0,1,0,-0.110030081629283,0.246997120568925,-0.13455264781532,8
4,1,1,1,1,44,0.619321419078395,0.571460222745973,0.829867718608277,0.0174858223062382,0.175440442268264,0.197497867804841,0.0770709487457783,0.0174858223062382,0.201793800999619,0.227164528989953,0.0930613326459448,0.0174858223062382,0.829867718608277,NA,1,0,0,0.428539777254027,-0.197497867804841,-0.227164528989953,8
4,1,1,1,1,45,0.661837267706926,0.619321419078395,0.884982869172783,0.0174858223062382,0.155846486472952,0.175440442268264,0.0527041307362604,0.0174858223062382,0.17925658685769,0.201793800999619,0.062313000090957,0.0174858223062382,0.884982869172783,NA,1,0,0,0.380678580921605,-0.175440442268264,-0.201793800999619,8
4,1,1,1,1,46,0.699604760438396,0.661837267706926,0.920216087635461,0.0174858223062382,0.138440869345423,0.155846486472952,0.0369300189590423,0.0174858223062382,0.159236427346593,0.17925658685769,0.0428538934054967,0.0174858223062382,0.920216087635461,NA,1,0,0,0.338162732293074,-0.155846486472952,-0.17925658685769,8
5,2,2,1,1,47,0.0868252494006693,0.0977414409502871,0.0126873820515835,0.0174858223062382,0.805093422843225,0.780588597977069,0.972741455414358,0.0174858223062382,0.106176120485368,0.119525219707243,0.0145711625340582,0.0174858223062382,0.972741455414358,NA,0,1,0,-0.0977414409502871,0.219411402022931,-0.119525219707243,8
4,3,1,0,3,48,0.621469841414086,0.699604760438396,0.942934836609036,0.0174858223062382,0.122979187653632,0.138440869345423,0.0266499410524123,0.0174858223062382,0.25313657980796,0.159236427346593,0.0304152223385514,0.0174858223062382,0.942934836609036,NA,0,0,1,-0.699604760438396,-0.138440869345423,0.840763572653407,8
6,3,3,1,1,49,0.196254423053971,0.220928707197178,0.0612870551427471,0.0174858223062382,0.117749580647056,0.132553764753673,0.0349508828888281,0.0174858223062382,0.684090789028235,0.644372786683749,0.903762061968425,0.0174858223062382,0.903762061968425,NA,0,0,1,-0.220928707197178,-0.132553764753673,0.355627213316251,8
4,1,1,1,1,50,0.663745744841095,0.621469841414086,0.878468426608718,0.0174858223062382,0.109244334187269,0.122979187653632,0.0369756534847269,0.0174858223062382,0.224865179606235,0.25313657980796,0.0845559199065553,0.0174858223062382,0.878468426608718,NA,1,0,0,0.378530158585914,-0.122979187653632,-0.25313657980796,8
5,2,2,1,1,51,0.0771282258599265,0.0868252494006693,0.0101878470425317,0.0174858223062382,0.826861441708487,0.805093422843225,0.97829116050353,0.0174858223062382,0.0943179070403352,0.106176120485368,0.0115209924539382,0.0174858223062382,0.97829116050353,NA,0,1,0,-0.0868252494006693,0.194906577156775,-0.106176120485368,8
4,1,1,1,1,52,0.701300090500432,0.663745744841095,0.916622356574521,0.0174858223062382,0.0970434492186785,0.109244334187269,0.027026707646462,0.0174858223062382,0.199751253010152,0.224865179606235,0.0563509357790168,0.0174858223062382,0.916622356574521,NA,1,0,0,0.336254255158905,-0.109244334187269,-0.224865179606235,8
6,2,3,0,3,53,0.174335870864767,0.196254423053971,0.0419994133064539,0.0174858223062382,0.216283165570219,0.117749580647056,0.0255019637145714,0.0174858223062382,0.607688538173763,0.684090789028235,0.932498622978975,0.0174858223062382,0.932498622978975,NA,0,1,0,-0.196254423053971,0.882250419352944,-0.684090789028235,8
5,2,2,1,1,54,0.068514208313394,0.0771282258599265,0.00837545857519303,0.0174858223062382,0.846198313035114,0.826861441708487,0.982282295602798,0.0174858223062382,0.0837840707289285,0.0943179070403352,0.00934224582200918,0.0174858223062382,0.982282295602798,NA,0,1,0,-0.0771282258599265,0.173138558291513,-0.0943179070403352,8
4,1,1,1,1,55,0.734660202611008,0.701300090500432,0.940934618341677,0.0174858223062382,0.0862052124379714,0.0970434492186785,0.0202227445018327,0.0174858223062382,0.17744215955977,0.199751253010152,0.03884263715649,0.0174858223062382,0.940934618341677,NA,1,0,0,0.298699909499568,-0.0970434492186785,-0.199751253010152,8
5,2,2,1,1,56,0.0608622419156423,0.068514208313394,0.00703332833718292,0.0174858223062382,0.863375558011654,0.846198313035114,0.985216613174518,0.0174858223062382,0.0744266993213502,0.0837840707289285,0.00775005848829859,0.0174858223062382,0.985216613174518,NA,0,1,0,-0.068514208313394,0.153801686964886,-0.0837840707289285,8
4,1,1,1,1,57,0.764294511516973,0.734660202611008,0.956745928242013,0.0174858223062382,0.0765774373366506,0.0862052124379714,0.0155271570970937,0.0174858223062382,0.157624643223812,0.17744215955977,0.0277269146608936,0.0174858223062382,0.956745928242013,NA,1,0,0,0.265339797388992,-0.0862052124379714,-0.17744215955977,8
5,2,2,1,1,58,0.0540648805873164,0.0608622419156423,0.00602008620231036,0.0174858223062382,0.878634373152951,0.863375558011654,0.987417857349507,0.0174858223062382,0.0661144000724482,0.0744266993213502,0.00656205644818272,0.0174858223062382,0.987417857349507,NA,0,1,0,-0.0608622419156423,0.136624441988346,-0.0744266993213502,8
3,2,1,0,2,59,0.304697404533376,0.34300579127015,0.359095922473683,0.0666666666666667,0.39545864480544,0.319452076687036,0.309174274986957,0.0666666666666667,0.293617089124878,0.330532392095534,0.33172980253936,0.0666666666666667,0.359095922473683,NA,0,1,0,-0.34300579127015,0.680547923312964,-0.330532392095534,8
6,3,3,1,1,60,0.154865278434099,0.174335870864767,0.0555238050279502,0.0174858223062382,0.192127715830911,0.216283165570219,0.0724856006931422,0.0174858223062382,0.651503597812427,0.607688538173763,0.871990594278908,0.0174858223062382,0.871990594278908,NA,0,0,1,-0.174335870864767,-0.216283165570219,0.392311461826237,8
1,1,1,1,2,61,0.317170803707992,0.231321418260241,0.155309104911456,0.0666666666666667,0.293617089124878,0.330532392095534,0.291752406363271,0.0666666666666667,0.382985245630824,0.431136449696945,0.552938488725273,0.0666666666666667,0.155309104911456,NA,1,0,0,0.768678581739759,-0.330532392095534,-0.431136449696945,8
4,2,1,0,3,62,0.678934758203286,0.764294511516973,0.967295231606964,0.0174858223062382,0.17970930727091,0.0765774373366506,0.0122318712822525,0.0174858223062382,0.14002043377445,0.157624643223812,0.0204728971107835,0.0174858223062382,0.967295231606964,NA,0,1,0,-0.764294511516973,0.923422562663349,-0.157624643223812,8
6,3,3,1,1,63,0.137569246911182,0.154865278434099,0.0388391983543223,0.0174858223062382,0.170670052350509,0.192127715830911,0.049216734788479,0.0174858223062382,0.690425199986955,0.651503597812427,0.911944066857199,0.0174858223062382,0.911944066857199,NA,0,0,1,-0.154865278434099,-0.192127715830911,0.348496402187573,8
4,1,1,1,1,64,0.714792728428627,0.678934758203286,0.930708477076851,0.0174858223062382,0.159638585964313,0.17970930727091,0.0389919868921487,0.0174858223062382,0.124382339419775,0.14002043377445,0.0302995360310008,0.0174858223062382,0.930708477076851,NA,1,0,0,0.321065241796714,-0.17970930727091,-0.14002043377445,8
6,3,3,1,1,65,0.122204911824461,0.137569246911182,0.02793550268157,0.0174858223062382,0.151608874562174,0.170670052350509,0.034475702645796,0.0174858223062382,0.72499986742608,0.690425199986955,0.937588794672634,0.0174858223062382,0.937588794672634,NA,0,0,1,-0.137569246911182,-0.170670052350509,0.309574800013045,8
1,1,3,0,2,66,0.393432154368725,0.317170803707992,0.295833156618003,0.0666666666666667,0.260824648620972,0.293617089124878,0.254706322155962,0.0666666666666667,0.340211778600499,0.382985245630824,0.449460521226036,0.0666666666666667,0.449460521226036,NA,1,0,0,0.682829196292008,-0.293617089124878,-0.382985245630824,8
1,2,1,0,2,67,0.349491930886116,0.393432154368725,0.466509980328722,0.0666666666666667,0.343378984284118,0.260824648620972,0.20084942038047,0.0666666666666667,0.302215439416917,0.340211778600499,0.332640599290808,0.0666666666666667,0.466509980328722,NA,0,1,0,-0.393432154368725,0.739175351379028,-0.340211778600499,8
3,3,1,0,2,68,0.270667465950319,0.304697404533376,0.269373287216404,0.0666666666666667,0.351292094008996,0.39545864480544,0.479569104638474,0.0666666666666667,0.372509021630881,0.293617089124878,0.251057608145122,0.0666666666666667,0.269373287216404,NA,0,0,1,-0.304697404533376,-0.39545864480544,0.706382910875122,8
6,3,3,1,1,69,0.108556532868615,0.122204911824461,0.0207023094527016,0.0174858223062382,0.13467653246396,0.151608874562174,0.0249558474997283,0.0174858223062382,0.75571308481024,0.72499986742608,0.95434184304757,0.0174858223062382,0.95434184304757,NA,0,0,1,-0.122204911824461,-0.151608874562174,0.27500013257392,8
4,1,1,1,1,70,0.746645923731942,0.714792728428627,0.94981905635573,0.0174858223062382,0.141809450582701,0.159638585964313,0.0278895860558148,0.0174858223062382,0.110490775828172,0.124382339419775,0.0222913575884548,0.0174858223062382,0.94981905635573,NA,1,0,0,0.285207271571373,-0.159638585964313,-0.124382339419775,8
5,1,2,0,3,71,0.159711051306975,0.0540648805873164,0.00524164678472066,0.0174858223062382,0.780504644082409,0.878634373152951,0.989099559688968,0.0174858223062382,0.0587304547534306,0.0661144000724482,0.00565879352631186,0.0174858223062382,0.989099559688968,NA,1,0,0,0.945935119412684,-0.878634373152951,-0.0661144000724482,8
3,1,3,0,2,72,0.352122512731386,0.270667465950319,0.218367284883363,0.0666666666666667,0.312058256746264,0.351292094008996,0.364508517735949,0.0666666666666667,0.330905585109501,0.372509021630881,0.417124197380687,0.0666666666666667,0.417124197380687,NA,1,0,0,0.729332534049681,-0.351292094008996,-0.372509021630881,8
2,2,1,0,2,73,0.392828062960171,0.442216765105443,0.581358708875008,0.0666666666666667,0.317170803707992,0.231321418260241,0.152188956434532,0.0666666666666667,0.283774271795531,0.319452076687036,0.266452334690459,0.0666666666666667,0.581358708875008,NA,0,1,0,-0.442216765105443,0.768678581739759,-0.319452076687036,8
6,3,3,1,1,74,0.0964324645590539,0.108556532868615,0.0157998354478279,0.0174858223062382,0.119635268376574,0.13467653246396,0.0186527345671717,0.0174858223062382,0.782996115767733,0.75571308481024,0.965547429985001,0.0174858223062382,0.965547429985001,NA,0,0,1,-0.108556532868615,-0.13467653246396,0.24428691518976,8
4,1,1,1,1,75,0.774941614889445,0.746645923731942,0.962499357895144,0.0174858223062382,0.125971551007492,0.141809450582701,0.0206101327028779,0.0174858223062382,0.0981506828064242,0.110490775828172,0.0168905094019779,0.0174858223062382,0.962499357895144,NA,1,0,0,0.253354076268058,-0.141809450582701,-0.110490775828172,8
5,3,2,0,3,76,0.141873822679002,0.159711051306975,0.0187931399895498,0.0174858223062382,0.693334472276743,0.780504644082409,0.971314549387247,0.0174858223062382,0.163855553747616,0.0587304547534306,0.00989231062320291,0.0174858223062382,0.971314549387247,NA,0,0,1,-0.159711051306975,-0.780504644082409,0.941269545246569,8
2,2,1,0,2,77,0.348955307047767,0.392828062960171,0.472067729865464,0.0666666666666667,0.393432154368725,0.317170803707992,0.291872989336581,0.0666666666666667,0.252081120173704,0.283774271795531,0.236059280797956,0.0666666666666667,0.472067729865464,NA,0,1,0,-0.392828062960171,0.682829196292008,-0.283774271795531,8
2,3,2,0,2,78,0.309982452371657,0.348955307047767,0.348804090792822,0.0666666666666667,0.349491930886116,0.393432154368725,0.462738394455038,0.0666666666666667,0.335611971329377,0.252081120173704,0.18845751475214,0.0666666666666667,0.462738394455038,NA,0,0,1,-0.348955307047767,-0.393432154368725,0.747918879826296,8
4,1,0,0,1,1,0.336756712455699,0.33,0.333333333333333,0.166666666666667,0.326672066999432,0.33,0.333333333333333,0.166666666666667,0.326672066999432,0.33,0.333333333333333,0.166666666666667,NA,NA,1,0,0,0.67,-0.33,-0.33,9
5,1,3,0,3,2,0.336756712455699,0.33,0.333333333333333,0.166666666666667,0.326672066999432,0.33,0.333333333333333,0.166666666666667,0.326672066999432,0.33,0.333333333333333,0.166666666666667,0.333333333333333,NA,1,0,0,0.67,-0.33,-0.33,9
4,1,2,0,1,3,0.343445285861832,0.336756712455699,0.350673199629353,0.0174858223062382,0.323377695023277,0.326672066999432,0.324663400185323,0.0174858223062382,0.323377695023277,0.326672066999432,0.324663400185323,0.0174858223062382,0.324663400185323,NA,1,0,0,0.663243287544301,-0.326672066999432,-0.326672066999432,9
4,1,3,0,1,4,0.350066407376556,0.343445285861832,0.368235783519233,0.0174858223062382,0.320116545620502,0.323377695023277,0.315882108240383,0.0174858223062382,0.320116545620502,0.323377695023277,0.315882108240383,0.0174858223062382,0.315882108240383,NA,1,0,0,0.656554714138168,-0.323377695023277,-0.323377695023277,9
4,2,1,0,3,5,0.346536111772014,0.350066407376556,0.385972511347236,0.0174858223062382,0.326972929209501,0.320116545620502,0.307013744326382,0.0174858223062382,0.316888283753235,0.320116545620502,0.307013744326382,0.0174858223062382,0.385972511347236,NA,0,1,0,-0.350066407376556,0.679883454379498,-0.320116545620502,9
1,3,0,0,2,6,0.326672066999432,0.33,0.333333333333333,0.166666666666667,0.326672066999432,0.33,0.333333333333333,0.166666666666667,0.336756712455699,0.33,0.333333333333333,0.166666666666667,NA,NA,0,0,1,-0.33,-0.33,0.67,9
5,2,2,1,1,7,0.333360640405565,0.336756712455699,0.350673199629353,0.0174858223062382,0.333462340479544,0.326672066999432,0.324663400185323,0.0174858223062382,0.323377695023277,0.326672066999432,0.324663400185323,0.0174858223062382,0.324663400185323,NA,0,1,0,-0.336756712455699,0.673327933000568,-0.326672066999432,9
1,2,1,0,2,8,0.323377695023277,0.326672066999432,0.324663400185323,0.0666666666666667,0.333462340479544,0.326672066999432,0.324663400185323,0.0666666666666667,0.333360640405565,0.336756712455699,0.350673199629353,0.0666666666666667,0.324663400185323,NA,0,1,0,-0.326672066999432,0.673327933000568,-0.336756712455699,9
6,3,3,1,1,9,0.326672066999432,0.33,0.333333333333333,0.166666666666667,0.326672066999432,0.33,0.333333333333333,0.166666666666667,0.336756712455699,0.33,0.333333333333333,0.166666666666667,0.333333333333333,NA,0,0,1,-0.33,-0.33,0.67,9
3,2,2,1,2,10,0.326672066999432,0.33,0.333333333333333,0.166666666666667,0.336756712455699,0.33,0.333333333333333,0.166666666666667,0.326672066999432,0.33,0.333333333333333,0.166666666666667,0.333333333333333,NA,0,1,0,-0.33,0.67,-0.33,9
6,3,0,0,1,11,0.323377695023277,0.326672066999432,0.324663400185323,0.0174858223062382,0.323377695023277,0.326672066999432,0.324663400185323,0.0174858223062382,0.343445285861832,0.336756712455699,0.350673199629353,0.0174858223062382,NA,NA,0,0,1,-0.326672066999432,-0.326672066999432,0.663243287544301,9
2,3,1,0,2,12,0.326672066999432,0.33,0.333333333333333,0.166666666666667,0.326672066999432,0.33,0.333333333333333,0.166666666666667,0.336756712455699,0.33,0.333333333333333,0.166666666666667,0.333333333333333,NA,0,0,1,-0.33,-0.33,0.67,9
5,2,3,0,1,13,0.329998816538001,0.333360640405565,0.341608660860885,0.0174858223062382,0.340184136459057,0.333462340479544,0.341874255841495,0.0174858223062382,0.320116545620502,0.323377695023277,0.31651708329762,0.0174858223062382,0.31651708329762,NA,0,1,0,-0.333360640405565,0.666537659520456,-0.323377695023277,9
4,1,2,0,1,14,0.353126063403267,0.346536111772014,0.376165300670391,0.0174858223062382,0.323675523144627,0.326972929209501,0.323930481649834,0.0174858223062382,0.313692577762338,0.316888283753235,0.299904217679775,0.0174858223062382,0.323930481649834,NA,1,0,0,0.653463888227986,-0.326972929209501,-0.316888283753235,9
5,2,1,0,1,15,0.326670895472227,0.329998816538001,0.332424009920682,0.0174858223062382,0.346838145509288,0.340184136459057,0.359331879382951,0.0174858223062382,0.316888283753235,0.320116545620502,0.308244110696367,0.0174858223062382,0.332424009920682,NA,0,1,0,-0.329998816538001,0.659815863540943,-0.320116545620502,9
6,3,3,1,1,16,0.320116545620502,0.323377695023277,0.315882108240383,0.0174858223062382,0.320116545620502,0.323377695023277,0.315882108240383,0.0174858223062382,0.350066407376556,0.343445285861832,0.368235783519233,0.0174858223062382,0.368235783519233,NA,0,0,1,-0.323377695023277,-0.323377695023277,0.656554714138168,9
6,1,3,0,3,17,0.326972929209501,0.320116545620502,0.307013744326382,0.0174858223062382,0.316888283753235,0.320116545620502,0.307013744326382,0.0174858223062382,0.346536111772014,0.350066407376556,0.385972511347236,0.0174858223062382,0.385972511347236,NA,1,0,0,0.679883454379498,-0.320116545620502,-0.350066407376556,9
6,3,1,0,1,18,0.323675523144627,0.326972929209501,0.323930481649834,0.0174858223062382,0.313692577762338,0.316888283753235,0.299904217679775,0.0174858223062382,0.353126063403267,0.346536111772014,0.376165300670391,0.0174858223062382,0.323930481649834,NA,0,0,1,-0.326972929209501,-0.316888283753235,0.653463888227986,9
6,3,2,0,1,19,0.320411370250841,0.323675523144627,0.314569873420376,0.0174858223062382,0.310529099333343,0.313692577762338,0.29146432815082,0.0174858223062382,0.359649557708745,0.353126063403267,0.393965798428804,0.0174858223062382,0.29146432815082,NA,0,0,1,-0.323675523144627,-0.313692577762338,0.646873936596733,9
6,3,3,1,1,20,0.317180135181705,0.320411370250841,0.305164265540187,0.0174858223062382,0.307397523462712,0.310529099333343,0.28296718901318,0.0174858223062382,0.366107264887016,0.359649557708745,0.411868545446634,0.0174858223062382,0.411868545446634,NA,0,0,1,-0.320411370250841,-0.310529099333343,0.640350442291255,9
6,2,1,0,3,21,0.313981485972627,0.317180135181705,0.295739503613227,0.0174858223062382,0.314382173880723,0.307397523462712,0.274436894031201,0.0174858223062382,0.362415202921667,0.366107264887016,0.429823602355572,0.0174858223062382,0.295739503613227,NA,0,1,0,-0.317180135181705,0.692602476537288,-0.366107264887016,9
6,3,2,0,1,22,0.310815094006761,0.313981485972627,0.289772533244183,0.0174858223062382,0.311211741119366,0.314382173880723,0.29066118065409,0.0174858223062382,0.368845019548507,0.362415202921667,0.419566286101728,0.0174858223062382,0.29066118065409,NA,0,0,1,-0.313981485972627,-0.314382173880723,0.637584797078333,9
5,2,3,0,1,23,0.323376535310509,0.326670895472227,0.323144114731201,0.0174858223062382,0.353425051237385,0.346838145509288,0.376988379954822,0.0174858223062382,0.313692577762338,0.316888283753235,0.299867505313978,0.0174858223062382,0.299867505313978,NA,0,1,0,-0.326670895472227,0.653161854490712,-0.316888283753235,9
4,1,1,1,1,24,0.359649557708745,0.353126063403267,0.393965798428804,0.0174858223062382,0.320411370250841,0.323675523144627,0.314569873420376,0.0174858223062382,0.310529099333343,0.313692577762338,0.29146432815082,0.0174858223062382,0.393965798428804,NA,1,0,0,0.646873936596733,-0.323675523144627,-0.313692577762338,9
2,1,3,0,2,25,0.333462340479544,0.326672066999432,0.324663400185323,0.0666666666666667,0.323377695023277,0.326672066999432,0.324663400185323,0.0666666666666667,0.333360640405565,0.336756712455699,0.350673199629353,0.0666666666666667,0.350673199629353,NA,1,0,0,0.673327933000568,-0.326672066999432,-0.336756712455699,9
4,3,1,0,3,26,0.356022619430749,0.359649557708745,0.411868545446634,0.0174858223062382,0.317180135181705,0.320411370250841,0.305164265540187,0.0174858223062382,0.317482168918979,0.310529099333343,0.28296718901318,0.0174858223062382,0.411868545446634,NA,0,0,1,-0.359649557708745,-0.320411370250841,0.689470900666657,9
5,3,3,1,3,27,0.320115397603026,0.323376535310509,0.313794449538736,0.0174858223062382,0.349860884900293,0.353425051237385,0.394794625119968,0.0174858223062382,0.32061374478961,0.313692577762338,0.291410925341296,0.0174858223062382,0.291410925341296,NA,0,0,1,-0.323376535310509,-0.353425051237385,0.686307422237662,9
6,3,1,0,1,28,0.307680633981247,0.310815094006761,0.280810354039411,0.0174858223062382,0.308073281048349,0.311211741119366,0.281662819380607,0.0174858223062382,0.375209993754318,0.368845019548507,0.437526826579982,0.0174858223062382,0.280810354039411,NA,0,0,1,-0.310815094006761,-0.311211741119366,0.631154980451493,9
5,2,2,1,1,29,0.316887147313108,0.320115397603026,0.306839125209122,0.0174858223062382,0.356417307373324,0.349860884900293,0.38515098136972,0.0174858223062382,0.317380468845,0.32061374478961,0.308009893421158,0.0174858223062382,0.38515098136972,NA,0,1,0,-0.320115397603026,0.650139115099707,-0.32061374478961,9
