"","SubNum","PE_level","trialN","id_acc","trial_acc","session","PE","obj_file","scn_cat","scn_condition","exp","alpha","beta"
"17",1,"0.5",51,0,"1","ImmediateRec",0.680342439911967,"flutetrans2",3,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"18",1,"0.5",52,1,"0","ImmediateRec",0.679784419001064,"iron2",3,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"19",1,"0.5",54,1,"1","ImmediateRec",0.664231334863252,"record",3,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"20",1,"0.1",57,1,"1","ImmediateRec",0.259770134047119,"metronome",5,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"21",1,"0.1",62,0,"0","ImmediateRec",0.234816921738768,"grandpiano2",5,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"22",1,"0.5",66,0,"0","ImmediateRec",0.709438373321929,"coconut2",3,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"23",1,"0.9",67,0,"0","ImmediateRec",0.843136759595103,"mango2",4,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"24",1,"0.5",71,0,"0","ImmediateRec",0.726208611910316,"saw",1,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"25",1,"0.1",85,0,"1","ImmediateRec",0.333975189102598,"casabamelon2",6,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"26",1,"0.5",86,1,"0","ImmediateRec",0.649667843539561,"musicstand2",3,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"27",1,"0.9",92,1,"0","ImmediateRec",0.914630682789282,"mushroom",5,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"28",1,"0.5",95,0,"1","ImmediateRec",0.659674523898593,"scale2",2,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"29",1,"0.9",96,0,"0","ImmediateRec",0.921323277506655,"guitarcase",4,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"30",1,"0.5",107,0,"0","ImmediateRec",0.671320079608915,"maraca2",1,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"31",1,"0.5",108,0,"0","ImmediateRec",0.681774103078432,"pineapple",2,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"32",1,"0.9",113,0,"0","ImmediateRec",0.903633222754259,"harmonica2",4,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"33",1,"0.1",116,0,"1","ImmediateRec",0.234533457798442,"onion",6,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"34",1,"0.5",121,1,"0","ImmediateRec",0.693726629271905,"gong",2,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"35",1,"0.9",122,0,"0","ImmediateRec",0.920411325685229,"pan2",6,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"36",1,"0.1",128,0,"1","ImmediateRec",0.226714558135178,"corn2",6,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"37",1,"0.1",129,0,"1","ImmediateRec",0.238877842480419,"record2",5,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"38",1,"0.1",130,0,"1","ImmediateRec",0.215550728312839,"greenolive2",6,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"39",1,"0.5",131,0,"0","ImmediateRec",0.689450890004145,"glass",1,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"40",1,"0.1",133,0,"1","ImmediateRec",0.251770240270573,"spraybottle2",4,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"41",1,"0.5",137,0,"0","ImmediateRec",0.676329854798955,"panflute2",2,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"42",1,"0.5",141,1,"0","ImmediateRec",0.672464837995942,"iron",1,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"43",1,"0.5",143,0,"0","ImmediateRec",0.749602437693256,"onion2",1,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"44",1,"0.9",147,0,"0","ImmediateRec",0.903678632764577,"cucumber",5,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"45",1,"0.5",149,0,"0","ImmediateRec",0.72522801578676,"dishsoap2",3,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"46",1,"0.9",151,1,"0","ImmediateRec",0.916600649751009,"spraybottle",6,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"47",1,"0.1",154,1,"0","ImmediateRec",0.244431178606239,"trombone2",5,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"48",1,"0.1",158,0,"1","ImmediateRec",0.205723895064644,"sponge2",4,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"49",1,"0.5",164,1,"1","ImmediateRec",0.638828128034589,"triangle",1,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"50",1,"0.5",165,0,"0","ImmediateRec",0.660604193937647,"drums",2,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"51",1,"0.9",169,0,"0","ImmediateRec",0.878975036607045,"lemon",5,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"52",1,"0.5",173,0,"0","ImmediateRec",0.751087269500394,"handbrush",2,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"53",1,"0.5",177,0,"1","ImmediateRec",0.626704838759659,"flutetrans",1,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"54",1,"0.1",179,0,"1","ImmediateRec",0.151951591989154,"lintroller2",4,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"55",1,"0.5",181,0,"0","ImmediateRec",0.740970820610086,"ginger2",1,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"56",1,"0.1",186,1,"0","ImmediateRec",0.213971186222271,"saxophone2",5,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"57",1,"0.9",187,0,"0","ImmediateRec",0.813678134151535,"thread",6,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"58",1,"0.9",188,0,"0","ImmediateRec",0.919746306876459,"brusselssprout",4,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"59",1,"0.9",192,0,"0","ImmediateRec",0.892104088314559,"corn",4,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"60",1,"0.5",197,1,"0","ImmediateRec",0.682599584451811,"pan",1,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"61",1,"0.1",198,0,"1","ImmediateRec",0.265971799917839,"lemon2",6,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"62",1,"0.9",199,0,"0","ImmediateRec",0.795357813078605,"teapot2",6,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"63",1,"0.1",203,1,"1","ImmediateRec",0.248946345350184,"brusselssprout2",6,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"64",1,"0.5",204,0,"0","ImmediateRec",0.69232359111462,"ironingboard",2,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"65",1,"0.9",205,0,"0","ImmediateRec",0.962779971505019,"hihat2",6,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"66",1,"0.1",209,0,"1","ImmediateRec",0.260768866504949,"broccoli",6,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"67",1,"0.1",210,0,"1","ImmediateRec",0.234440099114119,"wateringcan",4,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"68",1,"0.5",216,0,"0","ImmediateRec",0.678194538604952,"orange",2,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"69",1,"0.1",224,1,"1","ImmediateRec",0.185181599397818,"harp",5,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"70",1,"0.1",226,1,"1","ImmediateRec",0.191563269341388,"saw2",4,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"71",1,"0.1",235,0,"1","ImmediateRec",0.167393273644652,"timbal2",5,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"72",1,"0.5",236,0,"0","ImmediateRec",0.683629216478111,"peanut2",1,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"73",1,"0.5",239,1,"1","ImmediateRec",0.662289758419285,"cherry2",2,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"74",1,"0.5",242,1,"0","ImmediateRec",0.649966092693221,"mushroom2",1,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"75",1,"0.5",257,0,"0","ImmediateRec",0.706274790688182,"doormat",2,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"76",1,"0.1",270,0,"1","ImmediateRec",0.135259213397672,"peppergreen2",6,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"77",1,"0.9",278,0,"0","ImmediateRec",0.92138623654965,"triangle2",6,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"78",1,"0.5",291,0,"0","ImmediateRec",0.683022662478744,"marimba",2,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"79",1,"0.9",297,0,"0","ImmediateRec",0.896127890527948,"rug",5,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"80",1,"0.9",300,0,"0","ImmediateRec",0.898691094004931,"violin",6,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"81",1,"0.1",302,0,"1","ImmediateRec",0.267466840864641,"speaker2",5,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"82",1,"0.5",304,0,"0","ImmediateRec",0.693517431620809,"coffeebean2",3,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"83",1,"0.5",307,0,"0","ImmediateRec",0.674932129088844,"sponge",3,"Flat","Experiment1",0.0492417862980082,5.35123879189236
"84",1,"0.1",311,1,"1","ImmediateRec",0.218599318074709,"thermometer2",4,"Strong","Experiment1",0.0492417862980082,5.35123879189236
"85",2,"0.5",2,0,"0","ImmediateRec",0.424024366481989,"pear",1,"Flat","Experiment1",0.550847753631443,2.09735169589255
"86",2,"0.1",5,0,"0","ImmediateRec",0.00543609838386527,"cabbage2",4,"Strong","Experiment1",0.550847753631443,2.09735169589255
"87",2,"0.5",16,1,"1","ImmediateRec",0.937308438221071,"tuba",3,"Flat","Experiment1",0.550847753631443,2.09735169589255
"88",2,"0.5",19,1,"1","ImmediateRec",0.944347566547009,"towel",1,"Flat","Experiment1",0.550847753631443,2.09735169589255
"89",2,"0.5",21,1,"0","ImmediateRec",0.837743436034206,"spraybottle",3,"Flat","Experiment1",0.550847753631443,2.09735169589255
"90",2,"0.1",23,1,"1","ImmediateRec",0.279940090257113,"saxophone",5,"Strong","Experiment1",0.550847753631443,2.09735169589255
"91",2,"0.9",24,1,"0","ImmediateRec",0.449115111036786,"teapot",4,"Strong","Experiment1",0.550847753631443,2.09735169589255
"92",2,"0.5",26,1,"0","ImmediateRec",0.376274346175277,"thread2",3,"Flat","Experiment1",0.550847753631443,2.09735169589255
"93",2,"0.9",33,1,"1","ImmediateRec",0.999087582997733,"pitcher",5,"Strong","Experiment1",0.550847753631443,2.09735169589255
"94",2,"0.5",37,1,"0","ImmediateRec",0.883192676316177,"maraca2",3,"Flat","Experiment1",0.550847753631443,2.09735169589255
"95",2,"0.1",46,1,"0","ImmediateRec",0.012104101967481,"vacuumcleaner2",6,"Strong","Experiment1",0.550847753631443,2.09735169589255
"96",2,"0.9",54,0,"0","ImmediateRec",0.888446677493008,"orange2",5,"Strong","Experiment1",0.550847753631443,2.09735169589255
"97",2,"0.1",55,0,"0","ImmediateRec",0.0029438219277288,"cherrytomato",4,"Strong","Experiment1",0.550847753631443,2.09735169589255
"98",2,"0.5",56,1,"1","ImmediateRec",0.945333318624606,"musicstand",3,"Flat","Experiment1",0.550847753631443,2.09735169589255
"99",2,"0.1",58,1,"0","ImmediateRec",0.000492614144846026,"recyclingbin",6,"Strong","Experiment1",0.550847753631443,2.09735169589255
"100",2,"0.5",62,1,"0","ImmediateRec",0.949133147078202,"greenolive2",3,"Flat","Experiment1",0.550847753631443,2.09735169589255
"101",2,"0.1",71,0,"1","ImmediateRec",0.111180593166936,"mango2",4,"Strong","Experiment1",0.550847753631443,2.09735169589255
"102",2,"0.5",72,1,"0","ImmediateRec",0.987789069022592,"panflute2",1,"Flat","Experiment1",0.550847753631443,2.09735169589255
"103",2,"0.9",75,1,"0","ImmediateRec",0.999998486263816,"lettuce",6,"Strong","Experiment1",0.550847753631443,2.09735169589255
"104",2,"0.9",77,0,"1","ImmediateRec",0.989923204500038,"cushion",5,"Strong","Experiment1",0.550847753631443,2.09735169589255
"105",2,"0.9",79,1,"0","ImmediateRec",0.444626231033553,"vacuumcleaner",5,"Strong","Experiment1",0.550847753631443,2.09735169589255
"106",2,"0.9",83,1,"0","ImmediateRec",0.752585188671647,"peppergreen",6,"Strong","Experiment1",0.550847753631443,2.09735169589255
"107",2,"0.5",86,1,"1","ImmediateRec",0.310974080840531,"rug",2,"Flat","Experiment1",0.550847753631443,2.09735169589255
"108",2,"0.9",88,0,"0","ImmediateRec",0.989014804390427,"ginger2",5,"Strong","Experiment1",0.550847753631443,2.09735169589255
"109",2,"0.9",89,0,"0","ImmediateRec",0.989930695738703,"panflute",4,"Strong","Experiment1",0.550847753631443,2.09735169589255
"110",2,"0.5",92,0,"0","ImmediateRec",0.737375322288844,"rug2",3,"Flat","Experiment1",0.550847753631443,2.09735169589255
"111",2,"0.1",97,1,"1","ImmediateRec",0.0255705158651318,"musicsheet2",5,"Strong","Experiment1",0.550847753631443,2.09735169589255
"112",2,"0.1",98,0,"1","ImmediateRec",0.249446848300918,"broccoli",4,"Strong","Experiment1",0.550847753631443,2.09735169589255
"113",2,"0.5",100,0,"0","ImmediateRec",0.865083034971866,"violin2",2,"Flat","Experiment1",0.550847753631443,2.09735169589255
"114",2,"0.9",101,1,"0","ImmediateRec",0.998674441855306,"pitcher2",5,"Strong","Experiment1",0.550847753631443,2.09735169589255
"115",2,"0.1",103,0,"0","ImmediateRec",0.694462469334387,"ironingboard",6,"Strong","Experiment1",0.550847753631443,2.09735169589255
"116",2,"0.5",106,1,"0","ImmediateRec",0.874074955421608,"cherrytomato2",1,"Flat","Experiment1",0.550847753631443,2.09735169589255
"117",2,"0.5",110,0,"0","ImmediateRec",0.392592729722111,"pear2",1,"Flat","Experiment1",0.550847753631443,2.09735169589255
"118",2,"0.1",121,1,"1","ImmediateRec",0.014634308242115,"violin",5,"Strong","Experiment1",0.550847753631443,2.09735169589255
"119",2,"0.9",136,1,"0","ImmediateRec",0.989913880668289,"gong",4,"Strong","Experiment1",0.550847753631443,2.09735169589255
"120",2,"0.1",137,0,"1","ImmediateRec",0.00115026363204707,"glassmop",6,"Strong","Experiment1",0.550847753631443,2.09735169589255
"121",2,"0.5",146,1,"0","ImmediateRec",0.43898268616022,"trumpet",1,"Flat","Experiment1",0.550847753631443,2.09735169589255
"122",2,"0.5",148,0,"1","ImmediateRec",0.197170059605766,"tuba2",1,"Flat","Experiment1",0.550847753631443,2.09735169589255
"123",2,"0.5",149,0,"0","ImmediateRec",0.966478341854963,"peppergreen2",1,"Flat","Experiment1",0.550847753631443,2.09735169589255
"124",2,"0.1",152,1,"1","ImmediateRec",2.19634993336992e-06,"drums",5,"Strong","Experiment1",0.550847753631443,2.09735169589255
"125",2,"0.5",153,1,"0","ImmediateRec",0.989481863393638,"timbal",3,"Flat","Experiment1",0.550847753631443,2.09735169589255
"126",2,"0.5",157,1,"1","ImmediateRec",0.725367650380545,"marimba2",2,"Flat","Experiment1",0.550847753631443,2.09735169589255
"127",2,"0.9",166,1,"0","ImmediateRec",0.999992372032771,"guitarcase2",6,"Strong","Experiment1",0.550847753631443,2.09735169589255
"128",2,"0.5",170,0,"1","ImmediateRec",0.194975156848679,"kiwi",1,"Flat","Experiment1",0.550847753631443,2.09735169589255
"129",2,"0.1",172,0,"1","ImmediateRec",0.115650287486535,"garbagebin",6,"Strong","Experiment1",0.550847753631443,2.09735169589255
"130",2,"0.5",174,0,"0","ImmediateRec",0.855967814442404,"mushroom2",3,"Flat","Experiment1",0.550847753631443,2.09735169589255
"131",2,"0.9",175,1,"0","ImmediateRec",0.999087577485821,"greenolive",6,"Strong","Experiment1",0.550847753631443,2.09735169589255
"132",2,"0.5",177,1,"0","ImmediateRec",0.995012980163268,"glassmop2",1,"Flat","Experiment1",0.550847753631443,2.09735169589255
"133",2,"0.5",179,1,"0","ImmediateRec",0.337831895184218,"brusselssprout",2,"Flat","Experiment1",0.550847753631443,2.09735169589255
"134",2,"0.9",189,1,"0","ImmediateRec",0.999999999772947,"thread",5,"Strong","Experiment1",0.550847753631443,2.09735169589255
"135",2,"0.5",193,0,"0","ImmediateRec",0.151737954616938,"garlic2",2,"Flat","Experiment1",0.550847753631443,2.09735169589255
"136",2,"0.1",202,0,"1","ImmediateRec",0.115649431817486,"tambourine2",5,"Strong","Experiment1",0.550847753631443,2.09735169589255
"137",2,"0.1",203,0,"1","ImmediateRec",0.0519442020920713,"tambourine",5,"Strong","Experiment1",0.550847753631443,2.09735169589255
"138",2,"0.9",204,1,"0","ImmediateRec",0.999983184680348,"musicsheet",4,"Strong","Experiment1",0.550847753631443,2.09735169589255
"139",2,"0.5",205,1,"1","ImmediateRec",0.641006834266084,"towel2",1,"Flat","Experiment1",0.550847753631443,2.09735169589255
"140",2,"0.5",208,1,"0","ImmediateRec",0.992936431720956,"wateringcan2",2,"Flat","Experiment1",0.550847753631443,2.09735169589255
"141",2,"0.9",213,1,"0","ImmediateRec",0.989930695757407,"scale",5,"Strong","Experiment1",0.550847753631443,2.09735169589255
"142",2,"0.9",220,1,"0","ImmediateRec",0.999086931889119,"grape",6,"Strong","Experiment1",0.550847753631443,2.09735169589255
"143",2,"0.5",223,1,"1","ImmediateRec",0.287909659548209,"teapot2",1,"Flat","Experiment1",0.550847753631443,2.09735169589255
"144",2,"0.5",230,0,"0","ImmediateRec",0.998490347499274,"grandpiano2",1,"Flat","Experiment1",0.550847753631443,2.09735169589255
"145",2,"0.5",234,1,"0","ImmediateRec",0.337385428538916,"glass",2,"Flat","Experiment1",0.550847753631443,2.09735169589255
"146",2,"0.5",235,1,"0","ImmediateRec",0.886386976560198,"electricguitar2",2,"Flat","Experiment1",0.550847753631443,2.09735169589255
"147",2,"0.1",242,0,"1","ImmediateRec",0.0519813640735796,"mushroom",4,"Strong","Experiment1",0.550847753631443,2.09735169589255
"148",2,"0.5",243,1,"0","ImmediateRec",0.99450886958504,"thermometer2",3,"Flat","Experiment1",0.550847753631443,2.09735169589255
"149",2,"0.9",245,0,"0","ImmediateRec",0.999999863065705,"electricdrumset",6,"Strong","Experiment1",0.550847753631443,2.09735169589255
"150",2,"0.5",252,1,"1","ImmediateRec",0.992349217402926,"kiwi2",2,"Flat","Experiment1",0.550847753631443,2.09735169589255
"151",2,"0.5",256,0,"0","ImmediateRec",0.87762136055706,"mango",3,"Flat","Experiment1",0.550847753631443,2.09735169589255
"152",2,"0.1",257,0,"1","ImmediateRec",0.00211554358017074,"endive2",4,"Strong","Experiment1",0.550847753631443,2.09735169589255
"153",2,"0.5",258,0,"0","ImmediateRec",0.445715880178604,"cauliflower",2,"Flat","Experiment1",0.550847753631443,2.09735169589255
"154",2,"0.1",263,1,"1","ImmediateRec",0.111164230936612,"musicstand2",5,"Strong","Experiment1",0.550847753631443,2.09735169589255
"155",2,"0.9",266,1,"1","ImmediateRec",0.399239397418492,"triangle2",6,"Strong","Experiment1",0.550847753631443,2.09735169589255
"156",2,"0.5",267,1,"0","ImmediateRec",0.854342390569866,"sponge2",2,"Flat","Experiment1",0.550847753631443,2.09735169589255
"157",2,"0.1",271,1,"0","ImmediateRec",0.820864928205085,"wateringcan",6,"Strong","Experiment1",0.550847753631443,2.09735169589255
"158",2,"0.9",272,0,"0","ImmediateRec",0.999999972374141,"spraybottle2",4,"Strong","Experiment1",0.550847753631443,2.09735169589255
"159",2,"0.1",273,1,"1","ImmediateRec",0.368693326468478,"dishsoap",6,"Strong","Experiment1",0.550847753631443,2.09735169589255
"160",2,"0.1",277,0,"1","ImmediateRec",0.573273774395891,"frenchhorn",5,"Strong","Experiment1",0.550847753631443,2.09735169589255
"161",2,"0.1",281,0,"0","ImmediateRec",0.808339365302976,"celery",4,"Strong","Experiment1",0.550847753631443,2.09735169589255
"162",2,"0.1",284,1,"1","ImmediateRec",0.163072557047079,"peanut",4,"Strong","Experiment1",0.550847753631443,2.09735169589255
"163",2,"0.9",288,1,"0","ImmediateRec",0.977581229176673,"grape2",6,"Strong","Experiment1",0.550847753631443,2.09735169589255
"164",2,"0.1",293,1,"0","ImmediateRec",0.561527738137186,"lintroller2",6,"Strong","Experiment1",0.550847753631443,2.09735169589255
"165",2,"0.9",298,1,"0","ImmediateRec",0.999962838724909,"speaker2",4,"Strong","Experiment1",0.550847753631443,2.09735169589255
"166",2,"0.9",302,1,"0","ImmediateRec",0.999999999954244,"cherry2",5,"Strong","Experiment1",0.550847753631443,2.09735169589255
"167",2,"0.9",303,0,"0","ImmediateRec",0.999944678092278,"trombone2",6,"Strong","Experiment1",0.550847753631443,2.09735169589255
"168",2,"0.5",310,1,"0","ImmediateRec",0.444210625534221,"metronome2",2,"Flat","Experiment1",0.550847753631443,2.09735169589255
"169",3,"0.1",5,0,"1","ImmediateRec",0.207015256256259,"grandpiano2",4,"Strong","Experiment1",0.127812872031538,3.88877586461011
"170",3,"0.9",6,0,"0","ImmediateRec",0.894858946618255,"iron2",4,"Strong","Experiment1",0.127812872031538,3.88877586461011
"171",3,"0.9",10,0,"0","ImmediateRec",0.891674285397346,"hihat2",5,"Strong","Experiment1",0.127812872031538,3.88877586461011
"172",3,"0.9",11,1,"1","ImmediateRec",0.777706834064042,"frenchhorn2",5,"Strong","Experiment1",0.127812872031538,3.88877586461011
"173",3,"0.9",21,0,"0","ImmediateRec",0.962222396820278,"cherrytomato",4,"Strong","Experiment1",0.127812872031538,3.88877586461011
"174",3,"0.1",24,0,"1","ImmediateRec",0.271804499051775,"panflute2",4,"Strong","Experiment1",0.127812872031538,3.88877586461011
"175",3,"0.5",26,0,"0","ImmediateRec",0.640906081543337,"harmonica2",2,"Flat","Experiment1",0.127812872031538,3.88877586461011
"176",3,"0.9",31,1,"0","ImmediateRec",0.906668259725156,"spraybottle2",6,"Strong","Experiment1",0.127812872031538,3.88877586461011
"177",3,"0.5",32,1,"0","ImmediateRec",0.604419881052222,"dishsoap2",3,"Flat","Experiment1",0.127812872031538,3.88877586461011
"178",3,"0.5",39,0,"1","ImmediateRec",0.765144693050096,"ironingboard",2,"Flat","Experiment1",0.127812872031538,3.88877586461011
"179",3,"0.9",40,0,"0","ImmediateRec",0.932081623556814,"electricdrumset",6,"Strong","Experiment1",0.127812872031538,3.88877586461011
"180",3,"0.9",42,0,"0","ImmediateRec",0.893337330286639,"mango",4,"Strong","Experiment1",0.127812872031538,3.88877586461011
"181",3,"0.5",43,0,"0","ImmediateRec",0.780581120894127,"coffeebean",3,"Flat","Experiment1",0.127812872031538,3.88877586461011
"182",3,"0.9",44,0,"0","ImmediateRec",0.861189246029335,"dishsoap",6,"Strong","Experiment1",0.127812872031538,3.88877586461011
"183",3,"0.5",47,0,"0","ImmediateRec",0.721609037962556,"celery",3,"Flat","Experiment1",0.127812872031538,3.88877586461011
"184",3,"0.5",49,0,"1","ImmediateRec",0.70732322579368,"endive2",1,"Flat","Experiment1",0.127812872031538,3.88877586461011
"185",3,"0.5",51,0,"0","ImmediateRec",0.726381000617428,"flyswatter2",3,"Flat","Experiment1",0.127812872031538,3.88877586461011
"186",3,"0.5",52,0,"0","ImmediateRec",0.691401631218513,"harp2",3,"Flat","Experiment1",0.127812872031538,3.88877586461011
"187",3,"0.5",54,1,"0","ImmediateRec",0.680378443535114,"saw",3,"Flat","Experiment1",0.127812872031538,3.88877586461011
"188",3,"0.1",57,0,"1","ImmediateRec",0.122473047932043,"pan",5,"Strong","Experiment1",0.127812872031538,3.88877586461011
"189",3,"0.1",62,1,"0","ImmediateRec",0.0931665195907255,"glassmop2",5,"Strong","Experiment1",0.127812872031538,3.88877586461011
"190",3,"0.5",66,0,"0","ImmediateRec",0.754099121604783,"coconut2",3,"Flat","Experiment1",0.127812872031538,3.88877586461011
"191",3,"0.9",67,1,"0","ImmediateRec",0.872202693763005,"mango2",4,"Strong","Experiment1",0.127812872031538,3.88877586461011
"192",3,"0.5",71,1,"1","ImmediateRec",0.795162224343211,"record",1,"Flat","Experiment1",0.127812872031538,3.88877586461011
"193",3,"0.1",85,0,"1","ImmediateRec",0.309237802505183,"casabamelon2",6,"Strong","Experiment1",0.127812872031538,3.88877586461011
"194",3,"0.5",86,0,"0","ImmediateRec",0.645383820571122,"recyclingbin2",3,"Flat","Experiment1",0.127812872031538,3.88877586461011
"195",3,"0.9",92,1,"0","ImmediateRec",0.931838382218426,"mushroom",5,"Strong","Experiment1",0.127812872031538,3.88877586461011
"196",3,"0.5",95,1,"0","ImmediateRec",0.664519138873881,"saxophone2",2,"Flat","Experiment1",0.127812872031538,3.88877586461011
"197",3,"0.9",96,0,"0","ImmediateRec",0.985755121823432,"handbrush",4,"Strong","Experiment1",0.127812872031538,3.88877586461011
"198",3,"0.5",107,0,"0","ImmediateRec",0.688463963264369,"lintroller2",1,"Flat","Experiment1",0.127812872031538,3.88877586461011
"199",3,"0.5",108,1,"0","ImmediateRec",0.686306901196471,"pineapple",2,"Flat","Experiment1",0.127812872031538,3.88877586461011
"200",3,"0.9",113,1,"0","ImmediateRec",0.929219895683224,"handvacuum2",4,"Strong","Experiment1",0.127812872031538,3.88877586461011
"201",3,"0.1",116,1,"1","ImmediateRec",0.118729951086116,"onion",6,"Strong","Experiment1",0.127812872031538,3.88877586461011
"202",3,"0.5",121,1,"1","ImmediateRec",0.722700110886774,"glass",2,"Flat","Experiment1",0.127812872031538,3.88877586461011
