"","participant","OvsN","PE_level","object_cat","obj_file","scn_file","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group"
"1",15,2,0,2,"stim/objects/Instruments/flute3.png","",0,0,"",0,"right",3.332999945,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1
"2",15,2,0,1,"stim/objects/HouseObjects/doormat4.png","",0,0,"",0,"right",3.296000004,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,1
"3",15,1,0.7,2,"stim/objects/Instruments/electricguitar2.png","stim/31.jpeg",3,1,"stim/31.jpeg",1,"right",2.286999941,2,2,5.210000038,3,2.953999996,3,0,0,NA,0,NA,1
"4",15,1,0.9,2,"stim/objects/Instruments/musicstand2.png","stim/52.jpeg",5,2,"stim/52.jpeg",4,"left",4.204999924,4,1,7.917000055,2,5.507999897,4,1,0,0,0,0,1
"5",15,2,0,2,"stim/objects/Instruments/laud3.png","",0,0,"",0,"left",2.174999952,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,1
"6",15,1,0.3,1,"stim/objects/HouseObjects/cushion2.png","stim/33.jpeg",3,3,"stim/33.jpeg",4,"left",1.403999805,4,2,6.348999977,4,3.067000151,6,1,0,0,1,1,1
"7",15,1,0.5,2,"stim/objects/HouseObjects/saw.png","stim/21.jpeg",2,1,"stim/21.jpeg",1,"right",4.455999851,2,2,6.75999999,1,3.482000113,7,0,0,NA,1,NA,1
"8",15,2,0,1,"stim/objects/HouseObjects/lintroller3.png","",0,0,"",0,"right",3.463999987,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,1
"9",15,2,0,2,"stim/objects/Instruments/panflute3.png","",0,0,"",0,"right",1.726000071,NA,NA,NA,NA,NA,9,1,NA,NA,NA,NA,1
"10",15,2,0,2,"stim/objects/Instruments/keyboard3.png","",0,0,"",0,"left",1.088999987,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,1
"11",15,2,0,2,"stim/objects/Instruments/hihat3.png","",0,0,"",0,"right",1.268999815,NA,NA,NA,NA,NA,11,1,NA,NA,NA,NA,1
"12",15,2,0,2,"stim/objects/Instruments/violin3.png","",0,0,"",0,"right",1.017999887,NA,NA,NA,NA,NA,12,1,NA,NA,NA,NA,1
"13",15,1,0.1,2,"stim/objects/Instruments/xylophone2.png","stim/64.jpeg",6,4,"stim/64.jpeg",4,"left",1.049000025,3,2,4.602999926,3,3.607999802,13,1,0,0,0,0,1
"14",15,1,0.5,2,"stim/objects/HouseObjects/scale.png","stim/22.jpeg",2,2,"stim/22.jpeg",2,"right",3.29399991,2,4,8.980999947,1,3.032000065,14,0,0,NA,0,NA,1
"15",15,1,0.3,1,"stim/objects/HouseObjects/wateringcan.png","stim/31.jpeg",3,1,"stim/31.jpeg",1,"right",1.855000019,2,4,4.482999802,2,3.231999874,15,0,0,NA,0,NA,1
"16",15,2,0,2,"stim/objects/Instruments/speaker3.png","",0,0,"",0,"right",2.434000015,NA,NA,NA,NA,NA,16,1,NA,NA,NA,NA,1
"17",15,1,0.7,1,"stim/objects/HouseObjects/iron2.png","stim/43.jpeg",4,3,"stim/43.jpeg",2,"right",1.851000071,2,1,1.713000059,4,2.236000061,17,0,0,NA,0,NA,1
"18",15,2,0,2,"stim/objects/Instruments/harmonica3.png","",0,0,"",0,"left",2.098999977,NA,NA,NA,NA,NA,18,0,NA,NA,NA,NA,1
"19",15,1,0.5,2,"stim/objects/Instruments/tambourine.png","stim/21.jpeg",2,1,"stim/21.jpeg",2,"right",4.362999916,3,1,3.029999971,4,4.306999922,19,0,1,NA,0,NA,1
"20",15,2,0,2,"stim/objects/Instruments/guitarcase3.png","",0,0,"",0,"right",1.671000004,NA,NA,NA,NA,NA,20,1,NA,NA,NA,NA,1
"21",15,1,0.5,1,"stim/objects/HouseObjects/safetypin.png","stim/13.jpeg",1,3,"stim/13.jpeg",1,"left",0.977999926,4,2,8.320999861,1,2.508999825,21,1,0,0,1,1,1
"22",15,1,0.1,2,"stim/objects/Instruments/speaker2.png","stim/63.jpeg",6,3,"stim/63.jpeg",2,"left",1.753999949,3,3,4.299000025,1,3.21999979,22,1,1,1,0,0,1
"23",15,2,0,1,"stim/objects/HouseObjects/glass4.png","",0,0,"",0,"right",2.089999914,NA,NA,NA,NA,NA,23,1,NA,NA,NA,NA,1
"24",15,1,0.1,1,"stim/objects/HouseObjects/safetypin2.png","stim/52.jpeg",5,2,"stim/52.jpeg",4,"right",1.102999926,1,1,4.605000019,3,4.359999895,24,0,0,NA,0,NA,1
"25",15,1,0.9,1,"stim/objects/HouseObjects/wateringcan2.png","stim/62.jpeg",6,2,"stim/62.jpeg",4,"right",1.249999762,2,4,5.339999914,4,2.950999975,25,0,0,NA,1,NA,1
"26",15,1,0.7,1,"stim/objects/HouseObjects/key2.png","stim/41.jpeg",4,1,"stim/41.jpeg",1,"right",1.664999962,2,2,3.532000065,3,2.622999907,26,0,0,NA,0,NA,1
"27",15,1,0.1,1,"stim/objects/HouseObjects/lintroller2.png","stim/52.jpeg",5,2,"stim/52.jpeg",3,"left",1.247999907,3,3,3.494999886,4,2.022000074,27,1,0,0,0,0,1
"28",15,1,0.9,2,"stim/objects/Instruments/record2.png","stim/52.jpeg",5,2,"stim/52.jpeg",2,"left",1.536000013,4,1,5.950999975,3,3.03399992,28,1,0,0,0,0,1
"29",15,2,0,1,"stim/objects/HouseObjects/dishsoap3.png","",0,0,"",0,"right",1.572999954,NA,NA,NA,NA,NA,29,1,NA,NA,NA,NA,1
"30",15,2,0,1,"stim/objects/HouseObjects/glass3.png","",0,0,"",0,"right",2.839999914,NA,NA,NA,NA,NA,30,1,NA,NA,NA,NA,1
"31",15,1,0.5,1,"stim/objects/HouseObjects/remote.png","stim/14.jpeg",1,4,"stim/14.jpeg",1,"left",1.473999977,4,1,3.167999983,1,2.78399992,31,1,0,0,1,1,1
"32",15,1,0.1,1,"stim/objects/HouseObjects/rubbergloves2.png","stim/54.jpeg",5,4,"stim/54.jpeg",1,"left",3.06799984,3,4,3.906999826,2,3.254999876,32,1,1,1,0,0,1
"33",15,1,0.1,1,"stim/objects/HouseObjects/knife2.png","stim/51.jpeg",5,1,"stim/51.jpeg",3,"left",1.267999887,3,1,1.90899992,3,3.076999903,33,1,1,1,1,1,1
"34",15,1,0.5,2,"stim/objects/Instruments/trombone.png","stim/24.jpeg",2,4,"stim/24.jpeg",1,"left",1.471999884,2,4,5.91899991,2,2.154000044,34,1,1,1,0,0,1
"35",15,2,0,2,"stim/objects/Instruments/grandpiano4.png","",0,0,"",0,"left",1.362999916,NA,NA,NA,NA,NA,35,0,NA,NA,NA,NA,1
"36",15,2,0,1,"stim/objects/HouseObjects/ironingboard3.png","",0,0,"",0,"right",1.355999947,NA,NA,NA,NA,NA,36,1,NA,NA,NA,NA,1
"37",15,1,0.3,2,"stim/objects/Instruments/harmonica2.png","stim/42.jpeg",4,2,"stim/42.jpeg",2,"left",1.26699996,3,4,6.546999931,3,2.851999998,37,1,0,0,0,0,1
"38",15,2,0,2,"stim/objects/Instruments/flutetrans4.png","",0,0,"",0,"right",1.806999922,NA,NA,NA,NA,NA,38,1,NA,NA,NA,NA,1
"39",15,1,0.1,1,"stim/objects/HouseObjects/recyclingbin2.png","stim/52.jpeg",5,2,"stim/52.jpeg",3,"right",1.076999903,2,1,4.118999958,1,2.522000074,39,0,0,NA,0,NA,1
"40",15,1,0.3,2,"stim/objects/Instruments/laud2.png","stim/42.jpeg",4,2,"stim/42.jpeg",3,"left",2.188999891,2,3,5.753000021,4,1.928999901,40,1,0,0,0,0,1
"41",15,1,0.3,1,"stim/objects/HouseObjects/vacuumcleaner.png","stim/34.jpeg",3,4,"stim/34.jpeg",3,"left",2.18900013,3,1,2.332999945,3,2.582999945,41,1,0,0,1,1,1
"42",15,1,0.1,2,"stim/objects/Instruments/trombone2.png","stim/63.jpeg",6,3,"stim/63.jpeg",4,"right",1.744999886,1,1,1.921999931,4,2.826999903,42,0,0,NA,1,NA,1
"43",15,2,0,1,"stim/objects/HouseObjects/dishsoap4.png","",0,0,"",0,"right",1.490999937,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,1
"44",15,1,0.9,1,"stim/objects/HouseObjects/spraybottle2.png","stim/64.jpeg",6,4,"stim/64.jpeg",4,"left",2.226000071,2,4,2.774999857,3,4.029000044,44,1,1,1,0,0,1
"45",15,1,0.5,1,"stim/objects/HouseObjects/rug.png","stim/12.jpeg",1,2,"stim/12.jpeg",2,"left",1.214999914,4,1,3.088999987,3,3.006999969,45,1,0,0,0,0,1
"46",15,2,0,1,"stim/objects/HouseObjects/recyclingbin3.png","",0,0,"",0,"right",1.292999983,NA,NA,NA,NA,NA,46,1,NA,NA,NA,NA,1
"47",15,2,0,2,"stim/objects/Instruments/laud4.png","",0,0,"",0,"right",1.250999928,NA,NA,NA,NA,NA,47,1,NA,NA,NA,NA,1
"48",15,2,0,1,"stim/objects/HouseObjects/flyswatter3.png","",0,0,"",0,"right",1.323999882,NA,NA,NA,NA,NA,48,1,NA,NA,NA,NA,1
"49",15,2,0,2,"stim/objects/Instruments/drums3.png","",0,0,"",0,"left",4.0849998,NA,NA,NA,NA,NA,49,0,NA,NA,NA,NA,1
"50",15,2,0,2,"stim/objects/Instruments/xylophone3.png","",0,0,"",0,"right",1.424000025,NA,NA,NA,NA,NA,50,1,NA,NA,NA,NA,1
"51",15,2,0,2,"stim/objects/Instruments/musicstand3.png","",0,0,"",0,"left",1.020999908,NA,NA,NA,NA,NA,51,0,NA,NA,NA,NA,1
"52",15,2,0,1,"stim/objects/HouseObjects/dustpan3.png","",0,0,"",0,"right",1.115999937,NA,NA,NA,NA,NA,52,1,NA,NA,NA,NA,1
"53",15,2,0,1,"stim/objects/HouseObjects/key4.png","",0,0,"",0,"left",0.860999823,NA,NA,NA,NA,NA,53,0,NA,NA,NA,NA,1
"54",15,1,0.7,1,"stim/objects/HouseObjects/glassmop2.png","stim/43.jpeg",4,3,"stim/43.jpeg",3,"left",1.217999935,4,3,5.510999918,1,3.230000019,54,1,1,1,0,0,1
"55",15,2,0,1,"stim/objects/HouseObjects/glassmop4.png","",0,0,"",0,"right",1.534999847,NA,NA,NA,NA,NA,55,1,NA,NA,NA,NA,1
"56",15,1,0.9,2,"stim/objects/Instruments/musicsheet2.png","stim/51.jpeg",5,1,"stim/51.jpeg",3,"left",1.092999935,4,2,3.777999878,2,3.502999783,56,1,0,0,0,0,1
"57",15,2,0,1,"stim/objects/HouseObjects/thread3.png","",0,0,"",0,"right",1.095999956,NA,NA,NA,NA,NA,57,1,NA,NA,NA,NA,1
"58",15,1,0.7,2,"stim/objects/Instruments/drums2.png","stim/33.jpeg",3,3,"stim/33.jpeg",1,"right",1.01699996,4,1,2.842000008,4,1.889999866,58,0,0,NA,0,NA,1
"59",15,2,0,1,"stim/objects/HouseObjects/key3.png","",0,0,"",0,"right",1.088999987,NA,NA,NA,NA,NA,59,1,NA,NA,NA,NA,1
"60",15,1,0.3,2,"stim/objects/Instruments/hihat2.png","stim/44.jpeg",4,4,"stim/44.jpeg",2,"right",2.258999825,4,2,2.389999866,3,1.948999882,60,0,0,NA,0,NA,1
"61",15,1,0.9,2,"stim/objects/Instruments/metronome2.png","stim/54.jpeg",5,4,"stim/54.jpeg",3,"left",1.011999846,4,2,2.976999998,1,2.263999939,61,1,0,0,0,0,1
"62",15,2,0,1,"stim/objects/HouseObjects/knife3.png","",0,0,"",0,"left",0.896999836,NA,NA,NA,NA,NA,62,0,NA,NA,NA,NA,1
"63",15,2,0,2,"stim/objects/Instruments/gong3.png","",0,0,"",0,"right",1.27699995,NA,NA,NA,NA,NA,63,1,NA,NA,NA,NA,1
"64",15,1,0.7,2,"stim/objects/Instruments/trumpet.png","stim/32.jpeg",3,2,"stim/32.jpeg",2,"left",1.000999928,3,1,2.812999964,4,2.984999895,64,1,0,0,0,0,1
"65",15,2,0,1,"stim/objects/HouseObjects/handvacuum4.png","",0,0,"",0,"right",1.11199975,NA,NA,NA,NA,NA,65,1,NA,NA,NA,NA,1
"66",15,2,0,1,"stim/objects/HouseObjects/garbagebin3.png","",0,0,"",0,"right",0.936999798,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,1
"67",15,1,0.9,2,"stim/objects/Instruments/pipepiano2.png","stim/51.jpeg",5,1,"stim/51.jpeg",1,"right",1.764999866,3,3,4.594000101,1,2.117999792,67,0,0,NA,1,NA,1
"68",15,1,0.1,1,"stim/objects/HouseObjects/rug2.png","stim/51.jpeg",5,1,"stim/51.jpeg",2,"left",1.292000055,4,2,3.071000099,1,1.495999813,68,1,0,0,0,0,1
"69",15,2,0,1,"stim/objects/HouseObjects/coffee3.png","",0,0,"",0,"right",1.340999842,NA,NA,NA,NA,NA,69,1,NA,NA,NA,NA,1
"70",15,1,0.7,1,"stim/objects/HouseObjects/ironingboard2.png","stim/44.jpeg",4,4,"stim/44.jpeg",1,"left",1.154999971,3,1,1.789000034,2,1.872999907,70,1,0,0,0,0,1
"71",15,1,0.7,1,"stim/objects/HouseObjects/garbagebin2.png","stim/41.jpeg",4,1,"stim/41.jpeg",1,"left",1.904000044,3,3,1.899999857,2,1.315999746,71,1,0,0,0,0,1
"72",15,1,0.5,1,"stim/objects/HouseObjects/rubbergloves.png","stim/11.jpeg",1,1,"stim/11.jpeg",4,"left",1.151000023,4,1,4.150000095,3,2.365999937,72,1,1,1,0,0,1
"73",15,2,0,1,"stim/objects/HouseObjects/saw3.png","",0,0,"",0,"left",1.250999928,NA,NA,NA,NA,NA,73,0,NA,NA,NA,NA,1
"74",15,1,0.3,2,"stim/objects/Instruments/harp2.png","stim/43.jpeg",4,3,"stim/43.jpeg",4,"right",1,3,1,1.415999889,4,1.799000025,74,0,0,NA,1,NA,1
"75",15,1,0.9,1,"stim/objects/HouseObjects/thermometer2.png","stim/62.jpeg",6,2,"stim/62.jpeg",2,"left",5.000999928,4,3,4.399999857,2,1.895999908,75,1,0,0,1,1,1
"76",15,1,0.5,1,"stim/objects/Instruments/saxophone.png","stim/12.jpeg",1,2,"stim/12.jpeg",3,"left",1.319000006,3,3,2.917999983,2,2.042999983,76,1,0,0,0,0,1
"77",15,2,0,1,"stim/objects/HouseObjects/hairdryer3.png","",0,0,"",0,"left",1.514999866,NA,NA,NA,NA,NA,77,0,NA,NA,NA,NA,1
"78",15,1,0.3,1,"stim/objects/HouseObjects/thread.png","stim/32.jpeg",3,2,"stim/32.jpeg",1,"right",0.916999817,3,2,2.073999882,4,2.340999842,78,0,1,NA,0,NA,1
"79",15,2,0,2,"stim/objects/Instruments/trombone3.png","",0,0,"",0,"right",1.449999809,NA,NA,NA,NA,NA,79,1,NA,NA,NA,NA,1
"80",15,2,0,2,"stim/objects/Instruments/triangle3.png","",0,0,"",0,"right",1.116999865,NA,NA,NA,NA,NA,80,1,NA,NA,NA,NA,1
"81",15,2,0,1,"stim/objects/HouseObjects/iron3.png","",0,0,"",0,"right",1.005000114,NA,NA,NA,NA,NA,81,1,NA,NA,NA,NA,1
"82",15,2,0,1,"stim/objects/HouseObjects/scale3.png","",0,0,"",0,"right",1.035000086,NA,NA,NA,NA,NA,82,1,NA,NA,NA,NA,1
"83",15,1,0.1,1,"stim/objects/HouseObjects/remote2.png","stim/53.jpeg",5,3,"stim/53.jpeg",1,"right",2.417999744,3,1,1.916000128,3,2.040999889,83,0,0,NA,0,NA,1
"84",15,1,0.3,2,"stim/objects/Instruments/maraca2.png","stim/43.jpeg",4,3,"stim/43.jpeg",2,"left",1.585999966,3,2,4.463999987,4,1.899999857,84,1,0,0,0,0,1
"85",15,2,0,2,"stim/objects/Instruments/flutetrans3.png","",0,0,"",0,"left",1.180999994,NA,NA,NA,NA,NA,85,0,NA,NA,NA,NA,1
"86",15,2,0,1,"stim/objects/HouseObjects/hairdryer4.png","",0,0,"",0,"right",1.092999935,NA,NA,NA,NA,NA,86,1,NA,NA,NA,NA,1
"87",15,2,0,1,"stim/objects/HouseObjects/cushion4.png","",0,0,"",0,"right",1.016000032,NA,NA,NA,NA,NA,87,1,NA,NA,NA,NA,1
"88",15,1,0.9,2,"stim/objects/Instruments/saxophone2.png","stim/54.jpeg",5,4,"stim/54.jpeg",1,"right",1.338000059,1,2,1.832999945,3,1.5,88,0,0,NA,0,NA,1
"89",15,1,0.7,2,"stim/objects/Instruments/xylophone.png","stim/32.jpeg",3,2,"stim/32.jpeg",2,"right",1.28399992,3,1,1.349999905,2,1.766000032,89,0,0,NA,1,NA,1
"90",15,1,0.9,1,"stim/objects/HouseObjects/teapot2.png","stim/61.jpeg",6,1,"stim/61.jpeg",1,"left",1.01699996,4,1,1.88499999,2,2.76699996,90,1,1,1,0,0,1
"91",15,2,0,2,"stim/objects/Instruments/electricdrumset3.png","",0,0,"",0,"right",4.734999895,NA,NA,NA,NA,NA,91,1,NA,NA,NA,NA,1
"92",15,1,0.3,1,"stim/objects/HouseObjects/thermometer.png","stim/31.jpeg",3,1,"stim/31.jpeg",1,"left",1.417000055,3,3,8.082999945,3,2.616999865,92,1,0,0,0,0,1
"93",15,2,0,2,"stim/objects/Instruments/vuvuzela3.png","",0,0,"",0,"right",1.085000038,NA,NA,NA,NA,NA,93,1,NA,NA,NA,NA,1
"94",15,1,0.9,1,"stim/objects/HouseObjects/vacuumcleaner2.png","stim/61.jpeg",6,1,"stim/61.jpeg",1,"right",1.035000086,1,4,4.849999905,1,3.365999937,94,0,0,NA,1,NA,1
"95",15,2,0,2,"stim/objects/Instruments/metronome3.png","",0,0,"",0,"right",1.450999975,NA,NA,NA,NA,NA,95,1,NA,NA,NA,NA,1
"96",15,1,0.3,1,"stim/objects/HouseObjects/dishsoap2.png","stim/34.jpeg",3,4,"stim/34.jpeg",1,"left",1.834000111,4,2,6.184000015,3,2.582999945,96,1,0,0,0,0,1
"97",15,1,0.1,1,"stim/objects/HouseObjects/pitcher2.png","stim/51.jpeg",5,1,"stim/51.jpeg",1,"left",1.134000063,4,2,3.866999865,3,5.215999842,97,1,0,0,0,0,1
"98",15,1,0.9,1,"stim/objects/HouseObjects/saw2.png","stim/61.jpeg",6,1,"stim/61.jpeg",1,"left",0.934000015,4,2,3.582999945,3,1.515999794,98,1,0,0,0,0,1
"99",15,1,0.9,1,"stim/objects/HouseObjects/thread2.png","stim/63.jpeg",6,3,"stim/63.jpeg",3,"left",1.851000071,4,4,6.765999794,3,2.032999992,99,1,0,0,1,1,1
"100",15,2,0,1,"stim/objects/HouseObjects/ironingboard4.png","",0,0,"",0,"right",1.250999928,NA,NA,NA,NA,NA,100,1,NA,NA,NA,NA,1
"101",15,2,0,2,"stim/objects/Instruments/oboe3.png","",0,0,"",0,"left",1.400999784,NA,NA,NA,NA,NA,101,0,NA,NA,NA,NA,1
"102",15,2,0,2,"stim/objects/Instruments/electricdrumset4.png","",0,0,"",0,"left",1.233999968,NA,NA,NA,NA,NA,102,0,NA,NA,NA,NA,1
"103",15,2,0,1,"stim/objects/HouseObjects/handbrush4.png","",0,0,"",0,"right",1.483999968,NA,NA,NA,NA,NA,103,1,NA,NA,NA,NA,1
"104",15,1,0.7,1,"stim/objects/HouseObjects/flyswatter2.png","stim/44.jpeg",4,4,"stim/44.jpeg",1,"left",1.184000015,4,3,9.899999857,1,3.266000032,104,1,0,0,1,1,1
"105",15,1,0.3,1,"stim/objects/HouseObjects/dustpan2.png","stim/32.jpeg",3,2,"stim/32.jpeg",3,"left",1.217999935,3,1,3.898999929,2,4.666999817,105,1,0,0,0,0,1
"106",15,1,0.5,2,"stim/objects/HouseObjects/teapot.png","stim/21.jpeg",2,1,"stim/21.jpeg",4,"left",1.06799984,4,1,4.315999746,1,1.549999952,106,1,1,1,0,0,1
"107",15,2,0,2,"stim/objects/Instruments/guitarcase4.png","",0,0,"",0,"right",2.135999918,NA,NA,NA,NA,NA,107,1,NA,NA,NA,NA,1
"108",15,2,0,2,"stim/objects/Instruments/record3.png","",0,0,"",0,"right",3.184999943,NA,NA,NA,NA,NA,108,1,NA,NA,NA,NA,1
"109",15,2,0,2,"stim/objects/Instruments/electricguitar4.png","",0,0,"",0,"right",1.351000071,NA,NA,NA,NA,NA,109,1,NA,NA,NA,NA,1
"110",15,2,0,1,"stim/objects/HouseObjects/thermometer3.png","",0,0,"",0,"right",1.083999872,NA,NA,NA,NA,NA,110,1,NA,NA,NA,NA,1
"111",15,1,0.3,2,"stim/objects/Instruments/gong2.png","stim/43.jpeg",4,3,"stim/43.jpeg",4,"left",1.101000071,4,3,4.733999968,2,2.266000032,111,1,1,1,0,0,1
"112",15,2,0,2,"stim/objects/Instruments/frenchhorn3.png","",0,0,"",0,"left",1.284999847,NA,NA,NA,NA,NA,112,0,NA,NA,NA,NA,1
