"","participant","OvsN","PE_level","object_cat","obj_file","scn_file","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group"
"1",44,1,0.3,2,"stim/objects/Instruments/cymbal2.png","stim/63.jpeg",6,3,"stim/63.jpeg",3,"right",1.833000183,4,3,3.511000156,1,1.758000135,1,0,1,NA,0,NA,0
"2",44,1,0.9,2,"stim/objects/Instruments/grandpiano2.png","stim/13.jpeg",1,3,"stim/13.jpeg",1,"left",1.338000298,4,4,3.274000168,2,2.471000195,2,1,0,0,0,0,0
"3",44,1,0.9,2,"stim/objects/Instruments/keyboard2.png","stim/14.jpeg",1,4,"stim/14.jpeg",2,"left",2.28000021,2,4,2.101999998,4,1.315000057,3,1,1,1,0,0,0
"4",44,1,0.3,2,"stim/objects/Instruments/cello2.png","stim/63.jpeg",6,3,"stim/63.jpeg",4,"left",1.351000071,4,3,6.654000282,4,2.936000109,4,1,1,1,1,1,0
"5",44,1,0.1,2,"stim/objects/Instruments/oboe2.png","stim/21.jpeg",2,1,"stim/21.jpeg",4,"left",1.429000139,4,2,4.453999996,2,1.348999977,5,1,0,0,0,0,0
"6",44,2,0,1,"stim/objects/HouseObjects/clothespin3.png","",0,0,"",0,"left",1.15500021,NA,NA,NA,NA,NA,6,0,NA,NA,NA,NA,0
"7",44,2,0,2,"stim/objects/Instruments/pipepiano3.png","",0,0,"",0,"left",1.006000042,NA,NA,NA,NA,NA,7,0,NA,NA,NA,NA,0
"8",44,1,0.9,1,"stim/objects/HouseObjects/key2.png","stim/22.jpeg",2,2,"stim/22.jpeg",3,"right",1.475000143,3,3,4.607000113,1,3.134000063,8,0,0,NA,0,NA,0
"9",44,2,0,1,"stim/objects/HouseObjects/rubbergloves3.png","",0,0,"",0,"right",1.063000202,NA,NA,NA,NA,NA,9,1,NA,NA,NA,NA,0
"10",44,1,0.5,1,"stim/objects/HouseObjects/iron.png","stim/33.jpeg",3,3,"stim/33.jpeg",2,"right",1.924000263,4,2,1.447000265,1,2.701000214,10,0,0,NA,0,NA,0
"11",44,2,0,1,"stim/objects/HouseObjects/pitcher3.png","",0,0,"",0,"right",1.902000189,NA,NA,NA,NA,NA,11,1,NA,NA,NA,NA,0
"12",44,1,0.1,2,"stim/objects/Instruments/record2.png","stim/24.jpeg",2,4,"stim/24.jpeg",3,"left",0.834000111,4,3,2.740000248,4,2.133000135,12,1,0,0,0,0,0
"13",44,1,0.7,2,"stim/objects/Instruments/panflute.png","stim/54.jpeg",5,4,"stim/54.jpeg",4,"left",1.495000124,4,1,2.639000177,4,2.105000257,13,1,0,0,1,1,0
"14",44,2,0,1,"stim/objects/HouseObjects/basket4.png","",0,0,"",0,"right",1.465000153,NA,NA,NA,NA,NA,14,1,NA,NA,NA,NA,0
"15",44,2,0,2,"stim/objects/Instruments/electricguitar4.png","",0,0,"",0,"right",0.728000164,NA,NA,NA,NA,NA,15,1,NA,NA,NA,NA,0
"16",44,2,0,1,"stim/objects/HouseObjects/pan3.png","",0,0,"",0,"right",0.583000183,NA,NA,NA,NA,NA,16,1,NA,NA,NA,NA,0
"17",44,2,0,2,"stim/objects/Instruments/harp3.png","",0,0,"",0,"left",0.83100009,NA,NA,NA,NA,NA,17,0,NA,NA,NA,NA,0
"18",44,1,0.9,1,"stim/objects/HouseObjects/lintroller2.png","stim/24.jpeg",2,4,"stim/24.jpeg",4,"right",1.059000254,4,4,1.355999947,4,1.079000235,18,0,1,NA,1,NA,0
"19",44,1,0.7,1,"stim/objects/HouseObjects/clothespin2.png","stim/62.jpeg",6,2,"stim/62.jpeg",4,"right",2.641000032,4,3,0.825000286,3,2.578000307,19,0,0,NA,0,NA,0
"20",44,2,0,2,"stim/objects/Instruments/laud3.png","",0,0,"",0,"left",1.441000223,NA,NA,NA,NA,NA,20,0,NA,NA,NA,NA,0
"21",44,1,0.9,2,"stim/objects/Instruments/harmonica2.png","stim/11.jpeg",1,1,"stim/11.jpeg",3,"left",0.873000145,4,1,1.105000019,3,1.151000023,21,1,1,1,1,1,0
"22",44,1,0.5,1,"stim/objects/HouseObjects/hairdryer.png","stim/34.jpeg",3,4,"stim/34.jpeg",3,"right",1.373000383,4,4,0.821000099,3,0.969000101,22,0,1,NA,1,NA,0
"23",44,1,0.1,1,"stim/objects/HouseObjects/glassmop2.png","stim/12.jpeg",1,2,"stim/12.jpeg",3,"right",1.442000151,4,3,1.151000023,3,0.584000111,23,0,0,NA,1,NA,0
"24",44,1,0.3,2,"stim/objects/Instruments/cornet2.png","stim/62.jpeg",6,2,"stim/62.jpeg",2,"left",0.958000183,4,1,2.942000151,3,2.823000193,24,1,0,0,0,0,0
"25",44,2,0,1,"stim/objects/HouseObjects/bleachbottle3.png","",0,0,"",0,"right",1.211000204,NA,NA,NA,NA,NA,25,1,NA,NA,NA,NA,0
"26",44,2,0,2,"stim/objects/Instruments/bassdrum4.png","",0,0,"",0,"left",0.967000008,NA,NA,NA,NA,NA,26,0,NA,NA,NA,NA,0
