"","participant","OvsN","PE_level","object_cat","obj_file","scn_file","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group"
"1",68,1,0.5,1,"stim/objects/HouseObjects/hairdryer3.png","stim/13.jpeg",1,3,"stim/13.jpeg",1,"right",2.689000368,3,3,6.283000231,1,3.191000223,1,0,1,NA,1,NA,0
"2",68,2,0,1,"stim/objects/Instruments/chime2.png","",0,0,"",0,"right",3.985000372,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,0
"3",68,1,0.5,1,"stim/objects/HouseObjects/handvacuum3.png","stim/11.jpeg",1,1,"stim/11.jpeg",4,"left",2.653000116,2,3,2.875,3,4.272000313,3,1,0,0,0,0,0
"4",68,2,0,2,"stim/objects/HouseObjects/pitcher.png","",0,0,"",0,"right",2.770000219,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,0
"5",68,2,0,2,"stim/objects/HouseObjects/pan.png","",0,0,"",0,"right",1.338000059,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,0
"6",68,1,0.9,1,"stim/objects/Instruments/xylophone4.png","stim/62.jpeg",6,2,"stim/62.jpeg",4,"left",1.44900012,4,4,3.873000145,4,4.414000273,6,1,0,0,1,1,0
"7",68,2,0,2,"stim/objects/HouseObjects/clothespin.png","",0,0,"",0,"right",2.599000216,NA,NA,NA,NA,NA,7,1,NA,NA,NA,NA,0
"8",68,1,0.5,1,"stim/objects/Instruments/keyboard3.png","stim/13.jpeg",1,3,"stim/13.jpeg",2,"right",1.490000248,3,1,4.46200037,2,4.735000134,8,0,0,NA,1,NA,0
"9",68,2,0,2,"stim/objects/HouseObjects/handbrush.png","",0,0,"",0,"left",1.98300004,NA,NA,NA,NA,NA,9,0,NA,NA,NA,NA,0
"10",68,2,0,1,"stim/objects/Instruments/maraca.png","",0,0,"",0,"left",1.771000147,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,0
"11",68,1,0.3,2,"stim/objects/HouseObjects/bucket4.png","stim/41.jpeg",4,1,"stim/41.jpeg",1,"left",1.462000132,4,4,2.781000137,3,3.194000244,11,1,0,0,0,0,0
"12",68,2,0,2,"stim/objects/HouseObjects/clothespin2.png","",0,0,"",0,"right",2.01300025,NA,NA,NA,NA,NA,12,1,NA,NA,NA,NA,0
"13",68,1,0.1,2,"stim/objects/HouseObjects/lintroller4.png","stim/62.jpeg",6,2,"stim/62.jpeg",4,"right",1.065000057,2,2,1.690000296,1,3.925000191,13,0,1,NA,0,NA,0
"14",68,2,0,1,"stim/objects/Instruments/laud.png","",0,0,"",0,"left",1.778000116,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,0
"15",68,1,0.1,2,"stim/objects/HouseObjects/ironingboard4.png","stim/63.jpeg",6,3,"stim/63.jpeg",4,"right",1.272000074,1,1,1.40500021,2,2.745000124,15,0,0,NA,0,NA,0
"16",68,2,0,1,"stim/objects/Instruments/accordion2.png","",0,0,"",0,"left",2.032000065,NA,NA,NA,NA,NA,16,0,NA,NA,NA,NA,0
"17",68,1,0.1,1,"stim/objects/Instruments/flutetrans4.png","stim/52.jpeg",5,2,"stim/52.jpeg",4,"left",0.22300005,3,2,4.431000233,1,2.406000137,17,1,1,1,0,0,0
"18",68,2,0,2,"stim/objects/HouseObjects/basket.png","",0,0,"",0,"left",2.437000275,NA,NA,NA,NA,NA,18,0,NA,NA,NA,NA,0
"19",68,2,0,1,"stim/objects/Instruments/gong.png","",0,0,"",0,"left",0.879000187,NA,NA,NA,NA,NA,19,0,NA,NA,NA,NA,0
"20",68,1,0.3,1,"stim/objects/Instruments/xylophone3.png","stim/31.jpeg",3,1,"stim/31.jpeg",3,"left",1.642000198,3,3,3.092000008,3,2.000000238,20,1,0,0,1,1,0
