"","obj_file","X.x","participant.x","trialN.x","trial_cond","scn_file.x","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group.x","practice","X.y","participant.y","OvsN","PE_level","object_cat","scn_file.y","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN.y","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group.y"
"186","stim/objects/Instruments/tambourine2.png",1,68,1,0.1,"stim/53.jpeg",5,3,3,NA,"Instruments",1,4,"left","",NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","stim/objects/HouseObjects/safetypin2.png",2,68,2,0.9,"stim/51.jpeg",5,1,3,NA,"HouseObjects",2,4,"right","left",0.394999743,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","stim/objects/Instruments/triangle2.png",3,68,3,0.9,"stim/61.jpeg",6,1,3,NA,"Instruments",1,2,"left","right",0.524999857,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","stim/objects/Instruments/trumpet2.png",4,68,4,0.9,"stim/63.jpeg",6,3,3,NA,"Instruments",1,3,"left","left",0.340999842,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","stim/objects/Instruments/speaker.png",5,68,5,0.5,"stim/22.jpeg",2,2,1,NA,"Instruments",1,1,"left","right",0.395999908,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","stim/objects/HouseObjects/remote.png",6,68,6,0.5,"stim/12.jpeg",1,2,1,NA,"HouseObjects",2,1,"right","left",0.386999846,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","stim/objects/Instruments/speaker.png",7,68,7,0.5,"stim/22.jpeg",2,2,1,NA,"Instruments",1,4,"left","right",0.342999935,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","stim/objects/Instruments/speaker.png",8,68,8,0.5,"stim/22.jpeg",2,2,1,NA,"Instruments",1,4,"left","left",0.314999819,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","stim/objects/Instruments/trombone2.png",9,68,9,0.9,"stim/62.jpeg",6,2,3,NA,"Instruments",1,1,"left","left",0.39199996,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","stim/objects/Instruments/record_player2.png",10,68,10,0.7,"stim/44.jpeg",4,4,2,NA,"Instruments",1,4,"left","right",0.454999924,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","stim/objects/Instruments/panflute2.png",11,68,11,0.7,"stim/41.jpeg",4,1,2,NA,"Instruments",1,2,"left","right",0.322999954,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","stim/objects/Instruments/panflute2.png",12,68,12,0.7,"stim/41.jpeg",4,1,2,NA,"Instruments",1,2,"left","left",0.516000032,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","stim/objects/Instruments/record_player2.png",13,68,13,0.7,"stim/44.jpeg",4,4,2,NA,"Instruments",1,1,"left","left",0.480999947,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","stim/objects/HouseObjects/spraybottle.png",14,68,14,0.7,"stim/31.jpeg",3,1,2,NA,"HouseObjects",2,3,"right","left",0.390999794,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","stim/objects/HouseObjects/thermometer.png",15,68,15,0.7,"stim/33.jpeg",3,3,2,NA,"HouseObjects",2,4,"right","",NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","stim/objects/HouseObjects/rug2.png",16,68,16,0.3,"stim/44.jpeg",4,4,2,NA,"HouseObjects",2,4,"right","right",0.455999851,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","stim/objects/HouseObjects/thermometer.png",17,68,17,0.7,"stim/33.jpeg",3,3,2,NA,"HouseObjects",2,2,"right","right",0.355999708,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","stim/objects/HouseObjects/saw2.png",18,68,18,0.9,"stim/52.jpeg",5,2,3,NA,"HouseObjects",2,1,"right","right",0.322999954,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","stim/objects/Instruments/record.png",19,68,19,0.5,"stim/13.jpeg",1,3,1,NA,"Instruments",1,2,"left","right",0.440999985,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","stim/objects/Instruments/triangle2.png",20,68,20,0.9,"stim/61.jpeg",6,1,3,NA,"Instruments",1,3,"left","left",0.355999947,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","stim/objects/HouseObjects/rug2.png",21,68,21,0.3,"stim/44.jpeg",4,4,2,NA,"HouseObjects",2,2,"right","right",0.362999916,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","stim/objects/HouseObjects/spraybottle.png",22,68,22,0.7,"stim/31.jpeg",3,1,2,NA,"HouseObjects",2,1,"right","left",0.348999739,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","stim/objects/Instruments/timbal.png",23,68,23,0.5,"stim/24.jpeg",2,4,1,NA,"Instruments",1,1,"left","right",0.335000038,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","stim/objects/Instruments/saxophone.png",24,68,24,0.5,"stim/21.jpeg",2,1,1,NA,"Instruments",1,3,"left","right",0.414999962,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","stim/objects/Instruments/record_player2.png",25,68,25,0.7,"stim/44.jpeg",4,4,2,NA,"Instruments",1,2,"left","left",0.374999762,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","stim/objects/HouseObjects/scale2.png",26,68,26,0.9,"stim/53.jpeg",5,3,3,NA,"HouseObjects",2,2,"right","right",0.287999868,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","stim/objects/HouseObjects/saw2.png",27,68,27,0.9,"stim/52.jpeg",5,2,3,NA,"HouseObjects",2,3,"right","right",0.41899991,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","stim/objects/Instruments/saxophone.png",28,68,28,0.5,"stim/21.jpeg",2,1,1,NA,"Instruments",1,4,"left","right",0.581999779,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","stim/objects/HouseObjects/recyclingbin.png",29,68,29,0.5,"stim/11.jpeg",1,1,1,NA,"HouseObjects",2,2,"right","left",0.45600009,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","stim/objects/Instruments/tuba2.png",30,68,30,0.9,"stim/64.jpeg",6,4,3,NA,"Instruments",1,3,"left","right",0.520999908,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","stim/objects/Instruments/pipepiano.png",31,68,31,0.5,"stim/12.jpeg",1,2,1,NA,"Instruments",1,4,"left","left",0.274999857,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","stim/objects/Instruments/tuba.png",32,68,32,0.3,"stim/34.jpeg",3,4,2,NA,"Instruments",1,3,"left","right",0.232999802,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","stim/objects/HouseObjects/saw2.png",33,68,33,0.9,"stim/52.jpeg",5,2,3,NA,"HouseObjects",2,2,"right","left",0.401000023,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","stim/objects/HouseObjects/sponge2.png",34,68,34,0.9,"stim/54.jpeg",5,4,3,NA,"HouseObjects",2,1,"right","",NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","stim/objects/Instruments/record2.png",35,68,35,0.7,"stim/43.jpeg",4,3,2,NA,"Instruments",1,1,"left","right",0.112999916,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","stim/objects/HouseObjects/safetypin2.png",36,68,36,0.9,"stim/51.jpeg",5,1,3,NA,"HouseObjects",2,1,"right","left",0.302000046,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","stim/objects/Instruments/record_player.png",37,68,37,0.5,"stim/14.jpeg",1,4,1,NA,"Instruments",1,4,"left","right",0.307999849,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","stim/objects/Instruments/trombone.png",38,68,38,0.3,"stim/32.jpeg",3,2,2,NA,"Instruments",1,3,"left","left",0.460999727,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","stim/objects/Instruments/panflute2.png",39,68,39,0.7,"stim/41.jpeg",4,1,2,NA,"Instruments",1,3,"left","left",0.287999868,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","stim/objects/HouseObjects/safetypin2.png",40,68,40,0.9,"stim/51.jpeg",5,1,3,NA,"HouseObjects",2,3,"right","left",0.40899992,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
