"","participant","trialN","trial_cond","scn_file","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","obj_file","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group"
"248",68,241,0.5,"stim/13.jpeg",1,3,1,2,"Instruments",1,"stim/objects/Instruments/balalaika3.png",1,"left","",NA,0,0,1
"249",68,242,0.9,"stim/62.jpeg",6,2,3,1,"Instruments",1,"stim/objects/Instruments/musicstand4.png",2,"left","right",0.001999855,0,0,1
"250",68,243,0.7,"stim/42.jpeg",4,2,2,2,"Instruments",1,"stim/objects/Instruments/electricdrumset3.png",3,"left","left",0.474999905,1,1,1
"251",68,244,0.5,"stim/24.jpeg",2,4,1,2,"Instruments",1,"stim/objects/Instruments/cornet3.png",3,"left","right",0.691999912,0,0,1
"252",68,245,0.7,"stim/33.jpeg",3,3,2,1,"HouseObjects",2,"stim/objects/HouseObjects/ashtray4.png",1,"right","right",0.693000078,1,1,1
"253",68,246,0.9,"stim/62.jpeg",6,2,3,2,"Instruments",1,"stim/objects/Instruments/grandpiano3.png",2,"left","left",0.665999889,1,1,1
"254",68,247,0.9,"stim/64.jpeg",6,4,3,2,"Instruments",1,"stim/objects/Instruments/grandpiano3.png",4,"left","right",0.576999903,0,0,1
"255",68,248,0.9,"stim/53.jpeg",5,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/doormat3.png",2,"right","left",0.397000074,0,0,1
"256",68,249,0.3,"stim/43.jpeg",4,3,2,1,"HouseObjects",2,"stim/objects/HouseObjects/clothesdryingrack4.png",2,"right","right",0.273999929,1,1,1
"257",68,250,0.5,"stim/24.jpeg",2,4,1,2,"HouseObjects",2,"stim/objects/HouseObjects/broom3.png",4,"right","right",0.421000004,1,1,1
"258",68,251,0.1,"stim/53.jpeg",5,3,3,1,"Instruments",1,"stim/objects/Instruments/harmonica4.png",3,"left","right",0.559999704,0,0,1
"259",68,252,0.9,"stim/62.jpeg",6,2,3,2,"Instruments",1,"stim/objects/Instruments/grandpiano3.png",4,"left","right",0.328999758,0,0,1
"260",68,253,0.5,"stim/12.jpeg",1,2,1,2,"Instruments",1,"stim/objects/Instruments/bassdrum3.png",4,"left","left",0.595000029,1,1,1
"261",68,254,0.9,"stim/62.jpeg",6,2,3,2,"Instruments",1,"stim/objects/Instruments/gong3.png",1,"left","left",0.443999767,1,1,1
"262",68,255,0.9,"stim/54.jpeg",5,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/dustpan3.png",1,"right","left",0.491999865,0,0,1
"263",68,256,0.7,"stim/32.jpeg",3,2,2,2,"HouseObjects",2,"stim/objects/HouseObjects/cushion3.png",1,"right","left",0.572000027,0,0,1
"264",68,257,0.5,"stim/24.jpeg",2,4,1,1,"Instruments",1,"stim/objects/Instruments/metronome3.png",2,"left","right",0.667999744,0,0,1
"265",68,258,0.1,"stim/63.jpeg",6,3,3,1,"HouseObjects",2,"stim/objects/HouseObjects/match4.png",2,"right","right",0.762999773,1,1,1
"266",68,259,0.7,"stim/41.jpeg",4,1,2,1,"Instruments",1,"stim/objects/Instruments/cymbal4.png",2,"left","left",0.708999872,1,1,1
"267",68,260,0.3,"stim/44.jpeg",4,4,2,1,"HouseObjects",2,"stim/objects/HouseObjects/clothespin4.png",4,"right","right",0.575999975,1,1,1
"268",68,261,0.7,"stim/42.jpeg",4,2,2,1,"Instruments",1,"stim/objects/Instruments/doublebass4.png",4,"left","left",0.753000021,1,1,1
"269",68,262,0.9,"stim/62.jpeg",6,2,3,2,"Instruments",1,"stim/objects/Instruments/gong3.png",4,"left","left",0.665999889,1,1,1
"270",68,263,0.9,"stim/61.jpeg",6,1,3,2,"Instruments",1,"stim/objects/Instruments/grandpiano3.png",1,"left","left",0.56799984,1,1,1
"271",68,264,0.9,"stim/54.jpeg",5,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/glass3.png",1,"right","right",0.585999966,1,1,1
"272",68,265,0.9,"stim/64.jpeg",6,4,3,2,"Instruments",1,"stim/objects/Instruments/flutetrans3.png",3,"left","left",0.555999994,1,1,1
"273",68,266,0.9,"stim/64.jpeg",6,4,3,2,"Instruments",1,"stim/objects/Instruments/gong3.png",2,"left","left",0.566999912,1,1,1
"274",68,267,0.5,"stim/21.jpeg",2,1,1,2,"HouseObjects",2,"stim/objects/HouseObjects/bucket3.png",4,"right","right",0.625999928,1,1,1
"275",68,268,0.7,"stim/31.jpeg",3,1,2,2,"HouseObjects",2,"stim/objects/HouseObjects/coffee3.png",4,"right","",NA,0,0,1
"276",68,269,0.5,"stim/13.jpeg",1,3,1,1,"Instruments",1,"stim/objects/Instruments/keyboard3.png",2,"left","left",0.859999895,1,1,1
"277",68,270,0.9,"stim/62.jpeg",6,2,3,2,"Instruments",1,"stim/objects/Instruments/flutetrans3.png",2,"left","left",0.585999966,1,1,1
