"","participant","OvsN","PE_level","object_cat","obj_file","scn_file","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group"
"1",64,1,0.7,2,"stim/objects/Instruments/banjo2.png","stim/52.jpeg",5,2,"stim/52.jpeg",1,"left",1.694999933,4,2,4.890000105,1,1.63499999,1,1,1,1,1,1,0
"2",64,1,0.7,1,"stim/objects/HouseObjects/dishsoap2.png","stim/61.jpeg",6,1,"stim/61.jpeg",1,"left",2.34499979,3,2,8.698999882,1,2.980999947,2,1,0,0,1,1,0
"3",64,1,0.5,1,"stim/objects/HouseObjects/iron.png","stim/33.jpeg",3,3,"stim/33.jpeg",2,"right",2.343999863,1,1,6.101000071,2,1.164000034,3,0,0,NA,1,NA,0
"4",64,1,0.5,1,"stim/objects/Instruments/harp.png","stim/34.jpeg",3,4,"stim/34.jpeg",2,"left",2.082000017,3,2,8.746999979,3,0.815000057,4,1,0,0,0,0,0
"5",64,2,0,1,"stim/objects/HouseObjects/clothesdryingrack3.png","",0,0,"",0,"right",2.483999968,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,0
"6",64,1,0.9,1,"stim/objects/HouseObjects/remote2.png","stim/21.jpeg",2,1,"stim/21.jpeg",2,"left",2.888000011,4,4,10.14199996,3,1.874000072,6,1,0,0,0,0,0
"7",64,2,0,1,"stim/objects/HouseObjects/clothespin3.png","",0,0,"",0,"left",1.34100008,NA,NA,NA,NA,NA,7,0,NA,NA,NA,NA,0
"8",64,1,0.7,1,"stim/objects/HouseObjects/blender2.png","stim/64.jpeg",6,4,"stim/64.jpeg",2,"left",1.990999937,3,3,8.479000092,3,1.025000095,8,1,0,0,0,0,0
"9",64,1,0.1,2,"stim/objects/Instruments/panflute2.png","stim/22.jpeg",2,2,"stim/22.jpeg",1,"left",1.399999857,4,4,3.569999933,4,0.306999922,9,1,0,0,0,0,0
"10",64,1,0.7,2,"stim/objects/Instruments/pipepiano.png","stim/51.jpeg",5,1,"stim/51.jpeg",4,"right",2.017999887,2,4,10.25099993,4,0.503999949,10,0,0,NA,1,NA,0
"11",64,2,0,1,"stim/objects/HouseObjects/iron3.png","",0,0,"",0,"right",1.511999846,NA,NA,NA,NA,NA,11,1,NA,NA,NA,NA,0
"12",64,2,0,1,"stim/objects/HouseObjects/dishsoap4.png","",0,0,"",0,"right",2.497999907,NA,NA,NA,NA,NA,12,1,NA,NA,NA,NA,0
"13",64,1,0.9,2,"stim/objects/Instruments/harp2.png","stim/12.jpeg",1,2,"stim/12.jpeg",2,"left",1.589999914,2,2,6.536999702,4,0.753999949,13,1,1,1,0,0,0
"14",64,1,0.7,2,"stim/objects/Instruments/oboe.png","stim/53.jpeg",5,3,"stim/53.jpeg",1,"left",1.475999832,4,3,12.40399981,4,0.662999868,14,1,1,1,0,0,0
"15",64,2,0,2,"stim/objects/Instruments/drums4.png","",0,0,"",0,"left",2.370000124,NA,NA,NA,NA,NA,15,0,NA,NA,NA,NA,0
"16",64,1,0.3,1,"stim/objects/HouseObjects/pan.png","stim/51.jpeg",5,1,"stim/51.jpeg",4,"left",1.488999844,3,1,25.67000008,1,0.338000059,16,1,1,1,0,0,0
"17",64,2,0,1,"stim/objects/HouseObjects/ballofstring3.png","",0,0,"",0,"left",2.076999903,NA,NA,NA,NA,NA,17,0,NA,NA,NA,NA,0
"18",64,2,0,2,"stim/objects/Instruments/doublebass3.png","",0,0,"",0,"left",1.246999979,NA,NA,NA,NA,NA,18,0,NA,NA,NA,NA,0
"19",64,2,0,2,"stim/objects/Instruments/musicsheet3.png","",0,0,"",0,"right",2.665999889,NA,NA,NA,NA,NA,19,1,NA,NA,NA,NA,0
"20",64,2,0,1,"stim/objects/HouseObjects/barbecuelighter4.png","",0,0,"",0,"right",2.871000051,NA,NA,NA,NA,NA,20,1,NA,NA,NA,NA,0
"21",64,1,0.3,1,"stim/objects/HouseObjects/rubbergloves.png","stim/51.jpeg",5,1,"stim/51.jpeg",1,"right",1.474999905,2,2,5.464999914,3,0.440000057,21,0,0,NA,0,NA,0
"22",64,1,0.9,1,"stim/objects/HouseObjects/recyclingbin2.png","stim/24.jpeg",2,4,"stim/24.jpeg",1,"left",1.302000046,4,2,10.51499987,3,0.639999866,22,1,0,0,0,0,0
"23",64,1,0.7,2,"stim/objects/Instruments/bassdrum2.png","stim/53.jpeg",5,3,"stim/53.jpeg",2,"left",1.705999851,4,3,3.673999786,4,0.617000103,23,1,1,1,0,0,0
"24",64,2,0,1,"stim/objects/HouseObjects/doormat3.png","",0,0,"",0,"left",1.367999792,NA,NA,NA,NA,NA,24,0,NA,NA,NA,NA,0
"25",64,1,0.7,1,"stim/objects/HouseObjects/coffee2.png","stim/63.jpeg",6,3,"stim/63.jpeg",1,"right",1.507999897,3,1,3.304999828,3,0.504999876,25,0,0,NA,0,NA,0
"26",64,1,0.7,2,"stim/objects/Instruments/acousticguitar2.png","stim/54.jpeg",5,4,"stim/54.jpeg",1,"left",1.231999874,4,3,5.907999992,3,0.457000017,26,1,0,0,0,0,0
"27",64,1,0.9,1,"stim/objects/HouseObjects/pan2.png","stim/22.jpeg",2,2,"stim/22.jpeg",3,"left",8.963999987,3,4,5.842000008,3,0.549000025,27,1,0,0,1,1,0
"28",64,1,0.5,2,"stim/objects/HouseObjects/match.png","stim/41.jpeg",4,1,"stim/41.jpeg",1,"left",1.005000114,4,3,5.519999981,3,0.138000011,28,1,0,0,0,0,0
"29",64,1,0.9,2,"stim/objects/Instruments/guitarcase2.png","stim/14.jpeg",1,4,"stim/14.jpeg",4,"right",1.750999928,2,4,3.277999878,4,0.268999815,29,0,1,NA,1,NA,0
"30",64,2,0,1,"stim/objects/HouseObjects/garbagebin3.png","",0,0,"",0,"right",1.585999727,NA,NA,NA,NA,NA,30,1,NA,NA,NA,NA,0
"31",64,2,0,2,"stim/objects/Instruments/laud3.png","",0,0,"",0,"left",1.227999926,NA,NA,NA,NA,NA,31,0,NA,NA,NA,NA,0
"32",64,1,0.5,2,"stim/objects/HouseObjects/ironingboard.png","stim/41.jpeg",4,1,"stim/41.jpeg",3,"left",1.69299984,3,2,11.65300012,3,0.60800004,32,1,0,0,1,1,0
"33",64,2,0,2,"stim/objects/Instruments/chime3.png","",0,0,"",0,"right",1.856999874,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,0
"34",64,1,0.1,1,"stim/objects/HouseObjects/glass2.png","stim/11.jpeg",1,1,"stim/11.jpeg",4,"left",1.157999754,3,3,6.35800004,1,1.291999817,34,1,0,0,0,0,0
"35",64,1,0.3,2,"stim/objects/Instruments/bassguitar2.png","stim/62.jpeg",6,2,"stim/62.jpeg",3,"left",2.091999769,4,2,6.446999788,3,0.250999928,35,1,1,1,1,1,0
"36",64,1,0.7,1,"stim/objects/HouseObjects/bottle2.png","stim/61.jpeg",6,1,"stim/61.jpeg",4,"right",1.213999987,2,2,1.389999866,2,0.233999968,36,0,0,NA,0,NA,0
"37",64,1,0.3,2,"stim/objects/Instruments/doublebass2.png","stim/64.jpeg",6,4,"stim/64.jpeg",2,"left",1.25999999,4,3,7.184000015,4,0.63499999,37,1,0,0,0,0,0
