"","participant","trial_index","trial_cond","scn_file","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","obj_file","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group"
"1",64,1,0.5,"stim/41.jpeg",4,1,1,NA,"Instruments",2,"stim/objects/Instruments/timbal.png",2,"right","",NA,0,0,0
"2",64,2,0.7,"stim/61.jpeg",6,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/rug2.png",1,"left","left",0.582999945,1,1,0
"3",64,3,0.7,"stim/63.jpeg",6,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/saw2.png",2,"left","left",0.731999874,1,1,0
"4",64,4,0.1,"stim/12.jpeg",1,2,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/spraybottle2.png",3,"left","right",0.707999945,0,0,0
"5",64,5,0.9,"stim/21.jpeg",2,1,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/thread2.png",4,"left","left",0.714999914,1,1,0
"6",64,6,0.5,"stim/44.jpeg",4,4,1,NA,"Instruments",2,"stim/objects/Instruments/trumpet.png",1,"right","",NA,0,0,0
"7",64,7,0.3,"stim/53.jpeg",5,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/vacuumcleaner.png",4,"left","right",0.669999838,0,0,0
"8",64,8,0.3,"stim/64.jpeg",6,4,2,NA,"Instruments",2,"stim/objects/Instruments/tambourine2.png",1,"right","left",0.653999805,0,0,0
"9",64,9,0.5,"stim/34.jpeg",3,4,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/scale.png",2,"left","right",0.838000059,0,0,0
"10",64,10,0.7,"stim/52.jpeg",5,2,2,NA,"Instruments",2,"stim/objects/Instruments/violin.png",2,"right","right",0.546999931,1,1,0
"11",64,11,0.9,"stim/14.jpeg",1,4,3,NA,"Instruments",2,"stim/objects/Instruments/trumpet2.png",1,"right","right",0.593999863,1,1,0
"12",64,12,0.7,"stim/52.jpeg",5,2,2,NA,"Instruments",2,"stim/objects/Instruments/violin.png",2,"right","right",0.5849998,1,1,0
"13",64,13,0.7,"stim/62.jpeg",6,2,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/safetypin2.png",4,"left","left",0.867000103,1,1,0
"14",64,14,0.7,"stim/63.jpeg",6,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/saw2.png",3,"left","left",0.830999851,1,1,0
"15",64,15,0.9,"stim/21.jpeg",2,1,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/thread2.png",4,"left","left",0.878000021,1,1,0
"16",64,16,0.5,"stim/33.jpeg",3,3,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/saw.png",3,"left","right",0.752999783,0,0,0
"17",64,17,0.5,"stim/32.jpeg",3,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/safetypin.png",3,"left","right",0.811000109,0,0,0
"18",64,18,0.7,"stim/64.jpeg",6,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/scale2.png",4,"left","left",0.707999945,1,1,0
"19",64,19,0.9,"stim/22.jpeg",2,2,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/towel2.png",3,"left","left",0.632999897,1,1,0
"20",64,20,0.9,"stim/11.jpeg",1,1,3,NA,"Instruments",2,"stim/objects/Instruments/timbal2.png",1,"right","right",0.74399972,1,1,0
"21",64,21,0.9,"stim/22.jpeg",2,2,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/towel2.png",3,"left","left",0.805999994,1,1,0
"22",64,22,0.7,"stim/62.jpeg",6,2,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/safetypin2.png",2,"left","left",0.830999851,1,1,0
"23",64,23,0.7,"stim/51.jpeg",5,1,2,NA,"Instruments",2,"stim/objects/Instruments/tuba.png",3,"right","right",0.580999851,1,1,0
"24",64,24,0.9,"stim/13.jpeg",1,3,3,NA,"Instruments",2,"stim/objects/Instruments/trombone2.png",3,"right","right",0.718999863,1,1,0
"25",64,25,0.9,"stim/24.jpeg",2,4,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/wateringcan2.png",4,"left","left",0.631000042,1,1,0
"26",64,26,0.5,"stim/33.jpeg",3,3,1,NA,"Instruments",2,"stim/objects/Instruments/speaker.png",2,"right","right",0.484999895,1,1,0
"27",64,27,0.9,"stim/14.jpeg",1,4,3,NA,"Instruments",2,"stim/objects/Instruments/trumpet2.png",1,"right","right",0.791000128,1,1,0
"28",64,28,0.7,"stim/51.jpeg",5,1,2,NA,"Instruments",2,"stim/objects/Instruments/tuba.png",1,"right","right",0.638999939,1,1,0
"29",64,29,0.9,"stim/24.jpeg",2,4,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/wateringcan2.png",4,"left","left",0.635999918,1,1,0
"30",64,30,0.7,"stim/61.jpeg",6,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/rug2.png",3,"left","left",0.727999926,1,1,0
"31",64,31,0.7,"stim/54.jpeg",5,4,2,NA,"Instruments",2,"stim/objects/Instruments/xylophone.png",1,"right","right",0.470999956,1,1,0
"32",64,32,0.9,"stim/21.jpeg",2,1,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/thread2.png",2,"left","left",0.694000006,1,1,0
"33",64,33,0.5,"stim/32.jpeg",3,2,1,NA,"Instruments",2,"stim/objects/Instruments/saxophone.png",4,"right","right",0.848999977,1,1,0
