key_resp_pract.keys,key_resp_pract.rt,trial_acc,trial_index,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,practice_loop.order,scn_condition,scn_cat,scn_inst,scn_file,obj_cat,obj_cat_num,obj_file,trial_cond,quadrant,obj_x,obj_y,corr_ans,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.rt,iterations.thisRepN,iterations.thisTrialN,iterations.thisN,iterations.thisIndex,iterations.ran,iterations.order,task_innerloop.thisRepN,task_innerloop.thisTrialN,task_innerloop.thisN,task_innerloop.thisIndex,task_innerloop.ran,task_innerloop.order,iteration_index,rating_acc,slider.response,slider.rt,slider_2.response,slider_2.rt,ratings.thisRepN,ratings.thisTrialN,ratings.thisN,ratings.thisIndex,ratings.ran,ratings.order,obj_cat_top,min_resp_top,max_resp_top,obj_cat_bottom,min_resp_bottom,max_resp_bottom
left,1.336999893,0,1,1,0,240,36,1,239,1,1,1,stim/11.jpeg,HouseObjects,2,stim/objects/HouseObjects/recyclingbin.png,0.5,2,0.2,0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.184000015,1,2,1,0,240,44,1,239,1,2,1,stim/21.jpeg,Instruments,1,stim/objects/Instruments/saxophone.png,0.5,3,-0.2,-0.15,left,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.885999918,0,3,1,0,240,103,1,239,2,3,4,stim/34.jpeg,HouseObjects,2,stim/objects/HouseObjects/thread.png,0.7,3,-0.2,-0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.349999905,0,4,1,0,240,154,1,239,2,4,3,stim/43.jpeg,HouseObjects,2,stim/objects/HouseObjects/rubbergloves2.png,0.3,4,0.2,-0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.951999903,1,5,1,0,240,65,1,239,1,2,2,stim/22.jpeg,HouseObjects,2,stim/objects/HouseObjects/saw.png,0.5,2,0.2,0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.754999876,1,6,1,0,240,146,1,239,2,4,3,stim/43.jpeg,Instruments,1,stim/objects/Instruments/record2.png,0.7,1,-0.2,0.15,left,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.477999926,0,7,1,0,240,40,1,239,1,2,1,stim/21.jpeg,Instruments,1,stim/objects/Instruments/saxophone.png,0.5,2,0.2,0.15,left,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.572999954,0,8,1,0,240,197,1,239,3,5,2,stim/52.jpeg,HouseObjects,2,stim/objects/HouseObjects/saw2.png,0.9,2,0.2,0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.743999958,1,9,1,0,240,184,1,239,3,5,1,stim/51.jpeg,HouseObjects,2,stim/objects/HouseObjects/safetypin2.png,0.9,4,0.2,-0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,1.133999825,1,10,1,0,240,185,1,239,3,5,2,stim/52.jpeg,HouseObjects,2,stim/objects/HouseObjects/saw2.png,0.9,2,0.2,0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,,,,,,,1,1,4,stim/14.jpeg,HouseObjects,2,stim/objects/HouseObjects/rug.png,0.5,3,-0.2,-0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,left,0.559999704,4,0,4,0,1,3,1,0,240,35,1,239,,,,,,,,,,,,,,,,,,
,,1,2,,,,,,,3,6,4,stim/64.jpeg,Instruments,1,stim/objects/Instruments/tuba2.png,0.9,2,0.2,0.15,left,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,left,0.963999748,4,0,4,0,1,3,1,0,240,223,1,239,,,,,,,,,,,,,,,,,,
,,1,3,,,,,,,3,6,4,stim/64.jpeg,Instruments,1,stim/objects/Instruments/tuba2.png,0.9,3,-0.2,-0.15,left,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,left,0.701999903,4,0,4,0,1,3,1,0,240,227,1,239,,,,,,,,,,,,,,,,,,
,,1,4,,,,,,,3,5,2,stim/52.jpeg,HouseObjects,2,stim/objects/HouseObjects/saw2.png,0.9,2,0.2,0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,right,1.004999876,4,0,4,0,1,3,1,0,240,197,1,239,,,,,,,,,,,,,,,,,,
,,1,5,,,,,,,1,2,4,stim/24.jpeg,HouseObjects,2,stim/objects/HouseObjects/sponge.png,0.5,2,0.2,0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,right,1.128000021,4,0,4,0,1,3,1,0,240,71,1,239,,,,,,,,,,,,,,,,,,
,,1,6,,,,,,,3,5,4,stim/54.jpeg,Instruments,1,stim/objects/Instruments/timbal2.png,0.1,1,-0.2,0.15,left,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,left,0.777999878,4,0,4,0,1,3,1,0,240,163,1,239,,,,,,,,,,,,,,,,,,
,,1,7,,,,,,,1,1,3,stim/13.jpeg,HouseObjects,2,stim/objects/HouseObjects/rubbergloves.png,0.5,4,0.2,-0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,right,1.005999804,4,0,4,0,1,3,1,0,240,26,1,239,,,,,,,,,,,,,,,,,,
,,0,8,,,,,,,1,2,2,stim/22.jpeg,Instruments,1,stim/objects/Instruments/speaker.png,0.5,3,-0.2,-0.15,left,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,right,1.157999754,4,0,4,0,1,3,1,0,240,53,1,239,,,,,,,,,,,,,,,,,,
,,1,9,,,,,,,3,6,2,stim/62.jpeg,Instruments,1,stim/objects/Instruments/trombone2.png,0.9,1,-0.2,0.15,left,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,left,1.012999773,4,0,4,0,1,3,1,0,240,201,1,239,,,,,,,,,,,,,,,,,,
,,1,10,,,,,,,3,5,2,stim/52.jpeg,HouseObjects,2,stim/objects/HouseObjects/saw2.png,0.9,4,0.2,-0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,right,0.963999987,4,0,4,0,1,3,1,0,240,181,1,239,,,,,,,,,,,,,,,,,,
,,0,11,,,,,,,1,1,1,stim/11.jpeg,HouseObjects,2,stim/objects/HouseObjects/recyclingbin.png,0.5,2,0.2,0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,left,0.802999973,4,0,4,0,1,3,1,0,240,36,1,239,,,,,,,,,,,,,,,,,,
,,1,12,,,,,,,1,1,1,stim/11.jpeg,Instruments,1,stim/objects/Instruments/panflute.png,0.5,1,-0.2,0.15,left,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,left,0.948999882,4,0,4,0,1,3,1,0,240,4,1,239,,,,,,,,,,,,,,,,,,
,,0,13,,,,,,,2,3,2,stim/32.jpeg,Instruments,1,stim/objects/Instruments/trombone.png,0.3,2,0.2,0.15,left,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,right,1.303999901,4,0,4,0,1,3,1,0,240,85,1,239,,,,,,,,,,,,,,,,,,
,,0,14,,,,,,,1,2,1,stim/21.jpeg,Instruments,1,stim/objects/Instruments/saxophone.png,0.5,3,-0.2,-0.15,left,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,right,0.943999767,4,0,4,0,1,3,1,0,240,44,1,239,,,,,,,,,,,,,,,,,,
,,1,15,,,,,,,2,4,4,stim/44.jpeg,Instruments,1,stim/objects/Instruments/record_player2.png,0.7,1,-0.2,0.15,left,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,left,0.740999937,4,0,4,0,1,3,1,0,240,143,1,239,,,,,,,,,,,,,,,,,,
,,1,16,,,,,,,1,2,4,stim/24.jpeg,HouseObjects,2,stim/objects/HouseObjects/sponge.png,0.5,2,0.2,0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,right,0.91899991,4,0,4,0,1,3,1,0,240,63,1,239,,,,,,,,,,,,,,,,,,
,,0,17,,,,,,,1,2,1,stim/21.jpeg,HouseObjects,2,stim/objects/HouseObjects/safetypin.png,0.5,3,-0.2,-0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,left,1.205999851,4,0,4,0,1,3,1,0,240,68,1,239,,,,,,,,,,,,,,,,,,
,,0,18,,,,,,,2,4,3,stim/43.jpeg,Instruments,1,stim/objects/Instruments/record2.png,0.7,1,-0.2,0.15,left,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,,,4,0,4,0,1,3,1,0,240,146,1,239,,,,,,,,,,,,,,,,,,
,,1,19,,,,,,,2,4,2,stim/42.jpeg,Instruments,1,stim/objects/Instruments/pipepiano2.png,0.7,4,0.2,-0.15,left,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,left,0.624999762,4,0,4,0,1,3,1,0,240,145,1,239,,,,,,,,,,,,,,,,,,
,,0,20,,,,,,,3,6,2,stim/62.jpeg,Instruments,1,stim/objects/Instruments/trombone2.png,0.9,1,-0.2,0.15,left,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,right,0.741999865,4,0,4,0,1,3,1,0,240,217,1,239,,,,,,,,,,,,,,,,,,
,,1,21,,,,,,,3,5,4,stim/54.jpeg,HouseObjects,2,stim/objects/HouseObjects/sponge2.png,0.9,3,-0.2,-0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,right,0.968999863,4,0,4,0,1,3,1,0,240,175,1,239,,,,,,,,,,,,,,,,,,
,,1,22,,,,,,,2,3,4,stim/34.jpeg,HouseObjects,2,stim/objects/HouseObjects/thread.png,0.7,2,0.2,0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,right,0.722999811,4,0,4,0,1,3,1,0,240,107,1,239,,,,,,,,,,,,,,,,,,
,,0,23,,,,,,,3,5,2,stim/52.jpeg,HouseObjects,2,stim/objects/HouseObjects/saw2.png,0.9,3,-0.2,-0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,left,1.116999865,4,0,4,0,1,3,1,0,240,189,1,239,,,,,,,,,,,,,,,,,,
,,0,24,,,,,,,2,3,4,stim/34.jpeg,HouseObjects,2,stim/objects/HouseObjects/thread.png,0.7,4,0.2,-0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,left,0.870999813,4,0,4,0,1,3,1,0,240,99,1,239,,,,,,,,,,,,,,,,,,
,,1,25,,,,,,,1,2,3,stim/23.jpeg,HouseObjects,2,stim/objects/HouseObjects/scale.png,0.5,4,0.2,-0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,right,1.063999891,4,0,4,0,1,3,1,0,240,66,1,239,,,,,,,,,,,,,,,,,,
,,1,26,,,,,,,2,3,1,stim/31.jpeg,HouseObjects,2,stim/objects/HouseObjects/spraybottle.png,0.7,1,-0.2,0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,right,1.018999815,4,0,4,0,1,3,1,0,240,104,1,239,,,,,,,,,,,,,,,,,,
,,0,27,,,,,,,1,2,3,stim/23.jpeg,Instruments,1,stim/objects/Instruments/tambourine.png,0.5,4,0.2,-0.15,left,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,right,0.912999868,4,0,4,0,1,3,1,0,240,46,1,239,,,,,,,,,,,,,,,,,,
,,1,28,,,,,,,1,1,4,stim/14.jpeg,HouseObjects,2,stim/objects/HouseObjects/rug.png,0.5,4,0.2,-0.15,right,3,2020-12-12_21h14.44.262,premup-three_ses-01_part-01_label-phase1,3.2.4,Linux x86_64,60,right,0.870999813,4,0,4,0,1,3,1,0,240,27,1,239,,,,,,,,,,,,,,,,,,
