key_resp_trial.keys,key_resp_trial.rt,trial_acc,trial_index,iterations.thisRepN,iterations.thisTrialN,iterations.thisN,iterations.thisIndex,iterations.ran,iterations.order,task_innerloop.thisRepN,task_innerloop.thisTrialN,task_innerloop.thisN,task_innerloop.thisIndex,task_innerloop.ran,task_innerloop.order,scn_condition,scn_cat,scn_inst,scn_file,obj_cat,obj_cat_num,obj_file,trial_cond,quadrant,obj_x,obj_y,corr_ans,participant,date,expName,psychopyVersion,OS,frameRate,slider.response,slider.rt,slider_2.response,slider_2.rt,ratings.thisRepN,ratings.thisTrialN,ratings.thisN,ratings.thisIndex,ratings.ran,ratings.order,obj_cat_top,min_resp_top,max_resp_top,obj_cat_bottom,min_resp_bottom,max_resp_bottom,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,enc_trials.ran,enc_trials.order,fillers,ratings_final.thisRepN,ratings_final.thisTrialN,ratings_final.thisN,ratings_final.thisIndex,ratings_final.ran,ratings_final.order
,,0,1,1,0,1,0,1,0,1,0,240,167,1,239,3,1,4,stim/14.jpeg,HouseObjects,2,stim/objects/HouseObjects/glass2.png,0.9,3,-0.2,-0.15,right,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.572000265,1,2,1,0,1,0,1,0,1,0,240,202,1,239,3,2,3,stim/23.jpeg,Instruments,1,stim/objects/Instruments/harp2.png,0.9,2,0.2,0.15,left,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.754000187,0,3,1,0,1,0,1,0,1,0,240,57,1,239,1,4,2,stim/42.jpeg,Instruments,1,stim/objects/Instruments/frenchhorn.png,0.5,3,-0.2,-0.15,left,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.608999968,1,4,1,0,1,0,1,0,1,0,240,94,1,239,2,5,3,stim/53.jpeg,HouseObjects,2,stim/objects/HouseObjects/handbrush.png,0.7,3,-0.2,-0.15,right,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,5,1,0,1,0,1,0,1,0,240,173,1,239,3,1,2,stim/12.jpeg,HouseObjects,2,stim/objects/HouseObjects/flyswatter2.png,0.9,4,0.2,-0.15,right,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,6,1,0,1,0,1,0,1,0,240,137,1,239,2,6,2,stim/62.jpeg,Instruments,1,stim/objects/Instruments/electricdrumset2.png,0.7,4,0.2,-0.15,left,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.669000149,0,7,1,0,1,0,1,0,1,0,240,74,1,239,1,4,3,stim/43.jpeg,HouseObjects,2,stim/objects/HouseObjects/garbagebin.png,0.5,2,0.2,0.15,right,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.657000065,1,8,1,0,1,0,1,0,1,0,240,229,1,239,3,2,2,stim/22.jpeg,Instruments,1,stim/objects/Instruments/harmonica2.png,0.9,2,0.2,0.15,left,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.861999989,0,9,1,0,1,0,1,0,1,0,240,50,1,239,1,4,3,stim/43.jpeg,Instruments,1,stim/objects/Instruments/gong.png,0.5,4,0.2,-0.15,left,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.546000004,1,10,1,0,1,0,1,0,1,0,240,107,1,239,2,5,4,stim/54.jpeg,HouseObjects,2,stim/objects/HouseObjects/handvacuum.png,0.7,1,-0.2,0.15,right,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,11,1,0,1,0,1,0,1,0,240,166,1,239,3,1,3,stim/13.jpeg,HouseObjects,2,stim/objects/HouseObjects/garbagebin2.png,0.9,2,0.2,0.15,right,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.552000284,1,12,1,0,1,0,1,0,1,0,240,196,1,239,3,1,1,stim/11.jpeg,HouseObjects,2,stim/objects/HouseObjects/dustpan2.png,0.9,4,0.2,-0.15,right,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.679000139,0,13,1,0,1,0,1,0,1,0,240,27,1,239,1,3,4,stim/34.jpeg,HouseObjects,2,stim/objects/HouseObjects/doormat.png,0.5,1,-0.2,0.15,right,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.851999998,0,14,1,0,1,0,1,0,1,0,240,65,1,239,1,4,2,stim/42.jpeg,HouseObjects,2,stim/objects/HouseObjects/flyswatter.png,0.5,4,0.2,-0.15,right,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.568000078,1,15,1,0,1,0,1,0,1,0,240,200,1,239,3,2,1,stim/21.jpeg,Instruments,1,stim/objects/Instruments/guitarcase2.png,0.9,3,-0.2,-0.15,left,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.769000053,1,16,1,0,1,0,1,0,1,0,240,43,1,239,1,4,4,stim/44.jpeg,Instruments,1,stim/objects/Instruments/grandpiano.png,0.5,4,0.2,-0.15,left,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.607000113,1,17,1,0,1,0,1,0,1,0,240,204,1,239,3,2,1,stim/21.jpeg,Instruments,1,stim/objects/Instruments/guitarcase2.png,0.9,4,0.2,-0.15,left,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,18,1,0,1,0,1,0,1,0,240,20,1,239,1,3,1,stim/31.jpeg,HouseObjects,2,stim/objects/HouseObjects/coffee.png,0.5,4,0.2,-0.15,right,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.720999956,1,19,1,0,1,0,1,0,1,0,240,63,1,239,1,4,4,stim/44.jpeg,HouseObjects,2,stim/objects/HouseObjects/glass.png,0.5,4,0.2,-0.15,right,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.741000175,1,20,1,0,1,0,1,0,1,0,240,40,1,239,1,4,1,stim/41.jpeg,Instruments,1,stim/objects/Instruments/flutetrans.png,0.5,3,-0.2,-0.15,left,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.611999989,1,21,1,0,1,0,1,0,1,0,240,9,1,239,1,3,2,stim/32.jpeg,Instruments,1,stim/objects/Instruments/electricdrumset.png,0.5,2,0.2,0.15,left,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.561000109,1,22,1,0,1,0,1,0,1,0,240,185,1,239,3,1,2,stim/12.jpeg,HouseObjects,2,stim/objects/HouseObjects/flyswatter2.png,0.9,4,0.2,-0.15,right,1,2020-11-20_13h00.47.688,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
