id_acc,key_resp_id.keys,key_resp_id.rt,key_resp_conf.keys,key_resp_conf.rt,assoc_acc,key_resp_assoc.keys,key_resp_assoc.rt,loc_acc,key_resp_loc.keys,key_resp_loc.rt,task_innerloop.thisRepN,task_innerloop.thisTrialN,task_innerloop.thisN,task_innerloop.thisIndex,task_innerloop.ran,task_innerloop.order,context_type,object_cat,PE_level,OvsN,obj_file,scn_file,corr_scn_cat,assoc_file,corr_scn_inst,corr_loc,participant,date,expName,psychopyVersion,OS,frameRate
1,left,1.156999826,,,0,,,0,,,1,0,200,168,1,199,0,1,0,2,stim/objects/Instruments/banjo2.png,,0,stim/0.png,0,0,63,2021-03-31_13h06.35.702,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,1.592000008,,,0,,,0,,,1,0,200,129,1,199,0,1,0,2,stim/objects/Instruments/grandpiano.png,,0,stim/0.png,0,0,63,2021-03-31_13h06.35.702,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,0.917999983,,,0,,,0,,,1,0,200,156,1,199,0,2,0,2,stim/objects/HouseObjects/key.png,,0,stim/0.png,0,0,63,2021-03-31_13h06.35.702,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,0.899999857,,,0,,,0,,,1,0,200,173,1,199,0,2,0,2,stim/objects/HouseObjects/vacuumcleaner.png,,0,stim/0.png,0,0,63,2021-03-31_13h06.35.702,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,0.932999849,4,2.684000015,0,2,7.806999922,0,2,2.82400012,1,0,200,79,1,199,3,2,0.9,1,stim/objects/HouseObjects/iron4.png,stim/54.jpeg,5,stim/5.png,4,2,63,2021-03-31_13h06.35.702,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,1.278000116,,,0,,,0,,,1,0,200,121,1,199,0,1,0,2,stim/objects/Instruments/doublebass.png,,0,stim/0.png,0,0,63,2021-03-31_13h06.35.702,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,1.744999886,,,0,,,0,,,1,0,200,174,1,199,0,2,0,2,stim/objects/HouseObjects/wateringcan.png,,0,stim/0.png,0,0,63,2021-03-31_13h06.35.702,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,0.667999983,,,0,,,0,,,1,0,200,186,1,199,0,1,0,2,stim/objects/Instruments/doublebass2.png,,0,stim/0.png,0,0,63,2021-03-31_13h06.35.702,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,2.046000004,2,3.995000124,0,3,3.691999912,0,1,3.832999945,1,0,200,50,1,199,2,2,0.3,1,stim/objects/HouseObjects/blender4.png,stim/42.jpeg,4,stim/4.png,2,2,63,2021-03-31_13h06.35.702,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,2,2,1.84800005,0,1,3.453000069,0,1,2.211999893,1,0,200,58,1,199,2,2,0.3,1,stim/objects/HouseObjects/cushion4.png,stim/42.jpeg,4,stim/4.png,2,2,63,2021-03-31_13h06.35.702,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,1.255999804,,,0,,,0,,,1,0,200,167,1,199,0,1,0,2,stim/objects/Instruments/balalaika2.png,,0,stim/0.png,0,0,63,2021-03-31_13h06.35.702,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,0.92599988,3,1.888999701,0,4,8.167999983,0,2,3.105999947,1,0,200,2,1,199,1,1,0.5,1,stim/objects/Instruments/harp3.png,stim/11.jpeg,1,stim/1.png,1,2,63,2021-03-31_13h06.35.702,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,1.135999918,,,0,,,0,,,1,0,200,169,1,199,0,1,0,2,stim/objects/Instruments/bassdrum2.png,,0,stim/0.png,0,0,63,2021-03-31_13h06.35.702,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
