id_acc,key_resp_id.keys,key_resp_id.rt,key_resp_conf.keys,key_resp_conf.rt,assoc_acc,key_resp_assoc.keys,key_resp_assoc.rt,loc_acc,key_resp_loc.keys,key_resp_loc.rt,task_innerloop.thisRepN,task_innerloop.thisTrialN,task_innerloop.thisN,task_innerloop.thisIndex,task_innerloop.ran,task_innerloop.order,context_type,object_cat,PE_level,OvsN,obj_file,scn_file,corr_scn_cat,assoc_file,corr_scn_inst,corr_loc,participant,date,expName,psychopyVersion,OS,frameRate
1,right,1.385999918,,,0,,,0,,,1,0,200,145,1,199,0,1,0,2,stim/objects/HouseObjects/saw3.png,,0,stim/0.png,0,0,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.197999954,4,1.978999853,0,2,4.721999884,0,3,3.653999805,1,0,200,51,1,199,2,2,0.3,1,stim/objects/Instruments/gong2.png,stim/43.jpeg,4,stim/4.png,3,4,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.375,,,0,,,0,,,1,0,200,166,1,199,0,1,0,2,stim/objects/HouseObjects/cushion4.png,,0,stim/0.png,0,0,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.078999996,,,0,,,0,,,1,0,200,160,1,199,0,1,0,2,stim/objects/HouseObjects/thermometer3.png,,0,stim/0.png,0,0,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.596999884,3,5.068999767,0,1,2.039999962,0,3,1.895999908,1,0,200,0,1,199,1,1,0.5,1,stim/objects/HouseObjects/recyclingbin.png,stim/13.jpeg,1,stim/1.png,3,4,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.390999794,,,0,,,0,,,1,0,200,149,1,199,0,1,0,2,stim/objects/HouseObjects/teapot3.png,,0,stim/0.png,0,0,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.976999998,4,2.121999741,0,3,4.322000027,0,3,1.496000051,1,0,200,63,1,199,3,1,0.1,1,stim/objects/HouseObjects/pan2.png,stim/54.jpeg,5,stim/5.png,4,3,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.970999956,2,6.31400013,0,4,2.263999939,0,1,1.230999947,1,0,200,67,1,199,3,1,0.1,1,stim/objects/HouseObjects/rubbergloves2.png,stim/54.jpeg,5,stim/5.png,4,1,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.14199996,4,4.548000097,0,3,2.078000069,0,2,1.328999996,1,0,200,22,1,199,2,1,0.3,1,stim/objects/HouseObjects/towel.png,stim/33.jpeg,3,stim/3.png,3,4,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.131999969,2,4.923999786,0,4,4.776000023,0,4,1.198999882,1,0,200,82,1,199,3,1,0.9,1,stim/objects/HouseObjects/sponge2.png,stim/63.jpeg,6,stim/6.png,3,4,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,2.200999975,,,0,,,0,,,1,0,200,132,1,199,0,2,0,2,stim/objects/Instruments/keyboard3.png,,0,stim/0.png,0,0,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.990999937,,,0,,,0,,,1,0,200,125,1,199,0,1,0,2,stim/objects/HouseObjects/knife3.png,,0,stim/0.png,0,0,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.111000061,4,1.401000023,0,3,7.093999863,0,3,0.735999823,1,0,200,52,1,199,2,2,0.3,1,stim/objects/Instruments/grandpiano2.png,stim/44.jpeg,4,stim/4.png,4,4,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.901000023,3,2.31099987,0,2,1.52699995,0,2,1.082999945,1,0,200,53,1,199,2,2,0.3,1,stim/objects/Instruments/guitarcase2.png,stim/41.jpeg,4,stim/4.png,1,4,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,2.101000071,2,1.299999952,0,4,2.561999798,0,1,1.177999973,1,0,200,93,1,199,3,2,0.1,1,stim/objects/Instruments/triangle2.png,stim/62.jpeg,6,stim/6.png,2,2,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.988999844,1,2.586999893,0,2,2.209000111,0,2,0.911999941,1,0,200,70,1,199,3,2,0.9,1,stim/objects/Instruments/marimba2.png,stim/53.jpeg,5,stim/5.png,3,1,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.333999872,1,0.940999985,0,2,1.460999966,0,2,1.016999722,1,0,200,29,1,199,2,1,0.3,1,stim/objects/HouseObjects/dustpan2.png,stim/32.jpeg,3,stim/3.png,2,3,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.984999895,,,0,,,0,,,1,0,200,142,1,199,0,1,0,2,stim/objects/HouseObjects/rubbergloves3.png,,0,stim/0.png,0,0,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.366999865,,,0,,,0,,,1,0,200,130,1,199,0,2,0,2,stim/objects/Instruments/harp3.png,,0,stim/0.png,0,0,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.903999805,,,0,,,0,,,1,0,200,137,1,199,0,2,0,2,stim/objects/Instruments/musicsheet3.png,,0,stim/0.png,0,0,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.100999832,,,0,,,0,,,1,0,200,108,1,199,0,1,0,2,stim/objects/HouseObjects/glassmop3.png,,0,stim/0.png,0,0,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.221999884,1,1.28399992,0,3,2.661000013,0,3,1.048999786,1,0,200,2,1,199,1,1,0.5,1,stim/objects/HouseObjects/rubbergloves.png,stim/11.jpeg,1,stim/1.png,1,4,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.960000038,,,0,,,0,,,1,0,200,120,1,199,0,1,0,2,stim/objects/HouseObjects/handbrush3.png,,0,stim/0.png,0,0,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.93599987,,,0,,,0,,,1,0,200,187,1,199,0,1,0,2,stim/objects/HouseObjects/iron4.png,,0,stim/0.png,0,0,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.000999928,,,0,,,0,,,1,0,200,118,1,199,0,2,0,2,stim/objects/Instruments/guitarcase3.png,,0,stim/0.png,0,0,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.895999908,2,1.651000023,0,1,1.157999754,0,1,1.095000029,1,0,200,55,1,199,2,2,0.3,1,stim/objects/Instruments/harp2.png,stim/43.jpeg,4,stim/4.png,3,4,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.019000053,3,2.150000095,0,2,1.273999929,0,2,0.740999937,1,0,200,45,1,199,2,1,0.7,1,stim/objects/HouseObjects/handbrush2.png,stim/41.jpeg,4,stim/4.png,1,1,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.967999935,,,0,,,0,,,1,0,200,128,1,199,0,1,0,2,stim/objects/HouseObjects/pan3.png,,0,stim/0.png,0,0,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.105000019,,,0,,,0,,,1,0,200,157,1,199,0,2,0,2,stim/objects/Instruments/timbal3.png,,0,stim/0.png,0,0,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,2.750999928,,,0,,,0,,,1,0,200,131,1,199,0,2,0,2,stim/objects/Instruments/hihat3.png,,0,stim/0.png,0,0,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,2.611999989,2,1.243999958,0,4,1.049000025,0,4,0.754999876,1,0,200,41,1,199,2,1,0.7,1,stim/objects/HouseObjects/garbagebin2.png,stim/41.jpeg,4,stim/4.png,1,1,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.651000023,,,0,,,0,,,1,0,200,150,1,199,0,2,0,2,stim/objects/Instruments/panflute3.png,,0,stim/0.png,0,0,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.953999996,1,1.900999784,0,2,1.756999969,0,2,0.90199995,1,0,200,64,1,199,3,1,0.1,1,stim/objects/HouseObjects/pitcher2.png,stim/51.jpeg,5,stim/5.png,1,1,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,3.273999929,4,0.853999853,0,4,2.948999882,0,3,1.541999817,1,0,200,89,1,199,3,1,0.9,1,stim/objects/HouseObjects/wateringcan2.png,stim/62.jpeg,6,stim/6.png,2,4,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,2.118000031,4,1.200000048,0,2,3.016000032,0,3,1.228999853,1,0,200,65,1,199,3,1,0.1,1,stim/objects/HouseObjects/recyclingbin2.png,stim/52.jpeg,5,stim/5.png,2,3,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.822000027,3,2.964999914,0,2,2.444999933,0,4,1.546999931,1,0,200,47,1,199,2,1,0.7,1,stim/objects/HouseObjects/iron2.png,stim/43.jpeg,4,stim/4.png,3,2,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.15199995,,,0,,,0,,,1,0,200,122,1,199,0,1,0,2,stim/objects/HouseObjects/iron3.png,,0,stim/0.png,0,0,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.917000055,1,1.585999727,0,2,1.089999914,0,4,1.569999933,1,0,200,42,1,199,2,1,0.7,1,stim/objects/HouseObjects/glass2.png,stim/42.jpeg,4,stim/4.png,2,2,5,2020-12-09_12h00.26.292,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
