key_resp_pract.keys,key_resp_pract.rt,trial_acc,trial_index,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,practice_loop.order,scn_condition,scn_cat,scn_inst,scn_file,obj_cat,obj_cat_num,obj_file,trial_cond,quadrant,obj_x,obj_y,corr_ans,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.rt,iterations.thisRepN,iterations.thisTrialN,iterations.thisN,iterations.thisIndex,iterations.ran,iterations.order,task_innerloop.thisRepN,task_innerloop.thisTrialN,task_innerloop.thisN,task_innerloop.thisIndex,task_innerloop.ran,task_innerloop.order,iteration_index,rating_acc,slider.response,slider.rt,slider_2.response,slider_2.rt,ratings.thisRepN,ratings.thisTrialN,ratings.thisN,ratings.thisIndex,ratings.ran,ratings.order,obj_cat_top,min_resp_top,max_resp_top,obj_cat_bottom,min_resp_bottom,max_resp_bottom
,,0,1,1,0,240,147,1,239,2,4,4,stim/44.jpeg,Instruments,1,stim/objects/Instruments/record_player2.png,0.7,2,0.2,0.15,left,63,2021-03-29_13h04.10.637,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2,1,0,240,30,1,239,1,1,3,stim/13.jpeg,HouseObjects,2,stim/objects/HouseObjects/rubbergloves.png,0.5,3,-0.2,-0.15,right,63,2021-03-29_13h04.10.637,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,1.008999825,1,3,1,0,240,73,1,239,1,2,2,stim/22.jpeg,HouseObjects,2,stim/objects/HouseObjects/saw.png,0.5,1,-0.2,0.15,right,63,2021-03-29_13h04.10.637,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.142999887,0,4,1,0,240,24,1,239,1,1,1,stim/11.jpeg,HouseObjects,2,stim/objects/HouseObjects/recyclingbin.png,0.5,2,0.2,0.15,right,63,2021-03-29_13h04.10.637,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.359999895,1,5,1,0,240,121,1,239,2,4,2,stim/42.jpeg,Instruments,1,stim/objects/Instruments/pipepiano2.png,0.7,3,-0.2,-0.15,left,63,2021-03-29_13h04.10.637,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,1.023999929,0,6,1,0,240,132,1,239,2,4,1,stim/41.jpeg,Instruments,1,stim/objects/Instruments/panflute2.png,0.7,1,-0.2,0.15,left,63,2021-03-29_13h04.10.637,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.9599998,0,7,1,0,240,114,1,239,2,3,3,stim/33.jpeg,HouseObjects,2,stim/objects/HouseObjects/thermometer.png,0.7,4,0.2,-0.15,right,63,2021-03-29_13h04.10.637,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,1.585999966,1,8,1,0,240,23,1,239,1,1,4,stim/14.jpeg,HouseObjects,2,stim/objects/HouseObjects/rug.png,0.5,2,0.2,0.15,right,63,2021-03-29_13h04.10.637,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.26699996,0,9,1,0,240,104,1,239,2,3,1,stim/31.jpeg,HouseObjects,2,stim/objects/HouseObjects/spraybottle.png,0.7,1,-0.2,0.15,right,63,2021-03-29_13h04.10.637,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.075000048,1,10,1,0,240,214,1,239,3,6,3,stim/63.jpeg,Instruments,1,stim/objects/Instruments/trumpet2.png,0.9,2,0.2,0.15,left,63,2021-03-29_13h04.10.637,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,1,,,,,,,2,4,1,stim/41.jpeg,HouseObjects,2,stim/objects/HouseObjects/recyclingbin2.png,0.3,3,-0.2,-0.15,right,63,2021-03-29_13h04.10.637,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,right,1.023000002,4,0,4,0,1,3,1,0,240,152,1,239,,,,,,,,,,,,,,,,,,
,,1,2,,,,,,,1,2,1,stim/21.jpeg,Instruments,1,stim/objects/Instruments/saxophone.png,0.5,3,-0.2,-0.15,left,63,2021-03-29_13h04.10.637,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,left,1.59100008,4,0,4,0,1,3,1,0,240,44,1,239,,,,,,,,,,,,,,,,,,
,,1,3,,,,,,,2,4,1,stim/41.jpeg,Instruments,1,stim/objects/Instruments/panflute2.png,0.7,2,0.2,0.15,left,63,2021-03-29_13h04.10.637,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,left,1.427999973,4,0,4,0,1,3,1,0,240,140,1,239,,,,,,,,,,,,,,,,,,
,,1,4,,,,,,,2,4,4,stim/44.jpeg,Instruments,1,stim/objects/Instruments/record_player2.png,0.7,1,-0.2,0.15,left,63,2021-03-29_13h04.10.637,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,left,0.792000055,4,0,4,0,1,3,1,0,240,139,1,239,,,,,,,,,,,,,,,,,,
,,0,5,,,,,,,1,1,2,stim/12.jpeg,Instruments,1,stim/objects/Instruments/pipepiano.png,0.5,4,0.2,-0.15,left,63,2021-03-29_13h04.10.637,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,right,1.31099987,4,0,4,0,1,3,1,0,240,17,1,239,,,,,,,,,,,,,,,,,,
,,1,6,,,,,,,3,6,1,stim/61.jpeg,Instruments,1,stim/objects/Instruments/triangle2.png,0.9,3,-0.2,-0.15,left,63,2021-03-29_13h04.10.637,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,left,1.187000036,4,0,4,0,1,3,1,0,240,200,1,239,,,,,,,,,,,,,,,,,,
,,1,7,,,,,,,2,3,4,stim/34.jpeg,HouseObjects,2,stim/objects/HouseObjects/thread.png,0.7,2,0.2,0.15,right,63,2021-03-29_13h04.10.637,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,right,0.986999989,4,0,4,0,1,3,1,0,240,107,1,239,,,,,,,,,,,,,,,,,,
