key_resp_pract.keys,key_resp_pract.rt,trial_acc,trial_index,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,practice_loop.order,scn_condition,scn_cat,scn_inst,scn_file,obj_cat,obj_cat_num,obj_file,trial_cond,quadrant,obj_x,obj_y,corr_ans,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.rt,iterations.thisRepN,iterations.thisTrialN,iterations.thisN,iterations.thisIndex,iterations.ran,iterations.order,task_innerloop.thisRepN,task_innerloop.thisTrialN,task_innerloop.thisN,task_innerloop.thisIndex,task_innerloop.ran,task_innerloop.order,iteration_index,rating_acc,slider.response,slider.rt,slider_2.response,slider_2.rt,ratings.thisRepN,ratings.thisTrialN,ratings.thisN,ratings.thisIndex,ratings.ran,ratings.order,obj_cat_top,min_resp_top,max_resp_top,obj_cat_bottom,min_resp_bottom,max_resp_bottom
,,0,1,1,0,240,110,1,239,2,5,3,stim/53.jpeg,HouseObjects,2,stim/objects/HouseObjects/handbrush.png,0.7,2,0.2,0.15,right,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2,1,0,240,115,1,239,2,5,4,stim/54.jpeg,HouseObjects,2,stim/objects/HouseObjects/handvacuum.png,0.7,4,0.2,-0.15,right,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,1.390000105,0,3,1,0,240,235,1,239,3,2,4,stim/24.jpeg,Instruments,1,stim/objects/Instruments/hihat2.png,0.9,3,-0.2,-0.15,left,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.376000166,1,4,1,0,240,128,1,239,2,6,1,stim/61.jpeg,Instruments,1,stim/objects/Instruments/drums2.png,0.7,1,-0.2,0.15,left,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.732000113,1,5,1,0,240,47,1,239,1,4,4,stim/44.jpeg,Instruments,1,stim/objects/Instruments/grandpiano.png,0.5,2,0.2,0.15,left,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.440999985,1,6,1,0,240,55,1,239,1,4,4,stim/44.jpeg,Instruments,1,stim/objects/Instruments/grandpiano.png,0.5,2,0.2,0.15,left,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,7,1,0,240,179,1,239,3,1,4,stim/14.jpeg,HouseObjects,2,stim/objects/HouseObjects/glass2.png,0.9,3,-0.2,-0.15,right,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.452000141,0,8,1,0,240,108,1,239,2,5,1,stim/51.jpeg,HouseObjects,2,stim/objects/HouseObjects/glassmop.png,0.7,2,0.2,0.15,right,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,9,1,0,240,146,1,239,2,6,3,stim/63.jpeg,Instruments,1,stim/objects/Instruments/electricguitar2.png,0.7,4,0.2,-0.15,left,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,10,1,0,240,204,1,239,3,2,1,stim/21.jpeg,Instruments,1,stim/objects/Instruments/guitarcase2.png,0.9,4,0.2,-0.15,left,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,1,,,,,,,3,2,4,stim/24.jpeg,Instruments,1,stim/objects/Instruments/hihat2.png,0.9,1,-0.2,0.15,left,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.078000069,4,0,4,0,1,3,1,0,240,219,1,239,,,,,,,,,,,,,,,,,,
,,1,2,,,,,,,3,2,2,stim/22.jpeg,Instruments,1,stim/objects/Instruments/harmonica2.png,0.9,4,0.2,-0.15,left,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.092999935,4,0,4,0,1,3,1,0,240,233,1,239,,,,,,,,,,,,,,,,,,
,,1,3,,,,,,,3,1,2,stim/12.jpeg,HouseObjects,2,stim/objects/HouseObjects/flyswatter2.png,0.9,4,0.2,-0.15,right,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.878000021,4,0,4,0,1,3,1,0,240,181,1,239,,,,,,,,,,,,,,,,,,
,,0,4,,,,,,,2,6,2,stim/62.jpeg,HouseObjects,2,stim/objects/HouseObjects/cushion2.png,0.3,1,-0.2,0.15,right,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.902000189,4,0,4,0,1,3,1,0,240,157,1,239,,,,,,,,,,,,,,,,,,
,,1,5,,,,,,,1,4,4,stim/44.jpeg,Instruments,1,stim/objects/Instruments/grandpiano.png,0.5,2,0.2,0.15,left,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.005000114,4,0,4,0,1,3,1,0,240,55,1,239,,,,,,,,,,,,,,,,,,
,,0,6,,,,,,,3,1,1,stim/11.jpeg,HouseObjects,2,stim/objects/HouseObjects/dustpan2.png,0.9,3,-0.2,-0.15,right,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.255000114,4,0,4,0,1,3,1,0,240,192,1,239,,,,,,,,,,,,,,,,,,
,,0,7,,,,,,,1,3,4,stim/34.jpeg,Instruments,1,stim/objects/Instruments/flute.png,0.5,2,0.2,0.15,left,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,1.453000069,4,0,4,0,1,3,1,0,240,11,1,239,,,,,,,,,,,,,,,,,,
,,0,8,,,,,,,2,6,2,stim/62.jpeg,HouseObjects,2,stim/objects/HouseObjects/cushion2.png,0.3,2,0.2,0.15,right,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.253999949,4,0,4,0,1,3,1,0,240,153,1,239,,,,,,,,,,,,,,,,,,
,,1,9,,,,,,,3,2,4,stim/24.jpeg,Instruments,1,stim/objects/Instruments/hihat2.png,0.9,3,-0.2,-0.15,left,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.039999962,4,0,4,0,1,3,1,0,240,211,1,239,,,,,,,,,,,,,,,,,,
,,0,10,,,,,,,3,2,1,stim/21.jpeg,HouseObjects,2,stim/objects/HouseObjects/glassmop2.png,0.1,3,-0.2,-0.15,right,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.828999996,4,0,4,0,1,3,1,0,240,236,1,239,,,,,,,,,,,,,,,,,,
,,0,11,,,,,,,1,4,2,stim/42.jpeg,HouseObjects,2,stim/objects/HouseObjects/flyswatter.png,0.5,4,0.2,-0.15,right,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.786000252,4,0,4,0,1,3,1,0,240,65,1,239,,,,,,,,,,,,,,,,,,
,,0,12,,,,,,,1,4,2,stim/42.jpeg,Instruments,1,stim/objects/Instruments/frenchhorn.png,0.5,4,0.2,-0.15,left,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,1.094000101,4,0,4,0,1,3,1,0,240,57,1,239,,,,,,,,,,,,,,,,,,
,,0,13,,,,,,,3,1,4,stim/14.jpeg,HouseObjects,2,stim/objects/HouseObjects/glass2.png,0.9,4,0.2,-0.15,right,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.889000177,4,0,4,0,1,3,1,0,240,187,1,239,,,,,,,,,,,,,,,,,,
,,0,14,,,,,,,2,5,2,stim/52.jpeg,HouseObjects,2,stim/objects/HouseObjects/hairdryer.png,0.7,3,-0.2,-0.15,right,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.73300004,4,0,4,0,1,3,1,0,240,117,1,239,,,,,,,,,,,,,,,,,,
,,1,15,,,,,,,1,3,3,stim/33.jpeg,Instruments,1,stim/objects/Instruments/electricguitar.png,0.5,1,-0.2,0.15,left,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,1.309999943,4,0,4,0,1,3,1,0,240,10,1,239,,,,,,,,,,,,,,,,,,
,,0,16,,,,,,,1,3,1,stim/31.jpeg,Instruments,1,stim/objects/Instruments/drums.png,0.5,2,0.2,0.15,left,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,1.002000093,4,0,4,0,1,3,1,0,240,0,1,239,,,,,,,,,,,,,,,,,,
,,0,17,,,,,,,3,1,4,stim/14.jpeg,Instruments,1,stim/objects/Instruments/grandpiano2.png,0.1,2,0.2,0.15,left,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,1.282000065,4,0,4,0,1,3,1,0,240,163,1,239,,,,,,,,,,,,,,,,,,
,,1,18,,,,,,,3,2,4,stim/24.jpeg,HouseObjects,2,stim/objects/HouseObjects/handvacuum2.png,0.1,3,-0.2,-0.15,right,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,1.338000298,4,0,4,0,1,3,1,0,240,239,1,239,,,,,,,,,,,,,,,,,,
,,1,19,,,,,,,1,3,3,stim/33.jpeg,Instruments,1,stim/objects/Instruments/electricguitar.png,0.5,3,-0.2,-0.15,left,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.859000206,4,0,4,0,1,3,1,0,240,2,1,239,,,,,,,,,,,,,,,,,,
,,0,20,,,,,,,1,4,3,stim/43.jpeg,HouseObjects,2,stim/objects/HouseObjects/garbagebin.png,0.5,3,-0.2,-0.15,right,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.687000275,4,0,4,0,1,3,1,0,240,66,1,239,,,,,,,,,,,,,,,,,,
,,0,21,,,,,,,1,4,3,stim/43.jpeg,Instruments,1,stim/objects/Instruments/gong.png,0.5,1,-0.2,0.15,left,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,right,0.793000221,4,0,4,0,1,3,1,0,240,50,1,239,,,,,,,,,,,,,,,,,,
,,0,22,,,,,,,3,1,3,stim/13.jpeg,HouseObjects,2,stim/objects/HouseObjects/garbagebin2.png,0.9,1,-0.2,0.15,right,36,2020-12-11_10h53.44.600,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,left,0.736000061,4,0,4,0,1,3,1,0,240,194,1,239,,,,,,,,,,,,,,,,,,
